"pli0097_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2001","college entrance qualification","higher education","296","0.112740322290891","0.100386958339446","0.125093686242337"
"Rarely","2001","Other degree","in school","","","",""
"Rarely","2001","Other degree","inadequately","","","",""
"Rarely","2001","Other degree","general elemantary","","","",""
"Rarely","2001","Other degree","middle vocational","","","",""
"Rarely","2001","Other degree","vocational + Abi","","","",""
"Rarely","2001","Other degree","higher vocational","","","",""
"Rarely","2001","Other degree","higher education","","","",""
"Rarely","2001","no degree/no degree yet","in school","","","",""
"Rarely","2001","no degree/no degree yet","inadequately","","","",""
"Rarely","2001","no degree/no degree yet","general elemantary","","","",""
"Rarely","2001","no degree/no degree yet","middle vocational","","","",""
"Rarely","2001","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2001","no degree/no degree yet","higher vocational","","","",""
"Rarely","2001","no degree/no degree yet","higher education","","","",""
"Never","2001","lower secondary degree","in school","","","",""
"Never","2001","lower secondary degree","inadequately","","","",""
"Never","2001","lower secondary degree","general elemantary","1907","0.959653159829527","0.951003444517802","0.968302875141252"
"Never","2001","lower secondary degree","middle vocational","5465","0.920164279823555","0.913264657760065","0.927063901887045"
"Never","2001","lower secondary degree","vocational + Abi","31","0.97614579072428","0.923275346754704","1.02901623469386"
"Never","2001","lower secondary degree","higher vocational","460","0.901170883974753","0.875371308325883","0.926970459623624"
"Never","2001","lower secondary degree","higher education","156","0.828806524957354","0.7749622726048","0.882650777309908"
"Never","2001","secondary school degree","in school","","","",""
"Never","2001","secondary school degree","inadequately","","","",""
"Never","2001","secondary school degree","general elemantary","611","0.936519310865451","0.917789353813186","0.955249267917716"
"Never","2001","secondary school degree","middle vocational","3970","0.908654824682868","0.900079595625412","0.917230053740324"
"Never","2001","secondary school degree","vocational + Abi","35","0.950846641778426","0.882110028758046","1.01958325479881"
"Never","2001","secondary school degree","higher vocational","637","0.886708149500752","0.863637024458446","0.909779274543058"
"Never","2001","secondary school degree","higher education","542","0.878327270414392","0.852657092616462","0.903997448212321"
"Never","2001","college entrance qualification","in school","","","",""
"Never","2001","college entrance qualification","inadequately","","","",""
"Never","2001","college entrance qualification","general elemantary","","","",""
"Never","2001","college entrance qualification","middle vocational","619","0.879334816455392","0.855187013323061","0.903482619587723"
"Never","2001","college entrance qualification","vocational + Abi","760","0.898304266864685","0.8779131992486","0.91869533448077"
"Never","2001","college entrance qualification","higher vocational","282","0.843678859756289","0.805302276115561","0.882055443397016"
"Never","2001","college entrance qualification","higher education","2069","0.831860069727066","0.817252404789613","0.846467734664519"
"Never","2001","Other degree","in school","","","",""
"Never","2001","Other degree","inadequately","36","0.978797461454938","0.93237933825699","1.02521558465289"
"Never","2001","Other degree","general elemantary","428","0.981389122181705","0.968689011335697","0.994089233027713"
"Never","2001","Other degree","middle vocational","476","0.977489120656801","0.964328075587743","0.990650165725858"
"Never","2001","Other degree","vocational + Abi","151","0.985642427184238","0.966854107586261","1.00443074678222"
"Never","2001","Other degree","higher vocational","60","0.947513328908678","0.892445875274662","1.00258078254269"
"Never","2001","Other degree","higher education","174","0.949158238354054","0.917503273712186","0.980813202995923"
"Never","2001","no degree/no degree yet","in school","510","0.935433547790022","0.91480067159832","0.956066423981723"
"Never","2001","no degree/no degree yet","inadequately","269","0.988935768079086","0.976527492073516","1.00134404408466"
"Never","2001","no degree/no degree yet","general elemantary","","","",""
"Never","2001","no degree/no degree yet","middle vocational","42","0.917385755817782","0.836041813597716","0.998729698037849"
"Never","2001","no degree/no degree yet","vocational + Abi","","","",""
"Never","2001","no degree/no degree yet","higher vocational","","","",""
"Never","2001","no degree/no degree yet","higher education","","","",""
"Daily","2002","lower secondary degree","in school","","","",""
"Daily","2002","lower secondary degree","inadequately","","","",""
"Daily","2002","lower secondary degree","general elemantary","","","",""
"Daily","2002","lower secondary degree","middle vocational","","","",""
"Daily","2002","lower secondary degree","vocational + Abi","","","",""
"Daily","2002","lower secondary degree","higher vocational","","","",""
"Daily","2002","lower secondary degree","higher education","","","",""
"Daily","2002","secondary school degree","in school","","","",""
"Daily","2002","secondary school degree","inadequately","","","",""
"Daily","2002","secondary school degree","general elemantary","","","",""
"Daily","2002","secondary school degree","middle vocational","","","",""
"Daily","2002","secondary school degree","vocational + Abi","","","",""
"Daily","2002","secondary school degree","higher vocational","","","",""
"Daily","2002","secondary school degree","higher education","","","",""
"Daily","2002","college entrance qualification","in school","","","",""
"Daily","2002","college entrance qualification","inadequately","","","",""
"Daily","2002","college entrance qualification","general elemantary","","","",""
"Daily","2002","college entrance qualification","middle vocational","","","",""
"Daily","2002","college entrance qualification","vocational + Abi","","","",""
"Daily","2002","college entrance qualification","higher vocational","","","",""
"Daily","2002","college entrance qualification","higher education","","","",""
"Daily","2002","Other degree","in school","","","",""
"Daily","2002","Other degree","inadequately","","","",""
"Daily","2002","Other degree","general elemantary","","","",""
"Daily","2002","Other degree","middle vocational","","","",""
"Daily","2002","Other degree","vocational + Abi","","","",""
"Daily","2002","Other degree","higher vocational","","","",""
"Daily","2002","Other degree","higher education","","","",""
"Daily","2002","no degree/no degree yet","in school","","","",""
"Daily","2002","no degree/no degree yet","inadequately","","","",""
"Daily","2002","no degree/no degree yet","general elemantary","","","",""
"Daily","2002","no degree/no degree yet","middle vocational","","","",""
"Daily","2002","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2002","no degree/no degree yet","higher vocational","","","",""
"Daily","2002","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2002","lower secondary degree","in school","","","",""
"Min 1x per week","2002","lower secondary degree","inadequately","","","",""
"Min 1x per week","2002","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2002","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2002","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2002","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2002","lower secondary degree","higher education","","","",""
"Min 1x per week","2002","secondary school degree","in school","","","",""
"Min 1x per week","2002","secondary school degree","inadequately","","","",""
"Min 1x per week","2002","secondary school degree","general elemantary","","","",""
"Min 1x per week","2002","secondary school degree","middle vocational","","","",""
"Min 1x per week","2002","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2002","secondary school degree","higher vocational","","","",""
"Min 1x per week","2002","secondary school degree","higher education","","","",""
"Min 1x per week","2002","college entrance qualification","in school","","","",""
"Min 1x per week","2002","college entrance qualification","inadequately","","","",""
"Min 1x per week","2002","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2002","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2002","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2002","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2002","college entrance qualification","higher education","","","",""
"Min 1x per week","2002","Other degree","in school","","","",""
"Min 1x per week","2002","Other degree","inadequately","","","",""
"Min 1x per week","2002","Other degree","general elemantary","","","",""
"Min 1x per week","2002","Other degree","middle vocational","","","",""
"Min 1x per week","2002","Other degree","vocational + Abi","","","",""
"Min 1x per week","2002","Other degree","higher vocational","","","",""
"Min 1x per week","2002","Other degree","higher education","","","",""
"Min 1x per week","2002","no degree/no degree yet","in school","","","",""
"Min 1x per week","2002","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2002","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2002","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2002","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2002","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2002","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2002","lower secondary degree","in school","","","",""
"Min 1x per month","2002","lower secondary degree","inadequately","","","",""
"Min 1x per month","2002","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2002","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2002","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2002","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2002","lower secondary degree","higher education","","","",""
"Min 1x per month","2002","secondary school degree","in school","","","",""
"Min 1x per month","2002","secondary school degree","inadequately","","","",""
"Min 1x per month","2002","secondary school degree","general elemantary","","","",""
"Min 1x per month","2002","secondary school degree","middle vocational","","","",""
"Min 1x per month","2002","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2002","secondary school degree","higher vocational","","","",""
"Min 1x per month","2002","secondary school degree","higher education","","","",""
"Min 1x per month","2002","college entrance qualification","in school","","","",""
"Min 1x per month","2002","college entrance qualification","inadequately","","","",""
"Min 1x per month","2002","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2002","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2002","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2002","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2002","college entrance qualification","higher education","","","",""
"Min 1x per month","2002","Other degree","in school","","","",""
"Min 1x per month","2002","Other degree","inadequately","","","",""
"Min 1x per month","2002","Other degree","general elemantary","","","",""
"Min 1x per month","2002","Other degree","middle vocational","","","",""
"Min 1x per month","2002","Other degree","vocational + Abi","","","",""
"Min 1x per month","2002","Other degree","higher vocational","","","",""
"Min 1x per month","2002","Other degree","higher education","","","",""
"Min 1x per month","2002","no degree/no degree yet","in school","","","",""
"Min 1x per month","2002","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2002","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2002","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2002","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2002","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2002","no degree/no degree yet","higher education","","","",""
"Rarely","2002","lower secondary degree","in school","","","",""
"Rarely","2002","lower secondary degree","inadequately","","","",""
"Rarely","2002","lower secondary degree","general elemantary","","","",""
"Rarely","2002","lower secondary degree","middle vocational","","","",""
"Rarely","2002","lower secondary degree","vocational + Abi","","","",""
"Rarely","2002","lower secondary degree","higher vocational","","","",""
"Rarely","2002","lower secondary degree","higher education","","","",""
"Rarely","2002","secondary school degree","in school","","","",""
"Rarely","2002","secondary school degree","inadequately","","","",""
"Rarely","2002","secondary school degree","general elemantary","","","",""
"Rarely","2002","secondary school degree","middle vocational","","","",""
"Rarely","2002","secondary school degree","vocational + Abi","","","",""
"Rarely","2002","secondary school degree","higher vocational","","","",""
"Rarely","2002","secondary school degree","higher education","","","",""
"Rarely","2002","college entrance qualification","in school","","","",""
"Rarely","2002","college entrance qualification","inadequately","","","",""
"Rarely","2002","college entrance qualification","general elemantary","","","",""
"Rarely","2002","college entrance qualification","middle vocational","","","",""
"Rarely","2002","college entrance qualification","vocational + Abi","","","",""
"Rarely","2002","college entrance qualification","higher vocational","","","",""
"Rarely","2002","college entrance qualification","higher education","","","",""
"Rarely","2002","Other degree","in school","","","",""
"Rarely","2002","Other degree","inadequately","","","",""
"Rarely","2002","Other degree","general elemantary","","","",""
"Rarely","2002","Other degree","middle vocational","","","",""
"Rarely","2002","Other degree","vocational + Abi","","","",""
"Rarely","2002","Other degree","higher vocational","","","",""
"Rarely","2002","Other degree","higher education","","","",""
"Rarely","2002","no degree/no degree yet","in school","","","",""
"Rarely","2002","no degree/no degree yet","inadequately","","","",""
"Rarely","2002","no degree/no degree yet","general elemantary","","","",""
"Rarely","2002","no degree/no degree yet","middle vocational","","","",""
"Rarely","2002","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2002","no degree/no degree yet","higher vocational","","","",""
"Rarely","2002","no degree/no degree yet","higher education","","","",""
"Never","2002","lower secondary degree","in school","","","",""
"Never","2002","lower secondary degree","inadequately","","","",""
"Never","2002","lower secondary degree","general elemantary","","","",""
"Never","2002","lower secondary degree","middle vocational","","","",""
"Never","2002","lower secondary degree","vocational + Abi","","","",""
"Never","2002","lower secondary degree","higher vocational","","","",""
"Never","2002","lower secondary degree","higher education","","","",""
"Never","2002","secondary school degree","in school","","","",""
"Never","2002","secondary school degree","inadequately","","","",""
"Never","2002","secondary school degree","general elemantary","","","",""
"Never","2002","secondary school degree","middle vocational","","","",""
"Never","2002","secondary school degree","vocational + Abi","","","",""
"Never","2002","secondary school degree","higher vocational","","","",""
"Never","2002","secondary school degree","higher education","","","",""
"Never","2002","college entrance qualification","in school","","","",""
"Never","2002","college entrance qualification","inadequately","","","",""
"Never","2002","college entrance qualification","general elemantary","","","",""
"Never","2002","college entrance qualification","middle vocational","","","",""
"Never","2002","college entrance qualification","vocational + Abi","","","",""
"Never","2002","college entrance qualification","higher vocational","","","",""
"Never","2002","college entrance qualification","higher education","","","",""
"Never","2002","Other degree","in school","","","",""
"Never","2002","Other degree","inadequately","","","",""
"Never","2002","Other degree","general elemantary","","","",""
"Never","2002","Other degree","middle vocational","","","",""
"Never","2002","Other degree","vocational + Abi","","","",""
"Never","2002","Other degree","higher vocational","","","",""
"Never","2002","Other degree","higher education","","","",""
"Never","2002","no degree/no degree yet","in school","","","",""
"Never","2002","no degree/no degree yet","inadequately","","","",""
"Never","2002","no degree/no degree yet","general elemantary","","","",""
"Never","2002","no degree/no degree yet","middle vocational","","","",""
"Never","2002","no degree/no degree yet","vocational + Abi","","","",""
"Never","2002","no degree/no degree yet","higher vocational","","","",""
"Never","2002","no degree/no degree yet","higher education","","","",""
"Daily","2003","lower secondary degree","in school","","","",""
"Daily","2003","lower secondary degree","inadequately","","","",""
"Daily","2003","lower secondary degree","general elemantary","","","",""
"Daily","2003","lower secondary degree","middle vocational","","","",""
"Daily","2003","lower secondary degree","vocational + Abi","","","",""
"Daily","2003","lower secondary degree","higher vocational","","","",""
"Daily","2003","lower secondary degree","higher education","","","",""
"Daily","2003","secondary school degree","in school","","","",""
"Daily","2003","secondary school degree","inadequately","","","",""
"Daily","2003","secondary school degree","general elemantary","","","",""
"Daily","2003","secondary school degree","middle vocational","","","",""
"Daily","2003","secondary school degree","vocational + Abi","","","",""
"Daily","2003","secondary school degree","higher vocational","","","",""
"Daily","2003","secondary school degree","higher education","","","",""
"Daily","2003","college entrance qualification","in school","","","",""
"Daily","2003","college entrance qualification","inadequately","","","",""
"Daily","2003","college entrance qualification","general elemantary","","","",""
"Daily","2003","college entrance qualification","middle vocational","","","",""
"Daily","2003","college entrance qualification","vocational + Abi","","","",""
"Daily","2003","college entrance qualification","higher vocational","","","",""
"Daily","2003","college entrance qualification","higher education","","","",""
"Daily","2003","Other degree","in school","","","",""
"Daily","2003","Other degree","inadequately","","","",""
"Daily","2003","Other degree","general elemantary","","","",""
"Daily","2003","Other degree","middle vocational","","","",""
"Daily","2003","Other degree","vocational + Abi","","","",""
"Daily","2003","Other degree","higher vocational","","","",""
"Daily","2003","Other degree","higher education","","","",""
"Daily","2003","no degree/no degree yet","in school","","","",""
"Daily","2003","no degree/no degree yet","inadequately","","","",""
"Daily","2003","no degree/no degree yet","general elemantary","","","",""
"Daily","2003","no degree/no degree yet","middle vocational","","","",""
"Daily","2003","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2003","no degree/no degree yet","higher vocational","","","",""
"Daily","2003","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2003","lower secondary degree","in school","","","",""
"Min 1x per week","2003","lower secondary degree","inadequately","","","",""
"Min 1x per week","2003","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2003","lower secondary degree","middle vocational","43","0.00715190203052737","0.00491121902156054","0.0093925850394942"
"Min 1x per week","2003","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2003","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2003","lower secondary degree","higher education","","","",""
"Min 1x per week","2003","secondary school degree","in school","","","",""
"Min 1x per week","2003","secondary school degree","inadequately","","","",""
"Min 1x per week","2003","secondary school degree","general elemantary","","","",""
"Min 1x per week","2003","secondary school degree","middle vocational","","","",""
"Min 1x per week","2003","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2003","secondary school degree","higher vocational","","","",""
"Min 1x per week","2003","secondary school degree","higher education","","","",""
"Min 1x per week","2003","college entrance qualification","in school","","","",""
"Min 1x per week","2003","college entrance qualification","inadequately","","","",""
"Min 1x per week","2003","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2003","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2003","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2003","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2003","college entrance qualification","higher education","65","0.020415650644103","0.0155884967019046","0.0252428045863014"
"Min 1x per week","2003","Other degree","in school","","","",""
"Min 1x per week","2003","Other degree","inadequately","","","",""
"Min 1x per week","2003","Other degree","general elemantary","","","",""
"Min 1x per week","2003","Other degree","middle vocational","","","",""
"Min 1x per week","2003","Other degree","vocational + Abi","","","",""
"Min 1x per week","2003","Other degree","higher vocational","","","",""
"Min 1x per week","2003","Other degree","higher education","","","",""
"Min 1x per week","2003","no degree/no degree yet","in school","","","",""
"Min 1x per week","2003","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2003","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2003","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2003","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2003","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2003","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2003","lower secondary degree","in school","","","",""
"Min 1x per month","2003","lower secondary degree","inadequately","","","",""
"Min 1x per month","2003","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2003","lower secondary degree","middle vocational","88","0.016875993425163","0.0134509422660728","0.0203010445842532"
"Min 1x per month","2003","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2003","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2003","lower secondary degree","higher education","","","",""
"Min 1x per month","2003","secondary school degree","in school","","","",""
"Min 1x per month","2003","secondary school degree","inadequately","","","",""
"Min 1x per month","2003","secondary school degree","general elemantary","","","",""
"Min 1x per month","2003","secondary school degree","middle vocational","69","0.0158156393582473","0.0121212465442578","0.0195100321722369"
"Min 1x per month","2003","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2003","secondary school degree","higher vocational","","","",""
"Min 1x per month","2003","secondary school degree","higher education","","","",""
"Min 1x per month","2003","college entrance qualification","in school","","","",""
"Min 1x per month","2003","college entrance qualification","inadequately","","","",""
"Min 1x per month","2003","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2003","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2003","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2003","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2003","college entrance qualification","higher education","148","0.0416870831225104","0.0348645910052902","0.0485095752397306"
"Min 1x per month","2003","Other degree","in school","","","",""
"Min 1x per month","2003","Other degree","inadequately","","","",""
"Min 1x per month","2003","Other degree","general elemantary","","","",""
"Min 1x per month","2003","Other degree","middle vocational","","","",""
"Min 1x per month","2003","Other degree","vocational + Abi","","","",""
"Min 1x per month","2003","Other degree","higher vocational","","","",""
"Min 1x per month","2003","Other degree","higher education","","","",""
"Min 1x per month","2003","no degree/no degree yet","in school","","","",""
"Min 1x per month","2003","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2003","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2003","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2003","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2003","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2003","no degree/no degree yet","higher education","","","",""
"Rarely","2003","lower secondary degree","in school","","","",""
"Rarely","2003","lower secondary degree","inadequately","","","",""
"Rarely","2003","lower secondary degree","general elemantary","70","0.0485561491997282","0.0384743121967598","0.0586379862026967"
"Rarely","2003","lower secondary degree","middle vocational","421","0.0777116778968458","0.0705929115880824","0.0848304442056092"
"Rarely","2003","lower secondary degree","vocational + Abi","","","",""
"Rarely","2003","lower secondary degree","higher vocational","51","0.0962800899504857","0.0702155113101317","0.12234466859084"
"Rarely","2003","lower secondary degree","higher education","","","",""
"Rarely","2003","secondary school degree","in school","","","",""
"Rarely","2003","secondary school degree","inadequately","","","",""
"Rarely","2003","secondary school degree","general elemantary","50","0.0745207226985034","0.0540300937143102","0.0950113516826967"
"Rarely","2003","secondary school degree","middle vocational","397","0.0959469656895154","0.0872258099729246","0.104668121406106"
"Rarely","2003","secondary school degree","vocational + Abi","","","",""
"Rarely","2003","secondary school degree","higher vocational","86","0.127061897705067","0.103178990905243","0.150944804504891"
"Rarely","2003","secondary school degree","higher education","72","0.127843043354554","0.102073655112691","0.153612431596417"
"Rarely","2003","college entrance qualification","in school","","","",""
"Rarely","2003","college entrance qualification","inadequately","","","",""
"Rarely","2003","college entrance qualification","general elemantary","","","",""
"Rarely","2003","college entrance qualification","middle vocational","77","0.11030273252479","0.0884023811902947","0.132203083859286"
"Rarely","2003","college entrance qualification","vocational + Abi","83","0.0896851301750319","0.0716199441909495","0.107750316159114"
"Rarely","2003","college entrance qualification","higher vocational","51","0.111020264614194","0.0790957957344864","0.142944733493902"
"Rarely","2003","college entrance qualification","higher education","508","0.156882461670042","0.144468229111963","0.169296694228122"
"Rarely","2003","Other degree","in school","","","",""
"Rarely","2003","Other degree","inadequately","","","",""
"Rarely","2003","Other degree","general elemantary","","","",""
"Rarely","2003","Other degree","middle vocational","","","",""
"Rarely","2003","Other degree","vocational + Abi","","","",""
"Rarely","2003","Other degree","higher vocational","","","",""
"Rarely","2003","Other degree","higher education","","","",""
"Rarely","2003","no degree/no degree yet","in school","49","0.0856215905607774","0.0634535653331028","0.107789615788452"
"Rarely","2003","no degree/no degree yet","inadequately","","","",""
"Rarely","2003","no degree/no degree yet","general elemantary","","","",""
"Rarely","2003","no degree/no degree yet","middle vocational","","","",""
"Rarely","2003","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2003","no degree/no degree yet","higher vocational","","","",""
"Rarely","2003","no degree/no degree yet","higher education","","","",""
"Never","2003","lower secondary degree","in school","","","",""
"Never","2003","lower secondary degree","inadequately","","","",""
"Never","2003","lower secondary degree","general elemantary","1656","0.94033877713539","0.929228773026786","0.951448781243994"
"Never","2003","lower secondary degree","middle vocational","4875","0.897417537974148","0.889349608858905","0.905485467089391"
"Never","2003","lower secondary degree","vocational + Abi","","","",""
"Never","2003","lower secondary degree","higher vocational","428","0.875486153783044","0.846311950489697","0.90466035707639"
"Never","2003","lower secondary degree","higher education","152","0.80138300147565","0.745097348739988","0.857668654211312"
"Never","2003","secondary school degree","in school","","","",""
"Never","2003","secondary school degree","inadequately","","","",""
"Never","2003","secondary school degree","general elemantary","569","0.90256186912044","0.879423306625008","0.925700431615872"
"Never","2003","secondary school degree","middle vocational","3884","0.882828770841409","0.873304972381789","0.892352569301029"
"Never","2003","secondary school degree","vocational + Abi","34","0.977570300477831","0.929199578703342","1.02594102225232"
"Never","2003","secondary school degree","higher vocational","633","0.845281220002647","0.819347792677872","0.871214647327422"
"Never","2003","secondary school degree","higher education","542","0.83555333651459","0.806946630307368","0.864160042721812"
"Never","2003","college entrance qualification","in school","","","",""
"Never","2003","college entrance qualification","inadequately","","","",""
"Never","2003","college entrance qualification","general elemantary","","","",""
"Never","2003","college entrance qualification","middle vocational","688","0.864007550187194","0.840043899216401","0.887971201157987"
"Never","2003","college entrance qualification","vocational + Abi","851","0.881962728146496","0.861563154302732","0.90236230199026"
"Never","2003","college entrance qualification","higher vocational","298","0.828236843120057","0.789908601056082","0.866565085184032"
"Never","2003","college entrance qualification","higher education","2549","0.775540081674975","0.761298437140695","0.789781726209255"
"Never","2003","Other degree","in school","","","",""
"Never","2003","Other degree","inadequately","36","0.895868685072801","0.798757523904928","0.992979846240675"
"Never","2003","Other degree","general elemantary","363","0.960472323134281","0.940777719660899","0.980166926607663"
"Never","2003","Other degree","middle vocational","422","0.957597930171085","0.938726875902355","0.976468984439814"
"Never","2003","Other degree","vocational + Abi","128","0.973299829561046","0.945799274097626","1.00080038502447"
"Never","2003","Other degree","higher vocational","58","0.908687017378191","0.837557273934738","0.979816760821644"
"Never","2003","Other degree","higher education","178","0.936692029331663","0.902600407373152","0.970783651290174"
"Never","2003","no degree/no degree yet","in school","551","0.891225274919621","0.866557491634288","0.915893058204955"
"Never","2003","no degree/no degree yet","inadequately","224","0.97307207782017","0.952152250271001","0.99399190536934"
"Never","2003","no degree/no degree yet","general elemantary","","","",""
"Never","2003","no degree/no degree yet","middle vocational","44","1","1","1"
"Never","2003","no degree/no degree yet","vocational + Abi","","","",""
"Never","2003","no degree/no degree yet","higher vocational","","","",""
"Never","2003","no degree/no degree yet","higher education","","","",""
"Daily","2004","lower secondary degree","in school","","","",""
"Daily","2004","lower secondary degree","inadequately","","","",""
"Daily","2004","lower secondary degree","general elemantary","","","",""
"Daily","2004","lower secondary degree","middle vocational","","","",""
"Daily","2004","lower secondary degree","vocational + Abi","","","",""
"Daily","2004","lower secondary degree","higher vocational","","","",""
"Daily","2004","lower secondary degree","higher education","","","",""
"Daily","2004","secondary school degree","in school","","","",""
"Daily","2004","secondary school degree","inadequately","","","",""
"Daily","2004","secondary school degree","general elemantary","","","",""
"Daily","2004","secondary school degree","middle vocational","","","",""
"Daily","2004","secondary school degree","vocational + Abi","","","",""
"Daily","2004","secondary school degree","higher vocational","","","",""
"Daily","2004","secondary school degree","higher education","","","",""
"Daily","2004","college entrance qualification","in school","","","",""
"Daily","2004","college entrance qualification","inadequately","","","",""
"Daily","2004","college entrance qualification","general elemantary","","","",""
"Daily","2004","college entrance qualification","middle vocational","","","",""
"Daily","2004","college entrance qualification","vocational + Abi","","","",""
"Daily","2004","college entrance qualification","higher vocational","","","",""
"Daily","2004","college entrance qualification","higher education","","","",""
"Daily","2004","Other degree","in school","","","",""
"Daily","2004","Other degree","inadequately","","","",""
"Daily","2004","Other degree","general elemantary","","","",""
"Daily","2004","Other degree","middle vocational","","","",""
"Daily","2004","Other degree","vocational + Abi","","","",""
"Daily","2004","Other degree","higher vocational","","","",""
"Daily","2004","Other degree","higher education","","","",""
"Daily","2004","no degree/no degree yet","in school","","","",""
"Daily","2004","no degree/no degree yet","inadequately","","","",""
"Daily","2004","no degree/no degree yet","general elemantary","","","",""
"Daily","2004","no degree/no degree yet","middle vocational","","","",""
"Daily","2004","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2004","no degree/no degree yet","higher vocational","","","",""
"Daily","2004","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2004","lower secondary degree","in school","","","",""
"Min 1x per week","2004","lower secondary degree","inadequately","","","",""
"Min 1x per week","2004","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2004","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2004","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2004","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2004","lower secondary degree","higher education","","","",""
"Min 1x per week","2004","secondary school degree","in school","","","",""
"Min 1x per week","2004","secondary school degree","inadequately","","","",""
"Min 1x per week","2004","secondary school degree","general elemantary","","","",""
"Min 1x per week","2004","secondary school degree","middle vocational","","","",""
"Min 1x per week","2004","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2004","secondary school degree","higher vocational","","","",""
"Min 1x per week","2004","secondary school degree","higher education","","","",""
"Min 1x per week","2004","college entrance qualification","in school","","","",""
"Min 1x per week","2004","college entrance qualification","inadequately","","","",""
"Min 1x per week","2004","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2004","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2004","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2004","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2004","college entrance qualification","higher education","","","",""
"Min 1x per week","2004","Other degree","in school","","","",""
"Min 1x per week","2004","Other degree","inadequately","","","",""
