"pli0097_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Never","2000","no degree/no degree yet","indirect migration background","","","",""
"Daily","2001","lower secondary degree","no migration background","","","",""
"Daily","2001","lower secondary degree","direct migration background","","","",""
"Daily","2001","lower secondary degree","indirect migration background","","","",""
"Daily","2001","secondary school degree","no migration background","","","",""
"Daily","2001","secondary school degree","direct migration background","","","",""
"Daily","2001","secondary school degree","indirect migration background","","","",""
"Daily","2001","college entrance qualification","no migration background","","","",""
"Daily","2001","college entrance qualification","direct migration background","","","",""
"Daily","2001","college entrance qualification","indirect migration background","","","",""
"Daily","2001","Other degree","no migration background","","","",""
"Daily","2001","Other degree","direct migration background","","","",""
"Daily","2001","Other degree","indirect migration background","","","",""
"Daily","2001","no degree/no degree yet","no migration background","","","",""
"Daily","2001","no degree/no degree yet","direct migration background","","","",""
"Daily","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2001","lower secondary degree","no migration background","58","0.00752724062701321","0.00558134592796108","0.00947313532606534"
"Min 1x per week","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2001","secondary school degree","no migration background","50","0.00904956979063987","0.00662910170867388","0.0114700378726059"
"Min 1x per week","2001","secondary school degree","direct migration background","","","",""
"Min 1x per week","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2001","college entrance qualification","no migration background","66","0.0157289370320505","0.0118457645317353","0.0196121095323657"
"Min 1x per week","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2001","Other degree","no migration background","","","",""
"Min 1x per week","2001","Other degree","direct migration background","","","",""
"Min 1x per week","2001","Other degree","indirect migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2001","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2001","lower secondary degree","no migration background","114","0.0148383828179423","0.0121163762759527","0.0175603893599318"
"Min 1x per month","2001","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2001","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2001","secondary school degree","no migration background","106","0.0192234478679355","0.0157138277787413","0.0227330679571297"
"Min 1x per month","2001","secondary school degree","direct migration background","","","",""
"Min 1x per month","2001","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2001","college entrance qualification","no migration background","127","0.031137752267743","0.0257170658519474","0.0365584386835386"
"Min 1x per month","2001","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2001","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2001","Other degree","no migration background","","","",""
"Min 1x per month","2001","Other degree","direct migration background","","","",""
"Min 1x per month","2001","Other degree","indirect migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2001","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2001","lower secondary degree","no migration background","422","0.0549913233058888","0.0498590813720351","0.0601235652397425"
"Rarely","2001","lower secondary degree","direct migration background","","","",""
"Rarely","2001","lower secondary degree","indirect migration background","","","",""
"Rarely","2001","secondary school degree","no migration background","395","0.0689191850676133","0.0624444323922571","0.0753939377429695"
"Rarely","2001","secondary school degree","direct migration background","","","",""
"Rarely","2001","secondary school degree","indirect migration background","","","",""
"Rarely","2001","college entrance qualification","no migration background","434","0.105315530416177","0.0957356343598019","0.114895426472552"
"Rarely","2001","college entrance qualification","direct migration background","","","",""
"Rarely","2001","college entrance qualification","indirect migration background","","","",""
"Rarely","2001","Other degree","no migration background","","","",""
"Rarely","2001","Other degree","direct migration background","","","",""
"Rarely","2001","Other degree","indirect migration background","","","",""
"Rarely","2001","no degree/no degree yet","no migration background","","","",""
"Rarely","2001","no degree/no degree yet","direct migration background","","","",""
"Rarely","2001","no degree/no degree yet","indirect migration background","","","",""
"Never","2001","lower secondary degree","no migration background","6985","0.922643053249156","0.916628426857824","0.928657679640488"
"Never","2001","lower secondary degree","direct migration background","749","0.965806561769651","0.953037036421689","0.978576087117613"
"Never","2001","lower secondary degree","indirect migration background","285","0.965031843444429","0.943997862708322","0.986065824180537"
"Never","2001","secondary school degree","no migration background","5329","0.902807797273811","0.895236456542379","0.910379138005244"
"Never","2001","secondary school degree","direct migration background","267","0.951158799662673","0.926135455996924","0.976182143328422"
"Never","2001","secondary school degree","indirect migration background","199","0.949920493048621","0.92027968258793","0.979561303509312"
"Never","2001","college entrance qualification","no migration background","3317","0.847817780284029","0.836607593336037","0.859027967232021"
"Never","2001","college entrance qualification","direct migration background","264","0.897689051440198","0.863164642252964","0.932213460627433"
"Never","2001","college entrance qualification","indirect migration background","149","0.905772452312409","0.861196090759017","0.950348813865801"
"Never","2001","Other degree","no migration background","97","0.981818185477324","0.955631397101672","1.00800497385298"
"Never","2001","Other degree","direct migration background","1208","0.971827550371044","0.962625296677534","0.981029804064553"
"Never","2001","Other degree","indirect migration background","","","",""
"Never","2001","no degree/no degree yet","no migration background","485","0.936461945061417","0.915435548828925","0.957488341293909"
"Never","2001","no degree/no degree yet","direct migration background","269","0.976559252830748","0.958677224893095","0.994441280768401"
"Never","2001","no degree/no degree yet","indirect migration background","72","0.938436316416935","0.884397479058295","0.992475153775575"
"Daily","2002","lower secondary degree","no migration background","","","",""
"Daily","2002","lower secondary degree","direct migration background","","","",""
"Daily","2002","lower secondary degree","indirect migration background","","","",""
"Daily","2002","secondary school degree","no migration background","","","",""
"Daily","2002","secondary school degree","direct migration background","","","",""
"Daily","2002","secondary school degree","indirect migration background","","","",""
"Daily","2002","college entrance qualification","no migration background","","","",""
"Daily","2002","college entrance qualification","direct migration background","","","",""
"Daily","2002","college entrance qualification","indirect migration background","","","",""
"Daily","2002","Other degree","no migration background","","","",""
"Daily","2002","Other degree","direct migration background","","","",""
"Daily","2002","Other degree","indirect migration background","","","",""
"Daily","2002","no degree/no degree yet","no migration background","","","",""
"Daily","2002","no degree/no degree yet","direct migration background","","","",""
"Daily","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2002","lower secondary degree","no migration background","","","",""
"Min 1x per week","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2002","secondary school degree","no migration background","","","",""
"Min 1x per week","2002","secondary school degree","direct migration background","","","",""
"Min 1x per week","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2002","college entrance qualification","no migration background","","","",""
"Min 1x per week","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2002","Other degree","no migration background","","","",""
"Min 1x per week","2002","Other degree","direct migration background","","","",""
"Min 1x per week","2002","Other degree","indirect migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2002","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2002","lower secondary degree","no migration background","","","",""
"Min 1x per month","2002","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2002","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2002","secondary school degree","no migration background","","","",""
"Min 1x per month","2002","secondary school degree","direct migration background","","","",""
"Min 1x per month","2002","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2002","college entrance qualification","no migration background","","","",""
"Min 1x per month","2002","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2002","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2002","Other degree","no migration background","","","",""
"Min 1x per month","2002","Other degree","direct migration background","","","",""
"Min 1x per month","2002","Other degree","indirect migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2002","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2002","lower secondary degree","no migration background","","","",""
"Rarely","2002","lower secondary degree","direct migration background","","","",""
"Rarely","2002","lower secondary degree","indirect migration background","","","",""
"Rarely","2002","secondary school degree","no migration background","","","",""
"Rarely","2002","secondary school degree","direct migration background","","","",""
"Rarely","2002","secondary school degree","indirect migration background","","","",""
"Rarely","2002","college entrance qualification","no migration background","","","",""
"Rarely","2002","college entrance qualification","direct migration background","","","",""
"Rarely","2002","college entrance qualification","indirect migration background","","","",""
"Rarely","2002","Other degree","no migration background","","","",""
"Rarely","2002","Other degree","direct migration background","","","",""
"Rarely","2002","Other degree","indirect migration background","","","",""
"Rarely","2002","no degree/no degree yet","no migration background","","","",""
"Rarely","2002","no degree/no degree yet","direct migration background","","","",""
"Rarely","2002","no degree/no degree yet","indirect migration background","","","",""
"Never","2002","lower secondary degree","no migration background","","","",""
"Never","2002","lower secondary degree","direct migration background","","","",""
"Never","2002","lower secondary degree","indirect migration background","","","",""
"Never","2002","secondary school degree","no migration background","","","",""
"Never","2002","secondary school degree","direct migration background","","","",""
"Never","2002","secondary school degree","indirect migration background","","","",""
"Never","2002","college entrance qualification","no migration background","","","",""
"Never","2002","college entrance qualification","direct migration background","","","",""
"Never","2002","college entrance qualification","indirect migration background","","","",""
"Never","2002","Other degree","no migration background","","","",""
"Never","2002","Other degree","direct migration background","","","",""
"Never","2002","Other degree","indirect migration background","","","",""
"Never","2002","no degree/no degree yet","no migration background","","","",""
"Never","2002","no degree/no degree yet","direct migration background","","","",""
"Never","2002","no degree/no degree yet","indirect migration background","","","",""
"Daily","2003","lower secondary degree","no migration background","","","",""
"Daily","2003","lower secondary degree","direct migration background","","","",""
"Daily","2003","lower secondary degree","indirect migration background","","","",""
"Daily","2003","secondary school degree","no migration background","","","",""
"Daily","2003","secondary school degree","direct migration background","","","",""
"Daily","2003","secondary school degree","indirect migration background","","","",""
"Daily","2003","college entrance qualification","no migration background","30","0.0042171199536587","0.00240913497682055","0.00602510493049686"
"Daily","2003","college entrance qualification","direct migration background","","","",""
"Daily","2003","college entrance qualification","indirect migration background","","","",""
"Daily","2003","Other degree","no migration background","","","",""
"Daily","2003","Other degree","direct migration background","","","",""
"Daily","2003","Other degree","indirect migration background","","","",""
"Daily","2003","no degree/no degree yet","no migration background","","","",""
"Daily","2003","no degree/no degree yet","direct migration background","","","",""
"Daily","2003","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2003","lower secondary degree","no migration background","55","0.00711575687640895","0.00514062112913947","0.00909089262367843"
"Min 1x per week","2003","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2003","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2003","secondary school degree","no migration background","43","0.0052341912015533","0.00340425036013424","0.00706413204297236"
"Min 1x per week","2003","secondary school degree","direct migration background","","","",""
"Min 1x per week","2003","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2003","college entrance qualification","no migration background","82","0.0168011913014075","0.0132153156711772","0.0203870669316377"
"Min 1x per week","2003","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2003","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2003","Other degree","no migration background","","","",""
"Min 1x per week","2003","Other degree","direct migration background","","","",""
"Min 1x per week","2003","Other degree","indirect migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2003","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2003","lower secondary degree","no migration background","116","0.0169606033492596","0.0139264103658688","0.0199947963326504"
"Min 1x per month","2003","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2003","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2003","secondary school degree","no migration background","111","0.0177724594513634","0.0144217894825019","0.0211231294202249"
"Min 1x per month","2003","secondary school degree","direct migration background","","","",""
"Min 1x per month","2003","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2003","college entrance qualification","no migration background","185","0.03530273440227","0.030153955901935","0.0404515129026051"
"Min 1x per month","2003","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2003","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2003","Other degree","no migration background","","","",""
"Min 1x per month","2003","Other degree","direct migration background","","","",""
"Min 1x per month","2003","Other degree","indirect migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2003","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2003","lower secondary degree","no migration background","532","0.0742787673985301","0.0681169397584133","0.080440595038647"
"Rarely","2003","lower secondary degree","direct migration background","","","",""
"Rarely","2003","lower secondary degree","indirect migration background","","","",""
"Rarely","2003","secondary school degree","no migration background","578","0.102681143235019","0.0949832731291565","0.110379013340882"
"Rarely","2003","secondary school degree","direct migration background","","","",""
"Rarely","2003","secondary school degree","indirect migration background","","","",""
"Rarely","2003","college entrance qualification","no migration background","668","0.131631887424685","0.122199166178637","0.141064608670733"
"Rarely","2003","college entrance qualification","direct migration background","32","0.119501237784157","0.0821676550829465","0.156834820485368"
"Rarely","2003","college entrance qualification","indirect migration background","","","",""
"Rarely","2003","Other degree","no migration background","","","",""
"Rarely","2003","Other degree","direct migration background","33","0.0313081575150338","0.0210953985809054","0.0415209164491623"
"Rarely","2003","Other degree","indirect migration background","","","",""
"Rarely","2003","no degree/no degree yet","no migration background","43","0.0739553194615409","0.0526941436818162","0.0952164952412657"
"Rarely","2003","no degree/no degree yet","direct migration background","","","",""
"Rarely","2003","no degree/no degree yet","indirect migration background","","","",""
"Never","2003","lower secondary degree","no migration background","6247","0.900922592024452","0.893902090365935","0.907943093682969"
"Never","2003","lower secondary degree","direct migration background","652","0.927444390103787","0.908032605171239","0.946856175036335"
"Never","2003","lower secondary degree","indirect migration background","239","0.962064173087813","0.938335403676667","0.985792942498959"
"Never","2003","secondary school degree","no migration background","5233","0.873660736352675","0.865235299781589","0.88208617292376"
"Never","2003","secondary school degree","direct migration background","239","0.936634670928436","0.906907799809828","0.966361542047044"
"Never","2003","secondary school degree","indirect migration background","190","0.891593713745076","0.849444868547007","0.933742558943146"
"Never","2003","college entrance qualification","no migration background","3970","0.812047066917979","0.801147238354307","0.82294689548165"
"Never","2003","college entrance qualification","direct migration background","250","0.859347261217131","0.819333669428028","0.899360853006235"
"Never","2003","college entrance qualification","indirect migration background","166","0.791907083070991","0.734336958380246","0.849477207761737"
"Never","2003","Other degree","no migration background","99","0.919972222455079","0.868798860648554","0.971145584261605"
"Never","2003","Other degree","direct migration background","1069","0.95493418467619","0.942768632070383","0.967099737281996"
"Never","2003","Other degree","indirect migration background","","","",""
"Never","2003","no degree/no degree yet","no migration background","527","0.90255353374674","0.878459687670531","0.92664737982295"
"Never","2003","no degree/no degree yet","direct migration background","223","0.969365071644021","0.947094247375774","0.991635895912268"
"Never","2003","no degree/no degree yet","indirect migration background","74","0.930804606830888","0.875192294879051","0.986416918782724"
"Daily","2004","lower secondary degree","no migration background","","","",""
"Daily","2004","lower secondary degree","direct migration background","","","",""
"Daily","2004","lower secondary degree","indirect migration background","","","",""
"Daily","2004","secondary school degree","no migration background","","","",""
"Daily","2004","secondary school degree","direct migration background","","","",""
"Daily","2004","secondary school degree","indirect migration background","","","",""
"Daily","2004","college entrance qualification","no migration background","","","",""
"Daily","2004","college entrance qualification","direct migration background","","","",""
"Daily","2004","college entrance qualification","indirect migration background","","","",""
"Daily","2004","Other degree","no migration background","","","",""
"Daily","2004","Other degree","direct migration background","","","",""
"Daily","2004","Other degree","indirect migration background","","","",""
"Daily","2004","no degree/no degree yet","no migration background","","","",""
"Daily","2004","no degree/no degree yet","direct migration background","","","",""
"Daily","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2004","lower secondary degree","no migration background","","","",""
"Min 1x per week","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2004","secondary school degree","no migration background","","","",""
"Min 1x per week","2004","secondary school degree","direct migration background","","","",""
"Min 1x per week","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2004","college entrance qualification","no migration background","","","",""
"Min 1x per week","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2004","Other degree","no migration background","","","",""
"Min 1x per week","2004","Other degree","direct migration background","","","",""
"Min 1x per week","2004","Other degree","indirect migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2004","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2004","lower secondary degree","no migration background","","","",""
"Min 1x per month","2004","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2004","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2004","secondary school degree","no migration background","","","",""
"Min 1x per month","2004","secondary school degree","direct migration background","","","",""
"Min 1x per month","2004","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2004","college entrance qualification","no migration background","","","",""
"Min 1x per month","2004","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2004","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2004","Other degree","no migration background","","","",""
"Min 1x per month","2004","Other degree","direct migration background","","","",""
"Min 1x per month","2004","Other degree","indirect migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2004","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2004","lower secondary degree","no migration background","","","",""
"Rarely","2004","lower secondary degree","direct migration background","","","",""
"Rarely","2004","lower secondary degree","indirect migration background","","","",""
"Rarely","2004","secondary school degree","no migration background","","","",""
"Rarely","2004","secondary school degree","direct migration background","","","",""
"Rarely","2004","secondary school degree","indirect migration background","","","",""
"Rarely","2004","college entrance qualification","no migration background","","","",""
"Rarely","2004","college entrance qualification","direct migration background","","","",""
"Rarely","2004","college entrance qualification","indirect migration background","","","",""
"Rarely","2004","Other degree","no migration background","","","",""
"Rarely","2004","Other degree","direct migration background","","","",""
"Rarely","2004","Other degree","indirect migration background","","","",""
"Rarely","2004","no degree/no degree yet","no migration background","","","",""
"Rarely","2004","no degree/no degree yet","direct migration background","","","",""
"Rarely","2004","no degree/no degree yet","indirect migration background","","","",""
"Never","2004","lower secondary degree","no migration background","","","",""
"Never","2004","lower secondary degree","direct migration background","","","",""
"Never","2004","lower secondary degree","indirect migration background","","","",""
"Never","2004","secondary school degree","no migration background","","","",""
"Never","2004","secondary school degree","direct migration background","","","",""
"Never","2004","secondary school degree","indirect migration background","","","",""
"Never","2004","college entrance qualification","no migration background","","","",""
"Never","2004","college entrance qualification","direct migration background","","","",""
"Never","2004","college entrance qualification","indirect migration background","","","",""
"Never","2004","Other degree","no migration background","","","",""
"Never","2004","Other degree","direct migration background","","","",""
"Never","2004","Other degree","indirect migration background","","","",""
"Never","2004","no degree/no degree yet","no migration background","","","",""
"Never","2004","no degree/no degree yet","direct migration background","","","",""
"Never","2004","no degree/no degree yet","indirect migration background","","","",""
"Daily","2005","lower secondary degree","no migration background","","","",""
"Daily","2005","lower secondary degree","direct migration background","","","",""
"Daily","2005","lower secondary degree","indirect migration background","","","",""
"Daily","2005","secondary school degree","no migration background","","","",""
"Daily","2005","secondary school degree","direct migration background","","","",""
"Daily","2005","secondary school degree","indirect migration background","","","",""
"Daily","2005","college entrance qualification","no migration background","","","",""
"Daily","2005","college entrance qualification","direct migration background","","","",""
"Daily","2005","college entrance qualification","indirect migration background","","","",""
"Daily","2005","Other degree","no migration background","","","",""
"Daily","2005","Other degree","direct migration background","","","",""
"Daily","2005","Other degree","indirect migration background","","","",""
"Daily","2005","no degree/no degree yet","no migration background","","","",""
"Daily","2005","no degree/no degree yet","direct migration background","","","",""
"Daily","2005","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2005","lower secondary degree","no migration background","57","0.0087444641587933","0.0064286874855599","0.0110602408320267"
"Min 1x per week","2005","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2005","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2005","secondary school degree","no migration background","49","0.00748924274024979","0.00522161991878267","0.0097568655617169"
"Min 1x per week","2005","secondary school degree","direct migration background","","","",""
"Min 1x per week","2005","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2005","college entrance qualification","no migration background","104","0.0181061367774963","0.0143022965853618","0.0219099769696308"
"Min 1x per week","2005","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2005","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2005","Other degree","no migration background","","","",""
"Min 1x per week","2005","Other degree","direct migration background","","","",""
"Min 1x per week","2005","Other degree","indirect migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2005","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2005","lower secondary degree","no migration background","118","0.0179515070094036","0.0146489206382402","0.0212540933805669"
"Min 1x per month","2005","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2005","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2005","secondary school degree","no migration background","98","0.0163358814878826","0.0130017789185929","0.0196699840571724"
"Min 1x per month","2005","secondary school degree","direct migration background","","","",""
"Min 1x per month","2005","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2005","college entrance qualification","no migration background","146","0.0334126690190189","0.0282857881587496","0.0385395498792882"
"Min 1x per month","2005","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2005","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2005","Other degree","no migration background","","","",""
"Min 1x per month","2005","Other degree","direct migration background","","","",""
"Min 1x per month","2005","Other degree","indirect migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2005","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2005","lower secondary degree","no migration background","402","0.0634787816208976","0.0574140670918787","0.0695434961499165"
"Rarely","2005","lower secondary degree","direct migration background","","","",""
"Rarely","2005","lower secondary degree","indirect migration background","","","",""
"Rarely","2005","secondary school degree","no migration background","429","0.0783091986416938","0.0712430418348632","0.0853753554485243"
"Rarely","2005","secondary school degree","direct migration background","","","",""
"Rarely","2005","secondary school degree","indirect migration background","","","",""
"Rarely","2005","college entrance qualification","no migration background","487","0.102660754632273","0.0940019558192591","0.111319553445286"
"Rarely","2005","college entrance qualification","direct migration background","","","",""
"Rarely","2005","college entrance qualification","indirect migration background","","","",""
"Rarely","2005","Other degree","no migration background","","","",""
"Rarely","2005","Other degree","direct migration background","39","0.0466162290735734","0.0335303483060094","0.0597021098411375"
"Rarely","2005","Other degree","indirect migration background","","","",""
"Rarely","2005","no degree/no degree yet","no migration background","","","",""
"Rarely","2005","no degree/no degree yet","direct migration background","","","",""
"Rarely","2005","no degree/no degree yet","indirect migration background","","","",""
"Never","2005","lower secondary degree","no migration background","5632","0.909825247210906","0.902700675972062","0.916949818449749"
"Never","2005","lower secondary degree","direct migration background","565","0.933406472930293","0.913407286062428","0.953405659798158"
"Never","2005","lower secondary degree","indirect migration background","243","0.973868092522543","0.954210811118418","0.993525373926669"
"Never","2005","secondary school degree","no migration background","4977","0.897865677130174","0.889900860232994","0.905830494027353"
"Never","2005","secondary school degree","direct migration background","228","0.962426692390481","0.938418298179308","0.986435086601654"
"Never","2005","secondary school degree","indirect migration background","196","0.969886562445653","0.946377207636189","0.993395917255117"
"Never","2005","college entrance qualification","no migration background","3983","0.845820439571212","0.835518248954008","0.856122630188416"
"Never","2005","college entrance qualification","direct migration background","244","0.934249741633521","0.904409290875808","0.964090192391235"
"Never","2005","college entrance qualification","indirect migration background","174","0.833442987190713","0.781415315882267","0.88547065849916"
"Never","2005","Other degree","no migration background","105","0.975986262157903","0.947506370259159","1.00446615405665"
"Never","2005","Other degree","direct migration background","944","0.933059438094046","0.917546293382557","0.948572582805534"
"Never","2005","Other degree","indirect migration background","","","",""
"Never","2005","no degree/no degree yet","no migration background","547","0.95128811279541","0.933814314175904","0.968761911414915"
"Never","2005","no degree/no degree yet","direct migration background","213","0.948697624145075","0.919479072846245","0.977916175443905"
"Never","2005","no degree/no degree yet","indirect migration background","91","0.937844244892669","0.889797025819156","0.985891463966181"
"Daily","2006","lower secondary degree","no migration background","","","",""
"Daily","2006","lower secondary degree","direct migration background","","","",""
"Daily","2006","lower secondary degree","indirect migration background","","","",""
"Daily","2006","secondary school degree","no migration background","","","",""
"Daily","2006","secondary school degree","direct migration background","","","",""
"Daily","2006","secondary school degree","indirect migration background","","","",""
"Daily","2006","college entrance qualification","no migration background","","","",""
"Daily","2006","college entrance qualification","direct migration background","","","",""
"Daily","2006","college entrance qualification","indirect migration background","","","",""
"Daily","2006","Other degree","no migration background","","","",""
"Daily","2006","Other degree","direct migration background","","","",""
"Daily","2006","Other degree","indirect migration background","","","",""
"Daily","2006","no degree/no degree yet","no migration background","","","",""
"Daily","2006","no degree/no degree yet","direct migration background","","","",""
"Daily","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2006","lower secondary degree","no migration background","","","",""
"Min 1x per week","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2006","secondary school degree","no migration background","","","",""
"Min 1x per week","2006","secondary school degree","direct migration background","","","",""
"Min 1x per week","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2006","college entrance qualification","no migration background","","","",""
"Min 1x per week","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2006","Other degree","no migration background","","","",""
"Min 1x per week","2006","Other degree","direct migration background","","","",""
"Min 1x per week","2006","Other degree","indirect migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2006","lower secondary degree","no migration background","","","",""
"Min 1x per month","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2006","secondary school degree","no migration background","","","",""
"Min 1x per month","2006","secondary school degree","direct migration background","","","",""
"Min 1x per month","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2006","college entrance qualification","no migration background","","","",""
"Min 1x per month","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2006","Other degree","no migration background","","","",""
"Min 1x per month","2006","Other degree","direct migration background","","","",""
"Min 1x per month","2006","Other degree","indirect migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
