"pli0097_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2002","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2002","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2002","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2002","Not Working","Single parent ","","","","","2"
"Min 1x per week","2002","Not Working","Couple + C. LE 16 ","","","","","2"
"Never","2002","Full Time","1-pers.-HH","","","","","5"
"Never","2002","Full Time","(Married) couple without C. ","","","","","5"
"Never","2002","Full Time","Single parent ","","","","","5"
"Never","2002","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2002","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2002","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2002","Part Time","1-pers.-HH","","","","","5"
"Never","2002","Part Time","(Married) couple without C. ","","","","","5"
"Never","2002","Part Time","Single parent ","","","","","5"
"Never","2002","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2002","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2002","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2002","Not Working","1-pers.-HH","","","","","5"
"Never","2002","Not Working","(Married) couple without C. ","","","","","5"
"Never","2002","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2002","Not Working","Couple + C. LE and GT 16","","","","","5"
"Never","2002","Not Working","Single parent ","","","","","5"
"Never","2002","Not Working","Couple + C. LE 16 ","","","","","5"
"Rarely","2002","Full Time","Single parent ","","","","","4"
"Rarely","2002","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","Full Time","1-pers.-HH","","","","","4"
"Rarely","2002","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2002","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2002","Part Time","1-pers.-HH","","","","","4"
"Rarely","2002","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2002","Part Time","Single parent ","","","","","4"
"Rarely","2002","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2002","Not Working","1-pers.-HH","","","","","4"
"Rarely","2002","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2002","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","2002","Not Working","Single parent ","","","","","4"
"Rarely","2002","Not Working","Couple + C. LE 16 ","","","","","4"
"Daily","2003","Full Time","1-pers.-HH","1","","","","1"
"Daily","2003","Full Time","(Married) couple without C. ","7","","","","1"
"Daily","2003","Full Time","Single parent ","1","","","","1"
"Daily","2003","Full Time","Couple + C. LE 16 ","5","","","","1"
"Daily","2003","Full Time","Couple + C. GT 16 ","4","","","","1"
"Daily","2003","Full Time","Couple + C. LE and GT 16","3","","","","1"
"Daily","2003","Part Time","1-pers.-HH","","","","","1"
"Daily","2003","Part Time","(Married) couple without C. ","9","","","","1"
"Daily","2003","Part Time","Single parent ","","","","","1"
"Daily","2003","Part Time","Couple + C. LE 16 ","1","","","","1"
"Daily","2003","Part Time","Couple + C. GT 16 ","4","","","","1"
"Daily","2003","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2003","Not Working","1-pers.-HH","1","","","","1"
"Daily","2003","Not Working","(Married) couple without C. ","3","","","","1"
"Daily","2003","Not Working","Single parent ","","","","","1"
"Daily","2003","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2003","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2003","Not Working","Couple + C. GT 16 ","3","","","","1"
"Min 1x per month","2003","Full Time","(Married) couple without C. ","76","0.0264663075009292","0.0201551783929249","0.0327774366089336","3"
"Min 1x per month","2003","Full Time","Couple + C. LE 16 ","55","0.0257231933205785","0.0191304700205638","0.0323159166205933","3"
"Min 1x per month","2003","Full Time","1-pers.-HH","15","","","","3"
"Min 1x per month","2003","Full Time","Single parent ","5","","","","3"
"Min 1x per month","2003","Full Time","Couple + C. GT 16 ","57","0.0271728573794137","0.0195268682525204","0.0348188465063071","3"
"Min 1x per month","2003","Full Time","Couple + C. LE and GT 16","19","","","","3"
"Min 1x per month","2003","Part Time","1-pers.-HH","13","","","","3"
"Min 1x per month","2003","Part Time","(Married) couple without C. ","20","","","","3"
"Min 1x per month","2003","Part Time","Single parent ","3","","","","3"
"Min 1x per month","2003","Part Time","Couple + C. LE 16 ","19","","","","3"
"Min 1x per month","2003","Part Time","Couple + C. GT 16 ","18","","","","3"
"Min 1x per month","2003","Part Time","Couple + C. LE and GT 16","12","","","","3"
"Min 1x per month","2003","Not Working","1-pers.-HH","23","","","","3"
"Min 1x per month","2003","Not Working","(Married) couple without C. ","66","0.0179288710399889","0.0135608178831192","0.0222969241968587","3"
"Min 1x per month","2003","Not Working","Couple + C. LE 16 ","5","","","","3"
"Min 1x per month","2003","Not Working","Single parent ","5","","","","3"
"Min 1x per month","2003","Not Working","Couple + C. GT 16 ","21","","","","3"
"Min 1x per month","2003","Not Working","Couple + C. LE and GT 16","3","","","","3"
"Min 1x per week","2003","Full Time","1-pers.-HH","12","","","","2"
"Min 1x per week","2003","Full Time","(Married) couple without C. ","34","0.0119118469711154","0.00764632391905697","0.0161773700231738","2"
"Min 1x per week","2003","Full Time","Single parent ","3","","","","2"
"Min 1x per week","2003","Full Time","Couple + C. LE 16 ","21","","","","2"
"Min 1x per week","2003","Full Time","Couple + C. GT 16 ","25","","","","2"
"Min 1x per week","2003","Full Time","Couple + C. LE and GT 16","5","","","","2"
"Min 1x per week","2003","Part Time","1-pers.-HH","6","","","","2"
"Min 1x per week","2003","Part Time","(Married) couple without C. ","9","","","","2"
"Min 1x per week","2003","Part Time","Single parent ","2","","","","2"
"Min 1x per week","2003","Part Time","Couple + C. LE 16 ","9","","","","2"
"Min 1x per week","2003","Part Time","Couple + C. GT 16 ","8","","","","2"
"Min 1x per week","2003","Part Time","Couple + C. LE and GT 16","3","","","","2"
"Min 1x per week","2003","Not Working","1-pers.-HH","14","","","","2"
"Min 1x per week","2003","Not Working","(Married) couple without C. ","27","","","","2"
"Min 1x per week","2003","Not Working","Single parent ","2","","","","2"
"Min 1x per week","2003","Not Working","Couple + C. LE 16 ","6","","","","2"
"Min 1x per week","2003","Not Working","Couple + C. GT 16 ","13","","","","2"
"Min 1x per week","2003","Not Working","Couple + C. LE and GT 16","1","","","","2"
"Never","2003","Full Time","1-pers.-HH","944","0.894618621781778","0.87623836381677","0.912998879746786","5"
"Never","2003","Full Time","Single parent ","358","0.903789562663308","0.874891891115156","0.93268723421146","5"
"Never","2003","Full Time","Couple + C. LE 16 ","1900","0.865379756564947","0.85116564311686","0.879593870013034","5"
"Never","2003","Full Time","(Married) couple without C. ","2121","0.853944422238757","0.840059010217316","0.867829834260198","5"
"Never","2003","Full Time","Couple + C. GT 16 ","1464","0.836326914224167","0.818927891569087","0.853725936879246","5"
"Never","2003","Full Time","Couple + C. LE and GT 16","648","0.844393234351605","0.818922298453079","0.869864170250131","5"
"Never","2003","Part Time","1-pers.-HH","372","0.834988742926895","0.800539652597577","0.869437833256212","5"
"Never","2003","Part Time","(Married) couple without C. ","1110","0.887388111699117","0.869891729933262","0.904884493464972","5"
"Never","2003","Part Time","Single parent ","303","0.915891567874474","0.885991243958087","0.945791891790862","5"
"Never","2003","Part Time","Couple + C. LE 16 ","1191","0.870103696507886","0.852156895478428","0.888050497537344","5"
"Never","2003","Part Time","Couple + C. GT 16 ","904","0.895348918454231","0.876636946801519","0.914060890106944","5"
"Never","2003","Part Time","Couple + C. LE and GT 16","489","0.895635655745623","0.870313781990668","0.920957529500577","5"
"Never","2003","Not Working","1-pers.-HH","1336","0.922478970882479","0.908733681428853","0.936224260336106","5"
"Never","2003","Not Working","(Married) couple without C. ","3163","0.884710896079127","0.874197699353359","0.895224092804895","5"
"Never","2003","Not Working","Single parent ","358","0.92812030566925","0.902320111509832","0.953920499828667","5"
"Never","2003","Not Working","Couple + C. LE 16 ","734","0.902076782097161","0.881520010564807","0.922633553629515","5"
"Never","2003","Not Working","Couple + C. GT 16 ","1044","0.888177443690719","0.870157902221685","0.906196985159752","5"
"Never","2003","Not Working","Couple + C. LE and GT 16","448","0.909704157106441","0.884557411630851","0.934850902582032","5"
"Rarely","2003","Full Time","Single parent ","33","0.0778143685802934","0.0515626844622978","0.104066052698289","4"
"Rarely","2003","Full Time","Couple + C. LE 16 ","234","0.0994807250413641","0.0870161578461652","0.111945292236563","4"
"Rarely","2003","Full Time","1-pers.-HH","100","0.082203160697078","0.065760646125191","0.098645675268965","4"
"Rarely","2003","Full Time","(Married) couple without C. ","247","0.106099583315189","0.0939911960261825","0.118207970604195","4"
"Rarely","2003","Full Time","Couple + C. GT 16 ","187","0.123474334419827","0.108003317991183","0.13894535084847","4"
"Rarely","2003","Full Time","Couple + C. LE and GT 16","103","0.122790770268296","0.099728994207223","0.145852546329368","4"
"Rarely","2003","Part Time","1-pers.-HH","55","0.121565651145091","0.0912378616722213","0.15189344061796","4"
"Rarely","2003","Part Time","(Married) couple without C. ","106","0.0853055752776016","0.0698449858632205","0.100766164691983","4"
"Rarely","2003","Part Time","Single parent ","23","","","","4"
"Rarely","2003","Part Time","Couple + C. LE 16 ","128","0.106932308577031","0.0904355049212356","0.123429112232826","4"
"Rarely","2003","Part Time","Couple + C. GT 16 ","94","0.0885684757616633","0.0712003425329411","0.105936608990386","4"
"Rarely","2003","Part Time","Couple + C. LE and GT 16","56","0.0910917138109603","0.0672600949055229","0.114923332716398","4"
"Rarely","2003","Not Working","1-pers.-HH","80","0.0524800629095925","0.041018146425923","0.063941979393262","4"
"Rarely","2003","Not Working","(Married) couple without C. ","286","0.0888979473412031","0.0795294626727888","0.0982664320096173","4"
"Rarely","2003","Not Working","Single parent ","20","","","","4"
"Rarely","2003","Not Working","Couple + C. LE 16 ","58","0.0709006566845966","0.0531486879729986","0.0886526253961945","4"
"Rarely","2003","Not Working","Couple + C. GT 16 ","94","0.075994066541952","0.0608425403773814","0.0911455927065226","4"
"Rarely","2003","Not Working","Couple + C. LE and GT 16","47","0.0865219233402953","0.0618552850655342","0.111188561615057","4"
"Daily","2004","Full Time","1-pers.-HH","","","","","1"
"Daily","2004","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2004","Full Time","Single parent ","","","","","1"
"Daily","2004","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2004","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2004","Part Time","1-pers.-HH","","","","","1"
"Daily","2004","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2004","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2004","Part Time","Single parent ","","","","","1"
"Daily","2004","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2004","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2004","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2004","Not Working","1-pers.-HH","","","","","1"
"Daily","2004","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2004","Not Working","Single parent ","","","","","1"
"Daily","2004","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2004","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2004","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2004","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2004","Full Time","Single parent ","","","","","3"
"Min 1x per month","2004","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2004","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2004","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2004","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2004","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2004","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2004","Part Time","Single parent ","","","","","3"
"Min 1x per month","2004","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2004","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2004","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2004","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2004","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2004","Not Working","Single parent ","","","","","3"
"Min 1x per month","2004","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2004","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2004","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2004","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Full Time","Single parent ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2004","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Part Time","Single parent ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2004","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2004","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Not Working","Single parent ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2004","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Full Time","1-pers.-HH","","","","","5"
"Never","2004","Full Time","Single parent ","","","","","5"
"Never","2004","Full Time","(Married) couple without C. ","","","","","5"
"Never","2004","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Part Time","1-pers.-HH","","","","","5"
"Never","2004","Part Time","(Married) couple without C. ","","","","","5"
"Never","2004","Part Time","Single parent ","","","","","5"
"Never","2004","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2004","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2004","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2004","Not Working","1-pers.-HH","","","","","5"
"Never","2004","Not Working","(Married) couple without C. ","","","","","5"
"Never","2004","Not Working","Single parent ","","","","","5"
"Never","2004","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2004","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2004","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2004","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Full Time","Single parent ","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Part Time","1-pers.-HH","","","","","4"
"Rarely","2004","Full Time","1-pers.-HH","","","","","4"
"Rarely","2004","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2004","Part Time","Single parent ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2004","Not Working","1-pers.-HH","","","","","4"
"Rarely","2004","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2004","Not Working","Single parent ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2005","Full Time","1-pers.-HH","","","","","1"
"Daily","2005","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2005","Full Time","Single parent ","","","","","1"
"Daily","2005","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Part Time","1-pers.-HH","","","","","1"
"Daily","2005","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2005","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2005","Part Time","Single parent ","","","","","1"
"Daily","2005","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2005","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Not Working","1-pers.-HH","","","","","1"
"Daily","2005","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2005","Not Working","Single parent ","","","","","1"
"Daily","2005","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2005","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2005","Full Time","Single parent ","6","","","","3"
"Min 1x per month","2005","Full Time","Couple + C. LE 16 ","28","","","","3"
"Min 1x per month","2005","Full Time","1-pers.-HH","18","","","","3"
"Min 1x per month","2005","Full Time","(Married) couple without C. ","51","0.0259945105665865","0.0195707429097163","0.0324182782234568","3"
"Min 1x per month","2005","Full Time","Couple + C. GT 16 ","38","0.0251754560592148","0.0174337686664231","0.0329171434520064","3"
"Min 1x per month","2005","Full Time","Couple + C. LE and GT 16","21","","","","3"
"Min 1x per month","2005","Part Time","1-pers.-HH","9","","","","3"
"Min 1x per month","2005","Part Time","(Married) couple without C. ","26","","","","3"
"Min 1x per month","2005","Part Time","Single parent ","2","","","","3"
"Min 1x per month","2005","Part Time","Couple + C. LE 16 ","17","","","","3"
"Min 1x per month","2005","Part Time","Couple + C. GT 16 ","18","","","","3"
"Min 1x per month","2005","Part Time","Couple + C. LE and GT 16","7","","","","3"
"Min 1x per month","2005","Not Working","1-pers.-HH","21","","","","3"
"Min 1x per month","2005","Not Working","(Married) couple without C. ","93","0.022944168980852","0.0179731827918955","0.0279151551698086","3"
"Min 1x per month","2005","Not Working","Single parent ","3","","","","3"
"Min 1x per month","2005","Not Working","Couple + C. GT 16 ","14","","","","3"
"Min 1x per month","2005","Not Working","Couple + C. LE and GT 16","3","","","","3"
"Min 1x per month","2005","Not Working","Couple + C. LE 16 ","3","","","","3"
"Min 1x per week","2005","Full Time","1-pers.-HH","14","","","","2"
"Min 1x per week","2005","Full Time","(Married) couple without C. ","41","0.0175126110905672","0.0122171077829218","0.0228081143982127","2"
"Min 1x per week","2005","Full Time","Single parent ","4","","","","2"
"Min 1x per week","2005","Full Time","Couple + C. LE 16 ","29","","","","2"
"Min 1x per week","2005","Full Time","Couple + C. GT 16 ","25","","","","2"
"Min 1x per week","2005","Full Time","Couple + C. LE and GT 16","9","","","","2"
"Min 1x per week","2005","Part Time","1-pers.-HH","3","","","","2"
"Min 1x per week","2005","Part Time","(Married) couple without C. ","16","","","","2"
"Min 1x per week","2005","Part Time","Single parent ","2","","","","2"
"Min 1x per week","2005","Part Time","Couple + C. LE 16 ","6","","","","2"
"Min 1x per week","2005","Part Time","Couple + C. GT 16 ","5","","","","2"
"Min 1x per week","2005","Part Time","Couple + C. LE and GT 16","4","","","","2"
"Min 1x per week","2005","Not Working","Single parent ","2","","","","2"
"Min 1x per week","2005","Not Working","Couple + C. LE 16 ","2","","","","2"
"Min 1x per week","2005","Not Working","Couple + C. GT 16 ","11","","","","2"
"Min 1x per week","2005","Not Working","1-pers.-HH","10","","","","2"
"Min 1x per week","2005","Not Working","(Married) couple without C. ","36","0.00753120956047176","0.00466084211852087","0.0104015770024227","2"
"Min 1x per week","2005","Not Working","Couple + C. LE and GT 16","5","","","","2"
"Never","2005","Full Time","Single parent ","322","0.925069730892971","0.897604919571501","0.952534542214441","5"
"Never","2005","Full Time","Couple + C. LE 16 ","1616","0.879117562795217","0.86419808895416","0.894037036636274","5"
"Never","2005","Full Time","1-pers.-HH","961","0.905868524040229","0.888297769246021","0.923439278834438","5"
"Never","2005","Full Time","(Married) couple without C. ","2108","0.899167731687718","0.887011795129082","0.911323668246353","5"
"Never","2005","Full Time","Couple + C. GT 16 ","1353","0.85452594983604","0.837102300472265","0.871949599199816","5"
"Never","2005","Full Time","Couple + C. LE and GT 16","553","0.862273523623002","0.83582170494698","0.888725342299024","5"
"Never","2005","Part Time","1-pers.-HH","427","0.90639451235905","0.879976572964741","0.932812451753358","5"
"Never","2005","Part Time","(Married) couple without C. ","1013","0.875413047997822","0.856465393749396","0.894360702246248","5"
"Never","2005","Part Time","Single parent ","334","0.930625773058836","0.904305330098684","0.956946216018987","5"
"Never","2005","Part Time","Couple + C. LE 16 ","1097","0.897149134392845","0.880012293964878","0.914285974820812","5"
"Never","2005","Part Time","Couple + C. GT 16 ","873","0.871828526888227","0.850899632870431","0.892757420906024","5"
"Never","2005","Part Time","Couple + C. LE and GT 16","441","0.878850584478236","0.850419657679173","0.907281511277299","5"
"Never","2005","Not Working","1-pers.-HH","1318","0.933183123581302","0.920181736496878","0.946184510665726","5"
"Never","2005","Not Working","(Married) couple without C. ","3112","0.905724014542831","0.896022373952292","0.91542565513337","5"
"Never","2005","Not Working","Single parent ","374","0.940452511950848","0.917026130216239","0.963878893685458","5"
"Never","2005","Not Working","Couple + C. LE 16 ","632","0.929164904448165","0.909753477055609","0.94857633184072","5"
"Never","2005","Not Working","Couple + C. GT 16 ","991","0.923806604200073","0.907932200294695","0.939681008105451","5"
"Never","2005","Not Working","Couple + C. LE and GT 16","507","0.938971682169424","0.918855730279736","0.959087634059111","5"
"Rarely","2005","Full Time","(Married) couple without C. ","157","0.0573251466551284","0.0479404152376849","0.0667098780725718","4"
"Rarely","2005","Full Time","Single parent ","21","","","","4"
"Rarely","2005","Full Time","Couple + C. LE and GT 16","69","0.0965640694032966","0.0738925434404164","0.119235595366177","4"
"Rarely","2005","Part Time","1-pers.-HH","28","","","","4"
"Rarely","2005","Full Time","1-pers.-HH","68","0.062718847098592","0.0481298857249064","0.0773078084722776","4"
"Rarely","2005","Full Time","Couple + C. LE 16 ","161","0.0875203565432151","0.0745869015317313","0.100453811554699","4"
"Rarely","2005","Full Time","Couple + C. GT 16 ","157","0.110477549425611","0.0949858449842608","0.125969253866962","4"
"Rarely","2005","Part Time","(Married) couple without C. ","112","0.101829441342896","0.0844782718913038","0.119180610794488","4"
"Rarely","2005","Part Time","Single parent ","20","","","","4"
"Rarely","2005","Part Time","Couple + C. LE 16 ","87","0.0785594434985429","0.0633809972544757","0.0937378897426102","4"
"Rarely","2005","Part Time","Couple + C. GT 16 ","84","0.101215300339897","0.0823316490269881","0.120098951652806","4"
"Rarely","2005","Part Time","Couple + C. LE and GT 16","54","0.0945486588833601","0.0690549467687295","0.120042370997991","4"
"Rarely","2005","Not Working","1-pers.-HH","68","0.047096698077072","0.0360665126889035","0.0581268834652405","4"
"Rarely","2005","Not Working","(Married) couple without C. ","244","0.063800606915845","0.0556864522347639","0.0719147615969262","4"
"Rarely","2005","Not Working","Single parent ","13","","","","4"
"Rarely","2005","Not Working","Couple + C. LE 16 ","34","0.0587771160453292","0.0409805091983149","0.0765737228923436","4"
"Rarely","2005","Not Working","Couple + C. GT 16 ","57","0.0570577082235591","0.0431790350334241","0.070936381413694","4"
"Rarely","2005","Not Working","Couple + C. LE and GT 16","29","","","","4"
"Daily","2006","Full Time","1-pers.-HH","","","","","1"
"Daily","2006","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Full Time","Single parent ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Part Time","1-pers.-HH","","","","","1"
"Daily","2006","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Part Time","Single parent ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Not Working","1-pers.-HH","","","","","1"
"Daily","2006","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2006","Not Working","Single parent ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2006","Full Time","Single parent ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Part Time","Single parent ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Not Working","Single parent ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","2006","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Full Time","Single parent ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Part Time","Single parent ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Single parent ","","","","","2"
"Min 1x per week","2006","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2006","Full Time","1-pers.-HH","","","","","5"
"Never","2006","Full Time","(Married) couple without C. ","","","","","5"
"Never","2006","Full Time","Single parent ","","","","","5"
"Never","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Part Time","1-pers.-HH","","","","","5"
