"ple0017","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2018","Bavaria","no migration background","","","",""
"Yes","2018","Bavaria","direct migration background","","","",""
"Yes","2018","Bavaria","indirect migration background","","","",""
"Yes","2018","Berlin","no migration background","","","",""
"Yes","2018","Berlin","direct migration background","","","",""
"Yes","2018","Berlin","indirect migration background","","","",""
"Yes","2018","Brandenburg","no migration background","","","",""
"Yes","2018","Brandenburg","direct migration background","","","",""
"Yes","2018","Brandenburg","indirect migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2018","Saxony","no migration background","","","",""
"Yes","2018","Saxony","direct migration background","","","",""
"Yes","2018","Saxony","indirect migration background","","","",""
"Yes","2018","Saxony-Anhalt","no migration background","","","",""
"Yes","2018","Saxony-Anhalt","direct migration background","","","",""
"Yes","2018","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2018","Thuringia","no migration background","","","",""
"Yes","2018","Thuringia","direct migration background","","","",""
"Yes","2018","Thuringia","indirect migration background","","","",""
"No","2018","Schleswig-Holstein","no migration background","","","",""
"No","2018","Schleswig-Holstein","direct migration background","","","",""
"No","2018","Schleswig-Holstein","indirect migration background","","","",""
"No","2018","Hamburg","no migration background","","","",""
"No","2018","Hamburg","direct migration background","","","",""
"No","2018","Hamburg","indirect migration background","","","",""
"No","2018","Lower Saxony","no migration background","","","",""
"No","2018","Lower Saxony","direct migration background","","","",""
"No","2018","Lower Saxony","indirect migration background","","","",""
"No","2018","Bremen","no migration background","","","",""
"No","2018","Bremen","direct migration background","","","",""
"No","2018","Bremen","indirect migration background","","","",""
"No","2018","North Rhine-Westphalia","no migration background","","","",""
"No","2018","North Rhine-Westphalia","direct migration background","","","",""
"No","2018","North Rhine-Westphalia","indirect migration background","","","",""
"No","2018","Hesse","no migration background","","","",""
"No","2018","Hesse","direct migration background","","","",""
"No","2018","Hesse","indirect migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2018","Baden-Württemberg","no migration background","","","",""
"No","2018","Baden-Württemberg","direct migration background","","","",""
"No","2018","Baden-Württemberg","indirect migration background","","","",""
"No","2018","Bavaria","no migration background","","","",""
"No","2018","Bavaria","direct migration background","","","",""
"No","2018","Bavaria","indirect migration background","","","",""
"No","2018","Berlin","no migration background","","","",""
"No","2018","Berlin","direct migration background","","","",""
"No","2018","Berlin","indirect migration background","","","",""
"No","2018","Brandenburg","no migration background","","","",""
"No","2018","Brandenburg","direct migration background","","","",""
"No","2018","Brandenburg","indirect migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2018","Saxony","no migration background","","","",""
"No","2018","Saxony","direct migration background","","","",""
"No","2018","Saxony","indirect migration background","","","",""
"No","2018","Saxony-Anhalt","no migration background","","","",""
"No","2018","Saxony-Anhalt","direct migration background","","","",""
"No","2018","Saxony-Anhalt","indirect migration background","","","",""
"No","2018","Thuringia","no migration background","","","",""
"No","2018","Thuringia","direct migration background","","","",""
"No","2018","Thuringia","indirect migration background","","","",""
"Yes","2019","Schleswig-Holstein","no migration background","67","0.0680417979742761","0.0504036363454689","0.0856799596030832"
"Yes","2019","Schleswig-Holstein","direct migration background","9","","",""
"Yes","2019","Schleswig-Holstein","indirect migration background","7","","",""
"Yes","2019","Hamburg","no migration background","24","","",""
"Yes","2019","Hamburg","direct migration background","7","","",""
"Yes","2019","Hamburg","indirect migration background","2","","",""
"Yes","2019","Lower Saxony","no migration background","162","0.0700545964122878","0.0588879838370778","0.0812212089874978"
"Yes","2019","Lower Saxony","direct migration background","29","","",""
"Yes","2019","Lower Saxony","indirect migration background","7","","",""
"Yes","2019","Bremen","no migration background","13","","",""
"Yes","2019","Bremen","direct migration background","5","","",""
"Yes","2019","Bremen","indirect migration background","1","","",""
"Yes","2019","North Rhine-Westphalia","no migration background","290","0.0643750454411778","0.0566328503388475","0.0721172405435082"
"Yes","2019","North Rhine-Westphalia","direct migration background","73","0.0618128840278837","0.0473294992566793","0.0762962687990881"
"Yes","2019","North Rhine-Westphalia","indirect migration background","41","0.0592767853004259","0.0388423490564757","0.0797112215443762"
"Yes","2019","Hesse","no migration background","101","0.0907763854457238","0.0751653669205348","0.106387403970913"
"Yes","2019","Hesse","direct migration background","25","","",""
"Yes","2019","Hesse","indirect migration background","11","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","no migration background","70","0.0727127267868241","0.0570809795596543","0.0883444740139938"
"Yes","2019","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"Yes","2019","Baden-Württemberg","no migration background","179","0.0877788692098278","0.07555326137199","0.100004477047666"
"Yes","2019","Baden-Württemberg","direct migration background","41","0.0769869654323693","0.0537603809597974","0.100213549904941"
"Yes","2019","Baden-Württemberg","indirect migration background","21","","",""
"Yes","2019","Bavaria","no migration background","223","0.0610465414886263","0.052556788607985","0.0695362943692676"
"Yes","2019","Bavaria","direct migration background","49","0.0647588702848409","0.045795855591762","0.0837218849779198"
"Yes","2019","Bavaria","indirect migration background","25","","",""
"Yes","2019","Berlin","no migration background","70","0.0928993267184064","0.0730182377850681","0.112780415651745"
"Yes","2019","Berlin","direct migration background","14","","",""
"Yes","2019","Berlin","indirect migration background","7","","",""
"Yes","2019","Brandenburg","no migration background","61","0.0495454853154028","0.0361888574553609","0.0629021131754447"
"Yes","2019","Brandenburg","direct migration background","3","","",""
"Yes","2019","Brandenburg","indirect migration background","","","",""
"Yes","2019","Mecklenburg-Western Pomerania","no migration background","35","0.0905625198575707","0.067226827100466","0.113898212614675"
"Yes","2019","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2019","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2019","Saxony","no migration background","99","0.0729661077532662","0.0600309788983457","0.0859012366081867"
"Yes","2019","Saxony","direct migration background","4","","",""
"Yes","2019","Saxony","indirect migration background","5","","",""
"Yes","2019","Saxony-Anhalt","no migration background","56","0.0627318891848432","0.0462949459193951","0.0791688324502912"
"Yes","2019","Saxony-Anhalt","direct migration background","","","",""
"Yes","2019","Saxony-Anhalt","indirect migration background","1","","",""
"Yes","2019","Thuringia","no migration background","60","0.063504193052306","0.0471769897852822","0.0798313963193297"
"Yes","2019","Thuringia","direct migration background","2","","",""
"Yes","2019","Thuringia","indirect migration background","2","","",""
"No","2019","Schleswig-Holstein","no migration background","716","0.931958202025724","0.914320040396917","0.949596363654531"
"No","2019","Schleswig-Holstein","direct migration background","114","0.857361495820925","0.795560437694593","0.919162553947257"
"No","2019","Schleswig-Holstein","indirect migration background","49","0.969542339843174","0.924534752235765","1.01454992745058"
"No","2019","Hamburg","no migration background","355","0.926544700622987","0.900279952469366","0.952809448776608"
"No","2019","Hamburg","direct migration background","95","0.936662853427169","0.889394671252593","0.983931035601744"
"No","2019","Hamburg","indirect migration background","50","0.94292202122101","0.879867156066467","1.00597688637555"
"No","2019","Lower Saxony","no migration background","1845","0.929945403587712","0.918778791012502","0.941112016162922"
"No","2019","Lower Saxony","direct migration background","341","0.932921593585737","0.907432102184277","0.958411084987198"
"No","2019","Lower Saxony","indirect migration background","123","0.960442694880194","0.926936470515834","0.993948919244553"
"No","2019","Bremen","no migration background","134","0.94327059190937","0.905875750379479","0.980665433439261"
"No","2019","Bremen","direct migration background","53","0.895902512326812","0.817309380422623","0.974495644231"
"No","2019","Bremen","indirect migration background","15","","",""
"No","2019","North Rhine-Westphalia","no migration background","3570","0.935624954558822","0.927882759456492","0.943367149661152"
"No","2019","North Rhine-Westphalia","direct migration background","989","0.938187115972116","0.923703731200912","0.952670500743321"
"No","2019","North Rhine-Westphalia","indirect migration background","472","0.940723214699574","0.920288778455624","0.961157650943524"
"No","2019","Hesse","no migration background","1200","0.909223614554276","0.893612596029087","0.924834633079465"
"No","2019","Hesse","direct migration background","262","0.93214776524656","0.90305187820453","0.96124365228859"
"No","2019","Hesse","indirect migration background","119","0.930302090488708","0.886529899102954","0.974074281874462"
"No","2019","Rhineland-Palatinate,Saarland","no migration background","990","0.927287273213176","0.911655525986006","0.942919020440346"
"No","2019","Rhineland-Palatinate,Saarland","direct migration background","299","0.962744934813854","0.941662754226963","0.983827115400744"
"No","2019","Rhineland-Palatinate,Saarland","indirect migration background","96","0.889097570773711","0.828747655773188","0.949447485774235"
"No","2019","Baden-Württemberg","no migration background","1879","0.912221130790172","0.899995522952334","0.92444673862801"
"No","2019","Baden-Württemberg","direct migration background","465","0.923013034567631","0.899786450095059","0.946239619040203"
"No","2019","Baden-Württemberg","indirect migration background","232","0.924996557331105","0.892540296293294","0.957452818368917"
"No","2019","Bavaria","no migration background","2832","0.938953458511374","0.930463705630732","0.947443211392015"
"No","2019","Bavaria","direct migration background","598","0.935241129715159","0.91627811502208","0.954204144408238"
"No","2019","Bavaria","indirect migration background","246","0.841184617593685","0.797667974210594","0.884701260976776"
"No","2019","Berlin","no migration background","749","0.907100673281593","0.887219584348255","0.926981762214932"
"No","2019","Berlin","direct migration background","134","0.924229154887084","0.881594953623162","0.966863356151005"
"No","2019","Berlin","indirect migration background","64","0.837496666226584","0.751685936016723","0.923307396436445"
"No","2019","Brandenburg","no migration background","953","0.950454514684597","0.937097886824555","0.963811142544639"
"No","2019","Brandenburg","direct migration background","76","0.987182375475471","0.962377502086342","1.0119872488646"
"No","2019","Brandenburg","indirect migration background","25","","",""
"No","2019","Mecklenburg-Western Pomerania","no migration background","546","0.909437480142429","0.886101787385325","0.932773172899534"
"No","2019","Mecklenburg-Western Pomerania","direct migration background","17","","",""
"No","2019","Mecklenburg-Western Pomerania","indirect migration background","15","","",""
"No","2019","Saxony","no migration background","1454","0.927033892246734","0.914098763391813","0.939969021101654"
"No","2019","Saxony","direct migration background","54","0.893850839846502","0.814577911435305","0.973123768257699"
"No","2019","Saxony","indirect migration background","30","0.903434572570217","0.805581772971038","1.0012873721694"
"No","2019","Saxony-Anhalt","no migration background","780","0.937268110815157","0.920831167549709","0.953705054080605"
"No","2019","Saxony-Anhalt","direct migration background","39","1","1","1"
"No","2019","Saxony-Anhalt","indirect migration background","20","","",""
"No","2019","Thuringia","no migration background","797","0.936495806947694","0.92016860368067","0.952823010214718"
"No","2019","Thuringia","direct migration background","50","0.996054607356445","0.979016038692093","1.0130931760208"
"No","2019","Thuringia","indirect migration background","17","","",""
