"pli0093_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2007","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2007","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2007","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2007","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2007","North Rhine-Westphalia","higher education","","","",""
"Daily","2007","Hesse","in school","","","",""
"Daily","2007","Hesse","inadequately","","","",""
"Daily","2007","Hesse","general elemantary","","","",""
"Daily","2007","Hesse","middle vocational","","","",""
"Daily","2007","Hesse","vocational + Abi","","","",""
"Daily","2007","Hesse","higher vocational","","","",""
"Daily","2007","Hesse","higher education","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2007","Baden-Württemberg","in school","","","",""
"Daily","2007","Baden-Württemberg","inadequately","","","",""
"Daily","2007","Baden-Württemberg","general elemantary","","","",""
"Daily","2007","Baden-Württemberg","middle vocational","","","",""
"Daily","2007","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2007","Baden-Württemberg","higher vocational","","","",""
"Daily","2007","Baden-Württemberg","higher education","","","",""
"Daily","2007","Bavaria","in school","","","",""
"Daily","2007","Bavaria","inadequately","","","",""
"Daily","2007","Bavaria","general elemantary","","","",""
"Daily","2007","Bavaria","middle vocational","","","",""
"Daily","2007","Bavaria","vocational + Abi","","","",""
"Daily","2007","Bavaria","higher vocational","","","",""
"Daily","2007","Bavaria","higher education","","","",""
"Daily","2007","Berlin","in school","","","",""
"Daily","2007","Berlin","inadequately","","","",""
"Daily","2007","Berlin","general elemantary","","","",""
"Daily","2007","Berlin","middle vocational","","","",""
"Daily","2007","Berlin","vocational + Abi","","","",""
"Daily","2007","Berlin","higher vocational","","","",""
"Daily","2007","Berlin","higher education","","","",""
"Daily","2007","Brandenburg","in school","","","",""
"Daily","2007","Brandenburg","inadequately","","","",""
"Daily","2007","Brandenburg","general elemantary","","","",""
"Daily","2007","Brandenburg","middle vocational","","","",""
"Daily","2007","Brandenburg","vocational + Abi","","","",""
"Daily","2007","Brandenburg","higher vocational","","","",""
"Daily","2007","Brandenburg","higher education","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","2007","Saxony","in school","","","",""
"Daily","2007","Saxony","inadequately","","","",""
"Daily","2007","Saxony","general elemantary","","","",""
"Daily","2007","Saxony","middle vocational","","","",""
"Daily","2007","Saxony","vocational + Abi","","","",""
"Daily","2007","Saxony","higher vocational","","","",""
"Daily","2007","Saxony","higher education","","","",""
"Daily","2007","Saxony-Anhalt","in school","","","",""
"Daily","2007","Saxony-Anhalt","inadequately","","","",""
"Daily","2007","Saxony-Anhalt","general elemantary","","","",""
"Daily","2007","Saxony-Anhalt","middle vocational","","","",""
"Daily","2007","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2007","Saxony-Anhalt","higher vocational","","","",""
"Daily","2007","Saxony-Anhalt","higher education","","","",""
"Daily","2007","Thuringia","in school","","","",""
"Daily","2007","Thuringia","inadequately","","","",""
"Daily","2007","Thuringia","general elemantary","","","",""
"Daily","2007","Thuringia","middle vocational","","","",""
"Daily","2007","Thuringia","vocational + Abi","","","",""
"Daily","2007","Thuringia","higher vocational","","","",""
"Daily","2007","Thuringia","higher education","","","",""
"Min 1x per week","2007","Schleswig-Holstein","in school","4","","",""
"Min 1x per week","2007","Schleswig-Holstein","inadequately","","","",""
"Min 1x per week","2007","Schleswig-Holstein","general elemantary","5","","",""
"Min 1x per week","2007","Schleswig-Holstein","middle vocational","31","0.0787737509814218","0.049796781451525","0.107750720511319"
"Min 1x per week","2007","Schleswig-Holstein","vocational + Abi","7","","",""
"Min 1x per week","2007","Schleswig-Holstein","higher vocational","5","","",""
"Min 1x per week","2007","Schleswig-Holstein","higher education","14","","",""
"Min 1x per week","2007","Hamburg","in school","3","","",""
"Min 1x per week","2007","Hamburg","inadequately","","","",""
"Min 1x per week","2007","Hamburg","general elemantary","1","","",""
"Min 1x per week","2007","Hamburg","middle vocational","8","","",""
"Min 1x per week","2007","Hamburg","vocational + Abi","","","",""
"Min 1x per week","2007","Hamburg","higher vocational","4","","",""
"Min 1x per week","2007","Hamburg","higher education","19","","",""
"Min 1x per week","2007","Lower Saxony","in school","8","","",""
"Min 1x per week","2007","Lower Saxony","inadequately","1","","",""
"Min 1x per week","2007","Lower Saxony","general elemantary","11","","",""
"Min 1x per week","2007","Lower Saxony","middle vocational","90","0.100560997899445","0.0815661599619095","0.119555835836981"
"Min 1x per week","2007","Lower Saxony","vocational + Abi","9","","",""
"Min 1x per week","2007","Lower Saxony","higher vocational","9","","",""
"Min 1x per week","2007","Lower Saxony","higher education","62","0.214724654847798","0.169087366235466","0.260361943460131"
"Min 1x per week","2007","Bremen","in school","1","","",""
"Min 1x per week","2007","Bremen","inadequately","","","",""
"Min 1x per week","2007","Bremen","general elemantary","1","","",""
"Min 1x per week","2007","Bremen","middle vocational","6","","",""
"Min 1x per week","2007","Bremen","vocational + Abi","5","","",""
"Min 1x per week","2007","Bremen","higher vocational","","","",""
"Min 1x per week","2007","Bremen","higher education","9","","",""
"Min 1x per week","2007","North Rhine-Westphalia","in school","23","","",""
"Min 1x per week","2007","North Rhine-Westphalia","inadequately","1","","",""
"Min 1x per week","2007","North Rhine-Westphalia","general elemantary","27","","",""
"Min 1x per week","2007","North Rhine-Westphalia","middle vocational","159","0.0691629996933409","0.0580595902191044","0.0802664091675773"
"Min 1x per week","2007","North Rhine-Westphalia","vocational + Abi","39","0.14206270029105","0.104281219395703","0.179844181186398"
"Min 1x per week","2007","North Rhine-Westphalia","higher vocational","35","0.129388642171404","0.0910236894123628","0.167753594930444"
"Min 1x per week","2007","North Rhine-Westphalia","higher education","135","0.150444387322372","0.126253543795451","0.174635230849293"
"Min 1x per week","2007","Hesse","in school","9","","",""
"Min 1x per week","2007","Hesse","inadequately","","","",""
"Min 1x per week","2007","Hesse","general elemantary","13","","",""
"Min 1x per week","2007","Hesse","middle vocational","65","0.0843438816380443","0.0630614898487211","0.105626273427367"
"Min 1x per week","2007","Hesse","vocational + Abi","14","","",""
"Min 1x per week","2007","Hesse","higher vocational","11","","",""
"Min 1x per week","2007","Hesse","higher education","59","0.147183217049334","0.108900111841861","0.185466322256806"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","in school","6","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","general elemantary","15","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","middle vocational","45","0.0566138743982954","0.0381834301912422","0.0750443186053486"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","vocational + Abi","4","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","higher vocational","10","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","higher education","30","0.20054788525589","0.142692411961671","0.258403358550108"
"Min 1x per week","2007","Baden-Württemberg","in school","21","","",""
"Min 1x per week","2007","Baden-Württemberg","inadequately","1","","",""
"Min 1x per week","2007","Baden-Württemberg","general elemantary","19","","",""
"Min 1x per week","2007","Baden-Württemberg","middle vocational","136","0.116710018118775","0.0983750074745489","0.135045028763"
"Min 1x per week","2007","Baden-Württemberg","vocational + Abi","22","","",""
"Min 1x per week","2007","Baden-Württemberg","higher vocational","27","","",""
"Min 1x per week","2007","Baden-Württemberg","higher education","74","0.16369253097006","0.130763826734126","0.196621235205994"
"Min 1x per week","2007","Bavaria","in school","10","","",""
"Min 1x per week","2007","Bavaria","inadequately","","","",""
"Min 1x per week","2007","Bavaria","general elemantary","13","","",""
"Min 1x per week","2007","Bavaria","middle vocational","127","0.0623203013366794","0.0503206932385303","0.0743199094348285"
"Min 1x per week","2007","Bavaria","vocational + Abi","17","","",""
"Min 1x per week","2007","Bavaria","higher vocational","31","0.141135474735585","0.0961404391445173","0.186130510326652"
"Min 1x per week","2007","Bavaria","higher education","113","0.188913459138147","0.156946457973222","0.220880460303073"
"Min 1x per week","2007","Berlin","in school","6","","",""
"Min 1x per week","2007","Berlin","inadequately","1","","",""
"Min 1x per week","2007","Berlin","general elemantary","4","","",""
"Min 1x per week","2007","Berlin","middle vocational","30","0.0964098050316474","0.0631765305973739","0.129643079465921"
"Min 1x per week","2007","Berlin","vocational + Abi","5","","",""
"Min 1x per week","2007","Berlin","higher vocational","8","","",""
"Min 1x per week","2007","Berlin","higher education","33","0.121339878179005","0.0819523829994336","0.160727373358577"
"Min 1x per week","2007","Brandenburg","in school","8","","",""
"Min 1x per week","2007","Brandenburg","inadequately","1","","",""
"Min 1x per week","2007","Brandenburg","general elemantary","3","","",""
"Min 1x per week","2007","Brandenburg","middle vocational","24","","",""
"Min 1x per week","2007","Brandenburg","vocational + Abi","5","","",""
"Min 1x per week","2007","Brandenburg","higher vocational","5","","",""
"Min 1x per week","2007","Brandenburg","higher education","37","0.14575523553845","0.101570903537609","0.189939567539291"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","in school","2","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","general elemantary","3","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","middle vocational","17","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","higher vocational","3","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","higher education","23","","",""
"Min 1x per week","2007","Saxony","in school","4","","",""
"Min 1x per week","2007","Saxony","inadequately","","","",""
"Min 1x per week","2007","Saxony","general elemantary","9","","",""
"Min 1x per week","2007","Saxony","middle vocational","66","0.0791305249872279","0.0605406425323136","0.0977204074421421"
"Min 1x per week","2007","Saxony","vocational + Abi","4","","",""
"Min 1x per week","2007","Saxony","higher vocational","11","","",""
"Min 1x per week","2007","Saxony","higher education","40","0.136042220261028","0.101526924319414","0.170557516202641"
"Min 1x per week","2007","Saxony-Anhalt","in school","8","","",""
"Min 1x per week","2007","Saxony-Anhalt","inadequately","1","","",""
"Min 1x per week","2007","Saxony-Anhalt","general elemantary","5","","",""
"Min 1x per week","2007","Saxony-Anhalt","middle vocational","32","0.0656130733839294","0.0423181228008111","0.0889080239670477"
"Min 1x per week","2007","Saxony-Anhalt","vocational + Abi","2","","",""
"Min 1x per week","2007","Saxony-Anhalt","higher vocational","6","","",""
"Min 1x per week","2007","Saxony-Anhalt","higher education","39","0.18041364843152","0.130057079079453","0.230770217783588"
"Min 1x per week","2007","Thuringia","in school","2","","",""
"Min 1x per week","2007","Thuringia","inadequately","","","",""
"Min 1x per week","2007","Thuringia","general elemantary","6","","",""
"Min 1x per week","2007","Thuringia","middle vocational","22","","",""
"Min 1x per week","2007","Thuringia","vocational + Abi","2","","",""
"Min 1x per week","2007","Thuringia","higher vocational","4","","",""
"Min 1x per week","2007","Thuringia","higher education","15","","",""
"Min 1x per month","2007","Schleswig-Holstein","in school","3","","",""
"Min 1x per month","2007","Schleswig-Holstein","inadequately","","","",""
"Min 1x per month","2007","Schleswig-Holstein","general elemantary","","","",""
"Min 1x per month","2007","Schleswig-Holstein","middle vocational","11","","",""
"Min 1x per month","2007","Schleswig-Holstein","vocational + Abi","3","","",""
"Min 1x per month","2007","Schleswig-Holstein","higher vocational","2","","",""
"Min 1x per month","2007","Schleswig-Holstein","higher education","12","","",""
"Min 1x per month","2007","Hamburg","in school","1","","",""
"Min 1x per month","2007","Hamburg","inadequately","","","",""
"Min 1x per month","2007","Hamburg","general elemantary","","","",""
"Min 1x per month","2007","Hamburg","middle vocational","12","","",""
"Min 1x per month","2007","Hamburg","vocational + Abi","2","","",""
"Min 1x per month","2007","Hamburg","higher vocational","5","","",""
"Min 1x per month","2007","Hamburg","higher education","10","","",""
"Min 1x per month","2007","Lower Saxony","in school","3","","",""
"Min 1x per month","2007","Lower Saxony","inadequately","","","",""
"Min 1x per month","2007","Lower Saxony","general elemantary","8","","",""
"Min 1x per month","2007","Lower Saxony","middle vocational","63","0.0444045688222508","0.0313943138321165","0.0574148238123851"
"Min 1x per month","2007","Lower Saxony","vocational + Abi","20","","",""
"Min 1x per month","2007","Lower Saxony","higher vocational","10","","",""
"Min 1x per month","2007","Lower Saxony","higher education","32","0.0786149581681265","0.0487032600511249","0.108526656285128"
"Min 1x per month","2007","Bremen","in school","","","",""
"Min 1x per month","2007","Bremen","inadequately","","","",""
"Min 1x per month","2007","Bremen","general elemantary","","","",""
"Min 1x per month","2007","Bremen","middle vocational","5","","",""
"Min 1x per month","2007","Bremen","vocational + Abi","2","","",""
"Min 1x per month","2007","Bremen","higher vocational","2","","",""
"Min 1x per month","2007","Bremen","higher education","6","","",""
"Min 1x per month","2007","North Rhine-Westphalia","in school","9","","",""
"Min 1x per month","2007","North Rhine-Westphalia","inadequately","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","general elemantary","11","","",""
"Min 1x per month","2007","North Rhine-Westphalia","middle vocational","96","0.0401752942541307","0.0315820308917992","0.0487685576164623"
"Min 1x per month","2007","North Rhine-Westphalia","vocational + Abi","24","","",""
"Min 1x per month","2007","North Rhine-Westphalia","higher vocational","19","","",""
"Min 1x per month","2007","North Rhine-Westphalia","higher education","85","0.110645367248721","0.0894192179913482","0.131871516506095"
"Min 1x per month","2007","Hesse","in school","4","","",""
"Min 1x per month","2007","Hesse","inadequately","","","",""
"Min 1x per month","2007","Hesse","general elemantary","6","","",""
"Min 1x per month","2007","Hesse","middle vocational","36","0.0504509217287049","0.0336891198969158","0.067212723560494"
"Min 1x per month","2007","Hesse","vocational + Abi","10","","",""
"Min 1x per month","2007","Hesse","higher vocational","8","","",""
"Min 1x per month","2007","Hesse","higher education","47","0.147711680573788","0.109371793449386","0.186051567698189"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","in school","3","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","general elemantary","6","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","middle vocational","37","0.0472621054148193","0.0303392800154134","0.0641849308142252"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","vocational + Abi","4","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","higher vocational","8","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","higher education","33","0.183820967282307","0.127854303385706","0.239787631178908"
"Min 1x per month","2007","Baden-Württemberg","in school","7","","",""
"Min 1x per month","2007","Baden-Württemberg","inadequately","","","",""
"Min 1x per month","2007","Baden-Württemberg","general elemantary","24","","",""
"Min 1x per month","2007","Baden-Württemberg","middle vocational","122","0.0905866127755448","0.0741962665458324","0.106976959005257"
"Min 1x per month","2007","Baden-Württemberg","vocational + Abi","12","","",""
"Min 1x per month","2007","Baden-Württemberg","higher vocational","21","","",""
"Min 1x per month","2007","Baden-Württemberg","higher education","75","0.151490135254742","0.119582262880935","0.183398007628548"
"Min 1x per month","2007","Bavaria","in school","8","","",""
"Min 1x per month","2007","Bavaria","inadequately","2","","",""
"Min 1x per month","2007","Bavaria","general elemantary","17","","",""
"Min 1x per month","2007","Bavaria","middle vocational","124","0.0717509333783752","0.0589402861646525","0.084561580592098"
"Min 1x per month","2007","Bavaria","vocational + Abi","19","","",""
"Min 1x per month","2007","Bavaria","higher vocational","21","","",""
"Min 1x per month","2007","Bavaria","higher education","85","0.133213697013512","0.105463420822347","0.160963973204677"
"Min 1x per month","2007","Berlin","in school","","","",""
"Min 1x per month","2007","Berlin","inadequately","","","",""
"Min 1x per month","2007","Berlin","general elemantary","4","","",""
"Min 1x per month","2007","Berlin","middle vocational","19","","",""
"Min 1x per month","2007","Berlin","vocational + Abi","5","","",""
"Min 1x per month","2007","Berlin","higher vocational","6","","",""
"Min 1x per month","2007","Berlin","higher education","23","","",""
"Min 1x per month","2007","Brandenburg","in school","","","",""
"Min 1x per month","2007","Brandenburg","inadequately","","","",""
"Min 1x per month","2007","Brandenburg","general elemantary","4","","",""
"Min 1x per month","2007","Brandenburg","middle vocational","28","","",""
"Min 1x per month","2007","Brandenburg","vocational + Abi","1","","",""
"Min 1x per month","2007","Brandenburg","higher vocational","5","","",""
"Min 1x per month","2007","Brandenburg","higher education","27","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","in school","1","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","general elemantary","3","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","middle vocational","11","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","higher vocational","1","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","higher education","20","","",""
"Min 1x per month","2007","Saxony","in school","3","","",""
"Min 1x per month","2007","Saxony","inadequately","","","",""
"Min 1x per month","2007","Saxony","general elemantary","4","","",""
"Min 1x per month","2007","Saxony","middle vocational","33","0.0421114937111799","0.0282801814633252","0.0559428059590346"
"Min 1x per month","2007","Saxony","vocational + Abi","6","","",""
"Min 1x per month","2007","Saxony","higher vocational","12","","",""
"Min 1x per month","2007","Saxony","higher education","56","0.143487927018913","0.108193762059268","0.178782091978558"
"Min 1x per month","2007","Saxony-Anhalt","in school","4","","",""
"Min 1x per month","2007","Saxony-Anhalt","inadequately","2","","",""
"Min 1x per month","2007","Saxony-Anhalt","general elemantary","1","","",""
"Min 1x per month","2007","Saxony-Anhalt","middle vocational","23","","",""
"Min 1x per month","2007","Saxony-Anhalt","vocational + Abi","1","","",""
"Min 1x per month","2007","Saxony-Anhalt","higher vocational","4","","",""
"Min 1x per month","2007","Saxony-Anhalt","higher education","16","","",""
"Min 1x per month","2007","Thuringia","in school","","","",""
"Min 1x per month","2007","Thuringia","inadequately","","","",""
"Min 1x per month","2007","Thuringia","general elemantary","4","","",""
"Min 1x per month","2007","Thuringia","middle vocational","33","0.0700700433365259","0.0487754248180981","0.0913646618549538"
"Min 1x per month","2007","Thuringia","vocational + Abi","2","","",""
"Min 1x per month","2007","Thuringia","higher vocational","4","","",""
"Min 1x per month","2007","Thuringia","higher education","25","","",""
"Rarely","2007","Schleswig-Holstein","in school","","","",""
"Rarely","2007","Schleswig-Holstein","inadequately","","","",""
"Rarely","2007","Schleswig-Holstein","general elemantary","14","","",""
"Rarely","2007","Schleswig-Holstein","middle vocational","89","0.307941024445617","0.258283578668258","0.357598470222976"
"Rarely","2007","Schleswig-Holstein","vocational + Abi","7","","",""
"Rarely","2007","Schleswig-Holstein","higher vocational","17","","",""
"Rarely","2007","Schleswig-Holstein","higher education","45","0.517101468592029","0.422857830863407","0.611345106320651"
"Rarely","2007","Hamburg","in school","2","","",""
"Rarely","2007","Hamburg","inadequately","","","",""
"Rarely","2007","Hamburg","general elemantary","6","","",""
"Rarely","2007","Hamburg","middle vocational","36","0.276831459780318","0.19962018555136","0.354042734009276"
"Rarely","2007","Hamburg","vocational + Abi","11","","",""
"Rarely","2007","Hamburg","higher vocational","9","","",""
"Rarely","2007","Hamburg","higher education","24","","",""
"Rarely","2007","Lower Saxony","in school","7","","",""
"Rarely","2007","Lower Saxony","inadequately","4","","",""
"Rarely","2007","Lower Saxony","general elemantary","41","0.144490049112168","0.0987531555110362","0.190226942713301"
"Rarely","2007","Lower Saxony","middle vocational","244","0.233612457757712","0.206888106891348","0.260336808624076"
"Rarely","2007","Lower Saxony","vocational + Abi","28","","",""
"Rarely","2007","Lower Saxony","higher vocational","36","0.314656019566403","0.230149265631262","0.399162773501544"
"Rarely","2007","Lower Saxony","higher education","88","0.283731198669184","0.233628691324851","0.333833706013517"
"Rarely","2007","Bremen","in school","","","",""
"Rarely","2007","Bremen","inadequately","","","",""
"Rarely","2007","Bremen","general elemantary","6","","",""
"Rarely","2007","Bremen","middle vocational","16","","",""
"Rarely","2007","Bremen","vocational + Abi","2","","",""
"Rarely","2007","Bremen","higher vocational","1","","",""
"Rarely","2007","Bremen","higher education","8","","",""
"Rarely","2007","North Rhine-Westphalia","in school","14","","",""
"Rarely","2007","North Rhine-Westphalia","inadequately","3","","",""
"Rarely","2007","North Rhine-Westphalia","general elemantary","62","0.103288134522351","0.0767711272510978","0.129805141793605"
"Rarely","2007","North Rhine-Westphalia","middle vocational","453","0.225287332992181","0.20700543244543","0.243569233538933"
"Rarely","2007","North Rhine-Westphalia","vocational + Abi","100","0.31099895607882","0.26090324163079","0.36109467052685"
"Rarely","2007","North Rhine-Westphalia","higher vocational","82","0.266803919090371","0.216247000562608","0.317360837618135"
"Rarely","2007","North Rhine-Westphalia","higher education","263","0.323560686068154","0.291904440619033","0.355216931517275"
"Rarely","2007","Hesse","in school","7","","",""
"Rarely","2007","Hesse","inadequately","","","",""
"Rarely","2007","Hesse","general elemantary","9","","",""
"Rarely","2007","Hesse","middle vocational","156","0.234066877486315","0.201640917142634","0.266492837829997"
"Rarely","2007","Hesse","vocational + Abi","31","0.369521630855121","0.278065835555836","0.460977426154406"
"Rarely","2007","Hesse","higher vocational","21","","",""
"Rarely","2007","Hesse","higher education","92","0.271947931417493","0.223866848349568","0.320029014485417"
"Rarely","2007","Rhineland-Palatinate,Saarland","in school","4","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","general elemantary","26","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","middle vocational","127","0.252477864178306","0.217831847959692","0.287123880396921"
"Rarely","2007","Rhineland-Palatinate,Saarland","vocational + Abi","15","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","higher vocational","25","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","higher education","52","0.262585564215812","0.199004115301797","0.326167013129828"
"Rarely","2007","Baden-Württemberg","in school","15","","",""
"Rarely","2007","Baden-Württemberg","inadequately","5","","",""
"Rarely","2007","Baden-Württemberg","general elemantary","74","0.243298202302791","0.197757184302077","0.288839220303505"
"Rarely","2007","Baden-Württemberg","middle vocational","273","0.224895438905021","0.20105326146168","0.248737616348363"
"Rarely","2007","Baden-Württemberg","vocational + Abi","44","0.265248905525154","0.193393240849845","0.337104570200463"
"Rarely","2007","Baden-Württemberg","higher vocational","60","0.339050875136803","0.270836064542114","0.407265685731491"
"Rarely","2007","Baden-Württemberg","higher education","161","0.337929531819833","0.295833379393621","0.380025684246045"
"Rarely","2007","Bavaria","in school","10","","",""
"Rarely","2007","Bavaria","inadequately","5","","",""
"Rarely","2007","Bavaria","general elemantary","67","0.173092820035673","0.132149875092595","0.21403576497875"
"Rarely","2007","Bavaria","middle vocational","474","0.294427925581969","0.271803100782969","0.317052750380968"
"Rarely","2007","Bavaria","vocational + Abi","47","0.309485513707017","0.235994733703405","0.382976293710629"
"Rarely","2007","Bavaria","higher vocational","80","0.381018798581937","0.318256895419096","0.443780701744778"
"Rarely","2007","Bavaria","higher education","185","0.313829201977515","0.275932654900174","0.351725749054857"
"Rarely","2007","Berlin","in school","2","","",""
"Rarely","2007","Berlin","inadequately","1","","",""
"Rarely","2007","Berlin","general elemantary","6","","",""
"Rarely","2007","Berlin","middle vocational","82","0.279189751598991","0.228678632653689","0.329700870544292"
"Rarely","2007","Berlin","vocational + Abi","12","","",""
"Rarely","2007","Berlin","higher vocational","16","","",""
"Rarely","2007","Berlin","higher education","98","0.381905223900838","0.323297957715479","0.440512490086196"
"Rarely","2007","Brandenburg","in school","4","","",""
"Rarely","2007","Brandenburg","inadequately","","","",""
"Rarely","2007","Brandenburg","general elemantary","10","","",""
"Rarely","2007","Brandenburg","middle vocational","102","0.209477615786504","0.170652052740087","0.248303178832922"
"Rarely","2007","Brandenburg","vocational + Abi","10","","",""
"Rarely","2007","Brandenburg","higher vocational","14","","",""
"Rarely","2007","Brandenburg","higher education","88","0.32928975170291","0.27044311758689","0.38813638581893"
"Rarely","2007","Mecklenburg-Western Pomerania","in school","2","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","inadequately","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","general elemantary","4","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","middle vocational","53","0.174500560001849","0.127916771556834","0.221084348446864"
"Rarely","2007","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","higher vocational","12","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","higher education","54","0.394177403009919","0.31143763707947","0.476917168940368"
"Rarely","2007","Saxony","in school","5","","",""
"Rarely","2007","Saxony","inadequately","","","",""
"Rarely","2007","Saxony","general elemantary","13","","",""
"Rarely","2007","Saxony","middle vocational","214","0.221782069149459","0.193171966656309","0.250392171642609"
"Rarely","2007","Saxony","vocational + Abi","22","","",""
"Rarely","2007","Saxony","higher vocational","47","0.427072592193711","0.341712694540798","0.512432489846624"
"Rarely","2007","Saxony","higher education","142","0.344880445733921","0.29702591598484","0.392734975483001"
"Rarely","2007","Saxony-Anhalt","in school","6","","",""
"Rarely","2007","Saxony-Anhalt","inadequately","","","",""
"Rarely","2007","Saxony-Anhalt","general elemantary","6","","",""
"Rarely","2007","Saxony-Anhalt","middle vocational","102","0.196417688229324","0.159040320938642","0.233795055520007"
"Rarely","2007","Saxony-Anhalt","vocational + Abi","15","","",""
"Rarely","2007","Saxony-Anhalt","higher vocational","28","","",""
"Rarely","2007","Saxony-Anhalt","higher education","75","0.340399967857238","0.27834748387744","0.402452451837037"
"Rarely","2007","Thuringia","in school","2","","",""
"Rarely","2007","Thuringia","inadequately","","","",""
"Rarely","2007","Thuringia","general elemantary","9","","",""
"Rarely","2007","Thuringia","middle vocational","131","0.217208558435758","0.182810015008234","0.251607101863281"
"Rarely","2007","Thuringia","vocational + Abi","8","","",""
"Rarely","2007","Thuringia","higher vocational","14","","",""
"Rarely","2007","Thuringia","higher education","66","0.328871537757522","0.260989455957936","0.396753619557108"
"Never","2007","Schleswig-Holstein","in school","3","","",""
"Never","2007","Schleswig-Holstein","inadequately","6","","",""
"Never","2007","Schleswig-Holstein","general elemantary","46","0.687749141270975","0.575092120571385","0.800406161970565"
"Never","2007","Schleswig-Holstein","middle vocational","201","0.591034444102902","0.538149894389019","0.643918993816785"
"Never","2007","Schleswig-Holstein","vocational + Abi","18","","",""
"Never","2007","Schleswig-Holstein","higher vocational","25","","",""
"Never","2007","Schleswig-Holstein","higher education","37","0.259434032448683","0.17676714966962","0.342100915227746"
"Never","2007","Hamburg","in school","1","","",""
"Never","2007","Hamburg","inadequately","1","","",""
"Never","2007","Hamburg","general elemantary","21","","",""
"Never","2007","Hamburg","middle vocational","73","0.581957245823423","0.496841653461604","0.667072838185243"
"Never","2007","Hamburg","vocational + Abi","10","","",""
"Never","2007","Hamburg","higher vocational","7","","",""
