"pli0093_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2002","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","2002","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","2002","Other degree","(0) in school","","","",""
"Never","2002","Other degree","(1a) inadequately completed","","","",""
"Never","2002","Other degree","(1b) general elementary school","","","",""
"Never","2002","Other degree","(1c) basic vocational qualification","","","",""
"Never","2002","Other degree","(2b) intermediate general qualification","","","",""
"Never","2002","Other degree","(2a) intermediate vocational","","","",""
"Never","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","2002","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Other degree","(3a) lower tertiary education","","","",""
"Never","2002","Other degree","(3b) higher tertiary education","","","",""
"Never","2002","no degree/no degree yet","(0) in school","","","",""
"Never","2002","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2003","lower secondary degree","(0) in school","","","",""
"Daily","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2003","lower secondary degree","(1b) general elementary school","25","","",""
"Daily","2003","lower secondary degree","(1c) basic vocational qualification","72","0.012613365192978","0.00976309244127611","0.0154636379446799"
"Daily","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2003","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2003","lower secondary degree","(3a) lower tertiary education","2","","",""
"Daily","2003","lower secondary degree","(3b) higher tertiary education","2","","",""
"Daily","2003","secondary school degree","(0) in school","","","",""
"Daily","2003","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2003","secondary school degree","(1b) general elementary school","","","",""
"Daily","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2003","secondary school degree","(2b) intermediate general qualification","24","","",""
"Daily","2003","secondary school degree","(2a) intermediate vocational","82","0.0135564412659678","0.0103854933492697","0.0167273891826659"
"Daily","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2003","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Daily","2003","secondary school degree","(3a) lower tertiary education","14","","",""
"Daily","2003","secondary school degree","(3b) higher tertiary education","7","","",""
"Daily","2003","college entrance qualification","(0) in school","","","",""
"Daily","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2003","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2003","college entrance qualification","(2c_gen) general maturity certificate","54","0.0787047718894761","0.0599035997647106","0.0975059440142415"
"Daily","2003","college entrance qualification","(2c_voc) vocational maturity certificate","31","0.0273777879740465","0.0186243486080022","0.0361312273400907"
"Daily","2003","college entrance qualification","(3a) lower tertiary education","39","0.0410404729201911","0.0288057617424004","0.0532751840979818"
"Daily","2003","college entrance qualification","(3b) higher tertiary education","114","0.0501434426284483","0.0412068567591079","0.0590800284977886"
"Daily","2003","Other degree","(0) in school","","","",""
"Daily","2003","Other degree","(1a) inadequately completed","","","",""
"Daily","2003","Other degree","(1b) general elementary school","1","","",""
"Daily","2003","Other degree","(1c) basic vocational qualification","4","","",""
"Daily","2003","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2003","Other degree","(2a) intermediate vocational","","","",""
"Daily","2003","Other degree","(2c_gen) general maturity certificate","3","","",""
"Daily","2003","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2003","Other degree","(3a) lower tertiary education","1","","",""
"Daily","2003","Other degree","(3b) higher tertiary education","9","","",""
"Daily","2003","no degree/no degree yet","(0) in school","90","0.127488698010277","0.101086552070179","0.153890843950374"
"Daily","2003","no degree/no degree yet","(1a) inadequately completed","1","","",""
"Daily","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2003","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","lower secondary degree","(1b) general elementary school","76","0.046925871392452","0.0369805758120683","0.0568711669728357"
"Min 1x per week","2003","lower secondary degree","(1c) basic vocational qualification","319","0.0515731094518384","0.0459245084112957","0.057221710492381"
"Min 1x per week","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","lower secondary degree","(2a) intermediate vocational","1","","",""
"Min 1x per week","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","lower secondary degree","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","lower secondary degree","(3a) lower tertiary education","17","","",""
"Min 1x per week","2003","lower secondary degree","(3b) higher tertiary education","8","","",""
"Min 1x per week","2003","secondary school degree","(0) in school","","","",""
"Min 1x per week","2003","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","secondary school degree","(2b) intermediate general qualification","77","0.0986727952732466","0.075385568534134","0.121960022012359"
"Min 1x per week","2003","secondary school degree","(2a) intermediate vocational","498","0.0978269146258494","0.0896807299536893","0.10597309929801"
"Min 1x per week","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","secondary school degree","(2c_voc) vocational maturity certificate","3","","",""
"Min 1x per week","2003","secondary school degree","(3a) lower tertiary education","58","0.117885950775669","0.0903801353405942","0.145391766210744"
"Min 1x per week","2003","secondary school degree","(3b) higher tertiary education","8","","",""
"Min 1x per week","2003","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2003","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","college entrance qualification","(2c_gen) general maturity certificate","141","0.154832510545807","0.129575179785404","0.18008984130621"
"Min 1x per week","2003","college entrance qualification","(2c_voc) vocational maturity certificate","190","0.134418245203782","0.116120793239172","0.152715697168391"
"Min 1x per week","2003","college entrance qualification","(3a) lower tertiary education","167","0.142946578088081","0.121360276893258","0.164532879282905"
"Min 1x per week","2003","college entrance qualification","(3b) higher tertiary education","378","0.17984737200914","0.164120768601726","0.195573975416553"
"Min 1x per week","2003","Other degree","(0) in school","","","",""
"Min 1x per week","2003","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2003","Other degree","(1b) general elementary school","5","","",""
"Min 1x per week","2003","Other degree","(1c) basic vocational qualification","13","","",""
"Min 1x per week","2003","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","Other degree","(2c_gen) general maturity certificate","2","","",""
"Min 1x per week","2003","Other degree","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2003","Other degree","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","Other degree","(3b) higher tertiary education","20","","",""
"Min 1x per week","2003","no degree/no degree yet","(0) in school","147","0.229700089291127","0.196401306423265","0.262998872158989"
"Min 1x per week","2003","no degree/no degree yet","(1a) inadequately completed","5","","",""
"Min 1x per week","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","lower secondary degree","(0) in school","","","",""
"Min 1x per month","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","lower secondary degree","(1b) general elementary school","70","0.0348702900533467","0.0262431111499682","0.0434974689567252"
"Min 1x per month","2003","lower secondary degree","(1c) basic vocational qualification","352","0.0589134472830865","0.0528996426444723","0.0649272519217007"
"Min 1x per month","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","lower secondary degree","(2a) intermediate vocational","1","","",""
"Min 1x per month","2003","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","2003","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","2003","lower secondary degree","(3a) lower tertiary education","9","","",""
"Min 1x per month","2003","lower secondary degree","(3b) higher tertiary education","7","","",""
"Min 1x per month","2003","secondary school degree","(0) in school","","","",""
"Min 1x per month","2003","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","secondary school degree","(2b) intermediate general qualification","50","0.106747030629996","0.082634491126844","0.130859570133148"
"Min 1x per month","2003","secondary school degree","(2a) intermediate vocational","460","0.0955136166293132","0.0874540108199906","0.103573222438636"
"Min 1x per month","2003","secondary school degree","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2003","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per month","2003","secondary school degree","(3a) lower tertiary education","62","0.105155508324978","0.0789904969515569","0.131320519698399"
"Min 1x per month","2003","secondary school degree","(3b) higher tertiary education","12","","",""
"Min 1x per month","2003","college entrance qualification","(0) in school","","","",""
"Min 1x per month","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","2003","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","college entrance qualification","(2c_gen) general maturity certificate","132","0.17284816217121","0.146447793911725","0.199248530430695"
"Min 1x per month","2003","college entrance qualification","(2c_voc) vocational maturity certificate","168","0.117298367221956","0.100037587646114","0.134559146797797"
"Min 1x per month","2003","college entrance qualification","(3a) lower tertiary education","128","0.129843248860913","0.109113414212923","0.150573083508904"
"Min 1x per month","2003","college entrance qualification","(3b) higher tertiary education","350","0.151217941473666","0.136547766197074","0.165888116750257"
"Min 1x per month","2003","Other degree","(0) in school","","","",""
"Min 1x per month","2003","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","2003","Other degree","(1b) general elementary school","11","","",""
"Min 1x per month","2003","Other degree","(1c) basic vocational qualification","14","","",""
"Min 1x per month","2003","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","Other degree","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","2003","Other degree","(2c_voc) vocational maturity certificate","11","","",""
"Min 1x per month","2003","Other degree","(3a) lower tertiary education","3","","",""
"Min 1x per month","2003","Other degree","(3b) higher tertiary education","19","","",""
"Min 1x per month","2003","no degree/no degree yet","(0) in school","77","0.137743302558496","0.110461605150025","0.165024999966968"
"Min 1x per month","2003","no degree/no degree yet","(1a) inadequately completed","3","","",""
"Min 1x per month","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","2003","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Rarely","2003","lower secondary degree","(0) in school","","","",""
"Rarely","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2003","lower secondary degree","(1b) general elementary school","270","0.161235128612296","0.143941021971377","0.178529235253215"
"Rarely","2003","lower secondary degree","(1c) basic vocational qualification","1287","0.212297546293222","0.201853208718365","0.22274188386808"
"Rarely","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","lower secondary degree","(2a) intermediate vocational","4","","",""
"Rarely","2003","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Rarely","2003","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","2003","lower secondary degree","(3a) lower tertiary education","45","0.32412888633117","0.248975982142511","0.399281790519829"
"Rarely","2003","lower secondary degree","(3b) higher tertiary education","11","","",""
"Rarely","2003","secondary school degree","(0) in school","","","",""
"Rarely","2003","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","2003","secondary school degree","(1b) general elementary school","","","",""
"Rarely","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","2003","secondary school degree","(2b) intermediate general qualification","148","0.220866210579047","0.188473411600328","0.253259009557766"
"Rarely","2003","secondary school degree","(2a) intermediate vocational","1555","0.309607730829292","0.296930219781777","0.322285241876808"
"Rarely","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Rarely","2003","secondary school degree","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","2003","secondary school degree","(3a) lower tertiary education","194","0.353599477334289","0.31282036326812","0.394378591400458"
"Rarely","2003","secondary school degree","(3b) higher tertiary education","40","0.30885859170832","0.224046267353391","0.39367091606325"
"Rarely","2003","college entrance qualification","(0) in school","","","",""
"Rarely","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","2003","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","2003","college entrance qualification","(2c_gen) general maturity certificate","216","0.291558940246123","0.259826751723183","0.323291128769064"
"Rarely","2003","college entrance qualification","(2c_voc) vocational maturity certificate","435","0.325073775616952","0.29994758920854","0.350199962025364"
"Rarely","2003","college entrance qualification","(3a) lower tertiary education","333","0.323936475900511","0.29507549528058","0.352797456520443"
"Rarely","2003","college entrance qualification","(3b) higher tertiary education","732","0.299372716237287","0.280619093373063","0.318126339101511"
"Rarely","2003","Other degree","(0) in school","","","",""
"Rarely","2003","Other degree","(1a) inadequately completed","","","",""
"Rarely","2003","Other degree","(1b) general elementary school","34","0.0701114554960131","0.0453961431707317","0.0948267678212944"
"Rarely","2003","Other degree","(1c) basic vocational qualification","51","0.126777237479967","0.0944525710086362","0.159101903951298"
"Rarely","2003","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","2003","Other degree","(2a) intermediate vocational","","","",""
"Rarely","2003","Other degree","(2c_gen) general maturity certificate","12","","",""
"Rarely","2003","Other degree","(2c_voc) vocational maturity certificate","23","","",""
"Rarely","2003","Other degree","(3a) lower tertiary education","8","","",""
"Rarely","2003","Other degree","(3b) higher tertiary education","40","0.257747303879889","0.192757320735763","0.322737287024015"
"Rarely","2003","no degree/no degree yet","(0) in school","112","0.187768575922661","0.15685357926588","0.218683572579442"
"Rarely","2003","no degree/no degree yet","(1a) inadequately completed","28","","",""
"Rarely","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2003","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Rarely","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","2003","lower secondary degree","(0) in school","","","",""
"Never","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Never","2003","lower secondary degree","(1b) general elementary school","1296","0.743215022671514","0.722670775671369","0.763759269671659"
"Never","2003","lower secondary degree","(1c) basic vocational qualification","3859","0.664602531778875","0.652544173055185","0.676660890502565"
"Never","2003","lower secondary degree","(2b) intermediate general qualification","2","","",""
"Never","2003","lower secondary degree","(2a) intermediate vocational","16","","",""
"Never","2003","lower secondary degree","(2c_gen) general maturity certificate","6","","",""
"Never","2003","lower secondary degree","(2c_voc) vocational maturity certificate","21","","",""
"Never","2003","lower secondary degree","(3a) lower tertiary education","76","0.503860950392443","0.423580091022917","0.584141809761968"
"Never","2003","lower secondary degree","(3b) higher tertiary education","16","","",""
"Never","2003","secondary school degree","(0) in school","","","",""
"Never","2003","secondary school degree","(1a) inadequately completed","","","",""
"Never","2003","secondary school degree","(1b) general elementary school","","","",""
"Never","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","2003","secondary school degree","(2b) intermediate general qualification","331","0.535030433721811","0.496082957269381","0.573977910174241"
"Never","2003","secondary school degree","(2a) intermediate vocational","2514","0.483495296649577","0.469792367670233","0.497198225628922"
"Never","2003","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Never","2003","secondary school degree","(2c_voc) vocational maturity certificate","18","","",""
"Never","2003","secondary school degree","(3a) lower tertiary education","200","0.390789447792628","0.34917096417766","0.432407931407597"
"Never","2003","secondary school degree","(3b) higher tertiary education","47","0.42132692720538","0.330686506982053","0.511967347428707"
"Never","2003","college entrance qualification","(0) in school","","","",""
"Never","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Never","2003","college entrance qualification","(1b) general elementary school","","","",""
"Never","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","2003","college entrance qualification","(2c_gen) general maturity certificate","245","0.302055615147384","0.269997436268433","0.334113794026335"
"Never","2003","college entrance qualification","(2c_voc) vocational maturity certificate","511","0.395831823983264","0.36959919996654","0.422064447999988"
"Never","2003","college entrance qualification","(3a) lower tertiary education","343","0.362233224230303","0.332590883815595","0.391875564645011"
"Never","2003","college entrance qualification","(3b) higher tertiary education","717","0.319418527651459","0.300326341542875","0.338510713760043"
"Never","2003","Other degree","(0) in school","","","",""
"Never","2003","Other degree","(1a) inadequately completed","","","",""
"Never","2003","Other degree","(1b) general elementary school","359","0.888180123941805","0.857675463785983","0.918684784097627"
"Never","2003","Other degree","(1c) basic vocational qualification","325","0.770572872195514","0.729723994556635","0.811421749834393"
"Never","2003","Other degree","(2b) intermediate general qualification","","","",""
"Never","2003","Other degree","(2a) intermediate vocational","","","",""
"Never","2003","Other degree","(2c_gen) general maturity certificate","45","0.695371266729385","0.582612087243619","0.808130446215151"
"Never","2003","Other degree","(2c_voc) vocational maturity certificate","123","0.701099713711919","0.630823662732565","0.771375764691273"
"Never","2003","Other degree","(3a) lower tertiary education","10","","",""
"Never","2003","Other degree","(3b) higher tertiary education","86","0.52245527570868","0.448237992570524","0.596672558846835"
"Never","2003","no degree/no degree yet","(0) in school","187","0.317299334217439","0.28045526433452","0.354143404100358"
"Never","2003","no degree/no degree yet","(1a) inadequately completed","240","0.850001576832994","0.807952020393946","0.892051133272043"
"Never","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","2004","lower secondary degree","(0) in school","","","",""
"Daily","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","2004","lower secondary degree","(1b) general elementary school","","","",""
"Daily","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","2004","secondary school degree","(0) in school","","","",""
"Daily","2004","secondary school degree","(1a) inadequately completed","","","",""
"Daily","2004","secondary school degree","(1b) general elementary school","","","",""
"Daily","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","2004","college entrance qualification","(0) in school","","","",""
"Daily","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","2004","college entrance qualification","(1b) general elementary school","","","",""
"Daily","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","2004","Other degree","(0) in school","","","",""
"Daily","2004","Other degree","(1a) inadequately completed","","","",""
"Daily","2004","Other degree","(1b) general elementary school","","","",""
"Daily","2004","Other degree","(1c) basic vocational qualification","","","",""
"Daily","2004","Other degree","(2b) intermediate general qualification","","","",""
"Daily","2004","Other degree","(2a) intermediate vocational","","","",""
"Daily","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","Other degree","(3a) lower tertiary education","","","",""
"Daily","2004","Other degree","(3b) higher tertiary education","","","",""
"Daily","2004","no degree/no degree yet","(0) in school","","","",""
"Daily","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","lower secondary degree","(0) in school","","","",""
"Min 1x per week","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","2004","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","2004","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","secondary school degree","(0) in school","","","",""
"Min 1x per week","2004","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","2004","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","college entrance qualification","(0) in school","","","",""
"Min 1x per week","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","2004","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","Other degree","(0) in school","","","",""
"Min 1x per week","2004","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","2004","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","2004","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","2004","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
