"pli0093_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2015","1-pers.-HH","(1c) basic vocational qualification","85","0.0902465946652172","0.0718508492131722","0.108642340117262"
"Min 1x per week","2015","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Min 1x per week","2015","1-pers.-HH","(2a) intermediate vocational","86","0.115512680905685","0.0922296537317477","0.138795708079623"
"Min 1x per week","2015","1-pers.-HH","(2c_gen) general maturity certificate","53","0.280789473399574","0.218352767559469","0.34322617923968"
"Min 1x per week","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","46","0.135686580741248","0.0971271286696876","0.174246032812809"
"Min 1x per week","2015","1-pers.-HH","(3a) lower tertiary education","62","0.224754868934537","0.177520127569849","0.271989610299225"
"Min 1x per week","2015","1-pers.-HH","(3b) higher tertiary education","153","0.280623810568","0.245342528690203","0.315905092445798"
"Min 1x per week","2015","(Married) couple without C. ","(0) in school","1","","",""
"Min 1x per week","2015","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Min 1x per week","2015","(Married) couple without C. ","(1b) general elementary school","34","0.0439107681689558","0.026629088856807","0.0611924474811047"
"Min 1x per week","2015","(Married) couple without C. ","(1c) basic vocational qualification","164","0.0801995745671961","0.0688989544674743","0.091500194666918"
"Min 1x per week","2015","(Married) couple without C. ","(2b) intermediate general qualification","22","","",""
"Min 1x per week","2015","(Married) couple without C. ","(2a) intermediate vocational","175","0.0984027193391714","0.0844274488588761","0.112377989819467"
"Min 1x per week","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","33","0.165146062796672","0.117468999984211","0.212823125609133"
"Min 1x per week","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","74","0.13941112540384","0.112234071460518","0.166588179347161"
"Min 1x per week","2015","(Married) couple without C. ","(3a) lower tertiary education","118","0.170893454104728","0.143625005107672","0.198161903101784"
"Min 1x per week","2015","(Married) couple without C. ","(3b) higher tertiary education","300","0.219000728638648","0.198085567306233","0.239915889971063"
"Min 1x per week","2015","Single parent ","(0) in school","33","0.170502987217143","0.101163236086457","0.239842738347829"
"Min 1x per week","2015","Single parent ","(1a) inadequately completed","4","","",""
"Min 1x per week","2015","Single parent ","(1b) general elementary school","15","","",""
"Min 1x per week","2015","Single parent ","(1c) basic vocational qualification","29","","",""
"Min 1x per week","2015","Single parent ","(2b) intermediate general qualification","16","","",""
"Min 1x per week","2015","Single parent ","(2a) intermediate vocational","48","0.0826592787310806","0.0597705412986508","0.10554801616351"
"Min 1x per week","2015","Single parent ","(2c_gen) general maturity certificate","33","0.13876155842022","0.0896065722650445","0.187916544575395"
"Min 1x per week","2015","Single parent ","(2c_voc) vocational maturity certificate","29","","",""
"Min 1x per week","2015","Single parent ","(3a) lower tertiary education","21","","",""
"Min 1x per week","2015","Single parent ","(3b) higher tertiary education","54","0.169256455058637","0.120689994062538","0.217822916054735"
"Min 1x per week","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","(1b) general elementary school","16","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","55","0.0543522868972974","0.0403078396375275","0.0683967341570672"
"Min 1x per week","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Min 1x per week","2015","Couple + C. LE 16 ","(2a) intermediate vocational","169","0.095691429019673","0.0812774812724924","0.110105376766853"
"Min 1x per week","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","43","0.147492847953478","0.110129607231338","0.184856088675618"
"Min 1x per week","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","99","0.120978333042285","0.0997440510615616","0.142212615023009"
"Min 1x per week","2015","Couple + C. LE 16 ","(3a) lower tertiary education","86","0.149952742762922","0.118469217241662","0.181436268284182"
"Min 1x per week","2015","Couple + C. LE 16 ","(3b) higher tertiary education","248","0.171996614184179","0.1528478970109","0.191145331357457"
"Min 1x per week","2015","Couple + C. GT 16 ","(0) in school","32","0.297824489526127","0.207743419543421","0.387905559508833"
"Min 1x per week","2015","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","(1b) general elementary school","17","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","28","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","20","","",""
"Min 1x per week","2015","Couple + C. GT 16 ","(2a) intermediate vocational","82","0.127202369431605","0.101858762095263","0.152545976767948"
"Min 1x per week","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","62","0.21230719156292","0.164493120354287","0.260121262771553"
"Min 1x per week","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","34","0.159484375890081","0.115485737197644","0.203483014582519"
"Min 1x per week","2015","Couple + C. GT 16 ","(3a) lower tertiary education","31","0.164283807711333","0.111033955418004","0.217533660004662"
"Min 1x per week","2015","Couple + C. GT 16 ","(3b) higher tertiary education","65","0.191489500032508","0.14947990883259","0.233499091232426"
"Min 1x per week","2015","Couple + C. LE and GT 16","(0) in school","50","0.304484348067074","0.22825538476877","0.380713311365378"
"Min 1x per week","2015","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","18","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","21","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","46","0.113734103767303","0.0822244840879192","0.145243723446686"
"Min 1x per week","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","46","0.178816060030842","0.129822652699256","0.227809467362428"
"Min 1x per week","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","40","0.153083584012883","0.106139760690856","0.200027407334909"
"Min 1x per week","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"Min 1x per week","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","45","0.139162731673108","0.0936331555920366","0.184692307754179"
"Min 1x per month","2015","1-pers.-HH","(0) in school","2","","",""
"Min 1x per month","2015","1-pers.-HH","(1a) inadequately completed","1","","",""
"Min 1x per month","2015","1-pers.-HH","(1b) general elementary school","15","","",""
"Min 1x per month","2015","1-pers.-HH","(1c) basic vocational qualification","37","0.0464442454996247","0.0329335054989897","0.0599549855002596"
"Min 1x per month","2015","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Min 1x per month","2015","1-pers.-HH","(2a) intermediate vocational","55","0.0856545492291133","0.0652696213590314","0.106039477099195"
"Min 1x per month","2015","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Min 1x per month","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","32","0.125142772520312","0.0878865983680147","0.162398946672608"
"Min 1x per month","2015","1-pers.-HH","(3a) lower tertiary education","28","","",""
"Min 1x per month","2015","1-pers.-HH","(3b) higher tertiary education","78","0.125174763186277","0.0991897400157547","0.151159786356799"
"Min 1x per month","2015","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2015","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Min 1x per month","2015","(Married) couple without C. ","(1b) general elementary school","17","","",""
"Min 1x per month","2015","(Married) couple without C. ","(1c) basic vocational qualification","111","0.0503132732311105","0.0412183107872442","0.0594082356749767"
"Min 1x per month","2015","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Min 1x per month","2015","(Married) couple without C. ","(2a) intermediate vocational","107","0.0605185173726348","0.0493308736505793","0.0717061610946903"
"Min 1x per month","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","18","","",""
"Min 1x per month","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","55","0.0841048098833329","0.0623282586155996","0.105881361151066"
"Min 1x per month","2015","(Married) couple without C. ","(3a) lower tertiary education","76","0.0803157876451024","0.0606272990898902","0.100004276200315"
"Min 1x per month","2015","(Married) couple without C. ","(3b) higher tertiary education","182","0.10813408249457","0.09242885584128","0.12383930914786"
"Min 1x per month","2015","Single parent ","(0) in school","16","","",""
"Min 1x per month","2015","Single parent ","(1a) inadequately completed","2","","",""
"Min 1x per month","2015","Single parent ","(1b) general elementary school","8","","",""
"Min 1x per month","2015","Single parent ","(1c) basic vocational qualification","17","","",""
"Min 1x per month","2015","Single parent ","(2b) intermediate general qualification","17","","",""
"Min 1x per month","2015","Single parent ","(2a) intermediate vocational","52","0.0973105809177822","0.0726751647202258","0.121945997115339"
"Min 1x per month","2015","Single parent ","(2c_gen) general maturity certificate","29","","",""
"Min 1x per month","2015","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per month","2015","Single parent ","(3a) lower tertiary education","20","","",""
"Min 1x per month","2015","Single parent ","(3b) higher tertiary education","30","0.115885237745782","0.0744281558986034","0.157342319592961"
"Min 1x per month","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","(1b) general elementary school","21","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","46","0.0445926400059171","0.0318059853504799","0.0573792946613543"
"Min 1x per month","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","(2a) intermediate vocational","92","0.0774912070812289","0.0643903541947966","0.0905920599676612"
"Min 1x per month","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Min 1x per month","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","81","0.132238085322383","0.110180266708366","0.154295903936401"
"Min 1x per month","2015","Couple + C. LE 16 ","(3a) lower tertiary education","45","0.092253966415508","0.0667352209390677","0.117772711891948"
"Min 1x per month","2015","Couple + C. LE 16 ","(3b) higher tertiary education","129","0.0795222330435015","0.0657940009006022","0.0932504651864008"
"Min 1x per month","2015","Couple + C. GT 16 ","(0) in school","14","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(1b) general elementary school","8","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","27","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(2a) intermediate vocational","58","0.0833088630887587","0.0622894216364437","0.104328304541074"
"Min 1x per month","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","32","0.134409120208709","0.094528157246815","0.174290083170603"
"Min 1x per month","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","23","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(3a) lower tertiary education","13","","",""
"Min 1x per month","2015","Couple + C. GT 16 ","(3b) higher tertiary education","40","0.103890563739","0.071314266627512","0.136466860850489"
"Min 1x per month","2015","Couple + C. LE and GT 16","(0) in school","11","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","29","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","27","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","12","","",""
"Min 1x per month","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","18","","",""
"Rarely","2015","1-pers.-HH","(0) in school","","","",""
"Rarely","2015","1-pers.-HH","(1a) inadequately completed","8","","",""
"Rarely","2015","1-pers.-HH","(1b) general elementary school","43","0.094572075724061","0.0656044126594732","0.123539738788649"
"Rarely","2015","1-pers.-HH","(1c) basic vocational qualification","139","0.139761042089684","0.117500140318119","0.162021943861248"
"Rarely","2015","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"Rarely","2015","1-pers.-HH","(2a) intermediate vocational","172","0.235834492687271","0.204911879666918","0.266757105707623"
"Rarely","2015","1-pers.-HH","(2c_gen) general maturity certificate","49","0.208337406646897","0.151911929264617","0.264762884029177"
"Rarely","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","74","0.255808899411646","0.206681153583502","0.30493664523979"
"Rarely","2015","1-pers.-HH","(3a) lower tertiary education","75","0.281030233454575","0.230165204055426","0.331895262853724"
"Rarely","2015","1-pers.-HH","(3b) higher tertiary education","152","0.205646654014911","0.173909224004424","0.237384084025399"
"Rarely","2015","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2015","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"Rarely","2015","(Married) couple without C. ","(1b) general elementary school","78","0.137894354861097","0.108813665371906","0.166975044350289"
"Rarely","2015","(Married) couple without C. ","(1c) basic vocational qualification","456","0.216244739016669","0.199115721652256","0.233373756381082"
"Rarely","2015","(Married) couple without C. ","(2b) intermediate general qualification","20","","",""
"Rarely","2015","(Married) couple without C. ","(2a) intermediate vocational","465","0.257436067377919","0.236921989629386","0.277950145126451"
"Rarely","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","58","0.290167382096362","0.231893707802621","0.348441056390103"
"Rarely","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","164","0.284215111122126","0.248825919582072","0.319604302662179"
"Rarely","2015","(Married) couple without C. ","(3a) lower tertiary education","237","0.356567391018872","0.32186855586582","0.391266226171923"
"Rarely","2015","(Married) couple without C. ","(3b) higher tertiary education","447","0.300010538742148","0.276835144494805","0.323185932989491"
"Rarely","2015","Single parent ","(0) in school","17","","",""
"Rarely","2015","Single parent ","(1a) inadequately completed","6","","",""
"Rarely","2015","Single parent ","(1b) general elementary school","34","0.121471867328569","0.0794360216424668","0.163507713014671"
"Rarely","2015","Single parent ","(1c) basic vocational qualification","76","0.202079755954604","0.160997318275464","0.243162193633744"
"Rarely","2015","Single parent ","(2b) intermediate general qualification","34","0.270349056314706","0.198794509325947","0.341903603303465"
"Rarely","2015","Single parent ","(2a) intermediate vocational","148","0.299870157056025","0.261784047382088","0.337956266729962"
"Rarely","2015","Single parent ","(2c_gen) general maturity certificate","52","0.278153730622909","0.21443955133655","0.341867909909268"
"Rarely","2015","Single parent ","(2c_voc) vocational maturity certificate","67","0.258518022754691","0.200532210362902","0.31650383514648"
"Rarely","2015","Single parent ","(3a) lower tertiary education","35","0.198889417427695","0.127766841421474","0.270011993433916"
"Rarely","2015","Single parent ","(3b) higher tertiary education","48","0.294241331318438","0.235219823676553","0.353262838960323"
"Rarely","2015","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2015","Couple + C. LE 16 ","(1a) inadequately completed","17","","",""
"Rarely","2015","Couple + C. LE 16 ","(1b) general elementary school","65","0.132957794929148","0.104024541171682","0.161891048686614"
"Rarely","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","219","0.261439142024346","0.234217801978285","0.288660482070407"
"Rarely","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","20","","",""
"Rarely","2015","Couple + C. LE 16 ","(2a) intermediate vocational","415","0.287430467787479","0.265255238193847","0.30960569738111"
"Rarely","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","58","0.150112582344705","0.112476943747066","0.187748220942344"
"Rarely","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","234","0.2276768240152","0.200371776402009","0.254981871628391"
"Rarely","2015","Couple + C. LE 16 ","(3a) lower tertiary education","159","0.30371717901643","0.263165192355413","0.344269165677448"
"Rarely","2015","Couple + C. LE 16 ","(3b) higher tertiary education","441","0.277521583062577","0.254800736943096","0.300242429182057"
"Rarely","2015","Couple + C. GT 16 ","(0) in school","19","","",""
"Rarely","2015","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Rarely","2015","Couple + C. GT 16 ","(1b) general elementary school","27","","",""
"Rarely","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","120","0.181058120214373","0.149418773919858","0.212697466508888"
"Rarely","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","25","","",""
"Rarely","2015","Couple + C. GT 16 ","(2a) intermediate vocational","154","0.21183727287674","0.180757832787167","0.242916712966313"
"Rarely","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","69","0.258424218900535","0.207239619790178","0.309608818010892"
"Rarely","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","75","0.265023653735782","0.211985759560573","0.318061547910992"
"Rarely","2015","Couple + C. GT 16 ","(3a) lower tertiary education","57","0.30930615893013","0.242881597673725","0.375730720186534"
"Rarely","2015","Couple + C. GT 16 ","(3b) higher tertiary education","99","0.343649291097901","0.292943350176303","0.394355232019499"
"Rarely","2015","Couple + C. LE and GT 16","(0) in school","26","","",""
"Rarely","2015","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Rarely","2015","Couple + C. LE and GT 16","(1b) general elementary school","33","0.150173133874257","0.103802608358648","0.196543659389866"
"Rarely","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","68","0.275854258344453","0.226961064038925","0.324747452649981"
"Rarely","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","28","","",""
"Rarely","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","103","0.274434402263209","0.230147693621491","0.318721110904927"
"Rarely","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","64","0.19357716005709","0.143061896090183","0.244092424023998"
"Rarely","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","48","0.241689463494431","0.185875061564997","0.297503865423865"
"Rarely","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"Rarely","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","70","0.359367637750781","0.296250757683733","0.42248451781783"
"Never","2015","1-pers.-HH","(0) in school","5","","",""
"Never","2015","1-pers.-HH","(1a) inadequately completed","48","0.717320791292173","0.608683290483098","0.825958292101249"
"Never","2015","1-pers.-HH","(1b) general elementary school","310","0.794640702389956","0.754651048456776","0.834630356323137"
"Never","2015","1-pers.-HH","(1c) basic vocational qualification","671","0.723548117745474","0.694834783963299","0.75226145152765"
"Never","2015","1-pers.-HH","(2b) intermediate general qualification","50","0.713443344571029","0.611113466980376","0.815773222161683"
"Never","2015","1-pers.-HH","(2a) intermediate vocational","411","0.562998277177931","0.526867781859229","0.599128772496633"
"Never","2015","1-pers.-HH","(2c_gen) general maturity certificate","81","0.45712084403339","0.387907688662207","0.526333999404573"
"Never","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","151","0.483361747326794","0.427094431882614","0.539629062770974"
"Never","2015","1-pers.-HH","(3a) lower tertiary education","135","0.395588437850436","0.34025653059711","0.450920345103762"
"Never","2015","1-pers.-HH","(3b) higher tertiary education","240","0.388554772230811","0.350280321121675","0.426829223339947"
"Never","2015","(Married) couple without C. ","(0) in school","2","","",""
"Never","2015","(Married) couple without C. ","(1a) inadequately completed","72","0.790560549321469","0.707412705512426","0.873708393130513"
"Never","2015","(Married) couple without C. ","(1b) general elementary school","411","0.7891588411244","0.754754668221237","0.823563014027563"
"Never","2015","(Married) couple without C. ","(1c) basic vocational qualification","1488","0.653242413185024","0.633439931827565","0.673044894542483"
"Never","2015","(Married) couple without C. ","(2b) intermediate general qualification","73","0.654020970375192","0.569263862158297","0.738778078592088"
"Never","2015","(Married) couple without C. ","(2a) intermediate vocational","998","0.583642695910275","0.560513688423324","0.606771703397226"
"Never","2015","(Married) couple without C. ","(2c_gen) general maturity certificate","124","0.454300719436066","0.390368683720559","0.518232755151573"
"Never","2015","(Married) couple without C. ","(2c_voc) vocational maturity certificate","331","0.492268953590702","0.453042966637727","0.531494940543677"
"Never","2015","(Married) couple without C. ","(3a) lower tertiary education","301","0.392223367231298","0.356853674925862","0.427593059536734"
"Never","2015","(Married) couple without C. ","(3b) higher tertiary education","573","0.372854650124634","0.348399687138825","0.397309613110442"
"Never","2015","Single parent ","(0) in school","47","0.545419581687588","0.4536117787793","0.637227384595875"
"Never","2015","Single parent ","(1a) inadequately completed","61","0.791020937423362","0.697753071700156","0.884288803146569"
"Never","2015","Single parent ","(1b) general elementary school","175","0.783158976597021","0.730131643240453","0.83618630995359"
"Never","2015","Single parent ","(1c) basic vocational qualification","245","0.693820728429905","0.646665854626036","0.740975602233775"
"Never","2015","Single parent ","(2b) intermediate general qualification","81","0.516697452292802","0.436188358984799","0.597206545600806"
"Never","2015","Single parent ","(2a) intermediate vocational","308","0.520159983295112","0.478633285621171","0.561686680969053"
"Never","2015","Single parent ","(2c_gen) general maturity certificate","76","0.420603801125819","0.350410493431474","0.490797108820165"
"Never","2015","Single parent ","(2c_voc) vocational maturity certificate","103","0.539343535409622","0.473327816438282","0.605359254380961"
"Never","2015","Single parent ","(3a) lower tertiary education","45","0.49364322249025","0.404561150705799","0.582725294274701"
"Never","2015","Single parent ","(3b) higher tertiary education","97","0.420616975877143","0.356679331567057","0.484554620187229"
"Never","2015","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","2015","Couple + C. LE 16 ","(1a) inadequately completed","160","0.836991250670572","0.784469740223136","0.889512761118009"
"Never","2015","Couple + C. LE 16 ","(1b) general elementary school","427","0.767996860431633","0.732026324514906","0.80396739634836"
"Never","2015","Couple + C. LE 16 ","(1c) basic vocational qualification","681","0.63961593107244","0.609873704300113","0.669358157844766"
"Never","2015","Couple + C. LE 16 ","(2b) intermediate general qualification","69","0.604906438236104","0.511398706703599","0.698414169768609"
"Never","2015","Couple + C. LE 16 ","(2a) intermediate vocational","924","0.539386896111619","0.514963478249131","0.563810313974108"
"Never","2015","Couple + C. LE 16 ","(2c_gen) general maturity certificate","222","0.65087760490145","0.600649295571264","0.701105914231636"
"Never","2015","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","492","0.519106757620131","0.486572816932709","0.551640698307554"
"Never","2015","Couple + C. LE 16 ","(3a) lower tertiary education","204","0.454076111805139","0.410171009525655","0.497981214084623"
"Never","2015","Couple + C. LE 16 ","(3b) higher tertiary education","674","0.470959569709743","0.445631626489748","0.496287512929739"
"Never","2015","Couple + C. GT 16 ","(0) in school","34","0.375232446476591","0.279856267455965","0.470608625497217"
"Never","2015","Couple + C. GT 16 ","(1a) inadequately completed","37","0.947708737549719","0.883377607400888","1.01203986769855"
"Never","2015","Couple + C. GT 16 ","(1b) general elementary school","149","0.741085252223297","0.680528504612983","0.801641999833612"
"Never","2015","Couple + C. GT 16 ","(1c) basic vocational qualification","394","0.738376586687474","0.702263116683826","0.774490056691122"
"Never","2015","Couple + C. GT 16 ","(2b) intermediate general qualification","74","0.548683479683452","0.463141760852826","0.634225198514079"
"Never","2015","Couple + C. GT 16 ","(2a) intermediate vocational","370","0.577651494602896","0.540082248273402","0.615220740932389"
"Never","2015","Couple + C. GT 16 ","(2c_gen) general maturity certificate","118","0.394859469327836","0.337705771981352","0.452013166674321"
"Never","2015","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","134","0.504636988337936","0.444553021170025","0.564720955505847"
"Never","2015","Couple + C. GT 16 ","(3a) lower tertiary education","85","0.448777659986129","0.37729994853202","0.520255371440237"
"Never","2015","Couple + C. GT 16 ","(3b) higher tertiary education","133","0.360970645130591","0.309692832899362","0.412248457361821"
"Never","2015","Couple + C. LE and GT 16","(0) in school","53","0.418474612290145","0.336759389187785","0.500189835392504"
"Never","2015","Couple + C. LE and GT 16","(1a) inadequately completed","63","0.889795902278595","0.819393842251496","0.960197962305694"
"Never","2015","Couple + C. LE and GT 16","(1b) general elementary school","173","0.775503891919668","0.721344090096151","0.829663693743185"
"Never","2015","Couple + C. LE and GT 16","(1c) basic vocational qualification","218","0.611835577697538","0.558524090005769","0.665147065389307"
"Never","2015","Couple + C. LE and GT 16","(2b) intermediate general qualification","72","0.527075541899169","0.443776334852621","0.610374748945716"
"Never","2015","Couple + C. LE and GT 16","(2a) intermediate vocational","212","0.523373625350491","0.473804558927685","0.572942691773298"
"Never","2015","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","98","0.498638880175402","0.434712140579648","0.562565619771156"
"Never","2015","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","125","0.555129402914447","0.490339424059727","0.619919381769167"
"Never","2015","Couple + C. LE and GT 16","(3a) lower tertiary education","43","0.500550511393197","0.403990075015258","0.597110947771136"
"Never","2015","Couple + C. LE and GT 16","(3b) higher tertiary education","89","0.428011950560505","0.362925134220942","0.493098766900067"
"Daily","2016","1-pers.-HH","(0) in school","","","",""
"Daily","2016","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","2016","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","2016","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","2016","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","2016","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","2016","(Married) couple without C. ","(0) in school","","","",""
"Daily","2016","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","2016","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","2016","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","2016","Single parent ","(0) in school","","","",""
"Daily","2016","Single parent ","(1a) inadequately completed","","","",""
"Daily","2016","Single parent ","(1b) general elementary school","","","",""
"Daily","2016","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","2016","Single parent ","(2a) intermediate vocational","","","",""
"Daily","2016","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","2016","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","Single parent ","(3a) lower tertiary education","","","",""
"Daily","2016","Single parent ","(3b) higher tertiary education","","","",""
"Daily","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2016","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2016","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","2016","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","2016","Couple + C. GT 16 ","(0) in school","","","",""
