"pli0093_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2006","secondary school degree","direct migration background","","","",""
"Daily","2006","secondary school degree","indirect migration background","","","",""
"Daily","2006","college entrance qualification","no migration background","","","",""
"Daily","2006","college entrance qualification","direct migration background","","","",""
"Daily","2006","college entrance qualification","indirect migration background","","","",""
"Daily","2006","Other degree","no migration background","","","",""
"Daily","2006","Other degree","direct migration background","","","",""
"Daily","2006","Other degree","indirect migration background","","","",""
"Daily","2006","no degree/no degree yet","no migration background","","","",""
"Daily","2006","no degree/no degree yet","direct migration background","","","",""
"Daily","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2006","lower secondary degree","no migration background","","","",""
"Min 1x per week","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2006","secondary school degree","no migration background","","","",""
"Min 1x per week","2006","secondary school degree","direct migration background","","","",""
"Min 1x per week","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2006","college entrance qualification","no migration background","","","",""
"Min 1x per week","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2006","Other degree","no migration background","","","",""
"Min 1x per week","2006","Other degree","direct migration background","","","",""
"Min 1x per week","2006","Other degree","indirect migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2006","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2006","lower secondary degree","no migration background","","","",""
"Min 1x per month","2006","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2006","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2006","secondary school degree","no migration background","","","",""
"Min 1x per month","2006","secondary school degree","direct migration background","","","",""
"Min 1x per month","2006","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2006","college entrance qualification","no migration background","","","",""
"Min 1x per month","2006","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2006","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2006","Other degree","no migration background","","","",""
"Min 1x per month","2006","Other degree","direct migration background","","","",""
"Min 1x per month","2006","Other degree","indirect migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2006","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2006","lower secondary degree","no migration background","","","",""
"Rarely","2006","lower secondary degree","direct migration background","","","",""
"Rarely","2006","lower secondary degree","indirect migration background","","","",""
"Rarely","2006","secondary school degree","no migration background","","","",""
"Rarely","2006","secondary school degree","direct migration background","","","",""
"Rarely","2006","secondary school degree","indirect migration background","","","",""
"Rarely","2006","college entrance qualification","no migration background","","","",""
"Rarely","2006","college entrance qualification","direct migration background","","","",""
"Rarely","2006","college entrance qualification","indirect migration background","","","",""
"Rarely","2006","Other degree","no migration background","","","",""
"Rarely","2006","Other degree","direct migration background","","","",""
"Rarely","2006","Other degree","indirect migration background","","","",""
"Rarely","2006","no degree/no degree yet","no migration background","","","",""
"Rarely","2006","no degree/no degree yet","direct migration background","","","",""
"Rarely","2006","no degree/no degree yet","indirect migration background","","","",""
"Never","2006","lower secondary degree","no migration background","","","",""
"Never","2006","lower secondary degree","direct migration background","","","",""
"Never","2006","lower secondary degree","indirect migration background","","","",""
"Never","2006","secondary school degree","no migration background","","","",""
"Never","2006","secondary school degree","direct migration background","","","",""
"Never","2006","secondary school degree","indirect migration background","","","",""
"Never","2006","college entrance qualification","no migration background","","","",""
"Never","2006","college entrance qualification","direct migration background","","","",""
"Never","2006","college entrance qualification","indirect migration background","","","",""
"Never","2006","Other degree","no migration background","","","",""
"Never","2006","Other degree","direct migration background","","","",""
"Never","2006","Other degree","indirect migration background","","","",""
"Never","2006","no degree/no degree yet","no migration background","","","",""
"Never","2006","no degree/no degree yet","direct migration background","","","",""
"Never","2006","no degree/no degree yet","indirect migration background","","","",""
"Daily","2007","lower secondary degree","no migration background","","","",""
"Daily","2007","lower secondary degree","direct migration background","","","",""
"Daily","2007","lower secondary degree","indirect migration background","","","",""
"Daily","2007","secondary school degree","no migration background","","","",""
"Daily","2007","secondary school degree","direct migration background","","","",""
"Daily","2007","secondary school degree","indirect migration background","","","",""
"Daily","2007","college entrance qualification","no migration background","","","",""
"Daily","2007","college entrance qualification","direct migration background","","","",""
"Daily","2007","college entrance qualification","indirect migration background","","","",""
"Daily","2007","Other degree","no migration background","","","",""
"Daily","2007","Other degree","direct migration background","","","",""
"Daily","2007","Other degree","indirect migration background","","","",""
"Daily","2007","no degree/no degree yet","no migration background","","","",""
"Daily","2007","no degree/no degree yet","direct migration background","","","",""
"Daily","2007","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2007","lower secondary degree","no migration background","410","0.0657654575329214","0.0595715201439987","0.0719593949218442"
"Min 1x per week","2007","lower secondary degree","direct migration background","20","","",""
"Min 1x per week","2007","lower secondary degree","indirect migration background","12","","",""
"Min 1x per week","2007","secondary school degree","no migration background","544","0.0897136232077092","0.0822309634203718","0.0971962829950466"
"Min 1x per week","2007","secondary school degree","direct migration background","20","","",""
"Min 1x per week","2007","secondary school degree","indirect migration background","9","","",""
"Min 1x per week","2007","college entrance qualification","no migration background","830","0.172327386989053","0.161799063275278","0.182855710702829"
"Min 1x per week","2007","college entrance qualification","direct migration background","48","0.165255187144727","0.120621610747585","0.20988876354187"
"Min 1x per week","2007","college entrance qualification","indirect migration background","33","0.128813666466153","0.0833973982686129","0.174229934663693"
"Min 1x per week","2007","Other degree","no migration background","13","","",""
"Min 1x per week","2007","Other degree","direct migration background","48","0.0509649393033169","0.0367227341147206","0.0652071444919133"
"Min 1x per week","2007","Other degree","indirect migration background","","","",""
"Min 1x per week","2007","no degree/no degree yet","no migration background","108","0.229553243425097","0.185806377330483","0.273300109519712"
"Min 1x per week","2007","no degree/no degree yet","direct migration background","4","","",""
"Min 1x per week","2007","no degree/no degree yet","indirect migration background","9","","",""
"Min 1x per month","2007","lower secondary degree","no migration background","309","0.0438250832992337","0.0387097966445814","0.048940369953886"
"Min 1x per month","2007","lower secondary degree","direct migration background","19","","",""
"Min 1x per month","2007","lower secondary degree","indirect migration background","16","","",""
"Min 1x per month","2007","secondary school degree","no migration background","427","0.0730741605399286","0.0662595319374964","0.0798887891423607"
"Min 1x per month","2007","secondary school degree","direct migration background","20","","",""
"Min 1x per month","2007","secondary school degree","indirect migration background","19","","",""
"Min 1x per month","2007","college entrance qualification","no migration background","631","0.119797604775613","0.110745113264084","0.128850096287142"
"Min 1x per month","2007","college entrance qualification","direct migration background","24","","",""
"Min 1x per month","2007","college entrance qualification","indirect migration background","19","","",""
"Min 1x per month","2007","Other degree","no migration background","11","","",""
"Min 1x per month","2007","Other degree","direct migration background","32","0.0387053012259335","0.0262138224699119","0.0511967799819552"
"Min 1x per month","2007","Other degree","indirect migration background","","","",""
"Min 1x per month","2007","no degree/no degree yet","no migration background","37","0.0873641228608061","0.0579910593893571","0.116737186332255"
"Min 1x per month","2007","no degree/no degree yet","direct migration background","3","","",""
"Min 1x per month","2007","no degree/no degree yet","indirect migration background","6","","",""
"Rarely","2007","lower secondary degree","no migration background","1255","0.198897176113412","0.188922509993984","0.20887184223284"
"Rarely","2007","lower secondary degree","direct migration background","98","0.207829037226495","0.172475293858736","0.243182780594254"
"Rarely","2007","lower secondary degree","indirect migration background","57","0.26681665492882","0.209531365335023","0.324101944522618"
"Rarely","2007","secondary school degree","no migration background","1687","0.294447468296824","0.282512909474443","0.306382027119206"
"Rarely","2007","secondary school degree","direct migration background","63","0.2621324001074","0.203885125981244","0.320379674233556"
"Rarely","2007","secondary school degree","indirect migration background","48","0.268072841922491","0.206060176932484","0.330085506912498"
"Rarely","2007","college entrance qualification","no migration background","1626","0.325833812580342","0.312768062576588","0.338899562584096"
"Rarely","2007","college entrance qualification","direct migration background","67","0.27264361012344","0.21912823625936","0.32615898398752"
"Rarely","2007","college entrance qualification","indirect migration background","64","0.33723575440292","0.273141176738553","0.401330332067287"
"Rarely","2007","Other degree","no migration background","22","","",""
"Rarely","2007","Other degree","direct migration background","133","0.13726098786816","0.114975936849375","0.159546038886945"
"Rarely","2007","Other degree","indirect migration background","3","","",""
"Rarely","2007","no degree/no degree yet","no migration background","69","0.178489701798505","0.138656336188309","0.218323067408701"
"Rarely","2007","no degree/no degree yet","direct migration background","17","","",""
"Rarely","2007","no degree/no degree yet","indirect migration background","15","","",""
"Never","2007","lower secondary degree","no migration background","4178","0.691512283054433","0.679970874492238","0.703053691616627"
"Never","2007","lower secondary degree","direct migration background","369","0.719419552292995","0.680273078062346","0.758566026523644"
"Never","2007","lower secondary degree","indirect migration background","144","0.625934536973596","0.563263249947783","0.68860582399941"
"Never","2007","secondary school degree","no migration background","2945","0.542764747955538","0.529720668083915","0.55580882782716"
"Never","2007","secondary school degree","direct migration background","116","0.570560095021299","0.50500175785092","0.636118432191679"
"Never","2007","secondary school degree","indirect migration background","120","0.559858237992501","0.490362946529295","0.629353529455708"
"Never","2007","college entrance qualification","no migration background","1856","0.382041195654992","0.368495926298357","0.395586465011627"
"Never","2007","college entrance qualification","direct migration background","127","0.465487182417621","0.405543944519463","0.52543042031578"
"Never","2007","college entrance qualification","indirect migration background","93","0.468712864668679","0.401058933880398","0.536366795456961"
"Never","2007","Other degree","no migration background","90","0.613643595745293","0.531810157664737","0.695477033825849"
"Never","2007","Other degree","direct migration background","703","0.773068771602589","0.745944595755589","0.80019294744959"
"Never","2007","Other degree","indirect migration background","13","","",""
"Never","2007","no degree/no degree yet","no migration background","141","0.504592931915592","0.452583082644973","0.55660278118621"
"Never","2007","no degree/no degree yet","direct migration background","124","0.821732517802925","0.760070385985862","0.883394649619988"
"Never","2007","no degree/no degree yet","indirect migration background","23","","",""
"Daily","2008","lower secondary degree","no migration background","82","0.0162025748732445","0.0129457667577943","0.0194593829886947"
"Daily","2008","lower secondary degree","direct migration background","4","","",""
"Daily","2008","lower secondary degree","indirect migration background","2","","",""
"Daily","2008","secondary school degree","no migration background","94","0.0191009828915945","0.01543416385969","0.0227678019234989"
"Daily","2008","secondary school degree","direct migration background","6","","",""
"Daily","2008","secondary school degree","indirect migration background","4","","",""
"Daily","2008","college entrance qualification","no migration background","222","0.0471007306765601","0.0410408006157097","0.0531606607374106"
"Daily","2008","college entrance qualification","direct migration background","13","","",""
"Daily","2008","college entrance qualification","indirect migration background","6","","",""
"Daily","2008","Other degree","no migration background","4","","",""
"Daily","2008","Other degree","direct migration background","17","","",""
"Daily","2008","Other degree","indirect migration background","","","",""
"Daily","2008","no degree/no degree yet","no migration background","45","0.109381602985272","0.077535750378938","0.141227455591607"
"Daily","2008","no degree/no degree yet","direct migration background","2","","",""
"Daily","2008","no degree/no degree yet","indirect migration background","9","","",""
"Min 1x per week","2008","lower secondary degree","no migration background","372","0.0651681780303459","0.0588012220743105","0.0715351339863813"
"Min 1x per week","2008","lower secondary degree","direct migration background","18","","",""
"Min 1x per week","2008","lower secondary degree","indirect migration background","13","","",""
"Min 1x per week","2008","secondary school degree","no migration background","571","0.100855553657153","0.0927885154970198","0.108922591817286"
"Min 1x per week","2008","secondary school degree","direct migration background","28","","",""
"Min 1x per week","2008","secondary school degree","indirect migration background","21","","",""
"Min 1x per week","2008","college entrance qualification","no migration background","786","0.17027386102078","0.159522296372118","0.181025425669441"
"Min 1x per week","2008","college entrance qualification","direct migration background","38","0.175712106377671","0.1282507749187","0.223173437836643"
"Min 1x per week","2008","college entrance qualification","indirect migration background","34","0.14926613464567","0.0997554357708411","0.1987768335205"
"Min 1x per week","2008","Other degree","no migration background","10","","",""
"Min 1x per week","2008","Other degree","direct migration background","42","0.0514756828642039","0.0362492166511997","0.066702149077208"
"Min 1x per week","2008","Other degree","indirect migration background","","","",""
"Min 1x per week","2008","no degree/no degree yet","no migration background","93","0.225017005440711","0.182409249175082","0.26762476170634"
"Min 1x per week","2008","no degree/no degree yet","direct migration background","2","","",""
"Min 1x per week","2008","no degree/no degree yet","indirect migration background","6","","",""
"Min 1x per month","2008","lower secondary degree","no migration background","319","0.0552011170888196","0.0493100912029427","0.0610921429746964"
"Min 1x per month","2008","lower secondary degree","direct migration background","17","","",""
"Min 1x per month","2008","lower secondary degree","indirect migration background","20","","",""
"Min 1x per month","2008","secondary school degree","no migration background","524","0.094610225044726","0.08676985970998","0.102450590379472"
"Min 1x per month","2008","secondary school degree","direct migration background","21","","",""
"Min 1x per month","2008","secondary school degree","indirect migration background","22","","",""
"Min 1x per month","2008","college entrance qualification","no migration background","634","0.14243207781568","0.132435106143729","0.152429049487631"
"Min 1x per month","2008","college entrance qualification","direct migration background","26","","",""
"Min 1x per month","2008","college entrance qualification","indirect migration background","22","","",""
"Min 1x per month","2008","Other degree","no migration background","6","","",""
"Min 1x per month","2008","Other degree","direct migration background","40","0.0486749422695791","0.0338466539834663","0.0635032305556918"
"Min 1x per month","2008","Other degree","indirect migration background","1","","",""
"Min 1x per month","2008","no degree/no degree yet","no migration background","43","0.102333319070508","0.0714089398116685","0.133257698329348"
"Min 1x per month","2008","no degree/no degree yet","direct migration background","4","","",""
"Min 1x per month","2008","no degree/no degree yet","indirect migration background","11","","",""
"Rarely","2008","lower secondary degree","no migration background","1221","0.210652029574125","0.20013327349073","0.221170785657519"
"Rarely","2008","lower secondary degree","direct migration background","91","0.196565174789144","0.160483744295779","0.232646605282508"
"Rarely","2008","lower secondary degree","indirect migration background","64","0.344522200154877","0.282703088194289","0.406341312115464"
"Rarely","2008","secondary school degree","no migration background","1536","0.290731632850138","0.278566946699887","0.30289631900039"
"Rarely","2008","secondary school degree","direct migration background","56","0.300156740572248","0.237416583324498","0.362896897819998"
"Rarely","2008","secondary school degree","indirect migration background","46","0.249533413716875","0.188162662178074","0.310904165255675"
"Rarely","2008","college entrance qualification","no migration background","1442","0.294328015527263","0.281291920071678","0.307364110982848"
"Rarely","2008","college entrance qualification","direct migration background","71","0.309477895196949","0.251827375789207","0.367128414604691"
"Rarely","2008","college entrance qualification","indirect migration background","68","0.378428374391138","0.311044032782525","0.445812715999752"
"Rarely","2008","Other degree","no migration background","27","","",""
"Rarely","2008","Other degree","direct migration background","117","0.162762405518738","0.137324857831459","0.188199953206017"
"Rarely","2008","Other degree","indirect migration background","","","",""
"Rarely","2008","no degree/no degree yet","no migration background","71","0.182113698912681","0.142735787035909","0.221491610789453"
"Rarely","2008","no degree/no degree yet","direct migration background","12","","",""
"Rarely","2008","no degree/no degree yet","indirect migration background","10","","",""
"Never","2008","lower secondary degree","no migration background","3779","0.652776100433465","0.640495086045905","0.665057114821026"
"Never","2008","lower secondary degree","direct migration background","336","0.708875295263138","0.667629509295587","0.75012108123069"
"Never","2008","lower secondary degree","indirect migration background","128","0.511571901565129","0.446545634435184","0.576598168695073"
"Never","2008","secondary school degree","no migration background","2628","0.494701605556388","0.481308074519578","0.508095136593198"
"Never","2008","secondary school degree","direct migration background","94","0.492692132057653","0.424254531769034","0.561129732346272"
"Never","2008","secondary school degree","indirect migration background","98","0.477208283499105","0.406372982601134","0.548043584397076"
"Never","2008","college entrance qualification","no migration background","1611","0.345865314959717","0.332259724718471","0.359470905200963"
"Never","2008","college entrance qualification","direct migration background","99","0.381086101177275","0.320520464489137","0.441651737865413"
"Never","2008","college entrance qualification","indirect migration background","69","0.340442549011798","0.274605586617929","0.406279511405666"
"Never","2008","Other degree","no migration background","71","0.579188221359893","0.490112183401178","0.668264259318607"
"Never","2008","Other degree","direct migration background","593","0.71797573183116","0.686967860505204","0.748983603157116"
"Never","2008","Other degree","indirect migration background","12","","",""
"Never","2008","no degree/no degree yet","no migration background","117","0.381154373590828","0.33160062368206","0.430708123499595"
"Never","2008","no degree/no degree yet","direct migration background","100","0.824082366997665","0.755958786606328","0.892205947389002"
"Never","2008","no degree/no degree yet","indirect migration background","24","","",""
"Daily","2009","lower secondary degree","no migration background","","","",""
"Daily","2009","lower secondary degree","direct migration background","","","",""
"Daily","2009","lower secondary degree","indirect migration background","","","",""
"Daily","2009","secondary school degree","no migration background","","","",""
"Daily","2009","secondary school degree","direct migration background","","","",""
"Daily","2009","secondary school degree","indirect migration background","","","",""
"Daily","2009","college entrance qualification","no migration background","","","",""
"Daily","2009","college entrance qualification","direct migration background","","","",""
"Daily","2009","college entrance qualification","indirect migration background","","","",""
"Daily","2009","Other degree","no migration background","","","",""
"Daily","2009","Other degree","direct migration background","","","",""
"Daily","2009","Other degree","indirect migration background","","","",""
"Daily","2009","no degree/no degree yet","no migration background","","","",""
"Daily","2009","no degree/no degree yet","direct migration background","","","",""
"Daily","2009","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2009","lower secondary degree","no migration background","370","0.0742676963281671","0.0672092051737954","0.0813261874825388"
"Min 1x per week","2009","lower secondary degree","direct migration background","15","","",""
"Min 1x per week","2009","lower secondary degree","indirect migration background","9","","",""
"Min 1x per week","2009","secondary school degree","no migration background","504","0.0958590086767586","0.0877135169114451","0.104004500442072"
"Min 1x per week","2009","secondary school degree","direct migration background","16","","",""
"Min 1x per week","2009","secondary school degree","indirect migration background","15","","",""
"Min 1x per week","2009","college entrance qualification","no migration background","779","0.167937467672281","0.156981544534032","0.178893390810531"
"Min 1x per week","2009","college entrance qualification","direct migration background","32","0.161015657146058","0.112775730142589","0.209255584149527"
"Min 1x per week","2009","college entrance qualification","indirect migration background","19","","",""
"Min 1x per week","2009","Other degree","no migration background","10","","",""
"Min 1x per week","2009","Other degree","direct migration background","47","0.0700892636679527","0.0509569972486342","0.0892215300872712"
"Min 1x per week","2009","Other degree","indirect migration background","","","",""
"Min 1x per week","2009","no degree/no degree yet","no migration background","95","0.251695059822272","0.203845141408165","0.299544978236379"
"Min 1x per week","2009","no degree/no degree yet","direct migration background","5","","",""
"Min 1x per week","2009","no degree/no degree yet","indirect migration background","15","","",""
"Min 1x per month","2009","lower secondary degree","no migration background","240","0.046652260970383","0.0409751000109346","0.0523294219298314"
"Min 1x per month","2009","lower secondary degree","direct migration background","15","","",""
"Min 1x per month","2009","lower secondary degree","indirect migration background","17","","",""
"Min 1x per month","2009","secondary school degree","no migration background","385","0.0804930958360253","0.0729657897669136","0.0880204019051371"
"Min 1x per month","2009","secondary school degree","direct migration background","12","","",""
"Min 1x per month","2009","secondary school degree","indirect migration background","21","","",""
"Min 1x per month","2009","college entrance qualification","no migration background","512","0.12687973822111","0.117124668810943","0.136634807631277"
"Min 1x per month","2009","college entrance qualification","direct migration background","26","","",""
"Min 1x per month","2009","college entrance qualification","indirect migration background","27","","",""
"Min 1x per month","2009","Other degree","no migration background","3","","",""
"Min 1x per month","2009","Other degree","direct migration background","28","","",""
"Min 1x per month","2009","Other degree","indirect migration background","","","",""
"Min 1x per month","2009","no degree/no degree yet","no migration background","42","0.0925012280216529","0.0605563435462472","0.124446112497059"
"Min 1x per month","2009","no degree/no degree yet","direct migration background","3","","",""
"Min 1x per month","2009","no degree/no degree yet","indirect migration background","7","","",""
"Rarely","2009","lower secondary degree","no migration background","1168","0.218757845398814","0.207629160596165","0.229886530201464"
"Rarely","2009","lower secondary degree","direct migration background","91","0.273258262650039","0.229964274972273","0.316552250327806"
"Rarely","2009","lower secondary degree","indirect migration background","53","0.244572481559236","0.185732658763527","0.303412304354944"
"Rarely","2009","secondary school degree","no migration background","1494","0.288280256035982","0.275747553869193","0.30081295820277"
"Rarely","2009","secondary school degree","direct migration background","61","0.314571038357656","0.246736256639441","0.382405820075871"
"Rarely","2009","secondary school degree","indirect migration background","59","0.34314877889003","0.2726067085594","0.413690849220659"
"Rarely","2009","college entrance qualification","no migration background","1502","0.33170397407529","0.317904676813525","0.345503271337055"
"Rarely","2009","college entrance qualification","direct migration background","72","0.337573895867039","0.275508603352351","0.399639188381727"
"Rarely","2009","college entrance qualification","indirect migration background","64","0.418701883792966","0.347223543236838","0.490180224349094"
"Rarely","2009","Other degree","no migration background","27","","",""
"Rarely","2009","Other degree","direct migration background","118","0.191051232573957","0.161589690770804","0.220512774377111"
"Rarely","2009","Other degree","indirect migration background","3","","",""
"Rarely","2009","no degree/no degree yet","no migration background","68","0.195406071167189","0.151687903456465","0.239124238877913"
"Rarely","2009","no degree/no degree yet","direct migration background","11","","",""
"Rarely","2009","no degree/no degree yet","indirect migration background","18","","",""
"Never","2009","lower secondary degree","no migration background","3523","0.660322197302636","0.647573062269607","0.673071332335664"
"Never","2009","lower secondary degree","direct migration background","286","0.642528780629421","0.595968271550185","0.689089289708656"
"Never","2009","lower secondary degree","indirect migration background","126","0.595382398260589","0.528194424822257","0.662570371698922"
"Never","2009","secondary school degree","no migration background","2635","0.535367639451234","0.52156813319072","0.549167145711748"
"Never","2009","secondary school degree","direct migration background","91","0.575055323468967","0.502839419975598","0.647271226962336"
"Never","2009","secondary school degree","indirect migration background","79","0.36476774028576","0.293244373290378","0.436291107281143"
"Never","2009","college entrance qualification","no migration background","1679","0.373478820031319","0.359301372092204","0.387656267970433"
"Never","2009","college entrance qualification","direct migration background","93","0.418681822001352","0.35393109274015","0.483432551262553"
"Never","2009","college entrance qualification","indirect migration background","73","0.349375990710912","0.280298887433187","0.418453093988637"
"Never","2009","Other degree","no migration background","68","0.613901927433885","0.522082510939249","0.705721343928522"
"Never","2009","Other degree","direct migration background","491","0.690548460840786","0.655905624309197","0.725191297372375"
"Never","2009","Other degree","indirect migration background","9","","",""
"Never","2009","no degree/no degree yet","no migration background","111","0.460397640988886","0.405442539482627","0.515352742495146"
"Never","2009","no degree/no degree yet","direct migration background","94","0.80892295976505","0.736434861999706","0.881411057530394"
"Never","2009","no degree/no degree yet","indirect migration background","16","","",""
"Daily","2010","lower secondary degree","no migration background","","","",""
"Daily","2010","lower secondary degree","direct migration background","","","",""
"Daily","2010","lower secondary degree","indirect migration background","","","",""
"Daily","2010","secondary school degree","no migration background","","","",""
"Daily","2010","secondary school degree","direct migration background","","","",""
"Daily","2010","secondary school degree","indirect migration background","","","",""
"Daily","2010","college entrance qualification","no migration background","","","",""
"Daily","2010","college entrance qualification","direct migration background","","","",""
"Daily","2010","college entrance qualification","indirect migration background","","","",""
"Daily","2010","Other degree","no migration background","","","",""
"Daily","2010","Other degree","direct migration background","","","",""
"Daily","2010","Other degree","indirect migration background","","","",""
"Daily","2010","no degree/no degree yet","no migration background","","","",""
"Daily","2010","no degree/no degree yet","direct migration background","","","",""
"Daily","2010","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2010","lower secondary degree","no migration background","","","",""
"Min 1x per week","2010","lower secondary degree","direct migration background","","","",""
"Min 1x per week","2010","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","2010","secondary school degree","no migration background","","","",""
"Min 1x per week","2010","secondary school degree","direct migration background","","","",""
"Min 1x per week","2010","secondary school degree","indirect migration background","","","",""
"Min 1x per week","2010","college entrance qualification","no migration background","","","",""
"Min 1x per week","2010","college entrance qualification","direct migration background","","","",""
"Min 1x per week","2010","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","2010","Other degree","no migration background","","","",""
"Min 1x per week","2010","Other degree","direct migration background","","","",""
"Min 1x per week","2010","Other degree","indirect migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","2010","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","2010","lower secondary degree","no migration background","","","",""
"Min 1x per month","2010","lower secondary degree","direct migration background","","","",""
"Min 1x per month","2010","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","2010","secondary school degree","no migration background","","","",""
"Min 1x per month","2010","secondary school degree","direct migration background","","","",""
"Min 1x per month","2010","secondary school degree","indirect migration background","","","",""
"Min 1x per month","2010","college entrance qualification","no migration background","","","",""
"Min 1x per month","2010","college entrance qualification","direct migration background","","","",""
"Min 1x per month","2010","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","2010","Other degree","no migration background","","","",""
"Min 1x per month","2010","Other degree","direct migration background","","","",""
"Min 1x per month","2010","Other degree","indirect migration background","","","",""
"Min 1x per month","2010","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","2010","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","2010","no degree/no degree yet","indirect migration background","","","",""
"Rarely","2010","lower secondary degree","no migration background","","","",""
"Rarely","2010","lower secondary degree","direct migration background","","","",""
"Rarely","2010","lower secondary degree","indirect migration background","","","",""
"Rarely","2010","secondary school degree","no migration background","","","",""
"Rarely","2010","secondary school degree","direct migration background","","","",""
"Rarely","2010","secondary school degree","indirect migration background","","","",""
"Rarely","2010","college entrance qualification","no migration background","","","",""
"Rarely","2010","college entrance qualification","direct migration background","","","",""
"Rarely","2010","college entrance qualification","indirect migration background","","","",""
"Rarely","2010","Other degree","no migration background","","","",""
"Rarely","2010","Other degree","direct migration background","","","",""
"Rarely","2010","Other degree","indirect migration background","","","",""
"Rarely","2010","no degree/no degree yet","no migration background","","","",""
"Rarely","2010","no degree/no degree yet","direct migration background","","","",""
"Rarely","2010","no degree/no degree yet","indirect migration background","","","",""
"Never","2010","lower secondary degree","no migration background","","","",""
"Never","2010","lower secondary degree","direct migration background","","","",""
"Never","2010","lower secondary degree","indirect migration background","","","",""
"Never","2010","secondary school degree","no migration background","","","",""
"Never","2010","secondary school degree","direct migration background","","","",""
"Never","2010","secondary school degree","indirect migration background","","","",""
"Never","2010","college entrance qualification","no migration background","","","",""
"Never","2010","college entrance qualification","direct migration background","","","",""
"Never","2010","college entrance qualification","indirect migration background","","","",""
"Never","2010","Other degree","no migration background","","","",""
"Never","2010","Other degree","direct migration background","","","",""
"Never","2010","Other degree","indirect migration background","","","",""
"Never","2010","no degree/no degree yet","no migration background","","","",""
"Never","2010","no degree/no degree yet","direct migration background","","","",""
"Never","2010","no degree/no degree yet","indirect migration background","","","",""
"Daily","2011","lower secondary degree","no migration background","","","",""
"Daily","2011","lower secondary degree","direct migration background","","","",""
"Daily","2011","lower secondary degree","indirect migration background","","","",""
"Daily","2011","secondary school degree","no migration background","","","",""
"Daily","2011","secondary school degree","direct migration background","","","",""
"Daily","2011","secondary school degree","indirect migration background","","","",""
"Daily","2011","college entrance qualification","no migration background","","","",""
"Daily","2011","college entrance qualification","direct migration background","","","",""
"Daily","2011","college entrance qualification","indirect migration background","","","",""
"Daily","2011","Other degree","no migration background","","","",""
"Daily","2011","Other degree","direct migration background","","","",""
"Daily","2011","Other degree","indirect migration background","","","",""
"Daily","2011","no degree/no degree yet","no migration background","","","",""
"Daily","2011","no degree/no degree yet","direct migration background","","","",""
"Daily","2011","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","2011","lower secondary degree","no migration background","503","0.0732597204279761","0.0672602823610701","0.0792591584948821"
"Min 1x per week","2011","lower secondary degree","direct migration background","18","","",""
"Min 1x per week","2011","lower secondary degree","indirect migration background","21","","",""
"Min 1x per week","2011","secondary school degree","no migration background","881","0.107523496649392","0.100730647572981","0.114316345725803"
"Min 1x per week","2011","secondary school degree","direct migration background","21","","",""
"Min 1x per week","2011","secondary school degree","indirect migration background","40","0.0934782533959432","0.0628496099865822","0.124106896805304"
"Min 1x per week","2011","college entrance qualification","no migration background","1419","0.197979329873801","0.188771324164791","0.207187335582811"
"Min 1x per week","2011","college entrance qualification","direct migration background","61","0.192315409512539","0.151603189835831","0.233027629189248"
"Min 1x per week","2011","college entrance qualification","indirect migration background","58","0.172192685930213","0.134674202918888","0.209711168941538"
"Min 1x per week","2011","Other degree","no migration background","19","","",""
"Min 1x per week","2011","Other degree","direct migration background","106","0.0645542031222143","0.0526246035888577","0.0764838026555708"
