"pli0093_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2008","Saxony-Anhalt","no migration background","74","0.104351557022334","0.0831003901731973","0.12560272387147"
"Min 1x per week","2008","Saxony-Anhalt","direct migration background","1","","",""
"Min 1x per week","2008","Saxony-Anhalt","indirect migration background","1","","",""
"Min 1x per week","2008","Thuringia","no migration background","61","0.0631785191130829","0.0468713650291641","0.0794856731970016"
"Min 1x per week","2008","Thuringia","direct migration background","","","",""
"Min 1x per week","2008","Thuringia","indirect migration background","1","","",""
"Min 1x per month","2008","Schleswig-Holstein","no migration background","47","0.123912688664089","0.0950616924701513","0.152763684858027"
"Min 1x per month","2008","Schleswig-Holstein","direct migration background","8","","",""
"Min 1x per month","2008","Schleswig-Holstein","indirect migration background","3","","",""
"Min 1x per month","2008","Hamburg","no migration background","26","","",""
"Min 1x per month","2008","Hamburg","direct migration background","1","","",""
"Min 1x per month","2008","Hamburg","indirect migration background","1","","",""
"Min 1x per month","2008","Lower Saxony","no migration background","105","0.0622873490762348","0.0502442642395688","0.0743304339129008"
"Min 1x per month","2008","Lower Saxony","direct migration background","8","","",""
"Min 1x per month","2008","Lower Saxony","indirect migration background","5","","",""
"Min 1x per month","2008","Bremen","no migration background","20","","",""
"Min 1x per month","2008","Bremen","direct migration background","1","","",""
"Min 1x per month","2008","Bremen","indirect migration background","1","","",""
"Min 1x per month","2008","North Rhine-Westphalia","no migration background","288","0.083461675061188","0.0738878564446925","0.0930354936776834"
"Min 1x per month","2008","North Rhine-Westphalia","direct migration background","21","","",""
"Min 1x per month","2008","North Rhine-Westphalia","indirect migration background","17","","",""
"Min 1x per month","2008","Hesse","no migration background","97","0.0877553396267033","0.0707704812749108","0.104740197978496"
"Min 1x per month","2008","Hesse","direct migration background","7","","",""
"Min 1x per month","2008","Hesse","indirect migration background","6","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","no migration background","67","0.0809068449009183","0.0631699511145297","0.0986437386873068"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","direct migration background","8","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Min 1x per month","2008","Baden-Württemberg","no migration background","213","0.110457791668311","0.095771554923929","0.125144028412693"
"Min 1x per month","2008","Baden-Württemberg","direct migration background","25","","",""
"Min 1x per month","2008","Baden-Württemberg","indirect migration background","17","","",""
"Min 1x per month","2008","Bavaria","no migration background","247","0.0968908617093774","0.0849029231702704","0.108878800248484"
"Min 1x per month","2008","Bavaria","direct migration background","20","","",""
"Min 1x per month","2008","Bavaria","indirect migration background","15","","",""
"Min 1x per month","2008","Berlin","no migration background","63","0.0961140007118304","0.073402485577795","0.118825515845866"
"Min 1x per month","2008","Berlin","direct migration background","4","","",""
"Min 1x per month","2008","Berlin","indirect migration background","6","","",""
"Min 1x per month","2008","Brandenburg","no migration background","73","0.0822802353380736","0.0632622848672369","0.10129818580891"
"Min 1x per month","2008","Brandenburg","direct migration background","1","","",""
"Min 1x per month","2008","Brandenburg","indirect migration background","2","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","no migration background","37","0.0527504283942684","0.032794599288545","0.0727062574999918"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2008","Saxony","no migration background","144","0.0901267614201229","0.0751264110983946","0.105127111741851"
"Min 1x per month","2008","Saxony","direct migration background","1","","",""
"Min 1x per month","2008","Saxony","indirect migration background","2","","",""
"Min 1x per month","2008","Saxony-Anhalt","no migration background","62","0.0754905178529077","0.057126554649244","0.0938544810565714"
"Min 1x per month","2008","Saxony-Anhalt","direct migration background","2","","",""
"Min 1x per month","2008","Saxony-Anhalt","indirect migration background","1","","",""
"Min 1x per month","2008","Thuringia","no migration background","75","0.120862381012687","0.0990130050011238","0.142711757024251"
"Min 1x per month","2008","Thuringia","direct migration background","4","","",""
"Min 1x per month","2008","Thuringia","indirect migration background","2","","",""
"Rarely","2008","Schleswig-Holstein","no migration background","127","0.268343437625861","0.229543738869766","0.307143136381956"
"Rarely","2008","Schleswig-Holstein","direct migration background","9","","",""
"Rarely","2008","Schleswig-Holstein","indirect migration background","3","","",""
"Rarely","2008","Hamburg","no migration background","59","0.254556237932543","0.200558271931373","0.308554203933713"
"Rarely","2008","Hamburg","direct migration background","3","","",""
"Rarely","2008","Hamburg","indirect migration background","4","","",""
"Rarely","2008","Lower Saxony","no migration background","425","0.282867105174637","0.260423429762906","0.305310780586368"
"Rarely","2008","Lower Saxony","direct migration background","31","0.186887370217815","0.124295160096826","0.249479580338804"
"Rarely","2008","Lower Saxony","indirect migration background","14","","",""
"Rarely","2008","Bremen","no migration background","26","","",""
"Rarely","2008","Bremen","direct migration background","1","","",""
"Rarely","2008","Bremen","indirect migration background","","","",""
"Rarely","2008","North Rhine-Westphalia","no migration background","755","0.218612152507012","0.204305540196761","0.232918764817263"
"Rarely","2008","North Rhine-Westphalia","direct migration background","79","0.154638302032323","0.123289751830838","0.185986852233807"
"Rarely","2008","North Rhine-Westphalia","indirect migration background","56","0.274632511171474","0.214833194463379","0.334431827879569"
"Rarely","2008","Hesse","no migration background","282","0.259584441768101","0.233266823314066","0.285902060222135"
"Rarely","2008","Hesse","direct migration background","28","","",""
"Rarely","2008","Hesse","indirect migration background","16","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","no migration background","188","0.208479468782098","0.182057333922531","0.234901603641665"
"Rarely","2008","Rhineland-Palatinate,Saarland","direct migration background","26","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","indirect migration background","16","","",""
"Rarely","2008","Baden-Württemberg","no migration background","540","0.316252411365433","0.29446558895699","0.338039233773875"
"Rarely","2008","Baden-Württemberg","direct migration background","86","0.243889851449479","0.203488804040984","0.284290898857974"
"Rarely","2008","Baden-Württemberg","indirect migration background","37","0.318154497436773","0.249344145254111","0.386964849619434"
"Rarely","2008","Bavaria","no migration background","692","0.288674798725704","0.270310619878616","0.307038977572793"
"Rarely","2008","Bavaria","direct migration background","72","0.23328504375323","0.184609646138454","0.281960441368005"
"Rarely","2008","Bavaria","indirect migration background","39","0.32723869538579","0.24658221937228","0.4078951713993"
"Rarely","2008","Berlin","no migration background","187","0.262206304175004","0.228315257213186","0.296097351136822"
"Rarely","2008","Berlin","direct migration background","7","","",""
"Rarely","2008","Berlin","indirect migration background","5","","",""
"Rarely","2008","Brandenburg","no migration background","204","0.25382732981924","0.223707690523314","0.283946969115166"
"Rarely","2008","Brandenburg","direct migration background","2","","",""
"Rarely","2008","Brandenburg","indirect migration background","2","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","no migration background","125","0.261274041974348","0.222053428374711","0.300494655573984"
"Rarely","2008","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Rarely","2008","Saxony","no migration background","372","0.262308665464519","0.23926626431296","0.285351066616078"
"Rarely","2008","Saxony","direct migration background","2","","",""
"Rarely","2008","Saxony","indirect migration background","2","","",""
"Rarely","2008","Saxony-Anhalt","no migration background","209","0.209600393682194","0.181307072390472","0.237893714973915"
"Rarely","2008","Saxony-Anhalt","direct migration background","5","","",""
"Rarely","2008","Saxony-Anhalt","indirect migration background","2","","",""
"Rarely","2008","Thuringia","no migration background","195","0.188238687090575","0.162036734826028","0.214440639355121"
"Rarely","2008","Thuringia","direct migration background","5","","",""
"Rarely","2008","Thuringia","indirect migration background","2","","",""
"Never","2008","Schleswig-Holstein","no migration background","263","0.491561358632375","0.447785228088005","0.535337489176745"
"Never","2008","Schleswig-Holstein","direct migration background","22","","",""
"Never","2008","Schleswig-Holstein","indirect migration background","1","","",""
"Never","2008","Hamburg","no migration background","108","0.406955633851377","0.346058730148293","0.467852537554461"
"Never","2008","Hamburg","direct migration background","13","","",""
"Never","2008","Hamburg","indirect migration background","3","","",""
"Never","2008","Lower Saxony","no migration background","784","0.522207541864455","0.497316438451453","0.547098645277456"
"Never","2008","Lower Saxony","direct migration background","89","0.603110616501816","0.524553020556692","0.681668212446939"
"Never","2008","Lower Saxony","indirect migration background","20","","",""
"Never","2008","Bremen","no migration background","58","0.455683430401336","0.368376145936359","0.542990714866313"
"Never","2008","Bremen","direct migration background","5","","",""
"Never","2008","Bremen","indirect migration background","2","","",""
"Never","2008","North Rhine-Westphalia","no migration background","1704","0.559438173052142","0.542253320400474","0.576623025703811"
"Never","2008","North Rhine-Westphalia","direct migration background","371","0.725742147975713","0.68706019888764","0.764424097063785"
"Never","2008","North Rhine-Westphalia","indirect migration background","111","0.552021025870273","0.485394398529849","0.618647653210697"
"Never","2008","Hesse","no migration background","505","0.490714538354284","0.460704635433243","0.520724441275324"
"Never","2008","Hesse","direct migration background","130","0.726608203899907","0.661855891154949","0.791360516644865"
"Never","2008","Hesse","indirect migration background","37","0.529622927789064","0.410991407545194","0.648254448032933"
"Never","2008","Rhineland-Palatinate,Saarland","no migration background","532","0.59523710751138","0.563310666313444","0.627163548709316"
"Never","2008","Rhineland-Palatinate,Saarland","direct migration background","100","0.680388984723112","0.603689327133078","0.757088642313147"
"Never","2008","Rhineland-Palatinate,Saarland","indirect migration background","23","","",""
"Never","2008","Baden-Württemberg","no migration background","725","0.433429800569601","0.410212308037341","0.456647293101862"
"Never","2008","Baden-Württemberg","direct migration background","283","0.61040903427696","0.564529590788711","0.656288477765209"
"Never","2008","Baden-Württemberg","indirect migration background","102","0.487685628914377","0.413839113793439","0.561532144035315"
"Never","2008","Bavaria","no migration background","1055","0.484187017416194","0.463934188935349","0.504439845897039"
"Never","2008","Bavaria","direct migration background","173","0.586862502050458","0.530191018731183","0.643533985369734"
"Never","2008","Bavaria","indirect migration background","53","0.372752183261548","0.289632076577195","0.455872289945901"
"Never","2008","Berlin","no migration background","300","0.510422655371849","0.47190395919887","0.548941351544828"
"Never","2008","Berlin","direct migration background","29","","",""
"Never","2008","Berlin","indirect migration background","12","","",""
"Never","2008","Brandenburg","no migration background","437","0.574077428812465","0.539854949424093","0.608299908200837"
"Never","2008","Brandenburg","direct migration background","9","","",""
"Never","2008","Brandenburg","indirect migration background","4","","",""
"Never","2008","Mecklenburg-Western Pomerania","no migration background","271","0.580811777990231","0.536761686468816","0.624861869511646"
"Never","2008","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Never","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2008","Saxony","no migration background","701","0.49983871865277","0.473647599584729","0.52602983772081"
"Never","2008","Saxony","direct migration background","16","","",""
"Never","2008","Saxony","indirect migration background","4","","",""
"Never","2008","Saxony-Anhalt","no migration background","428","0.583467432432674","0.549198756989871","0.617736107875477"
"Never","2008","Saxony-Anhalt","direct migration background","5","","",""
"Never","2008","Saxony-Anhalt","indirect migration background","3","","",""
"Never","2008","Thuringia","no migration background","510","0.613421522148946","0.580780528259578","0.646062516038313"
"Never","2008","Thuringia","direct migration background","6","","",""
"Never","2008","Thuringia","indirect migration background","3","","",""
"Daily","2009","Schleswig-Holstein","no migration background","","","",""
"Daily","2009","Schleswig-Holstein","direct migration background","","","",""
"Daily","2009","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2009","Hamburg","no migration background","","","",""
"Daily","2009","Hamburg","direct migration background","","","",""
"Daily","2009","Hamburg","indirect migration background","","","",""
"Daily","2009","Lower Saxony","no migration background","","","",""
"Daily","2009","Lower Saxony","direct migration background","","","",""
"Daily","2009","Lower Saxony","indirect migration background","","","",""
"Daily","2009","Bremen","no migration background","","","",""
"Daily","2009","Bremen","direct migration background","","","",""
"Daily","2009","Bremen","indirect migration background","","","",""
"Daily","2009","North Rhine-Westphalia","no migration background","","","",""
"Daily","2009","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2009","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2009","Hesse","no migration background","","","",""
"Daily","2009","Hesse","direct migration background","","","",""
"Daily","2009","Hesse","indirect migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2009","Baden-Württemberg","no migration background","","","",""
"Daily","2009","Baden-Württemberg","direct migration background","","","",""
"Daily","2009","Baden-Württemberg","indirect migration background","","","",""
"Daily","2009","Bavaria","no migration background","","","",""
"Daily","2009","Bavaria","direct migration background","","","",""
"Daily","2009","Bavaria","indirect migration background","","","",""
"Daily","2009","Berlin","no migration background","","","",""
"Daily","2009","Berlin","direct migration background","","","",""
"Daily","2009","Berlin","indirect migration background","","","",""
"Daily","2009","Brandenburg","no migration background","","","",""
"Daily","2009","Brandenburg","direct migration background","","","",""
"Daily","2009","Brandenburg","indirect migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2009","Saxony","no migration background","","","",""
"Daily","2009","Saxony","direct migration background","","","",""
"Daily","2009","Saxony","indirect migration background","","","",""
"Daily","2009","Saxony-Anhalt","no migration background","","","",""
"Daily","2009","Saxony-Anhalt","direct migration background","","","",""
"Daily","2009","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2009","Thuringia","no migration background","","","",""
"Daily","2009","Thuringia","direct migration background","","","",""
"Daily","2009","Thuringia","indirect migration background","","","",""
"Min 1x per week","2009","Schleswig-Holstein","no migration background","47","0.0816173670662351","0.0565982317126047","0.106636502419865"
"Min 1x per week","2009","Schleswig-Holstein","direct migration background","3","","",""
"Min 1x per week","2009","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2009","Hamburg","no migration background","39","0.153242880883023","0.1082286203984","0.198257141367646"
"Min 1x per week","2009","Hamburg","direct migration background","1","","",""
"Min 1x per week","2009","Hamburg","indirect migration background","2","","",""
"Min 1x per week","2009","Lower Saxony","no migration background","185","0.114980190597067","0.0986004762720605","0.131359904922073"
"Min 1x per week","2009","Lower Saxony","direct migration background","13","","",""
"Min 1x per week","2009","Lower Saxony","indirect migration background","5","","",""
"Min 1x per week","2009","Bremen","no migration background","24","","",""
"Min 1x per week","2009","Bremen","direct migration background","","","",""
"Min 1x per week","2009","Bremen","indirect migration background","","","",""
"Min 1x per week","2009","North Rhine-Westphalia","no migration background","325","0.108489619944262","0.0973311158379181","0.119648124050606"
"Min 1x per week","2009","North Rhine-Westphalia","direct migration background","21","","",""
"Min 1x per week","2009","North Rhine-Westphalia","indirect migration background","15","","",""
"Min 1x per week","2009","Hesse","no migration background","146","0.128673442684816","0.10790995603992","0.149436929329711"
"Min 1x per week","2009","Hesse","direct migration background","11","","",""
"Min 1x per week","2009","Hesse","indirect migration background","3","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","no migration background","89","0.0942138989622536","0.0743041561065117","0.114123641817996"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","direct migration background","10","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"Min 1x per week","2009","Baden-Württemberg","no migration background","219","0.139595733530619","0.122592990245391","0.156598476815846"
"Min 1x per week","2009","Baden-Württemberg","direct migration background","26","","",""
"Min 1x per week","2009","Baden-Württemberg","indirect migration background","20","","",""
"Min 1x per week","2009","Bavaria","no migration background","296","0.113292926177294","0.100102500726996","0.126483351627592"
"Min 1x per week","2009","Bavaria","direct migration background","20","","",""
"Min 1x per week","2009","Bavaria","indirect migration background","11","","",""
"Min 1x per week","2009","Berlin","no migration background","79","0.114821542036799","0.0893967899210072","0.140246294152591"
"Min 1x per week","2009","Berlin","direct migration background","7","","",""
"Min 1x per week","2009","Berlin","indirect migration background","4","","",""
"Min 1x per week","2009","Brandenburg","no migration background","67","0.0813915246737822","0.0620024881941691","0.100780561153395"
"Min 1x per week","2009","Brandenburg","direct migration background","","","",""
"Min 1x per week","2009","Brandenburg","indirect migration background","1","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","no migration background","42","0.0737072547642","0.0499067128884822","0.0975077966399179"
"Min 1x per week","2009","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2009","Saxony","no migration background","136","0.0894963823960785","0.0741144199360564","0.104878344856101"
"Min 1x per week","2009","Saxony","direct migration background","5","","",""
"Min 1x per week","2009","Saxony","indirect migration background","3","","",""
"Min 1x per week","2009","Saxony-Anhalt","no migration background","70","0.114342538071721","0.0915067773178088","0.137178298825632"
"Min 1x per week","2009","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2009","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2009","Thuringia","no migration background","45","0.0602314650445165","0.0437244400532618","0.0767384900357711"
"Min 1x per week","2009","Thuringia","direct migration background","1","","",""
"Min 1x per week","2009","Thuringia","indirect migration background","2","","",""
"Min 1x per month","2009","Schleswig-Holstein","no migration background","31","0.0647599437737041","0.0422702285425513","0.0872496590048568"
"Min 1x per month","2009","Schleswig-Holstein","direct migration background","2","","",""
"Min 1x per month","2009","Schleswig-Holstein","indirect migration background","2","","",""
"Min 1x per month","2009","Hamburg","no migration background","23","","",""
"Min 1x per month","2009","Hamburg","direct migration background","2","","",""
"Min 1x per month","2009","Hamburg","indirect migration background","1","","",""
"Min 1x per month","2009","Lower Saxony","no migration background","88","0.0511589543066722","0.0398460040816404","0.062471904531704"
"Min 1x per month","2009","Lower Saxony","direct migration background","6","","",""
"Min 1x per month","2009","Lower Saxony","indirect migration background","7","","",""
"Min 1x per month","2009","Bremen","no migration background","9","","",""
"Min 1x per month","2009","Bremen","direct migration background","","","",""
"Min 1x per month","2009","Bremen","indirect migration background","","","",""
"Min 1x per month","2009","North Rhine-Westphalia","no migration background","208","0.0675548995626127","0.0585497953403072","0.0765600037849183"
"Min 1x per month","2009","North Rhine-Westphalia","direct migration background","23","","",""
"Min 1x per month","2009","North Rhine-Westphalia","indirect migration background","15","","",""
"Min 1x per month","2009","Hesse","no migration background","80","0.0717379557675099","0.0557359234991936","0.0877399880358262"
"Min 1x per month","2009","Hesse","direct migration background","11","","",""
"Min 1x per month","2009","Hesse","indirect migration background","11","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","no migration background","54","0.0633280176728964","0.0467288218641174","0.0799272134816754"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Min 1x per month","2009","Baden-Württemberg","no migration background","202","0.112736630354421","0.0972202488723945","0.128253011836447"
"Min 1x per month","2009","Baden-Württemberg","direct migration background","18","","",""
"Min 1x per month","2009","Baden-Württemberg","indirect migration background","17","","",""
"Min 1x per month","2009","Bavaria","no migration background","199","0.0951547736332641","0.0829432526484406","0.107366294618088"
"Min 1x per month","2009","Bavaria","direct migration background","12","","",""
"Min 1x per month","2009","Bavaria","indirect migration background","13","","",""
"Min 1x per month","2009","Berlin","no migration background","48","0.0851033159801293","0.0628502994957123","0.107356332464546"
"Min 1x per month","2009","Berlin","direct migration background","3","","",""
"Min 1x per month","2009","Berlin","indirect migration background","3","","",""
"Min 1x per month","2009","Brandenburg","no migration background","62","0.084359914659977","0.064652399188334","0.10406743013162"
"Min 1x per month","2009","Brandenburg","direct migration background","1","","",""
"Min 1x per month","2009","Brandenburg","indirect migration background","3","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","no migration background","32","0.0756745429322458","0.051584090526974","0.0997649953375175"
"Min 1x per month","2009","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2009","Saxony","no migration background","101","0.0937522947449803","0.0780456803337059","0.109458909156255"
"Min 1x per month","2009","Saxony","direct migration background","2","","",""
"Min 1x per month","2009","Saxony","indirect migration background","1","","",""
"Min 1x per month","2009","Saxony-Anhalt","no migration background","33","0.0607516586338718","0.0436101924829509","0.0778931247847927"
"Min 1x per month","2009","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2009","Saxony-Anhalt","indirect migration background","1","","",""
"Min 1x per month","2009","Thuringia","no migration background","48","0.0742151712938173","0.0560287175564863","0.0924016250311483"
"Min 1x per month","2009","Thuringia","direct migration background","","","",""
"Min 1x per month","2009","Thuringia","indirect migration background","","","",""
"Rarely","2009","Schleswig-Holstein","no migration background","125","0.304688558651729","0.262626847540011","0.346750269763446"
"Rarely","2009","Schleswig-Holstein","direct migration background","15","","",""
"Rarely","2009","Schleswig-Holstein","indirect migration background","5","","",""
"Rarely","2009","Hamburg","no migration background","72","0.307470501894994","0.249806948116966","0.365134055673023"
"Rarely","2009","Hamburg","direct migration background","3","","",""
"Rarely","2009","Hamburg","indirect migration background","3","","",""
"Rarely","2009","Lower Saxony","no migration background","389","0.272227109964897","0.249372072457321","0.295082147472473"
"Rarely","2009","Lower Saxony","direct migration background","36","0.246848151852523","0.173292281527147","0.320404022177899"
"Rarely","2009","Lower Saxony","indirect migration background","11","","",""
"Rarely","2009","Bremen","no migration background","27","","",""
"Rarely","2009","Bremen","direct migration background","","","",""
"Rarely","2009","Bremen","indirect migration background","","","",""
"Rarely","2009","North Rhine-Westphalia","no migration background","748","0.250719556724962","0.235168318081295","0.266270795368629"
"Rarely","2009","North Rhine-Westphalia","direct migration background","73","0.203261961289232","0.16587209452927","0.240651828049194"
"Rarely","2009","North Rhine-Westphalia","indirect migration background","57","0.299130996052363","0.235029348685539","0.363232643419188"
"Rarely","2009","Hesse","no migration background","250","0.262749847128538","0.235457303164689","0.290042391092386"
"Rarely","2009","Hesse","direct migration background","38","0.266102625227906","0.197627892413335","0.334577358042477"
"Rarely","2009","Hesse","indirect migration background","20","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","no migration background","206","0.247367134825511","0.217959647060807","0.276774622590216"
"Rarely","2009","Rhineland-Palatinate,Saarland","direct migration background","21","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Rarely","2009","Baden-Württemberg","no migration background","519","0.30020765911144","0.27772088672197","0.32269443150091"
"Rarely","2009","Baden-Württemberg","direct migration background","79","0.234050380340296","0.189437031965999","0.278663728714593"
"Rarely","2009","Baden-Württemberg","indirect migration background","50","0.396395368046183","0.319389679340441","0.473401056751925"
"Rarely","2009","Bavaria","no migration background","667","0.280045282983744","0.261358521522508","0.29873204444498"
"Rarely","2009","Bavaria","direct migration background","75","0.31269404855146","0.256451797150584","0.368936299952336"
"Rarely","2009","Bavaria","indirect migration background","36","0.303853713099211","0.222242336194738","0.385465090003684"
"Rarely","2009","Berlin","no migration background","188","0.273158892322285","0.237623833885598","0.308693950758972"
"Rarely","2009","Berlin","direct migration background","16","","",""
"Rarely","2009","Berlin","indirect migration background","9","","",""
"Rarely","2009","Brandenburg","no migration background","211","0.282911006840461","0.250972628435654","0.314849385245269"
"Rarely","2009","Brandenburg","direct migration background","1","","",""
"Rarely","2009","Brandenburg","indirect migration background","3","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","no migration background","115","0.246672375268117","0.20740699569233","0.285937754843903"
"Rarely","2009","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2009","Saxony","no migration background","405","0.277922218583074","0.253783078566341","0.302061358599808"
"Rarely","2009","Saxony","direct migration background","1","","",""
"Rarely","2009","Saxony","indirect migration background","3","","",""
"Rarely","2009","Saxony-Anhalt","no migration background","213","0.233617491760767","0.203253829808186","0.263981153713348"
"Rarely","2009","Saxony-Anhalt","direct migration background","5","","",""
"Rarely","2009","Saxony-Anhalt","indirect migration background","2","","",""
"Rarely","2009","Thuringia","no migration background","233","0.281458754155308","0.250256937745258","0.312660570565358"
"Rarely","2009","Thuringia","direct migration background","2","","",""
"Rarely","2009","Thuringia","indirect migration background","4","","",""
"Never","2009","Schleswig-Holstein","no migration background","257","0.548934130508332","0.503461584005647","0.594406677011017"
"Never","2009","Schleswig-Holstein","direct migration background","24","","",""
"Never","2009","Schleswig-Holstein","indirect migration background","2","","",""
"Never","2009","Hamburg","no migration background","112","0.469399053992133","0.407034811371365","0.531763296612902"
"Never","2009","Hamburg","direct migration background","7","","",""
"Never","2009","Hamburg","indirect migration background","2","","",""
"Never","2009","Lower Saxony","no migration background","795","0.561633745131364","0.536155854459952","0.587111635802776"
"Never","2009","Lower Saxony","direct migration background","77","0.631012983103677","0.548696687968975","0.713329278238379"
"Never","2009","Lower Saxony","indirect migration background","22","","",""
"Never","2009","Bremen","no migration background","49","0.410919082992947","0.318555563282087","0.503282602703806"
"Never","2009","Bremen","direct migration background","5","","",""
"Never","2009","Bremen","indirect migration background","2","","",""
"Never","2009","North Rhine-Westphalia","no migration background","1703","0.573235923768163","0.555489562902381","0.590982284633946"
"Never","2009","North Rhine-Westphalia","direct migration background","328","0.69763264167669","0.65496005839013","0.740305224963251"
"Never","2009","North Rhine-Westphalia","indirect migration background","109","0.516142337720001","0.446180113336173","0.586104562103829"
"Never","2009","Hesse","no migration background","523","0.536838754419136","0.505917764902088","0.567759743936185"
"Never","2009","Hesse","direct migration background","100","0.601606857856334","0.525749027727664","0.677464687985004"
"Never","2009","Hesse","indirect migration background","27","","",""
"Never","2009","Rhineland-Palatinate,Saarland","no migration background","478","0.595090948539339","0.561635585177079","0.628546311901598"
"Never","2009","Rhineland-Palatinate,Saarland","direct migration background","92","0.695805293228806","0.616413990860283","0.775196595597329"
"Never","2009","Rhineland-Palatinate,Saarland","indirect migration background","32","0.517005433313081","0.386125593805199","0.647885272820963"
"Never","2009","Baden-Württemberg","no migration background","656","0.44745997700352","0.423065550296788","0.471854403710253"
"Never","2009","Baden-Württemberg","direct migration background","223","0.648769254806596","0.598471171665468","0.699067337947723"
"Never","2009","Baden-Württemberg","indirect migration background","68","0.330459866791061","0.256409040172452","0.404510693409669"
"Never","2009","Bavaria","no migration background","1056","0.511507017205698","0.490704193776988","0.532309840634408"
"Never","2009","Bavaria","direct migration background","154","0.563011600780985","0.502835857537736","0.623187344024233"
"Never","2009","Bavaria","indirect migration background","62","0.470910201772288","0.38233708666255","0.559483316882026"
"Never","2009","Berlin","no migration background","289","0.526916249660786","0.48709916732099","0.566733332000582"
"Never","2009","Berlin","direct migration background","24","","",""
"Never","2009","Berlin","indirect migration background","6","","",""
"Never","2009","Brandenburg","no migration background","424","0.551337553825779","0.516070428659512","0.586604678992046"
"Never","2009","Brandenburg","direct migration background","11","","",""
"Never","2009","Brandenburg","indirect migration background","5","","",""
"Never","2009","Mecklenburg-Western Pomerania","no migration background","274","0.603945827035437","0.559397245047268","0.648494409023607"
"Never","2009","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Never","2009","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Never","2009","Saxony","no migration background","681","0.538829104275867","0.511967952089353","0.565690256462381"
"Never","2009","Saxony","direct migration background","16","","",""
"Never","2009","Saxony","indirect migration background","2","","",""
"Never","2009","Saxony-Anhalt","no migration background","430","0.591288311533641","0.556011700760659","0.626564922306622"
"Never","2009","Saxony-Anhalt","direct migration background","8","","",""
"Never","2009","Saxony-Anhalt","indirect migration background","3","","",""
"Never","2009","Thuringia","no migration background","472","0.584094609506358","0.549897805516724","0.618291413495992"
"Never","2009","Thuringia","direct migration background","9","","",""
"Never","2009","Thuringia","indirect migration background","2","","",""
"Daily","2010","Schleswig-Holstein","no migration background","","","",""
"Daily","2010","Schleswig-Holstein","direct migration background","","","",""
