"pli0093_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2018","direct migration background","West Germany","234","0.0828564593098594","0.0734582697516855","0.0922546488680334"
"Min 1x per month","2018","direct migration background","East Germany","35","0.0776039242896699","0.055284698941597","0.0999231496377429"
"Min 1x per month","2018","indirect migration background","West Germany","","","",""
"Min 1x per month","2018","indirect migration background","East Germany","","","",""
"Rarely","2018","no migration background","West Germany","","","",""
"Rarely","2018","no migration background","East Germany","","","",""
"Rarely","2018","direct migration background","West Germany","586","0.173798936280479","0.160879939469347","0.186717933091611"
"Rarely","2018","direct migration background","East Germany","69","0.103385545111961","0.0779868543045279","0.128784235919395"
"Rarely","2018","indirect migration background","West Germany","","","",""
"Rarely","2018","indirect migration background","East Germany","","","",""
"Never","2018","no migration background","West Germany","","","",""
"Never","2018","no migration background","East Germany","","","",""
"Never","2018","direct migration background","West Germany","2263","0.645005669178557","0.628691880446365","0.661319457910749"
"Never","2018","direct migration background","East Germany","376","0.687515152190693","0.64884871376567","0.726181590615717"
"Never","2018","indirect migration background","West Germany","","","",""
"Never","2018","indirect migration background","East Germany","","","",""
"Daily","2019","no migration background","West Germany","800","0.049411277992174","0.0459474013050092","0.0528751546793389"
"Daily","2019","no migration background","East Germany","209","0.0413166670988705","0.0358758170036379","0.0467575171941031"
"Daily","2019","direct migration background","West Germany","210","0.0349160771120763","0.0305001211943501","0.0393320330298025"
"Daily","2019","direct migration background","East Germany","21","","",""
"Daily","2019","indirect migration background","West Germany","107","0.0556908851146153","0.044340144146867","0.0670416260823635"
"Daily","2019","indirect migration background","East Germany","10","","",""
"Min 1x per week","2019","no migration background","West Germany","2143","0.133633437107203","0.128195158395367","0.139071715819039"
"Min 1x per week","2019","no migration background","East Germany","603","0.117342924413753","0.108544781975489","0.126141066852017"
"Min 1x per week","2019","direct migration background","West Germany","488","0.100907443049272","0.0936615274853029","0.108153358613242"
"Min 1x per week","2019","direct migration background","East Germany","60","0.103078486258311","0.081560003538064","0.124596968978558"
"Min 1x per week","2019","indirect migration background","West Germany","240","0.149450464190637","0.131803357882448","0.167097570498826"
"Min 1x per week","2019","indirect migration background","East Germany","15","","",""
"Min 1x per month","2019","no migration background","West Germany","1568","0.0930849812409311","0.0884411529226562","0.0977288095592059"
"Min 1x per month","2019","no migration background","East Germany","434","0.074947651243838","0.067749371835474","0.082145930652202"
"Min 1x per month","2019","direct migration background","West Germany","502","0.0824678552314456","0.0758505302901284","0.0890851801727628"
"Min 1x per month","2019","direct migration background","East Germany","61","0.0974517036633221","0.0764632543723909","0.118440152954253"
"Min 1x per month","2019","indirect migration background","West Germany","153","0.0845970280492127","0.0708230694269054","0.0983709866715199"
"Min 1x per month","2019","indirect migration background","East Germany","20","","",""
"Rarely","2019","no migration background","West Germany","3695","0.247009739201846","0.240116794905333","0.253902683498358"
"Rarely","2019","no migration background","East Germany","1238","0.234493826877267","0.222911212773038","0.246076440981495"
"Rarely","2019","direct migration background","West Germany","1177","0.204754150299","0.195046893262483","0.214461407335517"
"Rarely","2019","direct migration background","East Germany","124","0.179501852026568","0.152342232700682","0.206661471352455"
"Rarely","2019","indirect migration background","West Germany","357","0.252868031796539","0.231354055507896","0.274382008085183"
"Rarely","2019","indirect migration background","East Germany","36","0.324918433377272","0.245323106501359","0.404513760253185"
"Never","2019","no migration background","West Germany","6832","0.476860564457846","0.468877723355661","0.484843405560032"
"Never","2019","no migration background","East Germany","2656","0.531898930366272","0.518257782808441","0.545540077924103"
"Never","2019","direct migration background","West Germany","4261","0.576954474308206","0.565069621898227","0.588839326718184"
"Never","2019","direct migration background","East Germany","501","0.586690458854237","0.551841272943611","0.621539644764863"
"Never","2019","indirect migration background","West Germany","711","0.457393590848996","0.432735323390723","0.482051858307269"
"Never","2019","indirect migration background","East Germany","52","0.385675850967496","0.302951705883161","0.46839999605183"
