"pli0093_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2004","lower secondary degree","inadequately","","","",""
"Never","2004","lower secondary degree","general elemantary","","","",""
"Never","2004","lower secondary degree","middle vocational","","","",""
"Never","2004","lower secondary degree","vocational + Abi","","","",""
"Never","2004","lower secondary degree","higher vocational","","","",""
"Never","2004","lower secondary degree","higher education","","","",""
"Never","2004","secondary school degree","in school","","","",""
"Never","2004","secondary school degree","inadequately","","","",""
"Never","2004","secondary school degree","general elemantary","","","",""
"Never","2004","secondary school degree","middle vocational","","","",""
"Never","2004","secondary school degree","vocational + Abi","","","",""
"Never","2004","secondary school degree","higher vocational","","","",""
"Never","2004","secondary school degree","higher education","","","",""
"Never","2004","college entrance qualification","in school","","","",""
"Never","2004","college entrance qualification","inadequately","","","",""
"Never","2004","college entrance qualification","general elemantary","","","",""
"Never","2004","college entrance qualification","middle vocational","","","",""
"Never","2004","college entrance qualification","vocational + Abi","","","",""
"Never","2004","college entrance qualification","higher vocational","","","",""
"Never","2004","college entrance qualification","higher education","","","",""
"Never","2004","Other degree","in school","","","",""
"Never","2004","Other degree","inadequately","","","",""
"Never","2004","Other degree","general elemantary","","","",""
"Never","2004","Other degree","middle vocational","","","",""
"Never","2004","Other degree","vocational + Abi","","","",""
"Never","2004","Other degree","higher vocational","","","",""
"Never","2004","Other degree","higher education","","","",""
"Never","2004","no degree/no degree yet","in school","","","",""
"Never","2004","no degree/no degree yet","inadequately","","","",""
"Never","2004","no degree/no degree yet","general elemantary","","","",""
"Never","2004","no degree/no degree yet","middle vocational","","","",""
"Never","2004","no degree/no degree yet","vocational + Abi","","","",""
"Never","2004","no degree/no degree yet","higher vocational","","","",""
"Never","2004","no degree/no degree yet","higher education","","","",""
"Daily","2005","lower secondary degree","in school","","","",""
"Daily","2005","lower secondary degree","inadequately","","","",""
"Daily","2005","lower secondary degree","general elemantary","","","",""
"Daily","2005","lower secondary degree","middle vocational","","","",""
"Daily","2005","lower secondary degree","vocational + Abi","","","",""
"Daily","2005","lower secondary degree","higher vocational","","","",""
"Daily","2005","lower secondary degree","higher education","","","",""
"Daily","2005","secondary school degree","in school","","","",""
"Daily","2005","secondary school degree","inadequately","","","",""
"Daily","2005","secondary school degree","general elemantary","","","",""
"Daily","2005","secondary school degree","middle vocational","","","",""
"Daily","2005","secondary school degree","vocational + Abi","","","",""
"Daily","2005","secondary school degree","higher vocational","","","",""
"Daily","2005","secondary school degree","higher education","","","",""
"Daily","2005","college entrance qualification","in school","","","",""
"Daily","2005","college entrance qualification","inadequately","","","",""
"Daily","2005","college entrance qualification","general elemantary","","","",""
"Daily","2005","college entrance qualification","middle vocational","","","",""
"Daily","2005","college entrance qualification","vocational + Abi","","","",""
"Daily","2005","college entrance qualification","higher vocational","","","",""
"Daily","2005","college entrance qualification","higher education","","","",""
"Daily","2005","Other degree","in school","","","",""
"Daily","2005","Other degree","inadequately","","","",""
"Daily","2005","Other degree","general elemantary","","","",""
"Daily","2005","Other degree","middle vocational","","","",""
"Daily","2005","Other degree","vocational + Abi","","","",""
"Daily","2005","Other degree","higher vocational","","","",""
"Daily","2005","Other degree","higher education","","","",""
"Daily","2005","no degree/no degree yet","in school","","","",""
"Daily","2005","no degree/no degree yet","inadequately","","","",""
"Daily","2005","no degree/no degree yet","general elemantary","","","",""
"Daily","2005","no degree/no degree yet","middle vocational","","","",""
"Daily","2005","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2005","no degree/no degree yet","higher vocational","","","",""
"Daily","2005","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2005","lower secondary degree","in school","","","",""
"Min 1x per week","2005","lower secondary degree","inadequately","","","",""
"Min 1x per week","2005","lower secondary degree","general elemantary","65","0.0456593939600086","0.0350531063844817","0.0562656815355355"
"Min 1x per week","2005","lower secondary degree","middle vocational","269","0.0542309300455929","0.0478911014370282","0.0605707586541575"
"Min 1x per week","2005","lower secondary degree","vocational + Abi","1","","",""
"Min 1x per week","2005","lower secondary degree","higher vocational","35","0.0815744921958849","0.0562849485704347","0.106864035821335"
"Min 1x per week","2005","lower secondary degree","higher education","30","0.19189263609551","0.134682091268489","0.249103180922531"
"Min 1x per week","2005","secondary school degree","in school","","","",""
"Min 1x per week","2005","secondary school degree","inadequately","","","",""
"Min 1x per week","2005","secondary school degree","general elemantary","73","0.128784201485321","0.101405784445948","0.156162618524695"
"Min 1x per week","2005","secondary school degree","middle vocational","332","0.0761548030107987","0.0680109010532061","0.0842987049683912"
"Min 1x per week","2005","secondary school degree","vocational + Abi","2","","",""
"Min 1x per week","2005","secondary school degree","higher vocational","61","0.0814152418271811","0.0609954666500753","0.101835017004287"
"Min 1x per week","2005","secondary school degree","higher education","63","0.0976333686025334","0.0742128687642542","0.121053868440813"
"Min 1x per week","2005","college entrance qualification","in school","","","",""
"Min 1x per week","2005","college entrance qualification","inadequately","","","",""
"Min 1x per week","2005","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2005","college entrance qualification","middle vocational","125","0.172576142012464","0.145107620566249","0.200044663458679"
"Min 1x per week","2005","college entrance qualification","vocational + Abi","119","0.133126049832057","0.111478336814671","0.154773762849442"
"Min 1x per week","2005","college entrance qualification","higher vocational","37","0.115767549495026","0.082152394829122","0.14938270416093"
"Min 1x per week","2005","college entrance qualification","higher education","491","0.1531948336705","0.140622962705904","0.165766704635095"
"Min 1x per week","2005","Other degree","in school","","","",""
"Min 1x per week","2005","Other degree","inadequately","6","","",""
"Min 1x per week","2005","Other degree","general elemantary","1","","",""
"Min 1x per week","2005","Other degree","middle vocational","10","","",""
"Min 1x per week","2005","Other degree","vocational + Abi","3","","",""
"Min 1x per week","2005","Other degree","higher vocational","6","","",""
"Min 1x per week","2005","Other degree","higher education","24","","",""
"Min 1x per week","2005","no degree/no degree yet","in school","209","0.27669980095098","0.242254950481376","0.311144651420585"
"Min 1x per week","2005","no degree/no degree yet","inadequately","3","","",""
"Min 1x per week","2005","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2005","no degree/no degree yet","middle vocational","3","","",""
"Min 1x per week","2005","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2005","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2005","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2005","lower secondary degree","in school","","","",""
"Min 1x per month","2005","lower secondary degree","inadequately","","","",""
"Min 1x per month","2005","lower secondary degree","general elemantary","41","0.0257773925379329","0.0177255509933576","0.0338292340825081"
"Min 1x per month","2005","lower secondary degree","middle vocational","223","0.0436871205422371","0.037965248382201","0.0494089927022731"
"Min 1x per month","2005","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2005","lower secondary degree","higher vocational","21","","",""
"Min 1x per month","2005","lower secondary degree","higher education","13","","",""
"Min 1x per month","2005","secondary school degree","in school","","","",""
"Min 1x per month","2005","secondary school degree","inadequately","","","",""
"Min 1x per month","2005","secondary school degree","general elemantary","53","0.0792003601968441","0.057127413353621","0.101273307040067"
"Min 1x per month","2005","secondary school degree","middle vocational","307","0.0694235655225209","0.0616196283001604","0.0772275027448814"
"Min 1x per month","2005","secondary school degree","vocational + Abi","2","","",""
"Min 1x per month","2005","secondary school degree","higher vocational","56","0.0953216018913443","0.0733944989091321","0.117248704873557"
"Min 1x per month","2005","secondary school degree","higher education","67","0.100087879920264","0.0764070834867305","0.123768676353798"
"Min 1x per month","2005","college entrance qualification","in school","","","",""
"Min 1x per month","2005","college entrance qualification","inadequately","","","",""
"Min 1x per month","2005","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2005","college entrance qualification","middle vocational","113","0.139707808526857","0.114507014993489","0.164908602060225"
"Min 1x per month","2005","college entrance qualification","vocational + Abi","96","0.112089822757855","0.0919863941953958","0.132193251320314"
"Min 1x per month","2005","college entrance qualification","higher vocational","36","0.0954249507568623","0.0645567196182819","0.126293181895443"
"Min 1x per month","2005","college entrance qualification","higher education","377","0.124068820257445","0.112562076952236","0.135575563562654"
"Min 1x per month","2005","Other degree","in school","","","",""
"Min 1x per month","2005","Other degree","inadequately","","","",""
"Min 1x per month","2005","Other degree","general elemantary","5","","",""
"Min 1x per month","2005","Other degree","middle vocational","12","","",""
"Min 1x per month","2005","Other degree","vocational + Abi","7","","",""
"Min 1x per month","2005","Other degree","higher vocational","4","","",""
"Min 1x per month","2005","Other degree","higher education","18","","",""
"Min 1x per month","2005","no degree/no degree yet","in school","69","0.12405521435808","0.0986743466366573","0.149436082079502"
"Min 1x per month","2005","no degree/no degree yet","inadequately","3","","",""
"Min 1x per month","2005","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2005","no degree/no degree yet","middle vocational","3","","",""
"Min 1x per month","2005","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2005","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2005","no degree/no degree yet","higher education","","","",""
"Rarely","2005","lower secondary degree","in school","","","",""
"Rarely","2005","lower secondary degree","inadequately","","","",""
"Rarely","2005","lower secondary degree","general elemantary","260","0.177718628333514","0.158295314491501","0.197141942175528"
"Rarely","2005","lower secondary degree","middle vocational","1181","0.24723729595648","0.235160618233692","0.259313973679268"
"Rarely","2005","lower secondary degree","vocational + Abi","5","","",""
"Rarely","2005","lower secondary degree","higher vocational","128","0.269168011801373","0.228188919782305","0.310147103820441"
"Rarely","2005","lower secondary degree","higher education","54","0.318421186296358","0.250739461737635","0.38610291085508"
"Rarely","2005","secondary school degree","in school","","","",""
"Rarely","2005","secondary school degree","inadequately","","","",""
"Rarely","2005","secondary school degree","general elemantary","157","0.265474175466319","0.229380688276475","0.301567662656163"
"Rarely","2005","secondary school degree","middle vocational","1258","0.313095634623635","0.298856915310077","0.327334353937194"
"Rarely","2005","secondary school degree","vocational + Abi","12","","",""
"Rarely","2005","secondary school degree","higher vocational","230","0.314139401708392","0.279480275206454","0.348798528210329"
"Rarely","2005","secondary school degree","higher education","227","0.367816822101631","0.329767863858894","0.405865780344367"
"Rarely","2005","college entrance qualification","in school","","","",""
"Rarely","2005","college entrance qualification","inadequately","","","",""
"Rarely","2005","college entrance qualification","general elemantary","","","",""
"Rarely","2005","college entrance qualification","middle vocational","226","0.302165889487874","0.268786399168656","0.335545379807091"
"Rarely","2005","college entrance qualification","vocational + Abi","340","0.356454628460005","0.325933946206074","0.386975310713935"
"Rarely","2005","college entrance qualification","higher vocational","133","0.362331826451818","0.311829767857003","0.412833885046633"
"Rarely","2005","college entrance qualification","higher education","1139","0.350382952441545","0.333730189635054","0.367035715248036"
"Rarely","2005","Other degree","in school","","","",""
"Rarely","2005","Other degree","inadequately","7","","",""
"Rarely","2005","Other degree","general elemantary","37","0.124988479837763","0.0890895775128326","0.160887382162693"
"Rarely","2005","Other degree","middle vocational","54","0.15646949145138","0.120642134055674","0.192296848847086"
"Rarely","2005","Other degree","vocational + Abi","12","","",""
"Rarely","2005","Other degree","higher vocational","12","","",""
"Rarely","2005","Other degree","higher education","52","0.240639328180126","0.179040907077568","0.302237749282684"
"Rarely","2005","no degree/no degree yet","in school","151","0.24620359082243","0.213034404982904","0.279372776661956"
"Rarely","2005","no degree/no degree yet","inadequately","18","","",""
"Rarely","2005","no degree/no degree yet","general elemantary","","","",""
"Rarely","2005","no degree/no degree yet","middle vocational","10","","",""
"Rarely","2005","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2005","no degree/no degree yet","higher vocational","2","","",""
"Rarely","2005","no degree/no degree yet","higher education","1","","",""
"Never","2005","lower secondary degree","in school","","","",""
"Never","2005","lower secondary degree","inadequately","","","",""
"Never","2005","lower secondary degree","general elemantary","1122","0.750844585168544","0.7288681717202","0.772820998616888"
"Never","2005","lower secondary degree","middle vocational","3229","0.65484465345569","0.641535884577014","0.668153422334366"
"Never","2005","lower secondary degree","vocational + Abi","17","","",""
"Never","2005","lower secondary degree","higher vocational","266","0.609420496408786","0.564343487881217","0.654497504936355"
"Never","2005","lower secondary degree","higher education","85","0.428055712984872","0.356170525623543","0.499940900346201"
"Never","2005","secondary school degree","in school","","","",""
"Never","2005","secondary school degree","inadequately","","","",""
"Never","2005","secondary school degree","general elemantary","292","0.526541262851515","0.485730807388745","0.567351718314285"
"Never","2005","secondary school degree","middle vocational","2178","0.541325996843045","0.526026900147579","0.556625093538512"
"Never","2005","secondary school degree","vocational + Abi","19","","",""
"Never","2005","secondary school degree","higher vocational","342","0.509123754573083","0.471795630197602","0.546451878948563"
"Never","2005","secondary school degree","higher education","260","0.434461929375572","0.395349724857472","0.473574133893672"
"Never","2005","college entrance qualification","in school","","","",""
"Never","2005","college entrance qualification","inadequately","","","",""
"Never","2005","college entrance qualification","general elemantary","","","",""
"Never","2005","college entrance qualification","middle vocational","263","0.385550159972806","0.350169612635367","0.420930707310245"
"Never","2005","college entrance qualification","vocational + Abi","391","0.398329498950084","0.367133196842055","0.429525801058113"
"Never","2005","college entrance qualification","higher vocational","142","0.426475673296293","0.374514192071011","0.478437154521575"
"Never","2005","college entrance qualification","higher education","1146","0.37235339363051","0.355479264963959","0.389227522297061"
"Never","2005","Other degree","in school","","","",""
"Never","2005","Other degree","inadequately","28","","",""
"Never","2005","Other degree","general elemantary","283","0.856531062574825","0.818477984633308","0.894584140516341"
"Never","2005","Other degree","middle vocational","319","0.782530905096106","0.741849207618176","0.823212602574036"
"Never","2005","Other degree","vocational + Abi","100","0.807476577084802","0.737512528997401","0.877440625172204"
"Never","2005","Other degree","higher vocational","33","0.538972861356959","0.407234140940549","0.670711581773369"
"Never","2005","Other degree","higher education","91","0.576799407887982","0.505604691698063","0.647994124077901"
"Never","2005","no degree/no degree yet","in school","219","0.35304139386851","0.316244458510882","0.389838329226139"
"Never","2005","no degree/no degree yet","inadequately","179","0.86348740499077","0.816257786565107","0.910717023416433"
"Never","2005","no degree/no degree yet","general elemantary","","","",""
"Never","2005","no degree/no degree yet","middle vocational","29","","",""
"Never","2005","no degree/no degree yet","vocational + Abi","","","",""
"Never","2005","no degree/no degree yet","higher vocational","2","","",""
"Never","2005","no degree/no degree yet","higher education","1","","",""
"Daily","2006","lower secondary degree","in school","","","",""
"Daily","2006","lower secondary degree","inadequately","","","",""
"Daily","2006","lower secondary degree","general elemantary","","","",""
"Daily","2006","lower secondary degree","middle vocational","","","",""
"Daily","2006","lower secondary degree","vocational + Abi","","","",""
"Daily","2006","lower secondary degree","higher vocational","","","",""
"Daily","2006","lower secondary degree","higher education","","","",""
"Daily","2006","secondary school degree","in school","","","",""
"Daily","2006","secondary school degree","inadequately","","","",""
"Daily","2006","secondary school degree","general elemantary","","","",""
"Daily","2006","secondary school degree","middle vocational","","","",""
"Daily","2006","secondary school degree","vocational + Abi","","","",""
"Daily","2006","secondary school degree","higher vocational","","","",""
"Daily","2006","secondary school degree","higher education","","","",""
"Daily","2006","college entrance qualification","in school","","","",""
"Daily","2006","college entrance qualification","inadequately","","","",""
"Daily","2006","college entrance qualification","general elemantary","","","",""
"Daily","2006","college entrance qualification","middle vocational","","","",""
"Daily","2006","college entrance qualification","vocational + Abi","","","",""
"Daily","2006","college entrance qualification","higher vocational","","","",""
"Daily","2006","college entrance qualification","higher education","","","",""
"Daily","2006","Other degree","in school","","","",""
"Daily","2006","Other degree","inadequately","","","",""
"Daily","2006","Other degree","general elemantary","","","",""
"Daily","2006","Other degree","middle vocational","","","",""
"Daily","2006","Other degree","vocational + Abi","","","",""
"Daily","2006","Other degree","higher vocational","","","",""
"Daily","2006","Other degree","higher education","","","",""
"Daily","2006","no degree/no degree yet","in school","","","",""
"Daily","2006","no degree/no degree yet","inadequately","","","",""
"Daily","2006","no degree/no degree yet","general elemantary","","","",""
"Daily","2006","no degree/no degree yet","middle vocational","","","",""
"Daily","2006","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2006","no degree/no degree yet","higher vocational","","","",""
"Daily","2006","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2006","lower secondary degree","in school","","","",""
"Min 1x per week","2006","lower secondary degree","inadequately","","","",""
"Min 1x per week","2006","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2006","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2006","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2006","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2006","lower secondary degree","higher education","","","",""
"Min 1x per week","2006","secondary school degree","in school","","","",""
"Min 1x per week","2006","secondary school degree","inadequately","","","",""
"Min 1x per week","2006","secondary school degree","general elemantary","","","",""
"Min 1x per week","2006","secondary school degree","middle vocational","","","",""
"Min 1x per week","2006","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2006","secondary school degree","higher vocational","","","",""
"Min 1x per week","2006","secondary school degree","higher education","","","",""
"Min 1x per week","2006","college entrance qualification","in school","","","",""
"Min 1x per week","2006","college entrance qualification","inadequately","","","",""
"Min 1x per week","2006","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2006","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2006","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2006","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2006","college entrance qualification","higher education","","","",""
"Min 1x per week","2006","Other degree","in school","","","",""
"Min 1x per week","2006","Other degree","inadequately","","","",""
"Min 1x per week","2006","Other degree","general elemantary","","","",""
"Min 1x per week","2006","Other degree","middle vocational","","","",""
"Min 1x per week","2006","Other degree","vocational + Abi","","","",""
"Min 1x per week","2006","Other degree","higher vocational","","","",""
"Min 1x per week","2006","Other degree","higher education","","","",""
"Min 1x per week","2006","no degree/no degree yet","in school","","","",""
"Min 1x per week","2006","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2006","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2006","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2006","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2006","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2006","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2006","lower secondary degree","in school","","","",""
"Min 1x per month","2006","lower secondary degree","inadequately","","","",""
"Min 1x per month","2006","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2006","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2006","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2006","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2006","lower secondary degree","higher education","","","",""
"Min 1x per month","2006","secondary school degree","in school","","","",""
"Min 1x per month","2006","secondary school degree","inadequately","","","",""
"Min 1x per month","2006","secondary school degree","general elemantary","","","",""
"Min 1x per month","2006","secondary school degree","middle vocational","","","",""
"Min 1x per month","2006","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2006","secondary school degree","higher vocational","","","",""
"Min 1x per month","2006","secondary school degree","higher education","","","",""
"Min 1x per month","2006","college entrance qualification","in school","","","",""
"Min 1x per month","2006","college entrance qualification","inadequately","","","",""
"Min 1x per month","2006","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2006","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2006","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2006","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2006","college entrance qualification","higher education","","","",""
"Min 1x per month","2006","Other degree","in school","","","",""
"Min 1x per month","2006","Other degree","inadequately","","","",""
"Min 1x per month","2006","Other degree","general elemantary","","","",""
"Min 1x per month","2006","Other degree","middle vocational","","","",""
"Min 1x per month","2006","Other degree","vocational + Abi","","","",""
"Min 1x per month","2006","Other degree","higher vocational","","","",""
"Min 1x per month","2006","Other degree","higher education","","","",""
"Min 1x per month","2006","no degree/no degree yet","in school","","","",""
"Min 1x per month","2006","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2006","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2006","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2006","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2006","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2006","no degree/no degree yet","higher education","","","",""
"Rarely","2006","lower secondary degree","in school","","","",""
"Rarely","2006","lower secondary degree","inadequately","","","",""
"Rarely","2006","lower secondary degree","general elemantary","","","",""
"Rarely","2006","lower secondary degree","middle vocational","","","",""
"Rarely","2006","lower secondary degree","vocational + Abi","","","",""
"Rarely","2006","lower secondary degree","higher vocational","","","",""
"Rarely","2006","lower secondary degree","higher education","","","",""
"Rarely","2006","secondary school degree","in school","","","",""
"Rarely","2006","secondary school degree","inadequately","","","",""
"Rarely","2006","secondary school degree","general elemantary","","","",""
"Rarely","2006","secondary school degree","middle vocational","","","",""
"Rarely","2006","secondary school degree","vocational + Abi","","","",""
"Rarely","2006","secondary school degree","higher vocational","","","",""
"Rarely","2006","secondary school degree","higher education","","","",""
"Rarely","2006","college entrance qualification","in school","","","",""
"Rarely","2006","college entrance qualification","inadequately","","","",""
"Rarely","2006","college entrance qualification","general elemantary","","","",""
"Rarely","2006","college entrance qualification","middle vocational","","","",""
"Rarely","2006","college entrance qualification","vocational + Abi","","","",""
"Rarely","2006","college entrance qualification","higher vocational","","","",""
"Rarely","2006","college entrance qualification","higher education","","","",""
"Rarely","2006","Other degree","in school","","","",""
"Rarely","2006","Other degree","inadequately","","","",""
"Rarely","2006","Other degree","general elemantary","","","",""
"Rarely","2006","Other degree","middle vocational","","","",""
"Rarely","2006","Other degree","vocational + Abi","","","",""
"Rarely","2006","Other degree","higher vocational","","","",""
"Rarely","2006","Other degree","higher education","","","",""
"Rarely","2006","no degree/no degree yet","in school","","","",""
"Rarely","2006","no degree/no degree yet","inadequately","","","",""
"Rarely","2006","no degree/no degree yet","general elemantary","","","",""
"Rarely","2006","no degree/no degree yet","middle vocational","","","",""
"Rarely","2006","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2006","no degree/no degree yet","higher vocational","","","",""
"Rarely","2006","no degree/no degree yet","higher education","","","",""
"Never","2006","lower secondary degree","in school","","","",""
"Never","2006","lower secondary degree","inadequately","","","",""
"Never","2006","lower secondary degree","general elemantary","","","",""
"Never","2006","lower secondary degree","middle vocational","","","",""
"Never","2006","lower secondary degree","vocational + Abi","","","",""
"Never","2006","lower secondary degree","higher vocational","","","",""
"Never","2006","lower secondary degree","higher education","","","",""
"Never","2006","secondary school degree","in school","","","",""
"Never","2006","secondary school degree","inadequately","","","",""
"Never","2006","secondary school degree","general elemantary","","","",""
"Never","2006","secondary school degree","middle vocational","","","",""
"Never","2006","secondary school degree","vocational + Abi","","","",""
"Never","2006","secondary school degree","higher vocational","","","",""
"Never","2006","secondary school degree","higher education","","","",""
"Never","2006","college entrance qualification","in school","","","",""
"Never","2006","college entrance qualification","inadequately","","","",""
"Never","2006","college entrance qualification","general elemantary","","","",""
"Never","2006","college entrance qualification","middle vocational","","","",""
"Never","2006","college entrance qualification","vocational + Abi","","","",""
"Never","2006","college entrance qualification","higher vocational","","","",""
"Never","2006","college entrance qualification","higher education","","","",""
"Never","2006","Other degree","in school","","","",""
"Never","2006","Other degree","inadequately","","","",""
"Never","2006","Other degree","general elemantary","","","",""
"Never","2006","Other degree","middle vocational","","","",""
"Never","2006","Other degree","vocational + Abi","","","",""
"Never","2006","Other degree","higher vocational","","","",""
"Never","2006","Other degree","higher education","","","",""
"Never","2006","no degree/no degree yet","in school","","","",""
"Never","2006","no degree/no degree yet","inadequately","","","",""
"Never","2006","no degree/no degree yet","general elemantary","","","",""
"Never","2006","no degree/no degree yet","middle vocational","","","",""
"Never","2006","no degree/no degree yet","vocational + Abi","","","",""
"Never","2006","no degree/no degree yet","higher vocational","","","",""
"Never","2006","no degree/no degree yet","higher education","","","",""
"Daily","2007","lower secondary degree","in school","","","",""
"Daily","2007","lower secondary degree","inadequately","","","",""
"Daily","2007","lower secondary degree","general elemantary","","","",""
"Daily","2007","lower secondary degree","middle vocational","","","",""
"Daily","2007","lower secondary degree","vocational + Abi","","","",""
"Daily","2007","lower secondary degree","higher vocational","","","",""
"Daily","2007","lower secondary degree","higher education","","","",""
"Daily","2007","secondary school degree","in school","","","",""
"Daily","2007","secondary school degree","inadequately","","","",""
"Daily","2007","secondary school degree","general elemantary","","","",""
"Daily","2007","secondary school degree","middle vocational","","","",""
"Daily","2007","secondary school degree","vocational + Abi","","","",""
"Daily","2007","secondary school degree","higher vocational","","","",""
"Daily","2007","secondary school degree","higher education","","","",""
"Daily","2007","college entrance qualification","in school","","","",""
"Daily","2007","college entrance qualification","inadequately","","","",""
"Daily","2007","college entrance qualification","general elemantary","","","",""
"Daily","2007","college entrance qualification","middle vocational","","","",""
"Daily","2007","college entrance qualification","vocational + Abi","","","",""
"Daily","2007","college entrance qualification","higher vocational","","","",""
"Daily","2007","college entrance qualification","higher education","","","",""
"Daily","2007","Other degree","in school","","","",""
"Daily","2007","Other degree","inadequately","","","",""
"Daily","2007","Other degree","general elemantary","","","",""
"Daily","2007","Other degree","middle vocational","","","",""
"Daily","2007","Other degree","vocational + Abi","","","",""
"Daily","2007","Other degree","higher vocational","","","",""
"Daily","2007","Other degree","higher education","","","",""
"Daily","2007","no degree/no degree yet","in school","","","",""
"Daily","2007","no degree/no degree yet","inadequately","","","",""
"Daily","2007","no degree/no degree yet","general elemantary","","","",""
"Daily","2007","no degree/no degree yet","middle vocational","","","",""
"Daily","2007","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2007","no degree/no degree yet","higher vocational","","","",""
"Daily","2007","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2007","lower secondary degree","in school","","","",""
"Min 1x per week","2007","lower secondary degree","inadequately","","","",""
"Min 1x per week","2007","lower secondary degree","general elemantary","63","0.0449617948083273","0.0340876983881718","0.0558358912284827"
"Min 1x per week","2007","lower secondary degree","middle vocational","299","0.0598460649210522","0.0531655776588136","0.0665265521832907"
"Min 1x per week","2007","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2007","lower secondary degree","higher vocational","51","0.12666536894683","0.0955528540115328","0.157777883882128"
"Min 1x per week","2007","lower secondary degree","higher education","29","","",""
"Min 1x per week","2007","secondary school degree","in school","","","",""
"Min 1x per week","2007","secondary school degree","inadequately","","","",""
"Min 1x per week","2007","secondary school degree","general elemantary","65","0.0949114817348099","0.0696226862181636","0.120200277251456"
"Min 1x per week","2007","secondary school degree","middle vocational","368","0.083671961781545","0.0752556597559895","0.0920882638071006"
"Min 1x per week","2007","secondary school degree","vocational + Abi","4","","",""
"Min 1x per week","2007","secondary school degree","higher vocational","65","0.0789566511591323","0.0587027386120503","0.0992105637062143"
"Min 1x per week","2007","secondary school degree","higher education","71","0.103786114243876","0.0799898451287031","0.12758238335905"
"Min 1x per week","2007","college entrance qualification","in school","","","",""
"Min 1x per week","2007","college entrance qualification","inadequately","","","",""
"Min 1x per week","2007","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2007","college entrance qualification","middle vocational","165","0.225606714638041","0.195692730485224","0.255520698790858"
"Min 1x per week","2007","college entrance qualification","vocational + Abi","129","0.133155791228479","0.112035229985394","0.154276352471564"
"Min 1x per week","2007","college entrance qualification","higher vocational","48","0.157209988936737","0.118911370125419","0.195508607748055"
"Min 1x per week","2007","college entrance qualification","higher education","569","0.171333448880915","0.158529831903019","0.184137065858811"
"Min 1x per week","2007","Other degree","in school","","","",""
"Min 1x per week","2007","Other degree","inadequately","4","","",""
"Min 1x per week","2007","Other degree","general elemantary","7","","",""
"Min 1x per week","2007","Other degree","middle vocational","14","","",""
"Min 1x per week","2007","Other degree","vocational + Abi","3","","",""
"Min 1x per week","2007","Other degree","higher vocational","3","","",""
"Min 1x per week","2007","Other degree","higher education","30","0.135522144979498","0.0882035182615954","0.182840771697401"
