"pli0093_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2005","Couple + C. LE and GT 16","higher vocational","48","0.502087167906512","0.405992864728381","0.598181471084643"
"Never","2005","Couple + C. LE and GT 16","higher education","118","0.484954429485293","0.427234586552317","0.54267427241827"
"Daily","2006","1-pers.-HH","in school","","","",""
"Daily","2006","1-pers.-HH","inadequately","","","",""
"Daily","2006","1-pers.-HH","general elemantary","","","",""
"Daily","2006","1-pers.-HH","middle vocational","","","",""
"Daily","2006","1-pers.-HH","vocational + Abi","","","",""
"Daily","2006","1-pers.-HH","higher vocational","","","",""
"Daily","2006","1-pers.-HH","higher education","","","",""
"Daily","2006","(Married) couple without C. ","in school","","","",""
"Daily","2006","(Married) couple without C. ","inadequately","","","",""
"Daily","2006","(Married) couple without C. ","general elemantary","","","",""
"Daily","2006","(Married) couple without C. ","middle vocational","","","",""
"Daily","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2006","(Married) couple without C. ","higher vocational","","","",""
"Daily","2006","(Married) couple without C. ","higher education","","","",""
"Daily","2006","Single parent ","in school","","","",""
"Daily","2006","Single parent ","inadequately","","","",""
"Daily","2006","Single parent ","general elemantary","","","",""
"Daily","2006","Single parent ","middle vocational","","","",""
"Daily","2006","Single parent ","vocational + Abi","","","",""
"Daily","2006","Single parent ","higher vocational","","","",""
"Daily","2006","Single parent ","higher education","","","",""
"Daily","2006","Couple + C. LE 16 ","in school","","","",""
"Daily","2006","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2006","Couple + C. LE 16 ","higher education","","","",""
"Daily","2006","Couple + C. GT 16 ","in school","","","",""
"Daily","2006","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2006","Couple + C. GT 16 ","higher education","","","",""
"Daily","2006","Couple + C. LE and GT 16","in school","","","",""
"Daily","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2006","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2006","1-pers.-HH","in school","","","",""
"Min 1x per week","2006","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2006","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2006","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2006","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2006","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2006","1-pers.-HH","higher education","","","",""
"Min 1x per week","2006","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2006","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2006","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2006","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2006","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2006","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2006","Single parent ","in school","","","",""
"Min 1x per week","2006","Single parent ","inadequately","","","",""
"Min 1x per week","2006","Single parent ","general elemantary","","","",""
"Min 1x per week","2006","Single parent ","middle vocational","","","",""
"Min 1x per week","2006","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2006","Single parent ","higher vocational","","","",""
"Min 1x per week","2006","Single parent ","higher education","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2006","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2006","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2006","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2006","1-pers.-HH","in school","","","",""
"Min 1x per month","2006","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2006","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2006","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2006","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2006","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2006","1-pers.-HH","higher education","","","",""
"Min 1x per month","2006","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2006","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2006","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2006","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2006","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2006","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2006","Single parent ","in school","","","",""
"Min 1x per month","2006","Single parent ","inadequately","","","",""
"Min 1x per month","2006","Single parent ","general elemantary","","","",""
"Min 1x per month","2006","Single parent ","middle vocational","","","",""
"Min 1x per month","2006","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2006","Single parent ","higher vocational","","","",""
"Min 1x per month","2006","Single parent ","higher education","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2006","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2006","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2006","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2006","1-pers.-HH","in school","","","",""
"Rarely","2006","1-pers.-HH","inadequately","","","",""
"Rarely","2006","1-pers.-HH","general elemantary","","","",""
"Rarely","2006","1-pers.-HH","middle vocational","","","",""
"Rarely","2006","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2006","1-pers.-HH","higher vocational","","","",""
"Rarely","2006","1-pers.-HH","higher education","","","",""
"Rarely","2006","(Married) couple without C. ","in school","","","",""
"Rarely","2006","(Married) couple without C. ","inadequately","","","",""
"Rarely","2006","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2006","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2006","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2006","(Married) couple without C. ","higher education","","","",""
"Rarely","2006","Single parent ","in school","","","",""
"Rarely","2006","Single parent ","inadequately","","","",""
"Rarely","2006","Single parent ","general elemantary","","","",""
"Rarely","2006","Single parent ","middle vocational","","","",""
"Rarely","2006","Single parent ","vocational + Abi","","","",""
"Rarely","2006","Single parent ","higher vocational","","","",""
"Rarely","2006","Single parent ","higher education","","","",""
"Rarely","2006","Couple + C. LE 16 ","in school","","","",""
"Rarely","2006","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2006","Couple + C. GT 16 ","in school","","","",""
"Rarely","2006","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2006","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2006","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2006","Couple + C. LE and GT 16","higher education","","","",""
"Never","2006","1-pers.-HH","in school","","","",""
"Never","2006","1-pers.-HH","inadequately","","","",""
"Never","2006","1-pers.-HH","general elemantary","","","",""
"Never","2006","1-pers.-HH","middle vocational","","","",""
"Never","2006","1-pers.-HH","vocational + Abi","","","",""
"Never","2006","1-pers.-HH","higher vocational","","","",""
"Never","2006","1-pers.-HH","higher education","","","",""
"Never","2006","(Married) couple without C. ","in school","","","",""
"Never","2006","(Married) couple without C. ","inadequately","","","",""
"Never","2006","(Married) couple without C. ","general elemantary","","","",""
"Never","2006","(Married) couple without C. ","middle vocational","","","",""
"Never","2006","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2006","(Married) couple without C. ","higher vocational","","","",""
"Never","2006","(Married) couple without C. ","higher education","","","",""
"Never","2006","Single parent ","in school","","","",""
"Never","2006","Single parent ","inadequately","","","",""
"Never","2006","Single parent ","general elemantary","","","",""
"Never","2006","Single parent ","middle vocational","","","",""
"Never","2006","Single parent ","vocational + Abi","","","",""
"Never","2006","Single parent ","higher vocational","","","",""
"Never","2006","Single parent ","higher education","","","",""
"Never","2006","Couple + C. LE 16 ","in school","","","",""
"Never","2006","Couple + C. LE 16 ","inadequately","","","",""
"Never","2006","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2006","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2006","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2006","Couple + C. LE 16 ","higher education","","","",""
"Never","2006","Couple + C. GT 16 ","in school","","","",""
"Never","2006","Couple + C. GT 16 ","inadequately","","","",""
"Never","2006","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2006","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2006","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","2006","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2006","Couple + C. GT 16 ","higher education","","","",""
"Never","2006","Couple + C. LE and GT 16","in school","","","",""
"Never","2006","Couple + C. LE and GT 16","inadequately","","","",""
"Never","2006","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","2006","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","2006","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2006","Couple + C. LE and GT 16","higher education","","","",""
"Daily","2007","1-pers.-HH","in school","","","",""
"Daily","2007","1-pers.-HH","inadequately","","","",""
"Daily","2007","1-pers.-HH","general elemantary","","","",""
"Daily","2007","1-pers.-HH","middle vocational","","","",""
"Daily","2007","1-pers.-HH","vocational + Abi","","","",""
"Daily","2007","1-pers.-HH","higher vocational","","","",""
"Daily","2007","1-pers.-HH","higher education","","","",""
"Daily","2007","(Married) couple without C. ","in school","","","",""
"Daily","2007","(Married) couple without C. ","inadequately","","","",""
"Daily","2007","(Married) couple without C. ","general elemantary","","","",""
"Daily","2007","(Married) couple without C. ","middle vocational","","","",""
"Daily","2007","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2007","(Married) couple without C. ","higher vocational","","","",""
"Daily","2007","(Married) couple without C. ","higher education","","","",""
"Daily","2007","Single parent ","in school","","","",""
"Daily","2007","Single parent ","inadequately","","","",""
"Daily","2007","Single parent ","general elemantary","","","",""
"Daily","2007","Single parent ","middle vocational","","","",""
"Daily","2007","Single parent ","vocational + Abi","","","",""
"Daily","2007","Single parent ","higher vocational","","","",""
"Daily","2007","Single parent ","higher education","","","",""
"Daily","2007","Couple + C. LE 16 ","in school","","","",""
"Daily","2007","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2007","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2007","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2007","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2007","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2007","Couple + C. LE 16 ","higher education","","","",""
"Daily","2007","Couple + C. GT 16 ","in school","","","",""
"Daily","2007","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2007","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2007","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2007","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2007","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2007","Couple + C. GT 16 ","higher education","","","",""
"Daily","2007","Couple + C. LE and GT 16","in school","","","",""
"Daily","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2007","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2007","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2007","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2007","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2007","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2007","1-pers.-HH","in school","","","",""
"Min 1x per week","2007","1-pers.-HH","inadequately","2","","",""
"Min 1x per week","2007","1-pers.-HH","general elemantary","22","","",""
"Min 1x per week","2007","1-pers.-HH","middle vocational","147","0.088260430783539","0.0745562967146084","0.10196456485247"
"Min 1x per week","2007","1-pers.-HH","vocational + Abi","26","","",""
"Min 1x per week","2007","1-pers.-HH","higher vocational","28","","",""
"Min 1x per week","2007","1-pers.-HH","higher education","114","0.178924447518799","0.148875138811353","0.208973756226246"
"Min 1x per week","2007","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2007","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per week","2007","(Married) couple without C. ","general elemantary","35","0.0466040265794439","0.0306549623042043","0.0625530908546836"
"Min 1x per week","2007","(Married) couple without C. ","middle vocational","306","0.0809007061763653","0.0722478757571976","0.0895535365955331"
"Min 1x per week","2007","(Married) couple without C. ","vocational + Abi","50","0.169100373497824","0.130052892224085","0.208147854771564"
"Min 1x per week","2007","(Married) couple without C. ","higher vocational","59","0.0983727766404721","0.0739878331766647","0.12275772010428"
"Min 1x per week","2007","(Married) couple without C. ","higher education","291","0.154846748325985","0.138055182444335","0.171638314207634"
"Min 1x per week","2007","Single parent ","in school","15","","",""
"Min 1x per week","2007","Single parent ","inadequately","","","",""
"Min 1x per week","2007","Single parent ","general elemantary","14","","",""
"Min 1x per week","2007","Single parent ","middle vocational","41","0.0701043439118308","0.0486881966862403","0.0915204911374214"
"Min 1x per week","2007","Single parent ","vocational + Abi","4","","",""
"Min 1x per week","2007","Single parent ","higher vocational","5","","",""
"Min 1x per week","2007","Single parent ","higher education","31","0.16266321267395","0.104374765019446","0.220951660328453"
"Min 1x per week","2007","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","inadequately","1","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","general elemantary","11","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","middle vocational","139","0.0729667390648784","0.0606468630284266","0.0852866151013302"
"Min 1x per week","2007","Couple + C. LE 16 ","vocational + Abi","32","0.0681210898932633","0.041911848553375","0.0943303312331515"
"Min 1x per week","2007","Couple + C. LE 16 ","higher vocational","38","0.107724977144191","0.0757432389757528","0.139706715312629"
"Min 1x per week","2007","Couple + C. LE 16 ","higher education","136","0.161925607520126","0.137489050158292","0.18636216488196"
"Min 1x per week","2007","Couple + C. GT 16 ","in school","60","0.41866577958942","0.341983289811482","0.495348269367357"
"Min 1x per week","2007","Couple + C. GT 16 ","inadequately","3","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","general elemantary","29","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","middle vocational","162","0.0732523658049688","0.0611073374958117","0.0853973941141259"
"Min 1x per week","2007","Couple + C. GT 16 ","vocational + Abi","16","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","higher vocational","23","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","higher education","90","0.134044628719163","0.108012624411374","0.160076633026951"
"Min 1x per week","2007","Couple + C. LE and GT 16","in school","37","0.192439813528771","0.121311583640195","0.263568043417348"
"Min 1x per week","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","general elemantary","18","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","middle vocational","49","0.0534239139526308","0.0346302108556807","0.0722176170495809"
"Min 1x per week","2007","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","higher vocational","13","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","higher education","34","0.15848829753874","0.110340033413594","0.206636561663886"
"Min 1x per month","2007","1-pers.-HH","in school","","","",""
"Min 1x per month","2007","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2007","1-pers.-HH","general elemantary","13","","",""
"Min 1x per month","2007","1-pers.-HH","middle vocational","103","0.0491573226324184","0.0387129677711856","0.0596016774936511"
"Min 1x per month","2007","1-pers.-HH","vocational + Abi","19","","",""
"Min 1x per month","2007","1-pers.-HH","higher vocational","11","","",""
"Min 1x per month","2007","1-pers.-HH","higher education","70","0.120027455731041","0.0945484225997694","0.145506488862313"
"Min 1x per month","2007","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2007","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per month","2007","(Married) couple without C. ","general elemantary","25","","",""
"Min 1x per month","2007","(Married) couple without C. ","middle vocational","205","0.0441940086082009","0.0376722098744977","0.0507158073419042"
"Min 1x per month","2007","(Married) couple without C. ","vocational + Abi","37","0.109902079845031","0.0773207873441842","0.142483372345878"
"Min 1x per month","2007","(Married) couple without C. ","higher vocational","58","0.0993696595896141","0.0748750248472496","0.123864294331979"
"Min 1x per month","2007","(Married) couple without C. ","higher education","229","0.132643301487711","0.116899342516505","0.148387260458916"
"Min 1x per month","2007","Single parent ","in school","5","","",""
"Min 1x per month","2007","Single parent ","inadequately","","","",""
"Min 1x per month","2007","Single parent ","general elemantary","10","","",""
"Min 1x per month","2007","Single parent ","middle vocational","47","0.0809626346940538","0.0580823897021276","0.10384287968598"
"Min 1x per month","2007","Single parent ","vocational + Abi","6","","",""
"Min 1x per month","2007","Single parent ","higher vocational","7","","",""
"Min 1x per month","2007","Single parent ","higher education","16","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","general elemantary","8","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","middle vocational","106","0.0697100615066557","0.0576471232267774","0.081772999786534"
"Min 1x per month","2007","Couple + C. LE 16 ","vocational + Abi","28","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","higher vocational","26","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","higher education","117","0.132642402849782","0.110142468398709","0.155142337300855"
"Min 1x per month","2007","Couple + C. GT 16 ","in school","19","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","inadequately","4","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","general elemantary","29","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","middle vocational","142","0.0737347025749716","0.0615529261701378","0.0859164789798053"
"Min 1x per month","2007","Couple + C. GT 16 ","vocational + Abi","15","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","higher vocational","17","","",""
"Min 1x per month","2007","Couple + C. GT 16 ","higher education","89","0.109252785560306","0.0854170455306727","0.133088525589938"
"Min 1x per month","2007","Couple + C. LE and GT 16","in school","20","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","general elemantary","4","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","middle vocational","31","0.0639690847996798","0.0435189153286571","0.0844192542707025"
"Min 1x per month","2007","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","higher vocational","6","","",""
"Min 1x per month","2007","Couple + C. LE and GT 16","higher education","24","","",""
"Rarely","2007","1-pers.-HH","in school","","","",""
"Rarely","2007","1-pers.-HH","inadequately","1","","",""
"Rarely","2007","1-pers.-HH","general elemantary","40","0.101425934319292","0.0727244025937151","0.13012746604487"
"Rarely","2007","1-pers.-HH","middle vocational","313","0.183102514501198","0.164418761839024","0.201786267163371"
"Rarely","2007","1-pers.-HH","vocational + Abi","43","0.236221815488539","0.174169861074298","0.298273769902781"
"Rarely","2007","1-pers.-HH","higher vocational","61","0.28577202786838","0.224375373053251","0.347168682683509"
"Rarely","2007","1-pers.-HH","higher education","178","0.289769286466544","0.254203371760266","0.325335201172822"
"Rarely","2007","(Married) couple without C. ","in school","","","",""
"Rarely","2007","(Married) couple without C. ","inadequately","2","","",""
"Rarely","2007","(Married) couple without C. ","general elemantary","110","0.161141528556337","0.133322951110229","0.188960106002446"
"Rarely","2007","(Married) couple without C. ","middle vocational","926","0.243058511141809","0.229447593956276","0.256669428327343"
"Rarely","2007","(Married) couple without C. ","vocational + Abi","110","0.249778521910034","0.204684522755046","0.294872521065022"
"Rarely","2007","(Married) couple without C. ","higher vocational","165","0.311186087670923","0.273278004795289","0.349094170546557"
"Rarely","2007","(Married) couple without C. ","higher education","592","0.348552734605153","0.326434711912179","0.370670757298127"
"Rarely","2007","Single parent ","in school","12","","",""
"Rarely","2007","Single parent ","inadequately","1","","",""
"Rarely","2007","Single parent ","general elemantary","23","","",""
"Rarely","2007","Single parent ","middle vocational","127","0.265579907999437","0.228535585830334","0.302624230168541"
"Rarely","2007","Single parent ","vocational + Abi","15","","",""
"Rarely","2007","Single parent ","higher vocational","11","","",""
"Rarely","2007","Single parent ","higher education","48","0.386814070358533","0.309894836016419","0.463733304700646"
"Rarely","2007","Couple + C. LE 16 ","in school","","","",""
"Rarely","2007","Couple + C. LE 16 ","inadequately","3","","",""
"Rarely","2007","Couple + C. LE 16 ","general elemantary","40","0.189238877930711","0.13978604113054","0.238691714730883"
"Rarely","2007","Couple + C. LE 16 ","middle vocational","486","0.269467174751232","0.248450257571057","0.290484091931407"
"Rarely","2007","Couple + C. LE 16 ","vocational + Abi","113","0.322334357262444","0.273716596992805","0.370952117532084"
"Rarely","2007","Couple + C. LE 16 ","higher vocational","110","0.286096793371275","0.239476967024451","0.3327166197181"
"Rarely","2007","Couple + C. LE 16 ","higher education","286","0.312440666555496","0.281695288479397","0.343186044631595"
"Rarely","2007","Couple + C. GT 16 ","in school","41","0.194274146262579","0.132777606055365","0.255770686469793"
"Rarely","2007","Couple + C. GT 16 ","inadequately","5","","",""
"Rarely","2007","Couple + C. GT 16 ","general elemantary","90","0.216259144497741","0.17571072025692","0.256807568738562"
"Rarely","2007","Couple + C. GT 16 ","middle vocational","501","0.3047151761673","0.283259837311465","0.326170515023134"
"Rarely","2007","Couple + C. GT 16 ","vocational + Abi","41","0.304328350898618","0.228649021071195","0.380007680726041"
"Rarely","2007","Couple + C. GT 16 ","higher vocational","64","0.318186654705787","0.254271074393507","0.382102235018067"
"Rarely","2007","Couple + C. GT 16 ","higher education","225","0.328773282853787","0.292879600049506","0.364666965658067"
"Rarely","2007","Couple + C. LE and GT 16","in school","25","","",""
"Rarely","2007","Couple + C. LE and GT 16","inadequately","3","","",""
"Rarely","2007","Couple + C. LE and GT 16","general elemantary","42","0.218652668113034","0.15876712349857","0.278538212727497"
"Rarely","2007","Couple + C. LE and GT 16","middle vocational","142","0.255396895618429","0.218951977857347","0.291841813379511"
"Rarely","2007","Couple + C. LE and GT 16","vocational + Abi","24","","",""
"Rarely","2007","Couple + C. LE and GT 16","higher vocational","35","0.300507196472581","0.213636107432258","0.387378285512903"
"Rarely","2007","Couple + C. LE and GT 16","higher education","80","0.316100689573577","0.254800649458625","0.377400729688528"
"Never","2007","1-pers.-HH","in school","1","","",""
"Never","2007","1-pers.-HH","inadequately","21","","",""
"Never","2007","1-pers.-HH","general elemantary","350","0.824999415016321","0.788875052114213","0.861123777918429"
"Never","2007","1-pers.-HH","middle vocational","1083","0.679479732082845","0.656934787217243","0.702024676948447"
"Never","2007","1-pers.-HH","vocational + Abi","92","0.505761019831658","0.43272232348003","0.578799716183285"
"Never","2007","1-pers.-HH","higher vocational","108","0.537669467433291","0.469913055651085","0.605425879215498"
"Never","2007","1-pers.-HH","higher education","263","0.411278810283615","0.372701576457596","0.449856044109634"
"Never","2007","(Married) couple without C. ","in school","1","","",""
"Never","2007","(Married) couple without C. ","inadequately","56","0.959230852952543","0.909192863862597","1.00926884204249"
"Never","2007","(Married) couple without C. ","general elemantary","501","0.764343953923098","0.732231718316719","0.796456189529476"
"Never","2007","(Married) couple without C. ","middle vocational","2378","0.631846774073624","0.616542208330466","0.647151339816783"
"Never","2007","(Married) couple without C. ","vocational + Abi","157","0.47121902474711","0.419219930509367","0.523218118984854"
"Never","2007","(Married) couple without C. ","higher vocational","291","0.49107147609899","0.45013866882294","0.532004283375041"
"Never","2007","(Married) couple without C. ","higher education","671","0.363957215581152","0.34162454029357","0.386289890868734"
