"plh0206i02","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2016","16-34 y.","direct migration background","135","0.0835735426733888","0.0725723739071296","0.0945747114396479","3"
"3 on scale 1-7 ","2016","16-34 y.","indirect migration background","3","","","","3"
"4 on scale 1-7","2016","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2016","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2016","16-34 y.","no migration background","1","","","","4"
"4 on scale 1-7","2016","16-34 y.","direct migration background","130","0.0607056750334852","0.0512133826456651","0.0701979674213052","4"
"4 on scale 1-7","2016","16-34 y.","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2016","35-65 y.","direct migration background","66","0.058670407493848","0.0478408872919427","0.0694999276957532","4"
"4 on scale 1-7","2016","35-65 y.","no migration background","","","","","4"
"5 on scale 1-7","2016","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2016","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","no migration background","4","","","","5"
"5 on scale 1-7","2016","16-34 y.","direct migration background","87","0.0653098469736562","0.0554883253219262","0.0751313686253862","5"
"5 on scale 1-7","2016","35-65 y.","direct migration background","51","0.0432370690902101","0.0338644902727985","0.0526096479076216","5"
"5 on scale 1-7","2016","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2016","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2016","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2016","35-65 y.","no migration background","1","","","","5"
"6 on scale 1-7","2016","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2016","35-65 y.","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","direct migration background","66","0.0356936581305937","0.0283187153874189","0.0430686008737686","6"
"6 on scale 1-7","2016","35-65 y.","direct migration background","24","","","","6"
"6 on scale 1-7","2016","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2016","16-34 y.","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2016","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2016","66 and older","no migration background","","","","","7"
"7 Strongly agree","2016","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2016","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2016","16-34 y.","direct migration background","139","0.0549258263520895","0.0458689829422837","0.0639826697618952","7"
"7 Strongly agree","2016","16-34 y.","indirect migration background","1","","","","7"
"7 Strongly agree","2016","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2016","35-65 y.","direct migration background","68","0.0412000664427645","0.0320411992118298","0.0503589336736992","7"
"1 Strongly disagree","2017","35-65 y.","direct migration background","757","0.778953223693984","0.752635750603783","0.805270696784185","1"
"1 Strongly disagree","2017","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2017","66 and older","direct migration background","31","0.839023497692998","0.718972673506284","0.959074321879711","1"
"1 Strongly disagree","2017","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2017","16-34 y.","direct migration background","1308","0.698798507077448","0.677715318864151","0.719881695290745","1"
"1 Strongly disagree","2017","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","direct migration background","94","0.106923552424195","0.0873248457530813","0.126522259095309","2"
"2 on scale 1-7 ","2017","66 and older","direct migration background","2","","","","2"
"2 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","direct migration background","185","0.114759378326776","0.100112114565798","0.129406642087753","2"
"2 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","2"
"3 on scale 1-7 ","2017","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","direct migration background","79","0.034902136609128","0.02646794572963","0.043336327488626","3"
"3 on scale 1-7 ","2017","35-65 y.","direct migration background","38","0.0409733452068502","0.0284011112110492","0.0535455792026513","3"
"3 on scale 1-7 ","2017","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2017","66 and older","direct migration background","1","","","","4"
"4 on scale 1-7","2017","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","direct migration background","19","","","","4"
"4 on scale 1-7","2017","16-34 y.","direct migration background","89","0.0569242604246649","0.0462766114204556","0.0675719094288742","4"
"4 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2017","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2017","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2017","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2017","35-65 y.","direct migration background","15","","","","5"
"5 on scale 1-7","2017","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","direct migration background","58","0.0356601135611704","0.0271381795393043","0.0441820475830365","5"
"5 on scale 1-7","2017","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2017","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","5"
"6 on scale 1-7","2017","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2017","66 and older","direct migration background","1","","","","6"
"6 on scale 1-7","2017","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2017","16-34 y.","direct migration background","19","","","","6"
"6 on scale 1-7","2017","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","direct migration background","10","","","","6"
"6 on scale 1-7","2017","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2017","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2017","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","66 and older","no migration background","","","","","7"
"7 Strongly agree","2017","66 and older","direct migration background","1","","","","7"
"7 Strongly agree","2017","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2017","16-34 y.","direct migration background","81","0.0468592347598693","0.0371472529632381","0.0565712165565005","7"
"7 Strongly agree","2017","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2017","35-65 y.","direct migration background","22","","","","7"
"1 Strongly disagree","2018","35-65 y.","direct migration background","117","0.723517754257359","0.65399807665836","0.793037431856358","1"
"1 Strongly disagree","2018","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2018","66 and older","direct migration background","4","","","","1"
"1 Strongly disagree","2018","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","direct migration background","162","0.684067121942845","0.626091370672333","0.742042873213358","1"
"1 Strongly disagree","2018","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2018","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2018","16-34 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","direct migration background","14","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","direct migration background","25","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2018","66 and older","direct migration background","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","direct migration background","16","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","direct migration background","5","","","","3"
"3 on scale 1-7 ","2018","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","no migration background","","","","","3"
"4 on scale 1-7","2018","35-65 y.","direct migration background","6","","","","4"
"4 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","direct migration background","19","","","","4"
"4 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2018","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","direct migration background","","","","","4"
"4 on scale 1-7","2018","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2018","16-34 y.","no migration background","","","","","4"
"5 on scale 1-7","2018","35-65 y.","direct migration background","5","","","","5"
"5 on scale 1-7","2018","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","direct migration background","6","","","","5"
"5 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2018","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","direct migration background","","","","","5"
"5 on scale 1-7","2018","66 and older","indirect migration background","","","","","5"
"6 on scale 1-7","2018","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","direct migration background","7","","","","6"
"6 on scale 1-7","2018","35-65 y.","direct migration background","7","","","","6"
"6 on scale 1-7","2018","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2018","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2018","35-65 y.","no migration background","","","","","6"
"6 on scale 1-7","2018","66 and older","indirect migration background","","","","","6"
"7 Strongly agree","2018","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2018","16-34 y.","direct migration background","12","","","","7"
"7 Strongly agree","2018","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2018","35-65 y.","direct migration background","5","","","","7"
"7 Strongly agree","2018","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2018","66 and older","no migration background","","","","","7"
"7 Strongly agree","2018","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2018","66 and older","indirect migration background","","","","","7"
"1 Strongly disagree","2019","35-65 y.","direct migration background","73","0.684943220895415","0.602848121022336","0.767038320768494","1"
"1 Strongly disagree","2019","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2019","66 and older","direct migration background","5","","","","1"
"1 Strongly disagree","2019","66 and older","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2019","16-34 y.","direct migration background","73","0.574983117897216","0.493387061029022","0.65657917476541","1"
"1 Strongly disagree","2019","35-65 y.","no migration background","","","","","1"
"2 on scale 1-7 ","2019","35-65 y.","direct migration background","18","","","","2"
"2 on scale 1-7 ","2019","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","66 and older","direct migration background","1","","","","2"
"2 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","direct migration background","24","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","2"
"3 on scale 1-7 ","2019","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","direct migration background","16","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","direct migration background","15","","","","3"
"3 on scale 1-7 ","2019","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2019","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","indirect migration background","","","","","3"
"4 on scale 1-7","2019","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2019","16-34 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","direct migration background","8","","","","4"
"4 on scale 1-7","2019","16-34 y.","direct migration background","9","","","","4"
"4 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","4"
"4 on scale 1-7","2019","35-65 y.","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","no migration background","","","","","4"
"4 on scale 1-7","2019","66 and older","direct migration background","","","","","4"
"5 on scale 1-7","2019","16-34 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","direct migration background","7","","","","5"
"5 on scale 1-7","2019","35-65 y.","direct migration background","2","","","","5"
"5 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","no migration background","","","","","5"
"5 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","5"
"5 on scale 1-7","2019","35-65 y.","no migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","indirect migration background","","","","","5"
"5 on scale 1-7","2019","66 and older","direct migration background","","","","","5"
"6 on scale 1-7","2019","66 and older","direct migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","no migration background","","","","","6"
"6 on scale 1-7","2019","16-34 y.","direct migration background","3","","","","6"
"6 on scale 1-7","2019","16-34 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","direct migration background","2","","","","6"
"6 on scale 1-7","2019","35-65 y.","indirect migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","no migration background","","","","","6"
"6 on scale 1-7","2019","66 and older","indirect migration background","","","","","6"
"6 on scale 1-7","2019","35-65 y.","no migration background","","","","","6"
"7 Strongly agree","2019","16-34 y.","no migration background","","","","","7"
"7 Strongly agree","2019","16-34 y.","direct migration background","9","","","","7"
"7 Strongly agree","2019","16-34 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","no migration background","","","","","7"
"7 Strongly agree","2019","35-65 y.","direct migration background","5","","","","7"
"7 Strongly agree","2019","35-65 y.","indirect migration background","","","","","7"
"7 Strongly agree","2019","66 and older","no migration background","","","","","7"
"7 Strongly agree","2019","66 and older","direct migration background","","","","","7"
"7 Strongly agree","2019","66 and older","indirect migration background","","","","","7"
