"plh0206i02","year","education","migback","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2012","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2012","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2012","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2012","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2012","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2012","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2012","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2012","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2012","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2012","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2012","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2012","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2012","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2012","Other degree","no migration background","","","",""
"4 on scale 1-7","2012","Other degree","direct migration background","","","",""
"4 on scale 1-7","2012","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2012","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2012","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2012","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2012","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2012","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2012","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2012","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2012","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2012","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2012","Other degree","no migration background","","","",""
"5 on scale 1-7","2012","Other degree","direct migration background","","","",""
"5 on scale 1-7","2012","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2012","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2012","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2012","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2012","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2012","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2012","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2012","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2012","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2012","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2012","Other degree","no migration background","","","",""
"6 on scale 1-7","2012","Other degree","direct migration background","","","",""
"6 on scale 1-7","2012","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2012","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2012","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2012","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2012","secondary school degree","no migration background","","","",""
"7 Strongly agree","2012","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2012","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2012","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2012","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2012","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2012","Other degree","no migration background","","","",""
"7 Strongly agree","2012","Other degree","direct migration background","","","",""
"7 Strongly agree","2012","Other degree","indirect migration background","","","",""
"7 Strongly agree","2012","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2012","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2012","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2013","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2013","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2013","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2013","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2013","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2013","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2013","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2013","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2013","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2013","Other degree","no migration background","","","",""
"1 Strongly disagree","2013","Other degree","direct migration background","","","",""
"1 Strongly disagree","2013","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2013","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2013","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2013","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2013","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2013","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2013","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2013","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2013","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2013","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2013","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2013","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2013","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2013","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2013","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2013","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2013","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2013","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2013","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2013","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2013","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2013","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2013","Other degree","no migration background","","","",""
"4 on scale 1-7","2013","Other degree","direct migration background","","","",""
"4 on scale 1-7","2013","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2013","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2013","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2013","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2013","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2013","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2013","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2013","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2013","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2013","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2013","Other degree","no migration background","","","",""
"5 on scale 1-7","2013","Other degree","direct migration background","","","",""
"5 on scale 1-7","2013","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2013","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2013","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2013","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2013","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2013","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2013","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2013","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2013","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2013","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2013","Other degree","no migration background","","","",""
"6 on scale 1-7","2013","Other degree","direct migration background","","","",""
"6 on scale 1-7","2013","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2013","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2013","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2013","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2013","secondary school degree","no migration background","","","",""
"7 Strongly agree","2013","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2013","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2013","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2013","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2013","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2013","Other degree","no migration background","","","",""
"7 Strongly agree","2013","Other degree","direct migration background","","","",""
"7 Strongly agree","2013","Other degree","indirect migration background","","","",""
"7 Strongly agree","2013","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2013","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2013","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2014","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2014","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2014","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2014","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2014","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2014","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2014","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2014","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2014","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2014","Other degree","no migration background","","","",""
"1 Strongly disagree","2014","Other degree","direct migration background","","","",""
"1 Strongly disagree","2014","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2014","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2014","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2014","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2014","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2014","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2014","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2014","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2014","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2014","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2014","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2014","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2014","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2014","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2014","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2014","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2014","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2014","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2014","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2014","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2014","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2014","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2014","Other degree","no migration background","","","",""
"4 on scale 1-7","2014","Other degree","direct migration background","","","",""
"4 on scale 1-7","2014","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2014","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2014","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2014","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2014","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2014","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2014","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2014","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2014","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2014","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2014","Other degree","no migration background","","","",""
"5 on scale 1-7","2014","Other degree","direct migration background","","","",""
"5 on scale 1-7","2014","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2014","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2014","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2014","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2014","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2014","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2014","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2014","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2014","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2014","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2014","Other degree","no migration background","","","",""
"6 on scale 1-7","2014","Other degree","direct migration background","","","",""
"6 on scale 1-7","2014","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2014","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2014","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2014","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2014","secondary school degree","no migration background","","","",""
"7 Strongly agree","2014","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2014","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2014","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2014","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2014","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2014","Other degree","no migration background","","","",""
"7 Strongly agree","2014","Other degree","direct migration background","","","",""
"7 Strongly agree","2014","Other degree","indirect migration background","","","",""
"7 Strongly agree","2014","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2014","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2014","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2015","lower secondary degree","no migration background","1414","0.251777683523335","0.240269237342042","0.263286129704628"
"1 Strongly disagree","2015","lower secondary degree","direct migration background","162","0.315875349949416","0.276667168564528","0.355083531334304"
"1 Strongly disagree","2015","lower secondary degree","indirect migration background","116","0.256477441861784","0.212686118373585","0.300268765349983"
"1 Strongly disagree","2015","secondary school degree","no migration background","1551","0.231107762380108","0.220752650906662","0.241462873853554"
"1 Strongly disagree","2015","secondary school degree","direct migration background","150","0.352815390314509","0.306277313657476","0.399353466971542"
"1 Strongly disagree","2015","secondary school degree","indirect migration background","127","0.267789458270622","0.225887514293735","0.309691402247508"
"1 Strongly disagree","2015","college entrance qualification","no migration background","1549","0.230333381088997","0.219861322630953","0.24080543954704"
"1 Strongly disagree","2015","college entrance qualification","direct migration background","147","0.285493724166914","0.243994144350867","0.326993303982962"
"1 Strongly disagree","2015","college entrance qualification","indirect migration background","173","0.291310751405097","0.25288103965286","0.329740463157334"
"1 Strongly disagree","2015","Other degree","no migration background","41","0.257420455260049","0.191890019820161","0.322950890699936"
"1 Strongly disagree","2015","Other degree","direct migration background","1500","0.371948303057743","0.356513920217966","0.38738268589752"
"1 Strongly disagree","2015","Other degree","indirect migration background","23","","",""
"1 Strongly disagree","2015","no degree/no degree yet","no migration background","84","0.187664330122259","0.149401532243562","0.225927128000956"
"1 Strongly disagree","2015","no degree/no degree yet","direct migration background","156","0.334329750117675","0.289104910440845","0.379554589794505"
"1 Strongly disagree","2015","no degree/no degree yet","indirect migration background","34","0.311358457261685","0.232064629031633","0.390652285491736"
"2 on scale 1-7 ","2015","lower secondary degree","no migration background","1219","0.234927752615319","0.223686592547636","0.246168912683001"
"2 on scale 1-7 ","2015","lower secondary degree","direct migration background","113","0.191715518922771","0.158513693165399","0.224917344680143"
"2 on scale 1-7 ","2015","lower secondary degree","indirect migration background","63","0.145109287964488","0.109789400232292","0.180429175696683"
"2 on scale 1-7 ","2015","secondary school degree","no migration background","1620","0.253066586979689","0.242386541021001","0.263746632938376"
"2 on scale 1-7 ","2015","secondary school degree","direct migration background","96","0.235817941989368","0.194474424803325","0.27716145917541"
"2 on scale 1-7 ","2015","secondary school degree","indirect migration background","116","0.264882349757467","0.223125821777815","0.306638877737119"
"2 on scale 1-7 ","2015","college entrance qualification","no migration background","2024","0.327395661474974","0.315724378922755","0.339066944027193"
"2 on scale 1-7 ","2015","college entrance qualification","direct migration background","131","0.290829832071982","0.24910091655693","0.332558747587034"
"2 on scale 1-7 ","2015","college entrance qualification","indirect migration background","146","0.26607329223179","0.228697712658137","0.303448871805443"
"2 on scale 1-7 ","2015","Other degree","no migration background","34","0.186485977211711","0.128107112123108","0.244864842300315"
"2 on scale 1-7 ","2015","Other degree","direct migration background","830","0.226280442944214","0.212918624135016","0.239642261753412"
"2 on scale 1-7 ","2015","Other degree","indirect migration background","8","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","no migration background","99","0.232862985903916","0.19144349131412","0.274282480493711"
"2 on scale 1-7 ","2015","no degree/no degree yet","direct migration background","93","0.170066835797033","0.134051180129063","0.206082491465003"
"2 on scale 1-7 ","2015","no degree/no degree yet","indirect migration background","35","0.255836690678692","0.181118218274668","0.330555163082716"
"3 on scale 1-7 ","2015","lower secondary degree","no migration background","912","0.161326442481393","0.151573357701866","0.17107952726092"
"3 on scale 1-7 ","2015","lower secondary degree","direct migration background","77","0.133783137782595","0.105071020664415","0.162495254900775"
"3 on scale 1-7 ","2015","lower secondary degree","indirect migration background","56","0.151585232863955","0.11562280806803","0.187547657659881"
"3 on scale 1-7 ","2015","secondary school degree","no migration background","1144","0.181907841394436","0.172431480343917","0.191384202444955"
"3 on scale 1-7 ","2015","secondary school degree","direct migration background","50","0.1555808494828","0.120280607240765","0.190881091724834"
"3 on scale 1-7 ","2015","secondary school degree","indirect migration background","62","0.15230399177945","0.118302720364742","0.186305263194158"
"3 on scale 1-7 ","2015","college entrance qualification","no migration background","1147","0.192531867279102","0.182725316123162","0.202338418435043"
"3 on scale 1-7 ","2015","college entrance qualification","direct migration background","73","0.154294751201687","0.121103205168221","0.187486297235153"
"3 on scale 1-7 ","2015","college entrance qualification","indirect migration background","86","0.176916993933817","0.144641898029095","0.209192089838538"
"3 on scale 1-7 ","2015","Other degree","no migration background","31","0.230261285276476","0.167160877873375","0.293361692679576"
"3 on scale 1-7 ","2015","Other degree","direct migration background","455","0.121577409669637","0.111141544199345","0.13201327513993"
"3 on scale 1-7 ","2015","Other degree","indirect migration background","9","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","no migration background","69","0.21118939840914","0.171191191622212","0.251187605196068"
"3 on scale 1-7 ","2015","no degree/no degree yet","direct migration background","45","0.130597376725102","0.0982947640517945","0.162899989398409"
"3 on scale 1-7 ","2015","no degree/no degree yet","indirect migration background","21","","",""
"4 on scale 1-7","2015","lower secondary degree","no migration background","843","0.153497112165532","0.14393933122866","0.163054893102405"
"4 on scale 1-7","2015","lower secondary degree","direct migration background","79","0.179895334349435","0.147499005229878","0.212291663468993"
"4 on scale 1-7","2015","lower secondary degree","indirect migration background","45","0.137038513119477","0.102553258613145","0.171523767625809"
"4 on scale 1-7","2015","secondary school degree","no migration background","964","0.153736654497558","0.144876194847562","0.162597114147554"
"4 on scale 1-7","2015","secondary school degree","direct migration background","49","0.0951989641651248","0.066615607042469","0.123782321287781"
"4 on scale 1-7","2015","secondary school degree","indirect migration background","51","0.133115538991039","0.100970464867418","0.16526061311466"
"4 on scale 1-7","2015","college entrance qualification","no migration background","773","0.129505616455252","0.121154787673557","0.137856445236946"
"4 on scale 1-7","2015","college entrance qualification","direct migration background","56","0.144418896659968","0.112120200123273","0.176717593196663"
"4 on scale 1-7","2015","college entrance qualification","indirect migration background","56","0.119711037100928","0.0922548217114635","0.147167252490392"
"4 on scale 1-7","2015","Other degree","no migration background","25","","",""
"4 on scale 1-7","2015","Other degree","direct migration background","423","0.124330648442274","0.11379383101361","0.134867465870938"
"4 on scale 1-7","2015","Other degree","indirect migration background","6","","",""
"4 on scale 1-7","2015","no degree/no degree yet","no migration background","64","0.154803383892051","0.119355754613529","0.190251013170573"
"4 on scale 1-7","2015","no degree/no degree yet","direct migration background","47","0.137465605275127","0.104455631025605","0.170475579524648"
"4 on scale 1-7","2015","no degree/no degree yet","indirect migration background","14","","",""
"5 on scale 1-7","2015","lower secondary degree","no migration background","457","0.0881568292364027","0.0806392017580021","0.0956744567148033"
"5 on scale 1-7","2015","lower secondary degree","direct migration background","50","0.0670488516686062","0.0459540068454133","0.0881436964917992"
"5 on scale 1-7","2015","lower secondary degree","indirect migration background","43","0.116246083262538","0.0841042051527264","0.148387961372349"
"5 on scale 1-7","2015","secondary school degree","no migration background","588","0.0971085660559023","0.0898347668045542","0.104382365307251"
"5 on scale 1-7","2015","secondary school degree","direct migration background","22","","",""
"5 on scale 1-7","2015","secondary school degree","indirect migration background","34","0.0932213676005748","0.0657090093009496","0.1207337259002"
"5 on scale 1-7","2015","college entrance qualification","no migration background","451","0.0782264787117246","0.0715477885539672","0.0849051688694821"
"5 on scale 1-7","2015","college entrance qualification","direct migration background","23","","",""
"5 on scale 1-7","2015","college entrance qualification","indirect migration background","40","0.0996042464112324","0.074275330963428","0.124933161859037"
"5 on scale 1-7","2015","Other degree","no migration background","15","","",""
"5 on scale 1-7","2015","Other degree","direct migration background","243","0.062532233417159","0.0548004367710836","0.0702640300632343"
"5 on scale 1-7","2015","Other degree","indirect migration background","9","","",""
"5 on scale 1-7","2015","no degree/no degree yet","no migration background","42","0.0930479335794197","0.0645794962345503","0.121516370924289"
"5 on scale 1-7","2015","no degree/no degree yet","direct migration background","30","0.104800179106882","0.0754371432212947","0.13416321499247"
"5 on scale 1-7","2015","no degree/no degree yet","indirect migration background","15","","",""
"6 on scale 1-7","2015","lower secondary degree","no migration background","296","0.0576758673278484","0.0514944228964556","0.0638573117592411"
"6 on scale 1-7","2015","lower secondary degree","direct migration background","24","","",""
"6 on scale 1-7","2015","lower secondary degree","indirect migration background","24","","",""
"6 on scale 1-7","2015","secondary school degree","no migration background","272","0.0461068361539402","0.0409551748442817","0.0512584974635987"
"6 on scale 1-7","2015","secondary school degree","direct migration background","15","","",""
"6 on scale 1-7","2015","secondary school degree","indirect migration background","17","","",""
"6 on scale 1-7","2015","college entrance qualification","no migration background","182","0.029518526933173","0.0253089034260106","0.0337281504403353"
"6 on scale 1-7","2015","college entrance qualification","direct migration background","12","","",""
"6 on scale 1-7","2015","college entrance qualification","indirect migration background","18","","",""
"6 on scale 1-7","2015","Other degree","no migration background","7","","",""
