"plh0206i02","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","secondary school degree","East Germany","109","0.047093323963891","0.0385321309252019","0.0556545170025801"
"6 on scale 1-7","2015","college entrance qualification","West Germany","170","0.0262342576729407","0.022154185719313","0.0303143296265683"
"6 on scale 1-7","2015","college entrance qualification","East Germany","42","0.0436044889258865","0.0325332897989983","0.0546756880527748"
"6 on scale 1-7","2015","Other degree","West Germany","148","0.0453728920056237","0.0386025611804846","0.0521432228307628"
"6 on scale 1-7","2015","Other degree","East Germany","17","","",""
"6 on scale 1-7","2015","no degree/no degree yet","West Germany","41","0.0544293345408283","0.0390141071477553","0.0698445619339012"
"6 on scale 1-7","2015","no degree/no degree yet","East Germany","4","","",""
"7 Strongly agree","2015","lower secondary degree","West Germany","313","0.0536899016332556","0.0475973272295414","0.0597824760369698"
"7 Strongly agree","2015","lower secondary degree","East Germany","80","0.0650007988256229","0.050614187586715","0.0793874100645308"
"7 Strongly agree","2015","secondary school degree","West Germany","170","0.0350311696218995","0.02985568828281","0.0402066509609891"
"7 Strongly agree","2015","secondary school degree","East Germany","102","0.0486897822866314","0.0399919820425226","0.0573875825307403"
"7 Strongly agree","2015","college entrance qualification","West Germany","97","0.0122274406896391","0.00942199124253065","0.0150328901367475"
"7 Strongly agree","2015","college entrance qualification","East Germany","18","","",""
"7 Strongly agree","2015","Other degree","West Germany","160","0.0487519750832476","0.0417464971407907","0.0557574530257045"
"7 Strongly agree","2015","Other degree","East Germany","28","","",""
"7 Strongly agree","2015","no degree/no degree yet","West Germany","49","0.0655910246042769","0.04876904368164","0.0824130055269138"
"7 Strongly agree","2015","no degree/no degree yet","East Germany","7","","",""
"1 Strongly disagree","2016","lower secondary degree","West Germany","11","","",""
"1 Strongly disagree","2016","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2016","secondary school degree","West Germany","15","","",""
"1 Strongly disagree","2016","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","West Germany","11","","",""
"1 Strongly disagree","2016","college entrance qualification","East Germany","1","","",""
"1 Strongly disagree","2016","Other degree","West Germany","1394","0.584499138248215","0.562478826698916","0.606519449797515"
"1 Strongly disagree","2016","Other degree","East Germany","288","0.709885257392716","0.665356495383448","0.754414019401985"
"1 Strongly disagree","2016","no degree/no degree yet","West Germany","930","0.552818582776202","0.525675771755651","0.579961393796754"
"1 Strongly disagree","2016","no degree/no degree yet","East Germany","173","0.652047299410952","0.595336848342362","0.708757750479542"
"2 on scale 1-7 ","2016","lower secondary degree","West Germany","6","","",""
"2 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","West Germany","2","","",""
"2 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","West Germany","4","","",""
"2 on scale 1-7 ","2016","college entrance qualification","East Germany","3","","",""
"2 on scale 1-7 ","2016","Other degree","West Germany","169","0.144888694117102","0.129160671301332","0.160616716932873"
"2 on scale 1-7 ","2016","Other degree","East Germany","43","0.087379335638887","0.0596709539520916","0.115087717325682"
"2 on scale 1-7 ","2016","no degree/no degree yet","West Germany","100","0.0972052319134758","0.0810333348059727","0.113377129020979"
"2 on scale 1-7 ","2016","no degree/no degree yet","East Germany","20","","",""
"3 on scale 1-7 ","2016","lower secondary degree","West Germany","2","","",""
"3 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2016","secondary school degree","West Germany","1","","",""
"3 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","West Germany","2","","",""
"3 on scale 1-7 ","2016","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","Other degree","West Germany","106","0.0871597511965842","0.0745559675831494","0.099763534810019"
"3 on scale 1-7 ","2016","Other degree","East Germany","19","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","West Germany","46","0.103534660710641","0.0869031666117309","0.120166154809551"
"3 on scale 1-7 ","2016","no degree/no degree yet","East Germany","19","","",""
"4 on scale 1-7","2016","lower secondary degree","West Germany","3","","",""
"4 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2016","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2016","college entrance qualification","West Germany","1","","",""
"4 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2016","Other degree","West Germany","94","0.0587457247446218","0.0482385205794465","0.0692529289097971"
"4 on scale 1-7","2016","Other degree","East Germany","18","","",""
"4 on scale 1-7","2016","no degree/no degree yet","West Germany","56","0.0850957494258385","0.0698635229349866","0.10032797591669"
"4 on scale 1-7","2016","no degree/no degree yet","East Germany","13","","",""
"5 on scale 1-7","2016","lower secondary degree","West Germany","1","","",""
"5 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2016","secondary school degree","West Germany","3","","",""
"5 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2016","college entrance qualification","West Germany","3","","",""
"5 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2016","Other degree","West Germany","57","0.0595533886094445","0.0489787418439576","0.0701280353749314"
"5 on scale 1-7","2016","Other degree","East Germany","10","","",""
"5 on scale 1-7","2016","no degree/no degree yet","West Germany","39","0.0506355822083037","0.0386663577479387","0.0626048066686687"
"5 on scale 1-7","2016","no degree/no degree yet","East Germany","13","","",""
"6 on scale 1-7","2016","lower secondary degree","West Germany","3","","",""
"6 on scale 1-7","2016","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2016","secondary school degree","West Germany","1","","",""
"6 on scale 1-7","2016","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2016","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2016","Other degree","West Germany","33","0.0153847770450767","0.00988526150444891","0.0208842925857045"
"6 on scale 1-7","2016","Other degree","East Germany","9","","",""
"6 on scale 1-7","2016","no degree/no degree yet","West Germany","33","0.0539455482472555","0.0416128670574218","0.0662782294370893"
"6 on scale 1-7","2016","no degree/no degree yet","East Germany","9","","",""
"7 Strongly agree","2016","lower secondary degree","West Germany","4","","",""
"7 Strongly agree","2016","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2016","secondary school degree","West Germany","1","","",""
"7 Strongly agree","2016","secondary school degree","East Germany","","","",""
"7 Strongly agree","2016","college entrance qualification","West Germany","1","","",""
"7 Strongly agree","2016","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2016","Other degree","West Germany","71","0.0497685260389551","0.0400514041120253","0.0594856479658848"
"7 Strongly agree","2016","Other degree","East Germany","12","","",""
"7 Strongly agree","2016","no degree/no degree yet","West Germany","85","0.0567646447182834","0.0441326879731556","0.0693966014634112"
"7 Strongly agree","2016","no degree/no degree yet","East Germany","24","","",""
"1 Strongly disagree","2017","lower secondary degree","West Germany","11","","",""
"1 Strongly disagree","2017","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2017","secondary school degree","West Germany","3","","",""
"1 Strongly disagree","2017","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2017","college entrance qualification","West Germany","7","","",""
"1 Strongly disagree","2017","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2017","Other degree","West Germany","985","0.723031302404681","0.69854469280739","0.747517912001971"
"1 Strongly disagree","2017","Other degree","East Germany","102","0.710630750367368","0.633851497970488","0.787410002764249"
"1 Strongly disagree","2017","no degree/no degree yet","West Germany","821","0.732088038053201","0.706104774319986","0.758071301786417"
"1 Strongly disagree","2017","no degree/no degree yet","East Germany","67","0.718539693598137","0.632109520726049","0.804969866470225"
"2 on scale 1-7 ","2017","lower secondary degree","West Germany","2","","",""
"2 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","West Germany","2","","",""
"2 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","Other degree","West Germany","126","0.131611298761208","0.113112717047663","0.150109880474752"
"2 on scale 1-7 ","2017","Other degree","East Germany","9","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","West Germany","118","0.106875618138045","0.0887492295392994","0.125002006736791"
"2 on scale 1-7 ","2017","no degree/no degree yet","East Germany","8","","",""
"3 on scale 1-7 ","2017","lower secondary degree","West Germany","1","","",""
"3 on scale 1-7 ","2017","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2017","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","West Germany","1","","",""
"3 on scale 1-7 ","2017","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","Other degree","West Germany","55","0.0371598858935699","0.0268096788710586","0.0475100929160813"
"3 on scale 1-7 ","2017","Other degree","East Germany","4","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","West Germany","42","0.0301736795684341","0.0201372991617248","0.0402100599751434"
"3 on scale 1-7 ","2017","no degree/no degree yet","East Germany","7","","",""
"4 on scale 1-7","2017","lower secondary degree","West Germany","1","","",""
"4 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2017","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2017","secondary school degree","East Germany","1","","",""
"4 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2017","Other degree","West Germany","48","0.0330333447467629","0.02325384168854","0.0428128478049859"
"4 on scale 1-7","2017","Other degree","East Germany","6","","",""
"4 on scale 1-7","2017","no degree/no degree yet","West Germany","43","0.0447066807512894","0.0325819925964475","0.0568313689061313"
"4 on scale 1-7","2017","no degree/no degree yet","East Germany","4","","",""
"5 on scale 1-7","2017","lower secondary degree","West Germany","1","","",""
"5 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2017","secondary school degree","West Germany","1","","",""
"5 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2017","Other degree","West Germany","28","","",""
"5 on scale 1-7","2017","Other degree","East Germany","6","","",""
"5 on scale 1-7","2017","no degree/no degree yet","West Germany","28","","",""
"5 on scale 1-7","2017","no degree/no degree yet","East Germany","6","","",""
"6 on scale 1-7","2017","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2017","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2017","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2017","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2017","Other degree","West Germany","10","","",""
"6 on scale 1-7","2017","Other degree","East Germany","1","","",""
"6 on scale 1-7","2017","no degree/no degree yet","West Germany","14","","",""
"6 on scale 1-7","2017","no degree/no degree yet","East Germany","2","","",""
"7 Strongly agree","2017","lower secondary degree","West Germany","1","","",""
"7 Strongly agree","2017","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2017","secondary school degree","West Germany","","","",""
"7 Strongly agree","2017","secondary school degree","East Germany","","","",""
"7 Strongly agree","2017","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2017","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2017","Other degree","West Germany","31","0.031184380762229","0.0216734309264749","0.0406953305979831"
"7 Strongly agree","2017","Other degree","East Germany","6","","",""
"7 Strongly agree","2017","no degree/no degree yet","West Germany","50","0.0451513511662456","0.0329693499571191","0.0573333523753721"
"7 Strongly agree","2017","no degree/no degree yet","East Germany","10","","",""
"1 Strongly disagree","2018","lower secondary degree","West Germany","6","","",""
"1 Strongly disagree","2018","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2018","secondary school degree","West Germany","3","","",""
"1 Strongly disagree","2018","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2018","college entrance qualification","West Germany","2","","",""
"1 Strongly disagree","2018","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2018","Other degree","West Germany","101","0.666301889876763","0.589552225327138","0.743051554426388"
"1 Strongly disagree","2018","Other degree","East Germany","23","","",""
"1 Strongly disagree","2018","no degree/no degree yet","West Germany","109","0.671924059052655","0.599173658781767","0.744674459323542"
"1 Strongly disagree","2018","no degree/no degree yet","East Germany","8","","",""
"2 on scale 1-7 ","2018","lower secondary degree","West Germany","2","","",""
"2 on scale 1-7 ","2018","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","West Germany","1","","",""
"2 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","Other degree","West Germany","16","","",""
"2 on scale 1-7 ","2018","Other degree","East Germany","2","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","West Germany","13","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","East Germany","2","","",""
"3 on scale 1-7 ","2018","lower secondary degree","West Germany","2","","",""
"3 on scale 1-7 ","2018","lower secondary degree","East Germany","1","","",""
"3 on scale 1-7 ","2018","secondary school degree","West Germany","1","","",""
"3 on scale 1-7 ","2018","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","Other degree","West Germany","7","","",""
"3 on scale 1-7 ","2018","Other degree","East Germany","1","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","West Germany","9","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2018","lower secondary degree","West Germany","2","","",""
"4 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2018","Other degree","West Germany","10","","",""
"4 on scale 1-7","2018","Other degree","East Germany","2","","",""
"4 on scale 1-7","2018","no degree/no degree yet","West Germany","8","","",""
"4 on scale 1-7","2018","no degree/no degree yet","East Germany","2","","",""
"5 on scale 1-7","2018","lower secondary degree","West Germany","1","","",""
"5 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2018","Other degree","West Germany","2","","",""
"5 on scale 1-7","2018","Other degree","East Germany","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","West Germany","5","","",""
"5 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2018","lower secondary degree","West Germany","1","","",""
"6 on scale 1-7","2018","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2018","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2018","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2018","Other degree","West Germany","3","","",""
"6 on scale 1-7","2018","Other degree","East Germany","1","","",""
"6 on scale 1-7","2018","no degree/no degree yet","West Germany","9","","",""
"6 on scale 1-7","2018","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2018","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2018","secondary school degree","West Germany","","","",""
"7 Strongly agree","2018","secondary school degree","East Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2018","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2018","Other degree","West Germany","6","","",""
"7 Strongly agree","2018","Other degree","East Germany","","","",""
"7 Strongly agree","2018","no degree/no degree yet","West Germany","7","","",""
"7 Strongly agree","2018","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2019","lower secondary degree","West Germany","3","","",""
"1 Strongly disagree","2019","lower secondary degree","East Germany","1","","",""
"1 Strongly disagree","2019","secondary school degree","West Germany","2","","",""
"1 Strongly disagree","2019","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2019","college entrance qualification","West Germany","1","","",""
"1 Strongly disagree","2019","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2019","Other degree","West Germany","45","0.612361581844539","0.504925064993517","0.719798098695561"
"1 Strongly disagree","2019","Other degree","East Germany","2","","",""
"1 Strongly disagree","2019","no degree/no degree yet","West Germany","68","0.600184836375799","0.514989000026948","0.68538067272465"
"1 Strongly disagree","2019","no degree/no degree yet","East Germany","8","","",""
"2 on scale 1-7 ","2019","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2019","secondary school degree","West Germany","1","","",""
"2 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2019","Other degree","West Germany","14","","",""
"2 on scale 1-7 ","2019","Other degree","East Germany","1","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","West Germany","21","","",""
"2 on scale 1-7 ","2019","no degree/no degree yet","East Germany","1","","",""
"3 on scale 1-7 ","2019","lower secondary degree","West Germany","2","","",""
"3 on scale 1-7 ","2019","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2019","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2019","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2019","Other degree","West Germany","7","","",""
"3 on scale 1-7 ","2019","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","West Germany","17","","",""
"3 on scale 1-7 ","2019","no degree/no degree yet","East Germany","1","","",""
"4 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2019","secondary school degree","West Germany","1","","",""
"4 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2019","Other degree","West Germany","6","","",""
"4 on scale 1-7","2019","Other degree","East Germany","1","","",""
"4 on scale 1-7","2019","no degree/no degree yet","West Germany","7","","",""
"4 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2019","secondary school degree","West Germany","1","","",""
"5 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2019","Other degree","West Germany","2","","",""
"5 on scale 1-7","2019","Other degree","East Germany","","","",""
"5 on scale 1-7","2019","no degree/no degree yet","West Germany","5","","",""
"5 on scale 1-7","2019","no degree/no degree yet","East Germany","1","","",""
"6 on scale 1-7","2019","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2019","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2019","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2019","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2019","Other degree","West Germany","","","",""
"6 on scale 1-7","2019","Other degree","East Germany","","","",""
"6 on scale 1-7","2019","no degree/no degree yet","West Germany","4","","",""
"6 on scale 1-7","2019","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2019","lower secondary degree","West Germany","1","","",""
"7 Strongly agree","2019","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2019","secondary school degree","West Germany","","","",""
"7 Strongly agree","2019","secondary school degree","East Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2019","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2019","Other degree","West Germany","5","","",""
"7 Strongly agree","2019","Other degree","East Germany","","","",""
"7 Strongly agree","2019","no degree/no degree yet","West Germany","5","","",""
"7 Strongly agree","2019","no degree/no degree yet","East Germany","1","","",""
