"plh0206i02","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2017","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2017","Full Time","no migration background","","","",""
"4 on scale 1-7","2017","Full Time","direct migration background","","","",""
"4 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2017","Part Time","no migration background","","","",""
"4 on scale 1-7","2017","Part Time","direct migration background","","","",""
"4 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2017","Not Working","no migration background","","","",""
"4 on scale 1-7","2017","Not Working","direct migration background","109","0.045526670971546","0.0378192376348014","0.0532341043082906"
"4 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2017","Full Time","no migration background","","","",""
"5 on scale 1-7","2017","Full Time","direct migration background","","","",""
"5 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2017","Part Time","no migration background","","","",""
"5 on scale 1-7","2017","Part Time","direct migration background","","","",""
"5 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2017","Not Working","no migration background","","","",""
"5 on scale 1-7","2017","Not Working","direct migration background","73","0.031948099687831","0.0254458032132258","0.0384503961624361"
"5 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2017","Full Time","no migration background","","","",""
"6 on scale 1-7","2017","Full Time","direct migration background","","","",""
"6 on scale 1-7","2017","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2017","Part Time","no migration background","","","",""
"6 on scale 1-7","2017","Part Time","direct migration background","","","",""
"6 on scale 1-7","2017","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2017","Not Working","no migration background","","","",""
"6 on scale 1-7","2017","Not Working","direct migration background","30","0.0126470288590809","0.00851536097314925","0.0167786967450126"
"6 on scale 1-7","2017","Not Working","indirect migration background","","","",""
"7 Strongly agree","2017","Full Time","no migration background","","","",""
"7 Strongly agree","2017","Full Time","direct migration background","","","",""
"7 Strongly agree","2017","Full Time","indirect migration background","","","",""
"7 Strongly agree","2017","Part Time","no migration background","","","",""
"7 Strongly agree","2017","Part Time","direct migration background","","","",""
"7 Strongly agree","2017","Part Time","indirect migration background","","","",""
"7 Strongly agree","2017","Not Working","no migration background","","","",""
"7 Strongly agree","2017","Not Working","direct migration background","104","0.041048919541634","0.0337131779805507","0.0483846611027173"
"7 Strongly agree","2017","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2018","Full Time","no migration background","","","",""
"1 Strongly disagree","2018","Full Time","direct migration background","","","",""
"1 Strongly disagree","2018","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2018","Part Time","no migration background","","","",""
"1 Strongly disagree","2018","Part Time","direct migration background","","","",""
"1 Strongly disagree","2018","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2018","Not Working","no migration background","","","",""
"1 Strongly disagree","2018","Not Working","direct migration background","283","0.698758935311529","0.654349327607651","0.743168543015407"
"1 Strongly disagree","2018","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2018","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2018","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2018","Not Working","direct migration background","39","0.074218124107203","0.0488454941038033","0.0995907541106027"
"2 on scale 1-7 ","2018","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2018","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2018","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2018","Not Working","direct migration background","21","","",""
"3 on scale 1-7 ","2018","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2018","Full Time","no migration background","","","",""
"4 on scale 1-7","2018","Full Time","direct migration background","","","",""
"4 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2018","Part Time","no migration background","","","",""
"4 on scale 1-7","2018","Part Time","direct migration background","","","",""
"4 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2018","Not Working","no migration background","","","",""
"4 on scale 1-7","2018","Not Working","direct migration background","25","","",""
"4 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2018","Full Time","no migration background","","","",""
"5 on scale 1-7","2018","Full Time","direct migration background","","","",""
"5 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2018","Part Time","no migration background","","","",""
"5 on scale 1-7","2018","Part Time","direct migration background","","","",""
"5 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2018","Not Working","no migration background","","","",""
"5 on scale 1-7","2018","Not Working","direct migration background","11","","",""
"5 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2018","Full Time","no migration background","","","",""
"6 on scale 1-7","2018","Full Time","direct migration background","","","",""
"6 on scale 1-7","2018","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2018","Part Time","no migration background","","","",""
"6 on scale 1-7","2018","Part Time","direct migration background","","","",""
"6 on scale 1-7","2018","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2018","Not Working","no migration background","","","",""
"6 on scale 1-7","2018","Not Working","direct migration background","14","","",""
"6 on scale 1-7","2018","Not Working","indirect migration background","","","",""
"7 Strongly agree","2018","Full Time","no migration background","","","",""
"7 Strongly agree","2018","Full Time","direct migration background","","","",""
"7 Strongly agree","2018","Full Time","indirect migration background","","","",""
"7 Strongly agree","2018","Part Time","no migration background","","","",""
"7 Strongly agree","2018","Part Time","direct migration background","","","",""
"7 Strongly agree","2018","Part Time","indirect migration background","","","",""
"7 Strongly agree","2018","Not Working","no migration background","","","",""
"7 Strongly agree","2018","Not Working","direct migration background","17","","",""
"7 Strongly agree","2018","Not Working","indirect migration background","","","",""
"1 Strongly disagree","2019","Full Time","no migration background","","","",""
"1 Strongly disagree","2019","Full Time","direct migration background","","","",""
"1 Strongly disagree","2019","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2019","Part Time","no migration background","","","",""
"1 Strongly disagree","2019","Part Time","direct migration background","","","",""
"1 Strongly disagree","2019","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2019","Not Working","no migration background","","","",""
"1 Strongly disagree","2019","Not Working","direct migration background","151","0.622450314441604","0.564626649985882","0.680273978897327"
"1 Strongly disagree","2019","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2019","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2019","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2019","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2019","Not Working","direct migration background","43","0.169459245600361","0.124710659539601","0.21420783166112"
"2 on scale 1-7 ","2019","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2019","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2019","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2019","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2019","Not Working","direct migration background","31","0.0942679016448898","0.0594142722889331","0.129121531000846"
"3 on scale 1-7 ","2019","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2019","Full Time","no migration background","","","",""
"4 on scale 1-7","2019","Full Time","direct migration background","","","",""
"4 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"4 on scale 1-7","2019","Part Time","no migration background","","","",""
"4 on scale 1-7","2019","Part Time","direct migration background","","","",""
"4 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"4 on scale 1-7","2019","Not Working","no migration background","","","",""
"4 on scale 1-7","2019","Not Working","direct migration background","17","","",""
"4 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"5 on scale 1-7","2019","Full Time","no migration background","","","",""
"5 on scale 1-7","2019","Full Time","direct migration background","","","",""
"5 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"5 on scale 1-7","2019","Part Time","no migration background","","","",""
"5 on scale 1-7","2019","Part Time","direct migration background","","","",""
"5 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"5 on scale 1-7","2019","Not Working","no migration background","","","",""
"5 on scale 1-7","2019","Not Working","direct migration background","9","","",""
"5 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"6 on scale 1-7","2019","Full Time","no migration background","","","",""
"6 on scale 1-7","2019","Full Time","direct migration background","","","",""
"6 on scale 1-7","2019","Full Time","indirect migration background","","","",""
"6 on scale 1-7","2019","Part Time","no migration background","","","",""
"6 on scale 1-7","2019","Part Time","direct migration background","","","",""
"6 on scale 1-7","2019","Part Time","indirect migration background","","","",""
"6 on scale 1-7","2019","Not Working","no migration background","","","",""
"6 on scale 1-7","2019","Not Working","direct migration background","5","","",""
"6 on scale 1-7","2019","Not Working","indirect migration background","","","",""
"7 Strongly agree","2019","Full Time","no migration background","","","",""
"7 Strongly agree","2019","Full Time","direct migration background","","","",""
"7 Strongly agree","2019","Full Time","indirect migration background","","","",""
"7 Strongly agree","2019","Part Time","no migration background","","","",""
"7 Strongly agree","2019","Part Time","direct migration background","","","",""
"7 Strongly agree","2019","Part Time","indirect migration background","","","",""
"7 Strongly agree","2019","Not Working","no migration background","","","",""
"7 Strongly agree","2019","Not Working","direct migration background","14","","",""
"7 Strongly agree","2019","Not Working","indirect migration background","","","",""
