"plh0206i02","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2013","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2013","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2013","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2013","higher education","Urban Area","","","",""
"1 Strongly disagree","2013","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2013","in school","Urban Area","","","",""
"2 on scale 1-7 ","2013","in school","Rural Area","","","",""
"2 on scale 1-7 ","2013","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2013","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2013","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2013","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2013","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2013","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2013","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2013","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2013","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2013","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2013","in school","Urban Area","","","",""
"3 on scale 1-7 ","2013","in school","Rural Area","","","",""
"3 on scale 1-7 ","2013","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2013","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2013","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2013","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2013","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2013","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2013","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2013","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2013","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2013","higher education","Rural Area","","","",""
"4 on scale 1-7","2013","in school","Urban Area","","","",""
"4 on scale 1-7","2013","in school","Rural Area","","","",""
"4 on scale 1-7","2013","inadequately","Urban Area","","","",""
"4 on scale 1-7","2013","inadequately","Rural Area","","","",""
"4 on scale 1-7","2013","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2013","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2013","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2013","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2013","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2013","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2013","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2013","higher education","Urban Area","","","",""
"4 on scale 1-7","2013","higher education","Rural Area","","","",""
"5 on scale 1-7","2013","in school","Urban Area","","","",""
"5 on scale 1-7","2013","in school","Rural Area","","","",""
"5 on scale 1-7","2013","inadequately","Urban Area","","","",""
"5 on scale 1-7","2013","inadequately","Rural Area","","","",""
"5 on scale 1-7","2013","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2013","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2013","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2013","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2013","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2013","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2013","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2013","higher education","Urban Area","","","",""
"5 on scale 1-7","2013","higher education","Rural Area","","","",""
"6 on scale 1-7","2013","in school","Urban Area","","","",""
"6 on scale 1-7","2013","in school","Rural Area","","","",""
"6 on scale 1-7","2013","inadequately","Urban Area","","","",""
"6 on scale 1-7","2013","inadequately","Rural Area","","","",""
"6 on scale 1-7","2013","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2013","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2013","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2013","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2013","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2013","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2013","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2013","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2013","higher education","Urban Area","","","",""
"6 on scale 1-7","2013","higher education","Rural Area","","","",""
"7 Strongly agree","2013","in school","Urban Area","","","",""
"7 Strongly agree","2013","in school","Rural Area","","","",""
"7 Strongly agree","2013","inadequately","Urban Area","","","",""
"7 Strongly agree","2013","inadequately","Rural Area","","","",""
"7 Strongly agree","2013","general elemantary","Urban Area","","","",""
"7 Strongly agree","2013","general elemantary","Rural Area","","","",""
"7 Strongly agree","2013","middle vocational","Urban Area","","","",""
"7 Strongly agree","2013","middle vocational","Rural Area","","","",""
"7 Strongly agree","2013","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2013","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2013","higher vocational","Urban Area","","","",""
"7 Strongly agree","2013","higher vocational","Rural Area","","","",""
"7 Strongly agree","2013","higher education","Urban Area","","","",""
"7 Strongly agree","2013","higher education","Rural Area","","","",""
"1 Strongly disagree","2014","in school","Urban Area","","","",""
"1 Strongly disagree","2014","in school","Rural Area","","","",""
"1 Strongly disagree","2014","inadequately","Urban Area","","","",""
"1 Strongly disagree","2014","inadequately","Rural Area","","","",""
"1 Strongly disagree","2014","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2014","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2014","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2014","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2014","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2014","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2014","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2014","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2014","higher education","Urban Area","","","",""
"1 Strongly disagree","2014","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2014","in school","Urban Area","","","",""
"2 on scale 1-7 ","2014","in school","Rural Area","","","",""
"2 on scale 1-7 ","2014","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2014","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2014","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2014","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2014","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2014","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2014","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2014","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2014","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2014","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2014","in school","Urban Area","","","",""
"3 on scale 1-7 ","2014","in school","Rural Area","","","",""
"3 on scale 1-7 ","2014","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2014","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2014","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2014","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2014","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2014","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2014","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2014","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2014","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2014","higher education","Rural Area","","","",""
"4 on scale 1-7","2014","in school","Urban Area","","","",""
"4 on scale 1-7","2014","in school","Rural Area","","","",""
"4 on scale 1-7","2014","inadequately","Urban Area","","","",""
"4 on scale 1-7","2014","inadequately","Rural Area","","","",""
"4 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2014","higher education","Urban Area","","","",""
"4 on scale 1-7","2014","higher education","Rural Area","","","",""
"5 on scale 1-7","2014","in school","Urban Area","","","",""
"5 on scale 1-7","2014","in school","Rural Area","","","",""
"5 on scale 1-7","2014","inadequately","Urban Area","","","",""
"5 on scale 1-7","2014","inadequately","Rural Area","","","",""
"5 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2014","higher education","Urban Area","","","",""
"5 on scale 1-7","2014","higher education","Rural Area","","","",""
"6 on scale 1-7","2014","in school","Urban Area","","","",""
"6 on scale 1-7","2014","in school","Rural Area","","","",""
"6 on scale 1-7","2014","inadequately","Urban Area","","","",""
"6 on scale 1-7","2014","inadequately","Rural Area","","","",""
"6 on scale 1-7","2014","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2014","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2014","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2014","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2014","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2014","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2014","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2014","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2014","higher education","Urban Area","","","",""
"6 on scale 1-7","2014","higher education","Rural Area","","","",""
"7 Strongly agree","2014","in school","Urban Area","","","",""
"7 Strongly agree","2014","in school","Rural Area","","","",""
"7 Strongly agree","2014","inadequately","Urban Area","","","",""
"7 Strongly agree","2014","inadequately","Rural Area","","","",""
"7 Strongly agree","2014","general elemantary","Urban Area","","","",""
"7 Strongly agree","2014","general elemantary","Rural Area","","","",""
"7 Strongly agree","2014","middle vocational","Urban Area","","","",""
"7 Strongly agree","2014","middle vocational","Rural Area","","","",""
"7 Strongly agree","2014","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2014","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2014","higher vocational","Urban Area","","","",""
"7 Strongly agree","2014","higher vocational","Rural Area","","","",""
"7 Strongly agree","2014","higher education","Urban Area","","","",""
"7 Strongly agree","2014","higher education","Rural Area","","","",""
"1 Strongly disagree","2015","in school","Urban Area","71","0.259695190166007","0.205666421615251","0.313723958716762"
"1 Strongly disagree","2015","in school","Rural Area","18","","",""
"1 Strongly disagree","2015","inadequately","Urban Area","117","0.309159908844441","0.26161816254069","0.356701655148192"
"1 Strongly disagree","2015","inadequately","Rural Area","39","0.242825335122567","0.173509180944631","0.312141489300503"
"1 Strongly disagree","2015","general elemantary","Urban Area","620","0.301214083808381","0.28090315592612","0.321525011690643"
"1 Strongly disagree","2015","general elemantary","Rural Area","275","0.297453565189435","0.268655884044402","0.326251246334468"
"1 Strongly disagree","2015","middle vocational","Urban Area","2060","0.261095435681048","0.251094680368554","0.271096190993541"
"1 Strongly disagree","2015","middle vocational","Rural Area","1217","0.233289719158346","0.221265044951176","0.245314393365516"
"1 Strongly disagree","2015","vocational + Abi","Urban Area","495","0.259655587886087","0.237974766254055","0.281336409518119"
"1 Strongly disagree","2015","vocational + Abi","Rural Area","183","0.269744375403502","0.233467671279284","0.30602107952772"
"1 Strongly disagree","2015","higher vocational","Urban Area","226","0.239510302927166","0.212125095391796","0.266895510462535"
"1 Strongly disagree","2015","higher vocational","Rural Area","134","0.203138926799266","0.171079312989322","0.23519854060921"
"1 Strongly disagree","2015","higher education","Urban Area","1358","0.246139605757911","0.233795654554904","0.258483556960917"
"1 Strongly disagree","2015","higher education","Rural Area","496","0.265080517433645","0.24426989801067","0.285891136856621"
"2 on scale 1-7 ","2015","in school","Urban Area","68","0.276330557458717","0.221227917755202","0.331433197162232"
"2 on scale 1-7 ","2015","in school","Rural Area","47","0.295346281238783","0.214725098911536","0.37596746356603"
"2 on scale 1-7 ","2015","inadequately","Urban Area","78","0.155489109976622","0.118211557141207","0.192766662812036"
"2 on scale 1-7 ","2015","inadequately","Rural Area","26","","",""
"2 on scale 1-7 ","2015","general elemantary","Urban Area","433","0.238551765330108","0.219683517811348","0.257420012848867"
"2 on scale 1-7 ","2015","general elemantary","Rural Area","196","0.195140362694668","0.170174645846455","0.22010607954288"
"2 on scale 1-7 ","2015","middle vocational","Urban Area","1833","0.246174172809122","0.236365827723983","0.25598251789426"
"2 on scale 1-7 ","2015","middle vocational","Rural Area","1104","0.239975918099872","0.227833438494969","0.252118397704774"
"2 on scale 1-7 ","2015","vocational + Abi","Urban Area","445","0.278590506998427","0.25642212064407","0.300758893352785"
"2 on scale 1-7 ","2015","vocational + Abi","Rural Area","157","0.290278178151644","0.2531789014663","0.327377454836987"
"2 on scale 1-7 ","2015","higher vocational","Urban Area","258","0.279564535593801","0.250767628203169","0.308361442984432"
"2 on scale 1-7 ","2015","higher vocational","Rural Area","147","0.25211064579146","0.217509962778632","0.286711328804289"
"2 on scale 1-7 ","2015","higher education","Urban Area","1447","0.322105840763607","0.308715296535282","0.335496384991933"
"2 on scale 1-7 ","2015","higher education","Rural Area","468","0.270206240601049","0.249268781204202","0.291143699997895"
"3 on scale 1-7 ","2015","in school","Urban Area","40","0.155899055944723","0.111199133864711","0.200598978024734"
"3 on scale 1-7 ","2015","in school","Rural Area","21","","",""
"3 on scale 1-7 ","2015","inadequately","Urban Area","40","0.140068689432893","0.104366307457326","0.17577107140846"
"3 on scale 1-7 ","2015","inadequately","Rural Area","14","","",""
"3 on scale 1-7 ","2015","general elemantary","Urban Area","280","0.138954288092258","0.123640975911749","0.154267600272767"
"3 on scale 1-7 ","2015","general elemantary","Rural Area","136","0.129441453387537","0.108294583438531","0.150588323336544"
"3 on scale 1-7 ","2015","middle vocational","Urban Area","1191","0.163464933288157","0.155045296379292","0.171884570197022"
"3 on scale 1-7 ","2015","middle vocational","Rural Area","832","0.187173279368903","0.176083298785101","0.198263259952705"
"3 on scale 1-7 ","2015","vocational + Abi","Urban Area","257","0.194946812709761","0.175356996796734","0.214536628622789"
"3 on scale 1-7 ","2015","vocational + Abi","Rural Area","95","0.196230607800734","0.163769504610267","0.228691710991202"
"3 on scale 1-7 ","2015","higher vocational","Urban Area","158","0.149380697394493","0.126507750201982","0.172253644587004"
"3 on scale 1-7 ","2015","higher vocational","Rural Area","121","0.196646693364007","0.164975310922596","0.228318075805417"
"3 on scale 1-7 ","2015","higher education","Urban Area","802","0.182683388563739","0.171610455502525","0.193756321624953"
"3 on scale 1-7 ","2015","higher education","Rural Area","312","0.196618404380464","0.17787928211433","0.215357526646598"
"4 on scale 1-7","2015","in school","Urban Area","35","0.154334274136728","0.109818043176496","0.198850505096959"
"4 on scale 1-7","2015","in school","Rural Area","20","","",""
"4 on scale 1-7","2015","inadequately","Urban Area","41","0.136595779003855","0.101267661038721","0.171923896968989"
"4 on scale 1-7","2015","inadequately","Rural Area","19","","",""
"4 on scale 1-7","2015","general elemantary","Urban Area","226","0.127167368365584","0.112418001281964","0.141916735449205"
"4 on scale 1-7","2015","general elemantary","Rural Area","149","0.158155107938177","0.135168861189409","0.181141354686945"
"4 on scale 1-7","2015","middle vocational","Urban Area","1044","0.151197464776792","0.143040763157926","0.159354166395657"
"4 on scale 1-7","2015","middle vocational","Rural Area","741","0.150985024986377","0.140805336507008","0.161164713465745"
"4 on scale 1-7","2015","vocational + Abi","Urban Area","161","0.118594671928569","0.102607176869912","0.134582166987225"
"4 on scale 1-7","2015","vocational + Abi","Rural Area","67","0.115119306861925","0.0890319180265671","0.141206695697282"
"4 on scale 1-7","2015","higher vocational","Urban Area","127","0.140045818600346","0.117777880846478","0.162313756354215"
"4 on scale 1-7","2015","higher vocational","Rural Area","109","0.174170449022835","0.143949865268818","0.204391032776852"
"4 on scale 1-7","2015","higher education","Urban Area","574","0.134964465146735","0.125173067794007","0.144755862499463"
"4 on scale 1-7","2015","higher education","Rural Area","231","0.1386956938995","0.122399506132026","0.154991881666973"
"5 on scale 1-7","2015","in school","Urban Area","20","","",""
"5 on scale 1-7","2015","in school","Rural Area","12","","",""
"5 on scale 1-7","2015","inadequately","Urban Area","35","0.125429636812056","0.0913580595248566","0.159501214099255"
"5 on scale 1-7","2015","inadequately","Rural Area","17","","",""
"5 on scale 1-7","2015","general elemantary","Urban Area","165","0.0804884226539097","0.0684445719190218","0.0925322733887975"
"5 on scale 1-7","2015","general elemantary","Rural Area","83","0.0934702075264796","0.0751327949416461","0.111807620111313"
"5 on scale 1-7","2015","middle vocational","Urban Area","606","0.0832368537573877","0.0769472195529272","0.0895264879618483"
"5 on scale 1-7","2015","middle vocational","Rural Area","432","0.095296269338172","0.0869479122854752","0.103644626390869"
"5 on scale 1-7","2015","vocational + Abi","Urban Area","105","0.091913276109608","0.0776272057481613","0.106199346471055"
"5 on scale 1-7","2015","vocational + Abi","Rural Area","29","","",""
"5 on scale 1-7","2015","higher vocational","Urban Area","90","0.114561473679343","0.0941250088460549","0.134997938512632"
"5 on scale 1-7","2015","higher vocational","Rural Area","48","0.110439708399534","0.0854638327414035","0.135415584057665"
"5 on scale 1-7","2015","higher education","Urban Area","316","0.0731493605836881","0.0656878265141304","0.0806108946532458"
"5 on scale 1-7","2015","higher education","Rural Area","128","0.0698786529061037","0.0578582703375758","0.0818990354746316"
"6 on scale 1-7","2015","in school","Urban Area","11","","",""
"6 on scale 1-7","2015","in school","Rural Area","5","","",""
"6 on scale 1-7","2015","inadequately","Urban Area","23","","",""
"6 on scale 1-7","2015","inadequately","Rural Area","8","","",""
"6 on scale 1-7","2015","general elemantary","Urban Area","110","0.0627266940691077","0.051992254409919","0.0734611337282964"
"6 on scale 1-7","2015","general elemantary","Rural Area","57","0.0542274976165599","0.0399611258898646","0.0684938693432551"
"6 on scale 1-7","2015","middle vocational","Urban Area","328","0.0507887220125597","0.0457894810027169","0.0557879630224024"
"6 on scale 1-7","2015","middle vocational","Rural Area","211","0.0459163463379905","0.039965389996669","0.0518673026793121"
"6 on scale 1-7","2015","vocational + Abi","Urban Area","46","0.0305328873219563","0.0220252204442254","0.0390405541996873"
"6 on scale 1-7","2015","vocational + Abi","Rural Area","22","","",""
"6 on scale 1-7","2015","higher vocational","Urban Area","42","0.0350826831999422","0.0232767935300753","0.0468885728698091"
"6 on scale 1-7","2015","higher vocational","Rural Area","24","","",""
"6 on scale 1-7","2015","higher education","Urban Area","121","0.0287197160600151","0.0239336318046765","0.0335058003153538"
"6 on scale 1-7","2015","higher education","Rural Area","76","0.0517289045982407","0.041286293139896","0.0621715160565854"
"7 Strongly agree","2015","in school","Urban Area","8","","",""
"7 Strongly agree","2015","in school","Rural Area","","","",""
"7 Strongly agree","2015","inadequately","Urban Area","29","","",""
"7 Strongly agree","2015","inadequately","Rural Area","24","","",""
"7 Strongly agree","2015","general elemantary","Urban Area","126","0.0508973776806514","0.0411671199084766","0.0606276354528262"
"7 Strongly agree","2015","general elemantary","Rural Area","72","0.0721118056471431","0.0558165408519033","0.0884070704423828"
"7 Strongly agree","2015","middle vocational","Urban Area","348","0.0440424176749345","0.0393705140665303","0.0487143212833388"
"7 Strongly agree","2015","middle vocational","Rural Area","215","0.0473634427103397","0.0413240241682582","0.0534028612524212"
"7 Strongly agree","2015","vocational + Abi","Urban Area","62","0.0257662570455913","0.0179316494414335","0.0336008646497492"
"7 Strongly agree","2015","vocational + Abi","Rural Area","22","","",""
"7 Strongly agree","2015","higher vocational","Urban Area","32","0.0418544886049086","0.0290047579690831","0.0547042192407342"
"7 Strongly agree","2015","higher vocational","Rural Area","22","","",""
"7 Strongly agree","2015","higher education","Urban Area","60","0.0122376231243052","0.00908702681778873","0.0153882194308216"
"7 Strongly agree","2015","higher education","Rural Area","17","","",""
"1 Strongly disagree","2016","in school","Urban Area","13","","",""
"1 Strongly disagree","2016","in school","Rural Area","4","","",""
"1 Strongly disagree","2016","inadequately","Urban Area","714","0.60837285804679","0.578134907043315","0.638610809050266"
"1 Strongly disagree","2016","inadequately","Rural Area","357","0.640204548110381","0.598551171299277","0.681857924921484"
"1 Strongly disagree","2016","general elemantary","Urban Area","402","0.55864388475519","0.517915973696323","0.599371795814056"
"1 Strongly disagree","2016","general elemantary","Rural Area","170","0.577887632451501","0.516541928287242","0.63923333661576"
"1 Strongly disagree","2016","middle vocational","Urban Area","394","0.598515531722709","0.557510797078885","0.639520266366534"
"1 Strongly disagree","2016","middle vocational","Rural Area","162","0.692104476845432","0.632053140166857","0.752155813524007"
"1 Strongly disagree","2016","vocational + Abi","Urban Area","52","0.355825549225089","0.246743687065354","0.464907411384824"
"1 Strongly disagree","2016","vocational + Abi","Rural Area","24","","",""
"1 Strongly disagree","2016","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2016","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2016","higher education","Urban Area","397","0.553830999600548","0.511669525271273","0.595992473929824"
"1 Strongly disagree","2016","higher education","Rural Area","167","0.647026118979154","0.585264828146889","0.708787409811418"
"2 on scale 1-7 ","2016","in school","Urban Area","2","","",""
"2 on scale 1-7 ","2016","in school","Rural Area","1","","",""
"2 on scale 1-7 ","2016","inadequately","Urban Area","81","0.103486464388397","0.0846173615024058","0.122355567274389"
"2 on scale 1-7 ","2016","inadequately","Rural Area","35","0.0817580881662593","0.0579783579898223","0.105537818342696"
"2 on scale 1-7 ","2016","general elemantary","Urban Area","52","0.0842759252378442","0.061490133817726","0.107061716657962"
"2 on scale 1-7 ","2016","general elemantary","Rural Area","26","","",""
"2 on scale 1-7 ","2016","middle vocational","Urban Area","50","0.170521139695645","0.139061503703494","0.201980775687796"
"2 on scale 1-7 ","2016","middle vocational","Rural Area","16","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Urban Area","5","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Rural Area","4","","",""
"2 on scale 1-7 ","2016","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2016","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2016","higher education","Urban Area","59","0.159951202133287","0.128861005123512","0.191041399143062"
"2 on scale 1-7 ","2016","higher education","Rural Area","21","","",""
"3 on scale 1-7 ","2016","in school","Urban Area","1","","",""
"3 on scale 1-7 ","2016","in school","Rural Area","","","",""
"3 on scale 1-7 ","2016","inadequately","Urban Area","44","0.0775071281650335","0.0609424354248089","0.0940718209052581"
"3 on scale 1-7 ","2016","inadequately","Rural Area","19","","",""
"3 on scale 1-7 ","2016","general elemantary","Urban Area","25","","",""
"3 on scale 1-7 ","2016","general elemantary","Rural Area","17","","",""
"3 on scale 1-7 ","2016","middle vocational","Urban Area","30","0.0521834092058814","0.0335800960675778","0.070786722344185"
"3 on scale 1-7 ","2016","middle vocational","Rural Area","13","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Urban Area","7","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2016","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2016","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2016","higher education","Urban Area","28","","",""
"3 on scale 1-7 ","2016","higher education","Rural Area","14","","",""
"4 on scale 1-7","2016","in school","Urban Area","6","","",""
"4 on scale 1-7","2016","in school","Rural Area","","","",""
"4 on scale 1-7","2016","inadequately","Urban Area","41","0.0642541980285055","0.049064093944323","0.079444302112688"
"4 on scale 1-7","2016","inadequately","Rural Area","22","","",""
"4 on scale 1-7","2016","general elemantary","Urban Area","34","0.0768149509603397","0.0549727048154598","0.0986571971052196"
"4 on scale 1-7","2016","general elemantary","Rural Area","9","","",""
"4 on scale 1-7","2016","middle vocational","Urban Area","28","","",""
"4 on scale 1-7","2016","middle vocational","Rural Area","12","","",""
"4 on scale 1-7","2016","vocational + Abi","Urban Area","3","","",""
"4 on scale 1-7","2016","vocational + Abi","Rural Area","4","","",""
"4 on scale 1-7","2016","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2016","higher education","Urban Area","18","","",""
"4 on scale 1-7","2016","higher education","Rural Area","11","","",""
"5 on scale 1-7","2016","in school","Urban Area","","","",""
"5 on scale 1-7","2016","in school","Rural Area","","","",""
"5 on scale 1-7","2016","inadequately","Urban Area","31","0.0534794271704599","0.0395417803722569","0.0674170739686629"
"5 on scale 1-7","2016","inadequately","Rural Area","21","","",""
"5 on scale 1-7","2016","general elemantary","Urban Area","17","","",""
"5 on scale 1-7","2016","general elemantary","Rural Area","7","","",""
"5 on scale 1-7","2016","middle vocational","Urban Area","16","","",""
"5 on scale 1-7","2016","middle vocational","Rural Area","13","","",""
"5 on scale 1-7","2016","vocational + Abi","Urban Area","4","","",""
"5 on scale 1-7","2016","vocational + Abi","Rural Area","1","","",""
"5 on scale 1-7","2016","higher vocational","Urban Area","1","","",""
"5 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2016","higher education","Urban Area","15","","",""
"5 on scale 1-7","2016","higher education","Rural Area","3","","",""
"6 on scale 1-7","2016","in school","Urban Area","1","","",""
"6 on scale 1-7","2016","in school","Rural Area","","","",""
"6 on scale 1-7","2016","inadequately","Urban Area","23","","",""
"6 on scale 1-7","2016","inadequately","Rural Area","16","","",""
"6 on scale 1-7","2016","general elemantary","Urban Area","12","","",""
"6 on scale 1-7","2016","general elemantary","Rural Area","5","","",""
"6 on scale 1-7","2016","middle vocational","Urban Area","11","","",""
"6 on scale 1-7","2016","middle vocational","Rural Area","4","","",""
"6 on scale 1-7","2016","vocational + Abi","Urban Area","1","","",""
"6 on scale 1-7","2016","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2016","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2016","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2016","higher education","Urban Area","7","","",""
"6 on scale 1-7","2016","higher education","Rural Area","8","","",""
"7 Strongly agree","2016","in school","Urban Area","","","",""
"7 Strongly agree","2016","in school","Rural Area","","","",""
"7 Strongly agree","2016","inadequately","Urban Area","67","0.06798809815607","0.0523940730953134","0.0835821232168266"
"7 Strongly agree","2016","inadequately","Rural Area","40","0.0654983480705861","0.0440265599443235","0.0869701361968486"
"7 Strongly agree","2016","general elemantary","Urban Area","29","","",""
"7 Strongly agree","2016","general elemantary","Rural Area","15","","",""
"7 Strongly agree","2016","middle vocational","Urban Area","20","","",""
"7 Strongly agree","2016","middle vocational","Rural Area","7","","",""
"7 Strongly agree","2016","vocational + Abi","Urban Area","2","","",""
