"plh0206i02","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2010","Not Working","1-pers.-HH","248","0.179956378524887","0.15971038466533","0.200202372384444"
"3 on scale 1-7 ","2010","Not Working","(Married) couple without C. ","601","0.19360708148804","0.179850169994735","0.207363992981346"
"3 on scale 1-7 ","2010","Not Working","Single parent ","46","0.177409463569357","0.131240464151935","0.22357846298678"
"3 on scale 1-7 ","2010","Not Working","Couple + C. LE 16 ","73","0.200166196924536","0.159722633396784","0.240609760452288"
"3 on scale 1-7 ","2010","Not Working","Couple + C. GT 16 ","144","0.178846985056961","0.151009162712419","0.206684807401503"
"3 on scale 1-7 ","2010","Not Working","Couple + C. LE and GT 16","60","0.237645217649456","0.186968724984103","0.288321710314809"
"4 on scale 1-7","2010","Full Time","1-pers.-HH","156","0.168301248108452","0.144307320394958","0.192295175821945"
"4 on scale 1-7","2010","Full Time","(Married) couple without C. ","391","0.194361736030537","0.177388749323732","0.211334722737342"
"4 on scale 1-7","2010","Full Time","Single parent ","52","0.210675725158936","0.164684010848233","0.256667439469638"
"4 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","294","0.226869544344095","0.203854117932591","0.249884970755598"
"4 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","261","0.209371558842942","0.187381303390687","0.231361814295196"
"4 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","89","0.198668024737045","0.161344207505136","0.235991841968955"
"4 on scale 1-7","2010","Part Time","1-pers.-HH","74","0.165246116859863","0.129936054759709","0.200556178960016"
"4 on scale 1-7","2010","Part Time","(Married) couple without C. ","177","0.154764966003776","0.132950669837909","0.176579262169644"
"4 on scale 1-7","2010","Part Time","Single parent ","66","0.186597183244172","0.144176177217234","0.229018189271109"
"4 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","160","0.146924957600652","0.123808190328836","0.170041724872468"
"4 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","151","0.169597422561663","0.14327798876109","0.195916856362236"
"4 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","57","0.19782416362278","0.155229723966207","0.240418603279353"
"4 on scale 1-7","2010","Not Working","1-pers.-HH","208","0.149889686363248","0.131076579649383","0.168702793077114"
"4 on scale 1-7","2010","Not Working","(Married) couple without C. ","540","0.175887059592762","0.162631523928699","0.189142595256824"
"4 on scale 1-7","2010","Not Working","Single parent ","52","0.218680400009035","0.168724187301115","0.268636612716955"
"4 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","65","0.169546254677478","0.131618599590097","0.207473909764858"
"4 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","123","0.198588457775681","0.169609203909133","0.227567711642229"
"4 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","54","0.232752785015251","0.18243997786036","0.283065592170142"
"5 on scale 1-7","2010","Full Time","1-pers.-HH","118","0.129854578572404","0.108297038297923","0.151412118846886"
"5 on scale 1-7","2010","Full Time","(Married) couple without C. ","270","0.142979338787397","0.12796469158549","0.157993985989304"
"5 on scale 1-7","2010","Full Time","Single parent ","42","0.113505398398353","0.0777294689138336","0.149281327882872"
"5 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","159","0.10671494554465","0.0897476668702435","0.123682224219056"
"5 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","171","0.147669140543247","0.128494192554846","0.166844088531648"
"5 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","60","0.161142287635336","0.126749708586442","0.19553486668423"
"5 on scale 1-7","2010","Part Time","1-pers.-HH","38","0.0905598544269235","0.063275822781788","0.117843886072059"
"5 on scale 1-7","2010","Part Time","(Married) couple without C. ","112","0.118176005032234","0.0987057455168309","0.137646264547636"
"5 on scale 1-7","2010","Part Time","Single parent ","34","0.136461861141374","0.0990833505135801","0.173840371769169"
"5 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","108","0.133976719594286","0.111735164511584","0.156218274676989"
"5 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","92","0.129989285829864","0.106404135245734","0.153574436413994"
"5 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","30","0.0835653358095035","0.0539755182325594","0.113155153386448"
"5 on scale 1-7","2010","Not Working","1-pers.-HH","113","0.0851017874892996","0.0703958494578395","0.0998077255207596"
"5 on scale 1-7","2010","Not Working","(Married) couple without C. ","292","0.101823318313387","0.0912942126894352","0.112352423937339"
"5 on scale 1-7","2010","Not Working","Single parent ","30","0.142076604974672","0.0998821134554029","0.184271096493941"
"5 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","37","0.0880013164468516","0.0593664040528253","0.116636228840878"
"5 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","97","0.13295923169646","0.108295351108315","0.157623112284606"
"5 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","29","","",""
"6 on scale 1-7","2010","Full Time","1-pers.-HH","46","0.0417099843910498","0.0288883571036058","0.0545316116784937"
"6 on scale 1-7","2010","Full Time","(Married) couple without C. ","106","0.0546529152068288","0.0449033521012217","0.0644024783124359"
"6 on scale 1-7","2010","Full Time","Single parent ","11","","",""
"6 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","82","0.0781703346003134","0.0634183360563779","0.0929223331442488"
"6 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","87","0.0598781297278055","0.0470544871153264","0.0727017723402847"
"6 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2010","Part Time","1-pers.-HH","17","","",""
"6 on scale 1-7","2010","Part Time","(Married) couple without C. ","53","0.0390811341467938","0.0273930569529135","0.0507692113406742"
"6 on scale 1-7","2010","Part Time","Single parent ","14","","",""
"6 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","40","0.0851794662803812","0.0669522181882585","0.103406714372504"
"6 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","45","0.0642214335814358","0.0470285343071908","0.0814143328556808"
"6 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2010","Not Working","1-pers.-HH","58","0.0436225313879354","0.0328577032445554","0.0543873595313154"
"6 on scale 1-7","2010","Not Working","(Married) couple without C. ","158","0.0463623902230119","0.0390415392587886","0.0536832411872352"
"6 on scale 1-7","2010","Not Working","Single parent ","5","","",""
"6 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","18","","",""
"6 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","49","0.0811638658492898","0.0613265551017651","0.101001176596814"
"6 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","11","","",""
"7 Strongly agree","2010","Full Time","1-pers.-HH","44","0.050356867830986","0.0363324699816223","0.0643812656803497"
"7 Strongly agree","2010","Full Time","(Married) couple without C. ","104","0.0580198496686713","0.0479923647122447","0.0680473346250978"
"7 Strongly agree","2010","Full Time","Single parent ","16","","",""
"7 Strongly agree","2010","Full Time","Couple + C. LE 16 ","68","0.0525806013706531","0.040315011294836","0.0648461914464701"
"7 Strongly agree","2010","Full Time","Couple + C. GT 16 ","72","0.0810567516436765","0.0663056601094326","0.0958078431779205"
"7 Strongly agree","2010","Full Time","Couple + C. LE and GT 16","19","","",""
"7 Strongly agree","2010","Part Time","1-pers.-HH","26","","",""
"7 Strongly agree","2010","Part Time","(Married) couple without C. ","54","0.0570116199252426","0.0430269895176094","0.0709962503328758"
"7 Strongly agree","2010","Part Time","Single parent ","16","","",""
"7 Strongly agree","2010","Part Time","Couple + C. LE 16 ","43","0.0628295677251741","0.0469851231204175","0.0786740123299306"
"7 Strongly agree","2010","Part Time","Couple + C. GT 16 ","30","0.0521072923848205","0.03652069136782","0.067693893401821"
"7 Strongly agree","2010","Part Time","Couple + C. LE and GT 16","10","","",""
"7 Strongly agree","2010","Not Working","1-pers.-HH","92","0.0617178977643798","0.0490352690261819","0.0744005265025776"
"7 Strongly agree","2010","Not Working","(Married) couple without C. ","176","0.0589370214222713","0.0507374640776796","0.0671365787668631"
"7 Strongly agree","2010","Not Working","Single parent ","28","","",""
"7 Strongly agree","2010","Not Working","Couple + C. LE 16 ","13","","",""
"7 Strongly agree","2010","Not Working","Couple + C. GT 16 ","40","0.0544284894342901","0.0379490387372388","0.0709079401313414"
"7 Strongly agree","2010","Not Working","Couple + C. LE and GT 16","13","","",""
"1 Strongly disagree","2011","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Full Time","Single parent ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Part Time","Single parent ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Not Working","Single parent ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Full Time","Single parent ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Part Time","Single parent ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Not Working","Single parent ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Full Time","Single parent ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Part Time","Single parent ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Not Working","Single parent ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Full Time","Single parent ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Part Time","Single parent ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Not Working","Single parent ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Full Time","Single parent ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Part Time","Single parent ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2011","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Not Working","Single parent ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Full Time","Single parent ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Part Time","Single parent ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Not Working","Single parent ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Full Time","Single parent ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Part Time","Single parent ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Not Working","Single parent ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Full Time","Single parent ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Part Time","Single parent ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Not Working","Single parent ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Full Time","Single parent ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Part Time","Single parent ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Not Working","Single parent ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Full Time","Single parent ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Part Time","Single parent ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2012","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Not Working","Single parent ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Full Time","Single parent ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Part Time","Single parent ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Not Working","Single parent ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","",""
