"plh0206i02","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2012","Single parent ","Urban Area","","","",""
"7 Strongly agree","2012","Single parent ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2013","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2013","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2013","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2013","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2013","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2013","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2013","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2013","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2013","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2013","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2013","Single parent ","Urban Area","","","",""
"7 Strongly agree","2013","Single parent ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Urban Area","","","",""
"1 Strongly disagree","2014","1-pers.-HH","Rural Area","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Urban Area","","","",""
"1 Strongly disagree","2014","(Married) couple without C. ","Rural Area","","","",""
"1 Strongly disagree","2014","Single parent ","Urban Area","","","",""
"1 Strongly disagree","2014","Single parent ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE 16 ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. GT 16 ","Rural Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","",""
"2 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","",""
"2 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Single parent ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Single parent ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","",""
"3 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","",""
"3 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Single parent ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Single parent ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"4 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"4 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"4 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"4 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"5 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"5 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"5 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"5 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Urban Area","","","",""
"6 on scale 1-7","2014","1-pers.-HH","Rural Area","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","",""
"6 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","",""
"6 on scale 1-7","2014","Single parent ","Urban Area","","","",""
"6 on scale 1-7","2014","Single parent ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"7 Strongly agree","2014","1-pers.-HH","Urban Area","","","",""
"7 Strongly agree","2014","1-pers.-HH","Rural Area","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Urban Area","","","",""
"7 Strongly agree","2014","(Married) couple without C. ","Rural Area","","","",""
"7 Strongly agree","2014","Single parent ","Urban Area","","","",""
"7 Strongly agree","2014","Single parent ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. LE 16 ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. GT 16 ","Rural Area","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"7 Strongly agree","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"1 Strongly disagree","2015","1-pers.-HH","Urban Area","776","0.277867014868498","0.260477388037462","0.295256641699535"
"1 Strongly disagree","2015","1-pers.-HH","Rural Area","347","0.287667928370755","0.261740668809114","0.313595187932396"
"1 Strongly disagree","2015","(Married) couple without C. ","Urban Area","1389","0.250300959480646","0.238362908938648","0.262239010022644"
"1 Strongly disagree","2015","(Married) couple without C. ","Rural Area","736","0.232500330709944","0.216999745631116","0.248000915788772"
"1 Strongly disagree","2015","Single parent ","Urban Area","497","0.303745843647349","0.281077424809114","0.326414262485585"
"1 Strongly disagree","2015","Single parent ","Rural Area","231","0.291912387569463","0.26042754008538","0.323397235053546"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Urban Area","1273","0.262458818287868","0.249488200011224","0.275429436564511"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Rural Area","625","0.237070464111434","0.219586926493103","0.254554001729766"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Urban Area","510","0.224166030998874","0.20572708424272","0.242604977755027"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Rural Area","209","0.180691213216","0.156614017083037","0.204768409348964"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Urban Area","431","0.276692569763451","0.253642404839601","0.299742734687302"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Rural Area","190","0.229668539989767","0.200093376522865","0.259243703456668"
"2 on scale 1-7 ","2015","1-pers.-HH","Urban Area","684","0.27691872866118","0.259547405712207","0.294290051610153"
"2 on scale 1-7 ","2015","1-pers.-HH","Rural Area","289","0.241079286316226","0.216580318043183","0.26557825458927"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","1329","0.254155202264372","0.242156551501806","0.266153853026938"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","652","0.235390404361378","0.21982317032304","0.250957638399716"
"2 on scale 1-7 ","2015","Single parent ","Urban Area","426","0.246802196309835","0.225549639359469","0.268054753260202"
"2 on scale 1-7 ","2015","Single parent ","Rural Area","187","0.218286050627701","0.189679285149037","0.246892816106364"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","1190","0.301961709596477","0.288426888575612","0.315496530617343"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","544","0.241422463590654","0.223829573043154","0.259015354138153"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","499","0.263309346250876","0.243835912783332","0.28278277971842"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","264","0.291828885380462","0.26338120697213","0.320276563788794"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","407","0.27675790162776","0.253706056730226","0.299809746525294"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","205","0.238309108780331","0.208352180208812","0.26826603735185"
"3 on scale 1-7 ","2015","1-pers.-HH","Urban Area","411","0.166559175378411","0.152095294406704","0.181023056350117"
"3 on scale 1-7 ","2015","1-pers.-HH","Rural Area","189","0.173587996881291","0.151894588223708","0.195281405538874"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","855","0.16417941789302","0.153970620964377","0.174388214821664"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","507","0.182656618333607","0.168478546028453","0.196834690638761"
"3 on scale 1-7 ","2015","Single parent ","Urban Area","222","0.14991096081095","0.132314267772364","0.167507653849537"
"3 on scale 1-7 ","2015","Single parent ","Rural Area","143","0.18565307722243","0.158726097776164","0.212580056668697"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","722","0.165989608010844","0.15502070649831","0.176958509523378"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","384","0.191030538561577","0.174869627625167","0.207191449497988"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","353","0.194757835771374","0.177248182859425","0.212267488683322"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","178","0.185484305871853","0.16116131928737","0.209807292456336"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","202","0.145404314040735","0.127241513255956","0.163567114825514"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","131","0.183563537235871","0.156343294933266","0.210783779538476"
"4 on scale 1-7","2015","1-pers.-HH","Urban Area","328","0.136474826702067","0.123147993863225","0.149801659540909"
"4 on scale 1-7","2015","1-pers.-HH","Rural Area","168","0.139207940025418","0.119381224602179","0.159034655448657"
"4 on scale 1-7","2015","(Married) couple without C. ","Urban Area","694","0.149269274575761","0.139448631012369","0.159089918139154"
"4 on scale 1-7","2015","(Married) couple without C. ","Rural Area","462","0.162156417073414","0.14863115313228","0.175681681014547"
"4 on scale 1-7","2015","Single parent ","Urban Area","188","0.126483169863608","0.110098633177449","0.142867706549767"
"4 on scale 1-7","2015","Single parent ","Rural Area","108","0.142719003008182","0.118495645824863","0.166942360191502"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","533","0.118697023969496","0.109162050482","0.128231997456993"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","321","0.146437562388151","0.131903324434894","0.160971800341408"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","272","0.149262197124585","0.133506428505744","0.165017965743426"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","166","0.156282363893767","0.133559287070978","0.179005440716557"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","171","0.142620507407592","0.124603138957287","0.160637875857897"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","117","0.141215625057497","0.116729445773145","0.16570180434185"
"5 on scale 1-7","2015","1-pers.-HH","Urban Area","172","0.0714167771013821","0.0614196845346574","0.0814138696681067"
"5 on scale 1-7","2015","1-pers.-HH","Rural Area","82","0.0706871877325516","0.0560073600492368","0.0853670154158665"
"5 on scale 1-7","2015","(Married) couple without C. ","Urban Area","401","0.0949114423534268","0.0868341927731579","0.102988691933696"
"5 on scale 1-7","2015","(Married) couple without C. ","Rural Area","242","0.0882087412759015","0.0778023361355602","0.0986151464162429"
"5 on scale 1-7","2015","Single parent ","Urban Area","118","0.0722341674295674","0.0594735208956145","0.0849948139635203"
"5 on scale 1-7","2015","Single parent ","Rural Area","56","0.078920623219684","0.060249277722789","0.097591968716579"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","346","0.0761410441935486","0.0683220803091654","0.0839600080779319"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","201","0.105079787600114","0.0924731251419018","0.117686450058327"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","173","0.0947311435730728","0.0817831643579137","0.107679122788232"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","96","0.104580708556195","0.0854314218853596","0.123729995227031"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","110","0.0670634296495011","0.0541755116559483","0.0799513476430539"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","65","0.111715123779909","0.0895653292893705","0.133864918270448"
"6 on scale 1-7","2015","1-pers.-HH","Urban Area","95","0.0410688073428816","0.033364866457396","0.0487727482283673"
"6 on scale 1-7","2015","1-pers.-HH","Rural Area","41","0.0385032070478941","0.0274829426090193","0.0495234714867689"
"6 on scale 1-7","2015","(Married) couple without C. ","Urban Area","215","0.0519412335127293","0.0458257269397549","0.0580567400857037"
"6 on scale 1-7","2015","(Married) couple without C. ","Rural Area","134","0.0494725516266529","0.0415153256518309","0.057429777601475"
"6 on scale 1-7","2015","Single parent ","Urban Area","60","0.053982469291722","0.0428431636214655","0.0651217749619784"
"6 on scale 1-7","2015","Single parent ","Rural Area","41","0.0481887774761987","0.033357444071181","0.0630201108812164"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","172","0.0365148898234362","0.0309852803903532","0.0420444992565191"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","107","0.0421709489187727","0.0339086850175811","0.0504332128199643"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","76","0.0394221609062262","0.0308181033220376","0.0480262184904148"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","41","0.0554334322930524","0.041114331134495","0.0697525334516099"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","60","0.041141310099586","0.0309076688491222","0.0513749513500498"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","38","0.0506149275718031","0.0352015402852774","0.0660283148583287"
"7 Strongly agree","2015","1-pers.-HH","Urban Area","83","0.0296946699455806","0.0231051066633157","0.0362842332278456"
"7 Strongly agree","2015","1-pers.-HH","Rural Area","55","0.0492664536258643","0.0368706495521288","0.0616622576995998"
"7 Strongly agree","2015","(Married) couple without C. ","Urban Area","175","0.0352424699200438","0.0301608645438693","0.0403240752962184"
"7 Strongly agree","2015","(Married) couple without C. ","Rural Area","120","0.0496149366191026","0.0416468650416153","0.0575830081965899"
"7 Strongly agree","2015","Single parent ","Urban Area","70","0.0468411926469675","0.0364257253218312","0.0572566599721038"
"7 Strongly agree","2015","Single parent ","Rural Area","35","0.0343200808763409","0.0217127664418179","0.0469273953108639"
"7 Strongly agree","2015","Couple + C. LE 16 ","Urban Area","184","0.0382369061183298","0.0325834713877128","0.0438903408489469"
"7 Strongly agree","2015","Couple + C. LE 16 ","Rural Area","91","0.0367882348292965","0.0290496109791577","0.0445268586794354"
"7 Strongly agree","2015","Couple + C. GT 16 ","Urban Area","82","0.0343512853749925","0.0262984672005115","0.0424041035494736"
"7 Strongly agree","2015","Couple + C. GT 16 ","Rural Area","27","","",""
"7 Strongly agree","2015","Couple + C. LE and GT 16","Urban Area","66","0.0503199674113751","0.0390564857966613","0.0615834490260889"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Rural Area","31","0.0449131375848216","0.0303503097581004","0.0594759654115427"
"1 Strongly disagree","2016","1-pers.-HH","Urban Area","400","0.674495329910913","0.636750686817775","0.71223997300405"
"1 Strongly disagree","2016","1-pers.-HH","Rural Area","216","0.621170221448683","0.569224108388507","0.673116334508858"
"1 Strongly disagree","2016","(Married) couple without C. ","Urban Area","78","0.415278154395369","0.325215783922249","0.505340524868488"
"1 Strongly disagree","2016","(Married) couple without C. ","Rural Area","35","0.439515615253048","0.304614564420628","0.574416666085467"
"1 Strongly disagree","2016","Single parent ","Urban Area","160","0.517525468839238","0.453226033557038","0.581824904121439"
"1 Strongly disagree","2016","Single parent ","Rural Area","79","0.696448384412435","0.610524779321661","0.782371989503208"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Urban Area","983","0.571908501444776","0.544938534980833","0.598878467908719"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Rural Area","400","0.652645913787467","0.612672166954751","0.692619660620183"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Urban Area","47","0.383781078937095","0.259692623288818","0.507869534585372"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Rural Area","15","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Urban Area","217","0.580474293944065","0.524161397276807","0.636787190611323"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Rural Area","84","0.719312419903048","0.636095917696894","0.802528922109202"
"2 on scale 1-7 ","2016","1-pers.-HH","Urban Area","62","0.104932908398456","0.0802457622675729","0.129620054529339"
"2 on scale 1-7 ","2016","1-pers.-HH","Rural Area","31","0.109926539870207","0.0764307755380094","0.143422304202404"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","10","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","5","","",""
"2 on scale 1-7 ","2016","Single parent ","Urban Area","24","","",""
"2 on scale 1-7 ","2016","Single parent ","Rural Area","10","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","105","0.158788283367536","0.13886730279565","0.178709263939421"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","41","0.154407503692985","0.124071064651524","0.184743942734446"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","5","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","22","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","10","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","Urban Area","38","0.063223735403564","0.0436197101848579","0.0828277606222701"
"3 on scale 1-7 ","2016","1-pers.-HH","Rural Area","27","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","6","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","2","","",""
"3 on scale 1-7 ","2016","Single parent ","Urban Area","17","","",""
"3 on scale 1-7 ","2016","Single parent ","Rural Area","4","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","43","0.0469971484879167","0.0354617744084524","0.0585325225673809"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","17","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","4","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","14","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","2","","",""
"4 on scale 1-7","2016","1-pers.-HH","Urban Area","29","","",""
"4 on scale 1-7","2016","1-pers.-HH","Rural Area","14","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Urban Area","6","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","Rural Area","4","","",""
"4 on scale 1-7","2016","Single parent ","Urban Area","15","","",""
"4 on scale 1-7","2016","Single parent ","Rural Area","6","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","49","0.0744019647345548","0.0600981379372572","0.0887057915318524"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","24","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","1","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","18","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","3","","",""
"5 on scale 1-7","2016","1-pers.-HH","Urban Area","24","","",""
"5 on scale 1-7","2016","1-pers.-HH","Rural Area","12","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Urban Area","5","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","Rural Area","4","","",""
"5 on scale 1-7","2016","Single parent ","Urban Area","5","","",""
"5 on scale 1-7","2016","Single parent ","Rural Area","4","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","33","0.0970107829384252","0.0808783408217623","0.113143225055088"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","16","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","","","",""
