"party","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"PDS/Linke","2003","indirect migration background","Female","2","","","","5"
"SPD","2003","direct migration background","Female","133","0.341138313615667","0.293596167173962","0.388680460057371","2"
"SPD","2003","direct migration background","Male","188","0.371403827265868","0.327296912342104","0.415510742189632","2"
"SPD","2003","indirect migration background","Male","68","0.447836305868052","0.366333296362342","0.529339315373761","2"
"SPD","2003","indirect migration background","Female","54","0.366911935739289","0.284692572661408","0.44913129881717","2"
"SPD","2003","no migration background","Male","1760","0.379383879892339","0.36586774272113","0.392900017063548","2"
"SPD","2003","no migration background","Female","1714","0.387200159539342","0.373141933328144","0.401258385750539","2"
"AfD","2004","no migration background","Male","","","","","7"
"AfD","2004","no migration background","Female","","","","","7"
"AfD","2004","direct migration background","Male","","","","","7"
"AfD","2004","direct migration background","Female","","","","","7"
"AfD","2004","indirect migration background","Male","","","","","7"
"AfD","2004","indirect migration background","Female","","","","","7"
"CDU/CSU","2004","indirect migration background","Male","41","0.292960151150112","0.211188864460852","0.374731437839373","1"
"CDU/CSU","2004","direct migration background","Male","202","0.500660388530341","0.452144092757195","0.549176684303488","1"
"CDU/CSU","2004","indirect migration background","Female","34","0.338581446554141","0.247191327453396","0.429971565654885","1"
"CDU/CSU","2004","direct migration background","Female","169","0.51341812043803","0.458655191997359","0.568181048878701","1"
"CDU/CSU","2004","no migration background","Female","1660","0.445432733203047","0.429755610034479","0.461109856371615","1"
"CDU/CSU","2004","no migration background","Male","1925","0.440364325828785","0.425435879980511","0.455292771677059","1"
"FDP","2004","indirect migration background","Female","","","","","3"
"FDP","2004","indirect migration background","Male","2","","","","3"
"FDP","2004","no migration background","Female","141","0.0335079361347413","0.0278315598643688","0.0391843124051139","3"
"FDP","2004","direct migration background","Female","5","","","","3"
"FDP","2004","no migration background","Male","231","0.0507730257286382","0.0441713012510261","0.0573747502062504","3"
"FDP","2004","direct migration background","Male","16","","","","3"
"NPD Combination","2004","no migration background","Male","51","0.0148487216110216","0.0112116501669288","0.0184857930551144","6"
"NPD Combination","2004","indirect migration background","Female","1","","","","6"
"NPD Combination","2004","no migration background","Female","15","","","","6"
"NPD Combination","2004","direct migration background","Male","2","","","","6"
"NPD Combination","2004","direct migration background","Female","","","","","6"
"NPD Combination","2004","indirect migration background","Male","","","","","6"
"Other","2004","no migration background","Male","53","0.0116947978685297","0.0084618571763017","0.0149277385607578","8"
"Other","2004","direct migration background","Female","1","","","","8"
"Other","2004","indirect migration background","Male","","","","","8"
"Other","2004","no migration background","Female","31","0.00940226007983298","0.00635813154050359","0.0124463886191624","8"
"Other","2004","direct migration background","Male","7","","","","8"
"Other","2004","indirect migration background","Female","","","","","8"
"PDS/Linke","2004","no migration background","Male","213","0.0429044861042457","0.0368107333471407","0.0489982388613507","5"
"PDS/Linke","2004","no migration background","Female","195","0.0425377891690477","0.0361720847570248","0.0489034935810706","5"
"PDS/Linke","2004","direct migration background","Male","10","","","","5"
"PDS/Linke","2004","direct migration background","Female","9","","","","5"
"PDS/Linke","2004","indirect migration background","Female","3","","","","5"
"PDS/Linke","2004","indirect migration background","Male","2","","","","5"
"SPD","2004","direct migration background","Female","107","0.370247081325955","0.317341192112831","0.423152970539079","2"
"SPD","2004","no migration background","Male","1413","0.357714993459136","0.343300867897976","0.372129119020296","2"
"SPD","2004","no migration background","Female","1333","0.356854614053873","0.341743432356701","0.371965795751045","2"
"SPD","2004","direct migration background","Male","145","0.328713781447461","0.28313309815707","0.374294464737853","2"
"SPD","2004","indirect migration background","Male","60","0.429427369833727","0.34049191337775","0.518362826289705","2"
"SPD","2004","indirect migration background","Female","43","0.357935728647789","0.265354858973646","0.450516598321931","2"
"AfD","2005","no migration background","Female","","","","","7"
"AfD","2005","no migration background","Male","","","","","7"
"AfD","2005","direct migration background","Male","","","","","7"
"AfD","2005","direct migration background","Female","","","","","7"
"AfD","2005","indirect migration background","Male","","","","","7"
"AfD","2005","indirect migration background","Female","","","","","7"
"CDU/CSU","2005","indirect migration background","Male","33","0.273281434590529","0.191832133339583","0.354730735841476","1"
"CDU/CSU","2005","indirect migration background","Female","26","","","","1"
"CDU/CSU","2005","no migration background","Female","1542","0.400463581570221","0.3850517698805","0.415875393259942","1"
"CDU/CSU","2005","direct migration background","Male","182","0.451270334540204","0.402625954051692","0.499914715028717","1"
"CDU/CSU","2005","no migration background","Male","1818","0.415730587517072","0.400951588033825","0.430509587000319","1"
"CDU/CSU","2005","direct migration background","Female","164","0.463435020182088","0.409714565409647","0.517155474954529","1"
"FDP","2005","direct migration background","Female","8","","","","3"
"FDP","2005","indirect migration background","Female","3","","","","3"
"FDP","2005","indirect migration background","Male","2","","","","3"
"FDP","2005","no migration background","Male","240","0.0473386438029328","0.0409705471069883","0.0537067404988774","3"
"FDP","2005","no migration background","Female","136","0.0296539656012582","0.0243185395727454","0.034989391629771","3"
"FDP","2005","direct migration background","Male","10","","","","3"
"NPD Combination","2005","no migration background","Female","30","0.00934538474486064","0.00631900011790921","0.0123717693718121","6"
"NPD Combination","2005","direct migration background","Female","","","","","6"
"NPD Combination","2005","indirect migration background","Male","2","","","","6"
"NPD Combination","2005","no migration background","Male","100","0.0299990794982215","0.0248837630374554","0.0351143959589876","6"
"NPD Combination","2005","direct migration background","Male","1","","","","6"
"NPD Combination","2005","indirect migration background","Female","","","","","6"
"Other","2005","no migration background","Male","47","0.0118877833647813","0.00863776328291075","0.0151378034466519","8"
"Other","2005","direct migration background","Female","1","","","","8"
"Other","2005","indirect migration background","Male","1","","","","8"
"Other","2005","indirect migration background","Female","1","","","","8"
"Other","2005","no migration background","Female","31","0.0115190797973512","0.00816280559630515","0.0148753539983972","8"
"Other","2005","direct migration background","Male","4","","","","8"
"PDS/Linke","2005","direct migration background","Male","11","","","","5"
"PDS/Linke","2005","indirect migration background","Female","1","","","","5"
"PDS/Linke","2005","no migration background","Male","228","0.0439685609980491","0.0378204785591651","0.0501166434369331","5"
"PDS/Linke","2005","no migration background","Female","201","0.0403070594401896","0.0341209000776227","0.0464932188027565","5"
"PDS/Linke","2005","direct migration background","Female","13","","","","5"
"PDS/Linke","2005","indirect migration background","Male","1","","","","5"
"SPD","2005","no migration background","Female","1396","0.37860255423521","0.363346546598607","0.393858561871814","2"
"SPD","2005","direct migration background","Female","119","0.372474998056391","0.320391736321802","0.42455825979098","2"
"SPD","2005","no migration background","Male","1500","0.365593782885101","0.351152173799895","0.380035391970308","2"
"SPD","2005","direct migration background","Male","171","0.406549111872737","0.358533334454737","0.454564889290737","2"
"SPD","2005","indirect migration background","Male","60","0.49679722117421","0.405415304007267","0.588179138341152","2"
"SPD","2005","indirect migration background","Female","51","0.369640606587177","0.274555073575246","0.464726139599109","2"
"AfD","2006","no migration background","Female","","","","","7"
"AfD","2006","no migration background","Male","","","","","7"
"AfD","2006","direct migration background","Male","","","","","7"
"AfD","2006","direct migration background","Female","","","","","7"
"AfD","2006","indirect migration background","Male","","","","","7"
"AfD","2006","indirect migration background","Female","","","","","7"
"CDU/CSU","2006","indirect migration background","Male","29","","","","1"
"CDU/CSU","2006","no migration background","Female","1913","0.414243883656671","0.400053603522913","0.428434163790429","1"
"CDU/CSU","2006","indirect migration background","Female","34","0.333845894726336","0.249116328174817","0.418575461277855","1"
"CDU/CSU","2006","no migration background","Male","2019","0.40206635044744","0.388264346518941","0.415868354375939","1"
"CDU/CSU","2006","direct migration background","Female","164","0.403322124041121","0.352857066953876","0.453787181128366","1"
"CDU/CSU","2006","direct migration background","Male","165","0.353270591710914","0.306833401468192","0.399707781953635","1"
"FDP","2006","no migration background","Male","307","0.0638332161042199","0.0569519751979876","0.0707144570104522","3"
"FDP","2006","direct migration background","Female","9","","","","3"
"FDP","2006","indirect migration background","Female","2","","","","3"
"FDP","2006","indirect migration background","Male","9","","","","3"
"FDP","2006","direct migration background","Male","14","","","","3"
"FDP","2006","no migration background","Female","165","0.0297155647249098","0.024824020019042","0.0346071094307777","3"
"NPD Combination","2006","no migration background","Female","27","","","","6"
"NPD Combination","2006","no migration background","Male","104","0.0290361033429519","0.0243096269501047","0.0337625797357992","6"
"NPD Combination","2006","direct migration background","Male","1","","","","6"
"NPD Combination","2006","indirect migration background","Male","3","","","","6"
"NPD Combination","2006","direct migration background","Female","1","","","","6"
"NPD Combination","2006","indirect migration background","Female","","","","","6"
"Other","2006","no migration background","Male","48","0.0110306445439038","0.00809056792933396","0.0139707211584736","8"
"Other","2006","direct migration background","Female","5","","","","8"
"Other","2006","no migration background","Female","33","0.0084754740745267","0.00583465753637362","0.0111162906126798","8"
"Other","2006","indirect migration background","Male","3","","","","8"
"Other","2006","indirect migration background","Female","1","","","","8"
"Other","2006","direct migration background","Male","2","","","","8"
"PDS/Linke","2006","no migration background","Male","326","0.0625513876091559","0.0557349259716308","0.069367849246681","5"
"PDS/Linke","2006","indirect migration background","Female","2","","","","5"
"PDS/Linke","2006","no migration background","Female","274","0.053910671469314","0.0474047630877148","0.0604165798509133","5"
"PDS/Linke","2006","direct migration background","Male","15","","","","5"
"PDS/Linke","2006","direct migration background","Female","14","","","","5"
"PDS/Linke","2006","indirect migration background","Male","4","","","","5"
"SPD","2006","no migration background","Female","1687","0.380002730564452","0.366019975580731","0.393985485548173","2"
"SPD","2006","direct migration background","Female","135","0.399104121702729","0.348726518948778","0.449481724456679","2"
"SPD","2006","direct migration background","Male","190","0.516234156243545","0.467683863237615","0.564784449249474","2"
"SPD","2006","no migration background","Male","1674","0.355036537722889","0.341566436280036","0.368506639165742","2"
"SPD","2006","indirect migration background","Male","63","0.470091571517514","0.384623463715449","0.55555967931958","2"
"SPD","2006","indirect migration background","Female","63","0.419570228188589","0.330905317169607","0.508235139207571","2"
"AfD","2007","direct migration background","Female","","","","","7"
"AfD","2007","indirect migration background","Male","","","","","7"
"AfD","2007","indirect migration background","Female","","","","","7"
"AfD","2007","no migration background","Female","","","","","7"
"AfD","2007","direct migration background","Male","","","","","7"
"AfD","2007","no migration background","Male","","","","","7"
"CDU/CSU","2007","indirect migration background","Male","31","0.192398902121546","0.120354719914022","0.264443084329069","1"
"CDU/CSU","2007","indirect migration background","Female","28","","","","1"
"CDU/CSU","2007","no migration background","Female","1511","0.394847547082866","0.379406923082489","0.410288171083243","1"
"CDU/CSU","2007","direct migration background","Female","131","0.379355304762922","0.323119918948128","0.435590690577717","1"
"CDU/CSU","2007","no migration background","Male","1731","0.402683011845127","0.387815303347735","0.417550720342518","1"
"CDU/CSU","2007","direct migration background","Male","129","0.359390338810146","0.306063254672106","0.412717422948187","1"
"FDP","2007","no migration background","Female","149","0.0299882927747089","0.0246008572548305","0.0353757282945873","3"
"FDP","2007","no migration background","Male","292","0.0603163880476284","0.0530991930430378","0.0675335830522189","3"
"FDP","2007","direct migration background","Male","12","","","","3"
"FDP","2007","direct migration background","Female","5","","","","3"
"FDP","2007","indirect migration background","Male","6","","","","3"
"FDP","2007","indirect migration background","Female","4","","","","3"
"NPD Combination","2007","no migration background","Male","87","0.0234177080773241","0.0188332651910325","0.0280021509636156","6"
"NPD Combination","2007","direct migration background","Female","1","","","","6"
"NPD Combination","2007","indirect migration background","Male","","","","","6"
"NPD Combination","2007","indirect migration background","Female","","","","","6"
"NPD Combination","2007","no migration background","Female","26","","","","6"
"NPD Combination","2007","direct migration background","Male","2","","","","6"
"Other","2007","indirect migration background","Female","1","","","","8"
"Other","2007","no migration background","Male","45","0.0109187051944571","0.00776833554692938","0.0140690748419848","8"
"Other","2007","indirect migration background","Male","1","","","","8"
"Other","2007","direct migration background","Female","3","","","","8"
"Other","2007","no migration background","Female","26","","","","8"
"Other","2007","direct migration background","Male","2","","","","8"
"PDS/Linke","2007","direct migration background","Female","8","","","","5"
"PDS/Linke","2007","direct migration background","Male","15","","","","5"
"PDS/Linke","2007","no migration background","Male","286","0.0634043564100211","0.0560168892019342","0.070791823618108","5"
"PDS/Linke","2007","no migration background","Female","247","0.0588781796339494","0.0514425485407601","0.0663138107271387","5"
"PDS/Linke","2007","indirect migration background","Male","4","","","","5"
"PDS/Linke","2007","indirect migration background","Female","3","","","","5"
"SPD","2007","no migration background","Female","1389","0.379800568526361","0.364469895770652","0.395131241282069","2"
"SPD","2007","direct migration background","Female","107","0.418494084156247","0.361321633979473","0.475666534333021","2"
"SPD","2007","indirect migration background","Female","52","0.337260961847172","0.246831956242153","0.427689967452192","2"
"SPD","2007","no migration background","Male","1405","0.347243332514005","0.332810466956792","0.361676198071219","2"
"SPD","2007","direct migration background","Male","136","0.45645689561151","0.401098336471214","0.511815454751806","2"
"SPD","2007","indirect migration background","Male","58","0.529000141735173","0.437770188286138","0.620230095184208","2"
"AfD","2008","direct migration background","Female","","","","","7"
"AfD","2008","indirect migration background","Male","","","","","7"
"AfD","2008","indirect migration background","Female","","","","","7"
"AfD","2008","no migration background","Female","","","","","7"
"AfD","2008","direct migration background","Male","","","","","7"
"AfD","2008","no migration background","Male","","","","","7"
"CDU/CSU","2008","indirect migration background","Female","35","0.31947141353301","0.23112368453032","0.407819142535701","1"
"CDU/CSU","2008","indirect migration background","Male","34","0.230911865899934","0.153890653325586","0.307933078474282","1"
"CDU/CSU","2008","direct migration background","Female","131","0.456316755537315","0.396004769775159","0.516628741299471","1"
"CDU/CSU","2008","no migration background","Female","1483","0.408301553260154","0.39236244627931","0.424240660240999","1"
"CDU/CSU","2008","no migration background","Male","1682","0.418114497894996","0.402716786941403","0.433512208848588","1"
"CDU/CSU","2008","direct migration background","Male","135","0.390071440331724","0.334968293031551","0.445174587631896","1"
"FDP","2008","no migration background","Female","161","0.0358937920995317","0.029861319387231","0.0419262648118324","3"
"FDP","2008","no migration background","Male","275","0.0647987744227171","0.0571140957850672","0.072483453060367","3"
"FDP","2008","direct migration background","Male","12","","","","3"
"FDP","2008","indirect migration background","Female","5","","","","3"
"FDP","2008","direct migration background","Female","6","","","","3"
"FDP","2008","indirect migration background","Male","6","","","","3"
"NPD Combination","2008","direct migration background","Female","","","","","6"
"NPD Combination","2008","indirect migration background","Male","2","","","","6"
"NPD Combination","2008","no migration background","Male","80","0.0217934475451901","0.0172355135304782","0.026351381559902","6"
"NPD Combination","2008","indirect migration background","Female","","","","","6"
"NPD Combination","2008","no migration background","Female","23","","","","6"
"NPD Combination","2008","direct migration background","Male","","","","","6"
"Other","2008","indirect migration background","Female","2","","","","8"
"Other","2008","no migration background","Male","30","0.00847864376422363","0.00561641717601853","0.0113408703524287","8"
"Other","2008","indirect migration background","Male","3","","","","8"
"Other","2008","direct migration background","Female","2","","","","8"
"Other","2008","no migration background","Female","20","","","","8"
"Other","2008","direct migration background","Male","1","","","","8"
"PDS/Linke","2008","direct migration background","Female","12","","","","5"
"PDS/Linke","2008","no migration background","Male","322","0.0758533717944169","0.0675882802538074","0.0841184633350265","5"
"PDS/Linke","2008","no migration background","Female","258","0.0588486417529377","0.0512169430996998","0.0664803404061757","5"
"PDS/Linke","2008","direct migration background","Male","13","","","","5"
"PDS/Linke","2008","indirect migration background","Female","1","","","","5"
"PDS/Linke","2008","indirect migration background","Male","4","","","","5"
"SPD","2008","indirect migration background","Female","50","0.447023814662815","0.352818642752364","0.541228986573265","2"
"SPD","2008","no migration background","Female","1246","0.365071503470297","0.349458925087883","0.380684081852711","2"
"SPD","2008","direct migration background","Female","91","0.39268700364624","0.333554400647419","0.451819606645061","2"
"SPD","2008","indirect migration background","Male","49","0.384609331260479","0.295692386317599","0.473526276203359","2"
"SPD","2008","no migration background","Male","1239","0.319658148062656","0.305100330769349","0.334215965355962","2"
"SPD","2008","direct migration background","Male","125","0.426028473985331","0.370164821093506","0.481892126877155","2"
"AfD","2009","direct migration background","Female","","","","","7"
"AfD","2009","direct migration background","Male","","","","","7"
"AfD","2009","indirect migration background","Male","","","","","7"
"AfD","2009","indirect migration background","Female","","","","","7"
"AfD","2009","no migration background","Male","","","","","7"
"AfD","2009","no migration background","Female","","","","","7"
"CDU/CSU","2009","indirect migration background","Male","18","","","","1"
"CDU/CSU","2009","indirect migration background","Female","28","","","","1"
"CDU/CSU","2009","direct migration background","Female","119","0.4140417471722","0.352365143177173","0.475718351167227","1"
"CDU/CSU","2009","no migration background","Female","1310","0.402730083259615","0.386089737575293","0.419370428943937","1"
"CDU/CSU","2009","direct migration background","Male","105","0.338077922756031","0.278843128039047","0.397312717473016","1"
"CDU/CSU","2009","no migration background","Male","1478","0.393447832740631","0.377638589351338","0.409257076129923","1"
"FDP","2009","no migration background","Female","228","0.0637471023120166","0.0554582042387175","0.0720360003853158","3"
"FDP","2009","no migration background","Male","369","0.0968747465836726","0.0873025257269955","0.10644696744035","3"
"FDP","2009","direct migration background","Female","11","","","","3"
"FDP","2009","indirect migration background","Male","13","","","","3"
"FDP","2009","indirect migration background","Female","6","","","","3"
"FDP","2009","direct migration background","Male","17","","","","3"
"NPD Combination","2009","direct migration background","Female","1","","","","6"
"NPD Combination","2009","indirect migration background","Male","1","","","","6"
"NPD Combination","2009","no migration background","Male","76","0.0296582798083864","0.0241683251347864","0.0351482344819865","6"
"NPD Combination","2009","direct migration background","Male","1","","","","6"
"NPD Combination","2009","indirect migration background","Female","1","","","","6"
"NPD Combination","2009","no migration background","Female","22","","","","6"
"Other","2009","no migration background","Male","44","0.0109620258463811","0.00759237175000993","0.0143316799427523","8"
"Other","2009","no migration background","Female","25","","","","8"
"Other","2009","indirect migration background","Female","2","","","","8"
"Other","2009","direct migration background","Male","2","","","","8"
"Other","2009","direct migration background","Female","2","","","","8"
"Other","2009","indirect migration background","Male","1","","","","8"
"PDS/Linke","2009","direct migration background","Female","7","","","","5"
"PDS/Linke","2009","no migration background","Female","227","0.0630644763493124","0.0548170729507244","0.0713118797479003","5"
"PDS/Linke","2009","direct migration background","Male","13","","","","5"
"PDS/Linke","2009","no migration background","Male","287","0.0706286432545407","0.0623374220677385","0.0789198644413429","5"
"PDS/Linke","2009","indirect migration background","Female","2","","","","5"
"PDS/Linke","2009","indirect migration background","Male","2","","","","5"
"SPD","2009","indirect migration background","Female","31","0.314432306498555","0.214547876070639","0.41431673692647","2"
"SPD","2009","indirect migration background","Male","47","0.496881928718847","0.395264505931574","0.59849935150612","2"
"SPD","2009","no migration background","Female","1048","0.327492017584598","0.311569231195489","0.343414803973707","2"
"SPD","2009","direct migration background","Female","73","0.322793748930746","0.264248981395854","0.381338516465637","2"
"SPD","2009","no migration background","Male","1099","0.301458381782861","0.286607807370535","0.316308956195186","2"
"SPD","2009","direct migration background","Male","90","0.379246178688619","0.318490712667167","0.440001644710071","2"
"AfD","2010","direct migration background","Female","","","","","7"
"AfD","2010","no migration background","Female","","","","","7"
"AfD","2010","indirect migration background","Male","","","","","7"
"AfD","2010","indirect migration background","Female","","","","","7"
"AfD","2010","no migration background","Male","","","","","7"
"AfD","2010","direct migration background","Male","","","","","7"
"CDU/CSU","2010","indirect migration background","Male","39","0.247097613476667","0.181875170387597","0.312320056565738","1"
"CDU/CSU","2010","indirect migration background","Female","63","0.248156713372951","0.190419537331869","0.305893889414033","1"
"CDU/CSU","2010","direct migration background","Male","197","0.388632868509969","0.344658673406488","0.43260706361345","1"
"CDU/CSU","2010","direct migration background","Female","195","0.415634878126326","0.369690212836795","0.461579543415857","1"
"CDU/CSU","2010","no migration background","Female","1816","0.384772822811788","0.371206547862182","0.398339097761395","1"
"CDU/CSU","2010","no migration background","Male","1866","0.376339618051999","0.362618493058749","0.390060743045248","1"
"FDP","2010","direct migration background","Female","18","","","","3"
"FDP","2010","no migration background","Female","302","0.0587356269409363","0.0521795011316364","0.0652917527502361","3"
"FDP","2010","direct migration background","Male","27","","","","3"
"FDP","2010","indirect migration background","Male","14","","","","3"
"FDP","2010","indirect migration background","Female","14","","","","3"
"FDP","2010","no migration background","Male","380","0.0717264378558132","0.0644183578221935","0.079034517889433","3"
"NPD Combination","2010","indirect migration background","Female","3","","","","6"
"NPD Combination","2010","direct migration background","Female","","","","","6"
"NPD Combination","2010","indirect migration background","Male","","","","","6"
"NPD Combination","2010","no migration background","Male","112","0.0256905584323661","0.0212097033299749","0.0301714135347572","6"
"NPD Combination","2010","direct migration background","Male","1","","","","6"
"NPD Combination","2010","no migration background","Female","48","0.00828772573865606","0.0057598763562516","0.0108155751210605","6"
"Other","2010","no migration background","Male","66","0.0149705820455582","0.0115312855607511","0.0184098785303653","8"
"Other","2010","no migration background","Female","40","0.00669889321808555","0.0044244104477386","0.0089733759884325","8"
"Other","2010","indirect migration background","Female","4","","","","8"
"Other","2010","direct migration background","Male","","","","","8"
"Other","2010","direct migration background","Female","2","","","","8"
"Other","2010","indirect migration background","Male","2","","","","8"
"PDS/Linke","2010","direct migration background","Female","24","","","","5"
"PDS/Linke","2010","no migration background","Female","418","0.082769871826705","0.0750871349194656","0.0904526087339445","5"
"PDS/Linke","2010","direct migration background","Male","32","0.0649194997050061","0.0426920736501443","0.0871469257598679","5"
"PDS/Linke","2010","no migration background","Male","415","0.0922704419143831","0.0840738141741071","0.100467069654659","5"
"PDS/Linke","2010","indirect migration background","Female","10","","","","5"
"PDS/Linke","2010","indirect migration background","Male","8","","","","5"
"SPD","2010","no migration background","Female","1412","0.308217946879279","0.295342738366506","0.321093155392051","2"
"SPD","2010","direct migration background","Female","143","0.354036490850576","0.309453934965631","0.398619046735521","2"
"SPD","2010","indirect migration background","Female","74","0.374336948692818","0.309647944876185","0.43902595250945","2"
"SPD","2010","no migration background","Male","1364","0.30557741247999","0.292530786374158","0.318624038585821","2"
"SPD","2010","direct migration background","Male","179","0.411874297579132","0.367473117062295","0.456275478095969","2"
"SPD","2010","indirect migration background","Male","70","0.446974426075624","0.371793547709917","0.522155304441331","2"
"AfD","2011","no migration background","Female","","","","","7"
"AfD","2011","direct migration background","Female","","","","","7"
"AfD","2011","indirect migration background","Male","","","","","7"
"AfD","2011","no migration background","Male","","","","","7"
"AfD","2011","indirect migration background","Female","","","","","7"
"AfD","2011","direct migration background","Male","","","","","7"
"CDU/CSU","2011","indirect migration background","Male","28","","","","1"
"CDU/CSU","2011","direct migration background","Male","132","0.349836939306722","0.298302907635175","0.40137097097827","1"
"CDU/CSU","2011","indirect migration background","Female","31","0.231512379019465","0.155727919561515","0.307296838477414","1"
"CDU/CSU","2011","direct migration background","Female","134","0.395075386247267","0.339755907628111","0.450394864866423","1"
"CDU/CSU","2011","no migration background","Female","1497","0.381890888167627","0.366823211862342","0.396958564472912","1"
"CDU/CSU","2011","no migration background","Male","1736","0.389701108631345","0.375078705406013","0.404323511856677","1"
"FDP","2011","direct migration background","Female","6","","","","3"
"FDP","2011","no migration background","Female","114","0.023317174572644","0.0186370350714188","0.0279973140738692","3"
"FDP","2011","direct migration background","Male","11","","","","3"
"FDP","2011","indirect migration background","Male","6","","","","3"
"FDP","2011","indirect migration background","Female","4","","","","3"
"FDP","2011","no migration background","Male","185","0.0340291696807774","0.0285930460281839","0.0394652933333709","3"
"NPD Combination","2011","indirect migration background","Female","1","","","","6"
"NPD Combination","2011","no migration background","Male","82","0.02331113426736","0.0187869376997864","0.0278353308349336","6"
"NPD Combination","2011","direct migration background","Female","","","","","6"
"NPD Combination","2011","indirect migration background","Male","","","","","6"
"NPD Combination","2011","no migration background","Female","27","","","","6"
"NPD Combination","2011","direct migration background","Male","1","","","","6"
"Other","2011","no migration background","Male","61","0.0175853706311182","0.0136443853022482","0.0215263559599882","8"
"Other","2011","no migration background","Female","37","0.010408059949491","0.00726062307927634","0.0135554968197057","8"
"Other","2011","direct migration background","Male","3","","","","8"
"Other","2011","direct migration background","Female","3","","","","8"
"Other","2011","indirect migration background","Male","1","","","","8"
"Other","2011","indirect migration background","Female","3","","","","8"
"PDS/Linke","2011","direct migration background","Female","10","","","","5"
"PDS/Linke","2011","direct migration background","Male","21","","","","5"
"PDS/Linke","2011","no migration background","Female","253","0.0599968027960114","0.0526318023081494","0.0673618032838734","5"
"PDS/Linke","2011","indirect migration background","Male","7","","","","5"
"PDS/Linke","2011","no migration background","Male","303","0.0651951890911363","0.0577931753216279","0.0725972028606446","5"
"PDS/Linke","2011","indirect migration background","Female","4","","","","5"
"SPD","2011","no migration background","Female","1228","0.328882663547896","0.314312521690707","0.343452805405086","2"
"SPD","2011","no migration background","Male","1302","0.316902044763418","0.302951676960243","0.330852412566594","2"
"SPD","2011","direct migration background","Female","93","0.348878929836065","0.294945789427222","0.402812070244908","2"
"SPD","2011","indirect migration background","Female","41","0.335078916677627","0.25027162122576","0.419886212129494","2"
"SPD","2011","direct migration background","Male","126","0.405724971491729","0.352665887018396","0.458784055965062","2"
"SPD","2011","indirect migration background","Male","44","0.41053515877626","0.319020485565741","0.502049831986778","2"
"AfD","2012","no migration background","Male","","","","","7"
"AfD","2012","no migration background","Female","","","","","7"
"AfD","2012","direct migration background","Male","","","","","7"
"AfD","2012","direct migration background","Female","","","","","7"
"AfD","2012","indirect migration background","Male","","","","","7"
"AfD","2012","indirect migration background","Female","","","","","7"
"CDU/CSU","2012","indirect migration background","Male","30","0.264146607728721","0.183215807926615","0.345077407530826","1"
"CDU/CSU","2012","indirect migration background","Female","31","0.227886370985285","0.151552219595078","0.304220522375492","1"
"CDU/CSU","2012","no migration background","Female","1487","0.392006279813135","0.376652880708405","0.407359678917865","1"
"CDU/CSU","2012","direct migration background","Male","128","0.36819500795086","0.314590863231754","0.421799152669966","1"
"CDU/CSU","2012","direct migration background","Female","142","0.461487865832386","0.404112299932472","0.5188634317323","1"
"CDU/CSU","2012","no migration background","Male","1692","0.387889877321482","0.373130582281667","0.402649172361298","1"
"FDP","2012","direct migration background","Female","4","","","","3"
"FDP","2012","no migration background","Female","77","0.0198673788888268","0.0154788274877609","0.0242559302898928","3"
"FDP","2012","direct migration background","Male","13","","","","3"
"FDP","2012","indirect migration background","Male","4","","","","3"
"FDP","2012","indirect migration background","Female","2","","","","3"
"FDP","2012","no migration background","Male","144","0.0308541776272414","0.0256163866608102","0.0360919685936727","3"
"NPD Combination","2012","direct migration background","Female","1","","","","6"
"NPD Combination","2012","no migration background","Male","62","0.0208565963737787","0.0165280559262088","0.0251851368213486","6"
"NPD Combination","2012","direct migration background","Male","3","","","","6"
"NPD Combination","2012","indirect migration background","Male","","","","","6"
"NPD Combination","2012","indirect migration background","Female","2","","","","6"
"NPD Combination","2012","no migration background","Female","21","","","","6"
"Other","2012","no migration background","Male","152","0.0363962974197262","0.0307237982203307","0.0420687966191217","8"
"Other","2012","no migration background","Female","82","0.024848944549198","0.019953429370483","0.0297444597279131","8"
"Other","2012","direct migration background","Female","3","","","","8"
"Other","2012","direct migration background","Male","12","","","","8"
"Other","2012","indirect migration background","Male","7","","","","8"
"Other","2012","indirect migration background","Female","4","","","","8"
"PDS/Linke","2012","no migration background","Female","218","0.0527732983712949","0.0457418860481447","0.0598047106944452","5"
"PDS/Linke","2012","no migration background","Male","287","0.0635360758935101","0.0561476430438868","0.0709245087431333","5"
"PDS/Linke","2012","direct migration background","Female","6","","","","5"
"PDS/Linke","2012","direct migration background","Male","21","","","","5"
"PDS/Linke","2012","indirect migration background","Male","3","","","","5"
"PDS/Linke","2012","indirect migration background","Female","6","","","","5"
"SPD","2012","no migration background","Male","1335","0.323467652072821","0.309298093456728","0.337637210688914","2"
"SPD","2012","no migration background","Female","1237","0.325597171878372","0.31086019222843","0.340334151528314","2"
"SPD","2012","direct migration background","Female","92","0.351629271270205","0.296674766010835","0.406583776529574","2"
"SPD","2012","indirect migration background","Female","46","0.441101005166706","0.350745465449689","0.531456544883724","2"
"SPD","2012","direct migration background","Male","110","0.37099125592022","0.31730315097807","0.42467936086237","2"
"SPD","2012","indirect migration background","Male","48","0.401386207885636","0.311405325538541","0.491367090232731","2"
"AfD","2013","no migration background","Female","","","","","7"
"AfD","2013","no migration background","Male","","","","","7"
