"party","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"FDP","2002","66 and older","direct migration background","2","","","","3"
"FDP","2002","66 and older","indirect migration background","","","","","3"
"Grüne","2002","16-34 y.","no migration background","167","0.120137433881405","0.104176785553196","0.136098082209615","4"
"Grüne","2002","16-34 y.","direct migration background","12","","","","4"
"Grüne","2002","16-34 y.","indirect migration background","15","","","","4"
"Grüne","2002","35-65 y.","no migration background","504","0.0769214713101756","0.0700471782034925","0.0837957644168586","4"
"Grüne","2002","35-65 y.","direct migration background","27","","","","4"
"Grüne","2002","35-65 y.","indirect migration background","7","","","","4"
"Grüne","2002","66 and older","no migration background","21","","","","4"
"Grüne","2002","66 and older","indirect migration background","1","","","","4"
"Grüne","2002","66 and older","direct migration background","2","","","","4"
"NPD","2002","16-34 y.","no migration background","37","0.0297630879890362","0.0214208644484078","0.0381053115296646","6"
"NPD","2002","16-34 y.","direct migration background","1","","","","6"
"NPD","2002","16-34 y.","indirect migration background","1","","","","6"
"NPD","2002","35-65 y.","no migration background","33","0.00580490863388147","0.0038450784982574","0.00776473876950554","6"
"NPD","2002","35-65 y.","direct migration background","1","","","","6"
"NPD","2002","35-65 y.","indirect migration background","","","","","6"
"NPD","2002","66 and older","no migration background","2","","","","6"
"NPD","2002","66 and older","direct migration background","","","","","6"
"NPD","2002","66 and older","indirect migration background","","","","","6"
"Other","2002","16-34 y.","no migration background","25","","","","8"
"Other","2002","16-34 y.","direct migration background","3","","","","8"
"Other","2002","16-34 y.","indirect migration background","3","","","","8"
"Other","2002","35-65 y.","no migration background","55","0.0121871472296056","0.00935658116925353","0.0150177132899576","8"
"Other","2002","35-65 y.","direct migration background","6","","","","8"
"Other","2002","35-65 y.","indirect migration background","","","","","8"
"Other","2002","66 and older","no migration background","11","","","","8"
"Other","2002","66 and older","direct migration background","","","","","8"
"Other","2002","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2002","16-34 y.","direct migration background","3","","","","5"
"PDS/Linke","2002","16-34 y.","no migration background","107","0.0611105111185483","0.0493515452696494","0.0728694769674472","5"
"PDS/Linke","2002","16-34 y.","indirect migration background","5","","","","5"
"PDS/Linke","2002","35-65 y.","no migration background","287","0.0435798092074573","0.0383129469563813","0.0488466714585333","5"
"PDS/Linke","2002","35-65 y.","direct migration background","13","","","","5"
"PDS/Linke","2002","66 and older","no migration background","131","0.0578207577409574","0.0473036534562588","0.0683378620256561","5"
"PDS/Linke","2002","66 and older","direct migration background","6","","","","5"
"PDS/Linke","2002","35-65 y.","indirect migration background","1","","","","5"
"PDS/Linke","2002","66 and older","indirect migration background","","","","","5"
"SPD","2002","16-34 y.","no migration background","608","0.390810578340595","0.366857393576439","0.414763763104751","1"
"SPD","2002","16-34 y.","direct migration background","68","0.378550219557359","0.304318257854021","0.452782181260697","1"
"SPD","2002","16-34 y.","indirect migration background","102","0.522928629359502","0.448926885534906","0.596930373184098","1"
"SPD","2002","35-65 y.","no migration background","2384","0.441626345245714","0.428815585806551","0.454437104684877","1"
"SPD","2002","35-65 y.","direct migration background","273","0.480143663066796","0.43887492724117","0.521412398892421","1"
"SPD","2002","35-65 y.","indirect migration background","32","0.402837092310952","0.284509163836558","0.521165020785347","1"
"SPD","2002","66 and older","no migration background","743","0.404601248329717","0.382485324064257","0.426717172595178","1"
"SPD","2002","66 and older","direct migration background","55","0.363417442217642","0.288180953999508","0.438653930435776","1"
"SPD","2002","66 and older","indirect migration background","","","","","1"
"AfD","2003","35-65 y.","no migration background","","","","","7"
"AfD","2003","16-34 y.","direct migration background","","","","","7"
"AfD","2003","16-34 y.","indirect migration background","","","","","7"
"AfD","2003","16-34 y.","no migration background","","","","","7"
"AfD","2003","35-65 y.","direct migration background","","","","","7"
"AfD","2003","35-65 y.","indirect migration background","","","","","7"
"AfD","2003","66 and older","no migration background","","","","","7"
"AfD","2003","66 and older","direct migration background","","","","","7"
"AfD","2003","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2003","16-34 y.","indirect migration background","50","0.302502924319145","0.235768736196927","0.369237112441364","2"
"CDU/CSU","2003","16-34 y.","direct migration background","95","0.50847489475673","0.433324504485525","0.583625285027935","2"
"CDU/CSU","2003","16-34 y.","no migration background","701","0.382301541407361","0.359336081296207","0.405267001518514","2"
"CDU/CSU","2003","35-65 y.","no migration background","2473","0.420356498178605","0.407612281414121","0.433100714943088","2"
"CDU/CSU","2003","35-65 y.","direct migration background","237","0.438359726331806","0.395422513167316","0.481296939496296","2"
"CDU/CSU","2003","35-65 y.","indirect migration background","26","","","","2"
"CDU/CSU","2003","66 and older","no migration background","977","0.496792285353779","0.474651555148634","0.518933015558925","2"
"CDU/CSU","2003","66 and older","direct migration background","92","0.585412377883268","0.506834782649499","0.663989973117037","2"
"CDU/CSU","2003","66 and older","indirect migration background","5","","","","2"
"FDP","2003","16-34 y.","indirect migration background","4","","","","3"
"FDP","2003","16-34 y.","no migration background","106","0.0661209648695911","0.0543774318909439","0.0778644978482384","3"
"FDP","2003","16-34 y.","direct migration background","1","","","","3"
"FDP","2003","35-65 y.","no migration background","241","0.0371416214841444","0.0322591983132139","0.0420240446550749","3"
"FDP","2003","66 and older","no migration background","59","0.0282949478314626","0.0209523024832219","0.0356375931797032","3"
"FDP","2003","66 and older","direct migration background","2","","","","3"
"FDP","2003","35-65 y.","direct migration background","10","","","","3"
"FDP","2003","35-65 y.","indirect migration background","1","","","","3"
"FDP","2003","66 and older","indirect migration background","","","","","3"
"Grüne","2003","16-34 y.","no migration background","251","0.170103134538358","0.152346850321385","0.187859418755331","4"
"Grüne","2003","16-34 y.","direct migration background","18","","","","4"
"Grüne","2003","16-34 y.","indirect migration background","32","0.193906435739676","0.136468180961417","0.251344690517934","4"
"Grüne","2003","35-65 y.","no migration background","614","0.0989251041646479","0.0912168241172804","0.106633384212015","4"
"Grüne","2003","35-65 y.","direct migration background","32","0.0893170320554443","0.0646373160851455","0.113996748025743","4"
"Grüne","2003","66 and older","no migration background","39","0.0173657004910052","0.0115811051171119","0.0231502958648985","4"
"Grüne","2003","35-65 y.","indirect migration background","11","","","","4"
"Grüne","2003","66 and older","direct migration background","3","","","","4"
"Grüne","2003","66 and older","indirect migration background","1","","","","4"
"NPD","2003","16-34 y.","no migration background","24","","","","6"
"NPD","2003","16-34 y.","direct migration background","1","","","","6"
"NPD","2003","16-34 y.","indirect migration background","1","","","","6"
"NPD","2003","35-65 y.","no migration background","34","0.00638899316421334","0.00433192733562228","0.0084460589928044","6"
"NPD","2003","35-65 y.","direct migration background","2","","","","6"
"NPD","2003","35-65 y.","indirect migration background","","","","","6"
"NPD","2003","66 and older","no migration background","3","","","","6"
"NPD","2003","66 and older","direct migration background","","","","","6"
"NPD","2003","66 and older","indirect migration background","","","","","6"
"Other","2003","16-34 y.","no migration background","30","0.018867943863069","0.0124379599256766","0.0252979278004614","8"
"Other","2003","16-34 y.","direct migration background","3","","","","8"
"Other","2003","16-34 y.","indirect migration background","5","","","","8"
"Other","2003","35-65 y.","no migration background","43","0.00784252594139133","0.00556511151512924","0.0101199403676534","8"
"Other","2003","35-65 y.","direct migration background","1","","","","8"
"Other","2003","35-65 y.","indirect migration background","1","","","","8"
"Other","2003","66 and older","no migration background","7","","","","8"
"Other","2003","66 and older","direct migration background","1","","","","8"
"Other","2003","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2003","16-34 y.","no migration background","69","0.03554019451498","0.0267906421600533","0.0442897468699066","5"
"PDS/Linke","2003","16-34 y.","direct migration background","2","","","","5"
"PDS/Linke","2003","16-34 y.","indirect migration background","3","","","","5"
"PDS/Linke","2003","35-65 y.","no migration background","188","0.0248020392011367","0.0207867773901254","0.0288173010121481","5"
"PDS/Linke","2003","35-65 y.","direct migration background","8","","","","5"
"PDS/Linke","2003","35-65 y.","indirect migration background","1","","","","5"
"PDS/Linke","2003","66 and older","no migration background","110","0.0453876559461258","0.0361701532559359","0.0546051586363156","5"
"PDS/Linke","2003","66 and older","direct migration background","5","","","","5"
"PDS/Linke","2003","66 and older","indirect migration background","","","","","5"
"SPD","2003","16-34 y.","no migration background","539","0.310698340611928","0.288827876642457","0.332568804581399","1"
"SPD","2003","16-34 y.","direct migration background","50","0.27930216329805","0.211859084259517","0.346745242336583","1"
"SPD","2003","16-34 y.","indirect migration background","87","0.444848968330184","0.372651118045543","0.517046818614824","1"
"SPD","2003","35-65 y.","no migration background","2170","0.404543217865862","0.391871620451109","0.417214815280615","1"
"SPD","2003","35-65 y.","direct migration background","223","0.407394158199066","0.364875478402681","0.449912837995451","1"
"SPD","2003","35-65 y.","indirect migration background","30","0.39176331714958","0.277410396923785","0.506116237375374","1"
"SPD","2003","66 and older","no migration background","764","0.404710450137422","0.382975071424177","0.426445828850668","1"
"SPD","2003","66 and older","direct migration background","48","0.345499167313276","0.269652199812087","0.421346134814464","1"
"SPD","2003","66 and older","indirect migration background","3","","","","1"
"AfD","2004","16-34 y.","direct migration background","","","","","7"
"AfD","2004","16-34 y.","indirect migration background","","","","","7"
"AfD","2004","35-65 y.","no migration background","","","","","7"
"AfD","2004","16-34 y.","no migration background","","","","","7"
"AfD","2004","35-65 y.","direct migration background","","","","","7"
"AfD","2004","35-65 y.","indirect migration background","","","","","7"
"AfD","2004","66 and older","no migration background","","","","","7"
"AfD","2004","66 and older","direct migration background","","","","","7"
"AfD","2004","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2004","16-34 y.","indirect migration background","49","0.297532811370243","0.224613917485094","0.370451705255392","2"
"CDU/CSU","2004","16-34 y.","no migration background","547","0.387567235111877","0.36181591616505","0.413318554058703","2"
"CDU/CSU","2004","16-34 y.","direct migration background","83","0.585383220645725","0.503776177026021","0.666990264265429","2"
"CDU/CSU","2004","35-65 y.","no migration background","2108","0.426259813267541","0.41236486708207","0.440154759453011","2"
"CDU/CSU","2004","66 and older","no migration background","930","0.518305114124908","0.495177186958806","0.54143304129101","2"
"CDU/CSU","2004","35-65 y.","direct migration background","209","0.442677558557355","0.396631618058424","0.488723499056286","2"
"CDU/CSU","2004","35-65 y.","indirect migration background","22","","","","2"
"CDU/CSU","2004","66 and older","indirect migration background","4","","","","2"
"CDU/CSU","2004","66 and older","direct migration background","79","0.618082229116511","0.535198518186444","0.700965940046579","2"
"FDP","2004","16-34 y.","no migration background","89","0.0698221935896915","0.0563519182515807","0.0832924689278022","3"
"FDP","2004","16-34 y.","direct migration background","3","","","","3"
"FDP","2004","16-34 y.","indirect migration background","2","","","","3"
"FDP","2004","35-65 y.","no migration background","206","0.0355403378472016","0.0303384037145143","0.040742271979889","3"
"FDP","2004","35-65 y.","direct migration background","16","","","","3"
"FDP","2004","35-65 y.","indirect migration background","","","","","3"
"FDP","2004","66 and older","no migration background","65","0.0362402904381479","0.0275898511141453","0.0448907297621504","3"
"FDP","2004","66 and older","direct migration background","2","","","","3"
"FDP","2004","66 and older","indirect migration background","","","","","3"
"Grüne","2004","16-34 y.","indirect migration background","21","","","","4"
"Grüne","2004","35-65 y.","no migration background","549","0.107643335310012","0.0989352064405697","0.116351464179454","4"
"Grüne","2004","16-34 y.","no migration background","202","0.147476073462221","0.128734294428498","0.166217852495944","4"
"Grüne","2004","16-34 y.","direct migration background","18","","","","4"
"Grüne","2004","35-65 y.","direct migration background","25","","","","4"
"Grüne","2004","35-65 y.","indirect migration background","9","","","","4"
"Grüne","2004","66 and older","no migration background","49","0.0219701544587801","0.0151851434711627","0.0287551654463976","4"
"Grüne","2004","66 and older","direct migration background","4","","","","4"
"Grüne","2004","66 and older","indirect migration background","1","","","","4"
"NPD","2004","16-34 y.","no migration background","27","","","","6"
"NPD","2004","16-34 y.","direct migration background","1","","","","6"
"NPD","2004","16-34 y.","indirect migration background","","","","","6"
"NPD","2004","35-65 y.","no migration background","36","0.00983614433806831","0.00706328384698353","0.0126090048291531","6"
"NPD","2004","35-65 y.","direct migration background","1","","","","6"
"NPD","2004","35-65 y.","indirect migration background","1","","","","6"
"NPD","2004","66 and older","no migration background","3","","","","6"
"NPD","2004","66 and older","direct migration background","","","","","6"
"NPD","2004","66 and older","indirect migration background","","","","","6"
"Other","2004","16-34 y.","no migration background","23","","","","8"
"Other","2004","16-34 y.","direct migration background","1","","","","8"
"Other","2004","16-34 y.","indirect migration background","","","","","8"
"Other","2004","35-65 y.","no migration background","52","0.0116379539849633","0.00862454286566445","0.0146513651042621","8"
"Other","2004","35-65 y.","direct migration background","6","","","","8"
"Other","2004","35-65 y.","indirect migration background","","","","","8"
"Other","2004","66 and older","no migration background","9","","","","8"
"Other","2004","66 and older","direct migration background","1","","","","8"
"Other","2004","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2004","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","2004","16-34 y.","indirect migration background","4","","","","5"
"PDS/Linke","2004","16-34 y.","no migration background","64","0.0410355938882624","0.0305503545699318","0.051520833206593","5"
"PDS/Linke","2004","35-65 y.","no migration background","214","0.0370639922571991","0.0317559197036328","0.0423720648107654","5"
"PDS/Linke","2004","35-65 y.","direct migration background","12","","","","5"
"PDS/Linke","2004","35-65 y.","indirect migration background","1","","","","5"
"PDS/Linke","2004","66 and older","no migration background","118","0.0514576870828907","0.0412315542084025","0.0616838199573789","5"
"PDS/Linke","2004","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2004","66 and older","direct migration background","5","","","","5"
"SPD","2004","16-34 y.","no migration background","423","0.313960484848917","0.289429849134404","0.338491120563429","1"
"SPD","2004","16-34 y.","direct migration background","33","0.223068414687347","0.154108851416989","0.292027977957705","1"
"SPD","2004","16-34 y.","indirect migration background","75","0.4415430493096","0.36234016563464","0.52074593298456","1"
"SPD","2004","35-65 y.","no migration background","1701","0.372018422995015","0.358437861889337","0.385598984100694","1"
"SPD","2004","35-65 y.","direct migration background","178","0.42126890959727","0.375495586727062","0.467042232467478","1"
"SPD","2004","35-65 y.","indirect migration background","27","","","","1"
"SPD","2004","66 and older","no migration background","619","0.365087266969225","0.342802232616662","0.387372301321789","1"
"SPD","2004","66 and older","direct migration background","41","0.301716842234449","0.223414151534015","0.380019532934882","1"
"SPD","2004","66 and older","indirect migration background","1","","","","1"
"AfD","2005","16-34 y.","no migration background","","","","","7"
"AfD","2005","16-34 y.","direct migration background","","","","","7"
"AfD","2005","16-34 y.","indirect migration background","","","","","7"
"AfD","2005","35-65 y.","no migration background","","","","","7"
"AfD","2005","35-65 y.","direct migration background","","","","","7"
"AfD","2005","35-65 y.","indirect migration background","","","","","7"
"AfD","2005","66 and older","no migration background","","","","","7"
"AfD","2005","66 and older","direct migration background","","","","","7"
"AfD","2005","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2005","16-34 y.","no migration background","464","0.322197426567291","0.29724131413621","0.347153538998373","2"
"CDU/CSU","2005","16-34 y.","indirect migration background","33","0.233901082138211","0.164761717387153","0.303040446889269","2"
"CDU/CSU","2005","16-34 y.","direct migration background","66","0.488084384210701","0.397510747570135","0.578658020851267","2"
"CDU/CSU","2005","35-65 y.","no migration background","1923","0.390974526621708","0.377084436177764","0.404864617065652","2"
"CDU/CSU","2005","35-65 y.","direct migration background","185","0.380749694582014","0.335327435779027","0.426171953385","2"
"CDU/CSU","2005","35-65 y.","indirect migration background","23","","","","2"
"CDU/CSU","2005","66 and older","no migration background","973","0.502012857494275","0.479956133840777","0.524069581147773","2"
"CDU/CSU","2005","66 and older","indirect migration background","3","","","","2"
"CDU/CSU","2005","66 and older","direct migration background","95","0.603972079588133","0.530236674146733","0.677707485029533","2"
"FDP","2005","16-34 y.","no migration background","89","0.066332387845508","0.0530424406370098","0.0796223350540062","3"
"FDP","2005","16-34 y.","direct migration background","3","","","","3"
"FDP","2005","16-34 y.","indirect migration background","4","","","","3"
"FDP","2005","35-65 y.","no migration background","202","0.0340897540515185","0.028924479225212","0.0392550288778249","3"
"FDP","2005","66 and older","no migration background","71","0.0291633742573209","0.0217405961436038","0.0365861523710379","3"
"FDP","2005","66 and older","direct migration background","1","","","","3"
"FDP","2005","35-65 y.","direct migration background","14","","","","3"
"FDP","2005","35-65 y.","indirect migration background","1","","","","3"
"FDP","2005","66 and older","indirect migration background","","","","","3"
"Grüne","2005","16-34 y.","no migration background","234","0.196157794243754","0.174952100724586","0.217363487762922","4"
"Grüne","2005","16-34 y.","direct migration background","11","","","","4"
"Grüne","2005","16-34 y.","indirect migration background","21","","","","4"
"Grüne","2005","35-65 y.","no migration background","550","0.11687809723303","0.107732964615662","0.126023229850398","4"
"Grüne","2005","35-65 y.","direct migration background","27","","","","4"
"Grüne","2005","35-65 y.","indirect migration background","11","","","","4"
"Grüne","2005","66 and older","no migration background","43","0.01800576259826","0.0121398613641694","0.0238716638323505","4"
"Grüne","2005","66 and older","indirect migration background","","","","","4"
"Grüne","2005","66 and older","direct migration background","5","","","","4"
"NPD","2005","16-34 y.","no migration background","62","0.0538793683241048","0.0418221035659596","0.0659366330822499","6"
"NPD","2005","16-34 y.","direct migration background","1","","","","6"
"NPD","2005","16-34 y.","indirect migration background","2","","","","6"
"NPD","2005","35-65 y.","no migration background","57","0.0192404370928072","0.0153302111208664","0.0231506630647481","6"
"NPD","2005","35-65 y.","indirect migration background","","","","","6"
"NPD","2005","66 and older","no migration background","7","","","","6"
"NPD","2005","35-65 y.","direct migration background","","","","","6"
"NPD","2005","66 and older","direct migration background","","","","","6"
"NPD","2005","66 and older","indirect migration background","","","","","6"
"Other","2005","16-34 y.","no migration background","11","","","","8"
"Other","2005","16-34 y.","direct migration background","","","","","8"
"Other","2005","16-34 y.","indirect migration background","2","","","","8"
"Other","2005","35-65 y.","no migration background","55","0.016353840556639","0.0127435476066152","0.0199641335066629","8"
"Other","2005","35-65 y.","direct migration background","4","","","","8"
"Other","2005","35-65 y.","indirect migration background","","","","","8"
"Other","2005","66 and older","no migration background","12","","","","8"
"Other","2005","66 and older","direct migration background","1","","","","8"
"Other","2005","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2005","16-34 y.","no migration background","69","0.0380123126869822","0.0278003035096362","0.0482243218643282","5"
"PDS/Linke","2005","16-34 y.","direct migration background","1","","","","5"
"PDS/Linke","2005","16-34 y.","indirect migration background","1","","","","5"
"PDS/Linke","2005","35-65 y.","no migration background","218","0.0388604844577119","0.0333592464476665","0.0443617224677574","5"
"PDS/Linke","2005","35-65 y.","direct migration background","11","","","","5"
"PDS/Linke","2005","35-65 y.","indirect migration background","1","","","","5"
"PDS/Linke","2005","66 and older","direct migration background","10","","","","5"
"PDS/Linke","2005","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2005","66 and older","no migration background","126","0.0464294994367224","0.0371473635657674","0.0557116353076774","5"
"SPD","2005","16-34 y.","no migration background","418","0.316126970847812","0.291296622851821","0.340957318843804","1"
"SPD","2005","16-34 y.","direct migration background","35","0.299221399560586","0.216247423670732","0.38219537545044","1"
"SPD","2005","16-34 y.","indirect migration background","81","0.482944012593687","0.401326374290293","0.564561650897082","1"
"SPD","2005","35-65 y.","no migration background","1736","0.383602859986585","0.36976132231427","0.397444397658901","1"
"SPD","2005","35-65 y.","direct migration background","198","0.466100108600068","0.419435744802066","0.51276447239807","1"
"SPD","2005","35-65 y.","indirect migration background","28","","","","1"
"SPD","2005","66 and older","no migration background","742","0.395148846484001","0.373582373151029","0.416715319816972","1"
"SPD","2005","66 and older","direct migration background","57","0.312541790132664","0.242657117068365","0.382426463196963","1"
"SPD","2005","66 and older","indirect migration background","2","","","","1"
"AfD","2006","16-34 y.","indirect migration background","","","","","7"
"AfD","2006","35-65 y.","no migration background","","","","","7"
"AfD","2006","66 and older","no migration background","","","","","7"
"AfD","2006","66 and older","direct migration background","","","","","7"
"AfD","2006","16-34 y.","no migration background","","","","","7"
"AfD","2006","16-34 y.","direct migration background","","","","","7"
"AfD","2006","35-65 y.","direct migration background","","","","","7"
"AfD","2006","35-65 y.","indirect migration background","","","","","7"
"AfD","2006","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2006","16-34 y.","direct migration background","61","0.365543713199672","0.287158417316833","0.443929009082511","2"
"CDU/CSU","2006","16-34 y.","indirect migration background","36","0.190382447913218","0.13065864443418","0.250106251392256","2"
"CDU/CSU","2006","16-34 y.","no migration background","507","0.305545773767462","0.282479435242284","0.32861211229264","2"
"CDU/CSU","2006","35-65 y.","no migration background","2265","0.39639650432139","0.383536840928324","0.409256167714456","2"
"CDU/CSU","2006","35-65 y.","direct migration background","179","0.335025706886432","0.291656259637369","0.378395154135494","2"
"CDU/CSU","2006","35-65 y.","indirect migration background","25","","","","2"
"CDU/CSU","2006","66 and older","no migration background","1160","0.503192316618031","0.482825003232112","0.523559630003951","2"
"CDU/CSU","2006","66 and older","indirect migration background","2","","","","2"
"CDU/CSU","2006","66 and older","direct migration background","89","0.517916587450708","0.440248871538037","0.595584303363379","2"
"FDP","2006","16-34 y.","no migration background","100","0.0747076413684367","0.0615420397705568","0.0878732429663165","3"
"FDP","2006","16-34 y.","direct migration background","3","","","","3"
"FDP","2006","16-34 y.","indirect migration background","9","","","","3"
"FDP","2006","35-65 y.","no migration background","280","0.0452682053358048","0.0398027524954276","0.0507336581761821","3"
"FDP","2006","35-65 y.","direct migration background","14","","","","3"
"FDP","2006","35-65 y.","indirect migration background","1","","","","3"
"FDP","2006","66 and older","no migration background","82","0.0337925952148104","0.0264319048821767","0.0411532855474441","3"
"FDP","2006","66 and older","direct migration background","4","","","","3"
"FDP","2006","66 and older","indirect migration background","","","","","3"
"Grüne","2006","16-34 y.","no migration background","225","0.14468147968688","0.127066217273656","0.162296742100103","4"
"Grüne","2006","16-34 y.","direct migration background","18","","","","4"
"Grüne","2006","16-34 y.","indirect migration background","18","","","","4"
"Grüne","2006","35-65 y.","no migration background","587","0.104067825858688","0.0960402461399714","0.112095405577405","4"
"Grüne","2006","35-65 y.","direct migration background","27","","","","4"
"Grüne","2006","35-65 y.","indirect migration background","16","","","","4"
"Grüne","2006","66 and older","no migration background","47","0.0149599282710289","0.010014951020131","0.0199049055219268","4"
"Grüne","2006","66 and older","direct migration background","4","","","","4"
"Grüne","2006","66 and older","indirect migration background","","","","","4"
"NPD","2006","16-34 y.","no migration background","63","0.0438813971964111","0.0336245280246522","0.0541382663681701","6"
"NPD","2006","16-34 y.","direct migration background","","","","","6"
"NPD","2006","16-34 y.","indirect migration background","3","","","","6"
"NPD","2006","35-65 y.","no migration background","61","0.0181850795019582","0.0146722163171655","0.021697942686751","6"
"NPD","2006","35-65 y.","direct migration background","1","","","","6"
"NPD","2006","66 and older","no migration background","4","","","","6"
"NPD","2006","35-65 y.","indirect migration background","","","","","6"
"NPD","2006","66 and older","direct migration background","","","","","6"
"NPD","2006","66 and older","indirect migration background","","","","","6"
"Other","2006","16-34 y.","no migration background","18","","","","8"
"Other","2006","16-34 y.","indirect migration background","3","","","","8"
"Other","2006","16-34 y.","direct migration background","2","","","","8"
"Other","2006","35-65 y.","no migration background","51","0.0101402705529376","0.00750636365798673","0.0127741774478885","8"
"Other","2006","35-65 y.","direct migration background","5","","","","8"
"Other","2006","35-65 y.","indirect migration background","1","","","","8"
"Other","2006","66 and older","no migration background","12","","","","8"
"Other","2006","66 and older","direct migration background","","","","","8"
"Other","2006","66 and older","indirect migration background","","","","","8"
"PDS/Linke","2006","16-34 y.","no migration background","86","0.0521861771743758","0.041049440022115","0.0633229143266366","5"
"PDS/Linke","2006","16-34 y.","direct migration background","3","","","","5"
"PDS/Linke","2006","16-34 y.","indirect migration background","4","","","","5"
"PDS/Linke","2006","35-65 y.","no migration background","342","0.0619944318629814","0.0556547440812848","0.0683341196446779","5"
"PDS/Linke","2006","35-65 y.","direct migration background","19","","","","5"
"PDS/Linke","2006","35-65 y.","indirect migration background","2","","","","5"
"PDS/Linke","2006","66 and older","no migration background","155","0.0535605681561396","0.0443890423148836","0.0627320939973956","5"
"PDS/Linke","2006","66 and older","indirect migration background","","","","","5"
"PDS/Linke","2006","66 and older","direct migration background","5","","","","5"
"SPD","2006","16-34 y.","indirect migration background","93","0.528530512348089","0.452593085841007","0.604467938855171","1"
"SPD","2006","35-65 y.","no migration background","1972","0.36394768256624","0.351298725495541","0.376596639636939","1"
"SPD","2006","16-34 y.","no migration background","533","0.361328702946513","0.337273521408512","0.385383884484514","1"
"SPD","2006","16-34 y.","direct migration background","58","0.445498142448817","0.36460000154242","0.526396283355213","1"
"SPD","2006","35-65 y.","direct migration background","210","0.499593263523578","0.453651014307887","0.545535512739269","1"
"SPD","2006","35-65 y.","indirect migration background","32","0.296473120144469","0.194464766564816","0.398481473724122","1"
"SPD","2006","66 and older","no migration background","855","0.388150537900501","0.368298962354979","0.408002113446022","1"
"SPD","2006","66 and older","direct migration background","57","0.409502516334976","0.333068471652343","0.485936561017608","1"
"SPD","2006","66 and older","indirect migration background","1","","","","1"
"AfD","2007","16-34 y.","indirect migration background","","","","","7"
"AfD","2007","16-34 y.","no migration background","","","","","7"
"AfD","2007","16-34 y.","direct migration background","","","","","7"
"AfD","2007","35-65 y.","no migration background","","","","","7"
"AfD","2007","35-65 y.","direct migration background","","","","","7"
"AfD","2007","35-65 y.","indirect migration background","","","","","7"
"AfD","2007","66 and older","no migration background","","","","","7"
"AfD","2007","66 and older","direct migration background","","","","","7"
"AfD","2007","66 and older","indirect migration background","","","","","7"
"CDU/CSU","2007","16-34 y.","direct migration background","50","0.383637099524631","0.289727924968607","0.477546274080655","2"
"CDU/CSU","2007","16-34 y.","indirect migration background","39","0.232177071981818","0.162731569917837","0.301622574045798","2"
"CDU/CSU","2007","16-34 y.","no migration background","410","0.321209798120857","0.295447738072744","0.34697185816897","2"
"CDU/CSU","2007","35-65 y.","no migration background","1769","0.379455685481848","0.365317107488842","0.393594263474854","2"
"CDU/CSU","2007","35-65 y.","direct migration background","130","0.284258156448016","0.237070413590135","0.331445899305898","2"
"CDU/CSU","2007","35-65 y.","indirect migration background","17","","","","2"
"CDU/CSU","2007","66 and older","no migration background","1063","0.485334743750142","0.46434523520269","0.506324252297593","2"
"CDU/CSU","2007","66 and older","direct migration background","80","0.57551036399164","0.493342724447028","0.657678003536252","2"
"CDU/CSU","2007","66 and older","indirect migration background","3","","","","2"
"FDP","2007","16-34 y.","no migration background","91","0.0654674320853455","0.051820711887605","0.0791141522830861","3"
"FDP","2007","16-34 y.","direct migration background","2","","","","3"
"FDP","2007","16-34 y.","indirect migration background","7","","","","3"
"FDP","2007","35-65 y.","indirect migration background","2","","","","3"
"FDP","2007","35-65 y.","no migration background","254","0.0442625388993888","0.0382697874661362","0.0502552903326414","3"
"FDP","2007","35-65 y.","direct migration background","12","","","","3"
"FDP","2007","66 and older","no migration background","81","0.030572548507202","0.0233424763529351","0.037802620661469","3"
"FDP","2007","66 and older","direct migration background","3","","","","3"
"FDP","2007","66 and older","indirect migration background","","","","","3"
"Grüne","2007","16-34 y.","no migration background","201","0.162450482776323","0.142099557341571","0.182801408211076","4"
"Grüne","2007","16-34 y.","direct migration background","14","","","","4"
"Grüne","2007","16-34 y.","indirect migration background","18","","","","4"
"Grüne","2007","35-65 y.","no migration background","545","0.128174354151038","0.118434461097687","0.137914247204389","4"
"Grüne","2007","35-65 y.","direct migration background","24","","","","4"
"Grüne","2007","35-65 y.","indirect migration background","9","","","","4"
"Grüne","2007","66 and older","no migration background","54","0.0233144022104246","0.0169770377011117","0.0296517667197375","4"
"Grüne","2007","66 and older","direct migration background","5","","","","4"
"Grüne","2007","66 and older","indirect migration background","","","","","4"
"NPD","2007","16-34 y.","no migration background","57","0.0552831491183044","0.0426745849937179","0.0678917132428908","6"
"NPD","2007","16-34 y.","direct migration background","","","","","6"
"NPD","2007","66 and older","no migration background","6","","","","6"
"NPD","2007","16-34 y.","indirect migration background","","","","","6"
