"party","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"SPD","2000","no migration background","in school","33","0.36836421631769","0.268709256843453","0.468019175791927","2"
"SPD","2000","no migration background","inadequately","18","","","","2"
"SPD","2000","no migration background","middle vocational","2323","0.464169705461795","0.450405357752001","0.477934053171589","2"
"SPD","2000","no migration background","vocational + Abi","175","0.389459263133029","0.344204009438933","0.434714516827124","2"
"SPD","2000","direct migration background","in school","1","","","","2"
"SPD","2000","no migration background","general elemantary","455","0.509313949662084","0.476869133828296","0.541758765495871","2"
"SPD","2000","direct migration background","inadequately","26","","","","2"
"SPD","2000","direct migration background","middle vocational","181","0.425503992618865","0.377587859346055","0.473420125891674","2"
"SPD","2000","no migration background","higher education","661","0.330429444168897","0.3098919189651","0.350966969372694","2"
"SPD","2000","direct migration background","vocational + Abi","45","0.453246892674522","0.359361233260242","0.547132552088803","2"
"SPD","2000","direct migration background","higher vocational","31","0.283350423578842","0.193674144213994","0.373026702943689","2"
"SPD","2000","direct migration background","higher education","54","0.29942846017454","0.22846073516777","0.370396185181309","2"
"SPD","2000","indirect migration background","inadequately","3","","","","2"
"SPD","2000","indirect migration background","general elemantary","27","","","","2"
"SPD","2000","indirect migration background","in school","8","","","","2"
"SPD","2000","indirect migration background","middle vocational","53","0.459543287213842","0.360874742181888","0.558211832245796","2"
"SPD","2000","indirect migration background","higher vocational","7","","","","2"
"SPD","2000","indirect migration background","higher education","14","","","","2"
"SPD","2000","indirect migration background","vocational + Abi","13","","","","2"
"AfD","2001","no migration background","inadequately","","","","","7"
"AfD","2001","no migration background","in school","","","","","7"
"AfD","2001","no migration background","general elemantary","","","","","7"
"AfD","2001","no migration background","middle vocational","","","","","7"
"AfD","2001","no migration background","vocational + Abi","","","","","7"
"AfD","2001","no migration background","higher vocational","","","","","7"
"AfD","2001","no migration background","higher education","","","","","7"
"AfD","2001","direct migration background","in school","","","","","7"
"AfD","2001","direct migration background","middle vocational","","","","","7"
"AfD","2001","direct migration background","inadequately","","","","","7"
"AfD","2001","direct migration background","general elemantary","","","","","7"
"AfD","2001","direct migration background","vocational + Abi","","","","","7"
"AfD","2001","direct migration background","higher vocational","","","","","7"
"AfD","2001","direct migration background","higher education","","","","","7"
"AfD","2001","indirect migration background","in school","","","","","7"
"AfD","2001","indirect migration background","inadequately","","","","","7"
"AfD","2001","indirect migration background","general elemantary","","","","","7"
"AfD","2001","indirect migration background","middle vocational","","","","","7"
"AfD","2001","indirect migration background","vocational + Abi","","","","","7"
"AfD","2001","indirect migration background","higher vocational","","","","","7"
"AfD","2001","indirect migration background","higher education","","","","","7"
"CDU/CSU","2001","no migration background","inadequately","6","","","","1"
"CDU/CSU","2001","no migration background","in school","36","0.394724545221676","0.300783579763619","0.488665510679732","1"
"CDU/CSU","2001","no migration background","general elemantary","307","0.425812917681139","0.390162715526387","0.461463119835891","1"
"CDU/CSU","2001","no migration background","middle vocational","1760","0.404098019753778","0.389621548841768","0.418574490665788","1"
"CDU/CSU","2001","no migration background","vocational + Abi","130","0.33941471061469","0.293011516581398","0.385817904647983","1"
"CDU/CSU","2001","no migration background","higher vocational","301","0.412753438394137","0.377257271061361","0.448249605726913","1"
"CDU/CSU","2001","direct migration background","in school","3","","","","1"
"CDU/CSU","2001","direct migration background","middle vocational","141","0.417507877868994","0.365695224387646","0.469320531350342","1"
"CDU/CSU","2001","no migration background","higher education","586","0.33725519741131","0.315528974433977","0.358981420388643","1"
"CDU/CSU","2001","direct migration background","inadequately","11","","","","1"
"CDU/CSU","2001","direct migration background","vocational + Abi","41","0.463859244737293","0.35525717534181","0.572461314132776","1"
"CDU/CSU","2001","direct migration background","higher vocational","38","0.457475086629043","0.344726520756076","0.570223652502011","1"
"CDU/CSU","2001","direct migration background","higher education","50","0.349855417103024","0.270570611359355","0.429140222846692","1"
"CDU/CSU","2001","indirect migration background","in school","3","","","","1"
"CDU/CSU","2001","indirect migration background","inadequately","","","","","1"
"CDU/CSU","2001","indirect migration background","middle vocational","26","","","","1"
"CDU/CSU","2001","indirect migration background","general elemantary","9","","","","1"
"CDU/CSU","2001","indirect migration background","higher education","4","","","","1"
"CDU/CSU","2001","indirect migration background","vocational + Abi","5","","","","1"
"CDU/CSU","2001","direct migration background","general elemantary","69","0.370437222057369","0.297412438059382","0.443462006055355","1"
"CDU/CSU","2001","indirect migration background","higher vocational","2","","","","1"
"FDP","2001","indirect migration background","vocational + Abi","","","","","3"
"FDP","2001","direct migration background","higher education","8","","","","3"
"FDP","2001","no migration background","in school","1","","","","3"
"FDP","2001","no migration background","inadequately","2","","","","3"
"FDP","2001","no migration background","general elemantary","15","","","","3"
"FDP","2001","no migration background","middle vocational","119","0.0295100527824048","0.0245176175396322","0.0345024880251774","3"
"FDP","2001","no migration background","vocational + Abi","19","","","","3"
"FDP","2001","no migration background","higher vocational","30","0.0359228778624337","0.0225055101777249","0.0493402455471424","3"
"FDP","2001","no migration background","higher education","110","0.0690432433083542","0.0573924073442309","0.0806940792724775","3"
"FDP","2001","direct migration background","in school","","","","","3"
"FDP","2001","direct migration background","inadequately","","","","","3"
"FDP","2001","direct migration background","general elemantary","1","","","","3"
"FDP","2001","direct migration background","middle vocational","8","","","","3"
"FDP","2001","direct migration background","vocational + Abi","3","","","","3"
"FDP","2001","direct migration background","higher vocational","3","","","","3"
"FDP","2001","indirect migration background","inadequately","","","","","3"
"FDP","2001","indirect migration background","middle vocational","4","","","","3"
"FDP","2001","indirect migration background","higher vocational","","","","","3"
"FDP","2001","indirect migration background","higher education","2","","","","3"
"FDP","2001","indirect migration background","in school","","","","","3"
"FDP","2001","indirect migration background","general elemantary","1","","","","3"
"NPD Combination","2001","no migration background","in school","2","","","","6"
"NPD Combination","2001","no migration background","middle vocational","58","0.0104369028557968","0.00743884856703536","0.0134349571445582","6"
"NPD Combination","2001","no migration background","general elemantary","22","","","","6"
"NPD Combination","2001","no migration background","inadequately","1","","","","6"
"NPD Combination","2001","no migration background","vocational + Abi","4","","","","6"
"NPD Combination","2001","no migration background","higher vocational","4","","","","6"
"NPD Combination","2001","no migration background","higher education","5","","","","6"
"NPD Combination","2001","direct migration background","in school","","","","","6"
"NPD Combination","2001","direct migration background","inadequately","","","","","6"
"NPD Combination","2001","direct migration background","general elemantary","1","","","","6"
"NPD Combination","2001","direct migration background","middle vocational","1","","","","6"
"NPD Combination","2001","direct migration background","vocational + Abi","","","","","6"
"NPD Combination","2001","indirect migration background","in school","","","","","6"
"NPD Combination","2001","direct migration background","higher vocational","","","","","6"
"NPD Combination","2001","direct migration background","higher education","","","","","6"
"NPD Combination","2001","indirect migration background","inadequately","","","","","6"
"NPD Combination","2001","indirect migration background","general elemantary","","","","","6"
"NPD Combination","2001","indirect migration background","middle vocational","","","","","6"
"NPD Combination","2001","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2001","indirect migration background","higher vocational","","","","","6"
"NPD Combination","2001","indirect migration background","higher education","","","","","6"
"Other","2001","no migration background","in school","1","","","","8"
"Other","2001","no migration background","inadequately","1","","","","8"
"Other","2001","no migration background","general elemantary","10","","","","8"
"Other","2001","no migration background","middle vocational","54","0.0138580541063345","0.0104093751345179","0.0173067330781511","8"
"Other","2001","no migration background","vocational + Abi","","","","","8"
"Other","2001","no migration background","higher vocational","9","","","","8"
"Other","2001","no migration background","higher education","5","","","","8"
"Other","2001","direct migration background","middle vocational","5","","","","8"
"Other","2001","direct migration background","vocational + Abi","","","","","8"
"Other","2001","direct migration background","higher vocational","","","","","8"
"Other","2001","direct migration background","higher education","2","","","","8"
"Other","2001","indirect migration background","vocational + Abi","","","","","8"
"Other","2001","direct migration background","in school","","","","","8"
"Other","2001","direct migration background","inadequately","","","","","8"
"Other","2001","direct migration background","general elemantary","2","","","","8"
"Other","2001","indirect migration background","in school","","","","","8"
"Other","2001","indirect migration background","inadequately","","","","","8"
"Other","2001","indirect migration background","general elemantary","","","","","8"
"Other","2001","indirect migration background","middle vocational","","","","","8"
"Other","2001","indirect migration background","higher vocational","","","","","8"
"Other","2001","indirect migration background","higher education","1","","","","8"
"PDS/Linke","2001","no migration background","middle vocational","158","0.0289244128905463","0.0239802733351757","0.0338685524459169","5"
"PDS/Linke","2001","no migration background","in school","10","","","","5"
"PDS/Linke","2001","no migration background","vocational + Abi","8","","","","5"
"PDS/Linke","2001","no migration background","higher vocational","33","0.0357941374624318","0.022399939712758","0.0491883352121056","5"
"PDS/Linke","2001","no migration background","higher education","195","0.0910292943303672","0.0778103347998196","0.104248253860915","5"
"PDS/Linke","2001","direct migration background","in school","1","","","","5"
"PDS/Linke","2001","direct migration background","inadequately","1","","","","5"
"PDS/Linke","2001","no migration background","inadequately","1","","","","5"
"PDS/Linke","2001","no migration background","general elemantary","16","","","","5"
"PDS/Linke","2001","direct migration background","general elemantary","1","","","","5"
"PDS/Linke","2001","direct migration background","middle vocational","6","","","","5"
"PDS/Linke","2001","direct migration background","vocational + Abi","1","","","","5"
"PDS/Linke","2001","direct migration background","higher vocational","2","","","","5"
"PDS/Linke","2001","direct migration background","higher education","9","","","","5"
"PDS/Linke","2001","indirect migration background","in school","","","","","5"
"PDS/Linke","2001","indirect migration background","inadequately","","","","","5"
"PDS/Linke","2001","indirect migration background","general elemantary","1","","","","5"
"PDS/Linke","2001","indirect migration background","middle vocational","3","","","","5"
"PDS/Linke","2001","indirect migration background","vocational + Abi","","","","","5"
"PDS/Linke","2001","indirect migration background","higher vocational","","","","","5"
"PDS/Linke","2001","indirect migration background","higher education","1","","","","5"
"SPD","2001","no migration background","higher vocational","305","0.419637796493419","0.384057240416518","0.45521835257032","2"
"SPD","2001","direct migration background","general elemantary","88","0.554391625752498","0.479233065371663","0.629550186133333","2"
"SPD","2001","direct migration background","in school","3","","","","2"
"SPD","2001","no migration background","in school","34","0.309219573453657","0.220394633749487","0.398044513157826","2"
"SPD","2001","no migration background","inadequately","11","","","","2"
"SPD","2001","no migration background","general elemantary","348","0.486765531622418","0.450728941638997","0.52280212160584","2"
"SPD","2001","no migration background","middle vocational","2052","0.465466052626931","0.450750940397405","0.480181164856457","2"
"SPD","2001","no migration background","vocational + Abi","175","0.408824653802293","0.360647094864995","0.457002212739592","2"
"SPD","2001","no migration background","higher education","631","0.348150676997564","0.326258498882765","0.370042855112364","2"
"SPD","2001","direct migration background","inadequately","21","","","","2"
"SPD","2001","direct migration background","middle vocational","170","0.457540901826439","0.405198104366621","0.509883699286258","2"
"SPD","2001","direct migration background","vocational + Abi","32","0.405400357011169","0.298480106643679","0.512320607378659","2"
"SPD","2001","direct migration background","higher vocational","29","","","","2"
"SPD","2001","direct migration background","higher education","54","0.400905933756257","0.319433734072426","0.482378133440089","2"
"SPD","2001","indirect migration background","inadequately","2","","","","2"
"SPD","2001","indirect migration background","in school","3","","","","2"
"SPD","2001","indirect migration background","general elemantary","19","","","","2"
"SPD","2001","indirect migration background","middle vocational","57","0.450597537338678","0.354972607573313","0.546222467104042","2"
"SPD","2001","indirect migration background","vocational + Abi","7","","","","2"
"SPD","2001","indirect migration background","higher vocational","9","","","","2"
"SPD","2001","indirect migration background","higher education","20","","","","2"
"AfD","2002","no migration background","in school","","","","","7"
"AfD","2002","no migration background","inadequately","","","","","7"
"AfD","2002","no migration background","general elemantary","","","","","7"
"AfD","2002","no migration background","middle vocational","","","","","7"
"AfD","2002","no migration background","vocational + Abi","","","","","7"
"AfD","2002","no migration background","higher vocational","","","","","7"
"AfD","2002","no migration background","higher education","","","","","7"
"AfD","2002","direct migration background","in school","","","","","7"
"AfD","2002","direct migration background","inadequately","","","","","7"
"AfD","2002","direct migration background","general elemantary","","","","","7"
"AfD","2002","direct migration background","middle vocational","","","","","7"
"AfD","2002","direct migration background","vocational + Abi","","","","","7"
"AfD","2002","direct migration background","higher vocational","","","","","7"
"AfD","2002","direct migration background","higher education","","","","","7"
"AfD","2002","indirect migration background","in school","","","","","7"
"AfD","2002","indirect migration background","inadequately","","","","","7"
"AfD","2002","indirect migration background","general elemantary","","","","","7"
"AfD","2002","indirect migration background","middle vocational","","","","","7"
"AfD","2002","indirect migration background","vocational + Abi","","","","","7"
"AfD","2002","indirect migration background","higher vocational","","","","","7"
"AfD","2002","indirect migration background","higher education","","","","","7"
"CDU/CSU","2002","no migration background","inadequately","7","","","","1"
"CDU/CSU","2002","no migration background","in school","39","0.270473212986372","0.192602197874911","0.348344228097832","1"
"CDU/CSU","2002","no migration background","general elemantary","289","0.406587655328786","0.370277691930145","0.442897618727426","1"
"CDU/CSU","2002","no migration background","middle vocational","1939","0.416027791717242","0.401756022642254","0.43029956079223","1"
"CDU/CSU","2002","no migration background","vocational + Abi","168","0.365851218693637","0.322939763308837","0.408762674078436","1"
"CDU/CSU","2002","no migration background","higher vocational","345","0.410433590172161","0.376702927224276","0.444164253120046","1"
"CDU/CSU","2002","direct migration background","inadequately","11","","","","1"
"CDU/CSU","2002","no migration background","higher education","887","0.34024436247212","0.321972916758169","0.358515808186072","1"
"CDU/CSU","2002","direct migration background","in school","5","","","","1"
"CDU/CSU","2002","direct migration background","vocational + Abi","39","0.421576831170542","0.31534118774912","0.527812474591965","1"
"CDU/CSU","2002","direct migration background","general elemantary","72","0.426400850875646","0.350710686649476","0.502091015101816","1"
"CDU/CSU","2002","direct migration background","higher vocational","41","0.48617287999124","0.376649465853475","0.595696294129005","1"
"CDU/CSU","2002","direct migration background","higher education","72","0.483349758284311","0.407558533244576","0.559140983324046","1"
"CDU/CSU","2002","indirect migration background","in school","4","","","","1"
"CDU/CSU","2002","indirect migration background","inadequately","","","","","1"
"CDU/CSU","2002","indirect migration background","general elemantary","11","","","","1"
"CDU/CSU","2002","indirect migration background","vocational + Abi","6","","","","1"
"CDU/CSU","2002","direct migration background","middle vocational","152","0.442841638052475","0.390578328914705","0.495104947190244","1"
"CDU/CSU","2002","indirect migration background","middle vocational","32","0.317842121622232","0.231606389493363","0.404077853751102","1"
"CDU/CSU","2002","indirect migration background","higher education","13","","","","1"
"CDU/CSU","2002","indirect migration background","higher vocational","9","","","","1"
"FDP","2002","direct migration background","higher vocational","2","","","","3"
"FDP","2002","indirect migration background","in school","1","","","","3"
"FDP","2002","indirect migration background","general elemantary","1","","","","3"
"FDP","2002","no migration background","in school","8","","","","3"
"FDP","2002","no migration background","inadequately","1","","","","3"
"FDP","2002","no migration background","general elemantary","18","","","","3"
"FDP","2002","no migration background","middle vocational","163","0.032498415517347","0.0273641599270856","0.0376326711076084","3"
"FDP","2002","no migration background","vocational + Abi","36","0.0525319970005914","0.0326564247416992","0.0724075692594836","3"
"FDP","2002","no migration background","higher vocational","52","0.062008507743967","0.045471301132166","0.0785457143557679","3"
"FDP","2002","no migration background","higher education","209","0.0815719234254062","0.0710164232999465","0.0921274235508658","3"
"FDP","2002","direct migration background","in school","1","","","","3"
"FDP","2002","direct migration background","inadequately","","","","","3"
"FDP","2002","direct migration background","general elemantary","1","","","","3"
"FDP","2002","direct migration background","middle vocational","7","","","","3"
"FDP","2002","direct migration background","vocational + Abi","2","","","","3"
"FDP","2002","indirect migration background","middle vocational","3","","","","3"
"FDP","2002","indirect migration background","vocational + Abi","3","","","","3"
"FDP","2002","direct migration background","higher education","7","","","","3"
"FDP","2002","indirect migration background","inadequately","","","","","3"
"FDP","2002","indirect migration background","higher vocational","","","","","3"
"FDP","2002","indirect migration background","higher education","","","","","3"
"NPD Combination","2002","no migration background","in school","","","","","6"
"NPD Combination","2002","no migration background","inadequately","","","","","6"
"NPD Combination","2002","no migration background","general elemantary","13","","","","6"
"NPD Combination","2002","no migration background","middle vocational","45","0.00963750981932371","0.00680872406044814","0.0124662955781993","6"
"NPD Combination","2002","no migration background","vocational + Abi","5","","","","6"
"NPD Combination","2002","no migration background","higher vocational","6","","","","6"
"NPD Combination","2002","no migration background","higher education","5","","","","6"
"NPD Combination","2002","direct migration background","in school","","","","","6"
"NPD Combination","2002","direct migration background","inadequately","","","","","6"
"NPD Combination","2002","direct migration background","general elemantary","","","","","6"
"NPD Combination","2002","direct migration background","middle vocational","","","","","6"
"NPD Combination","2002","direct migration background","vocational + Abi","1","","","","6"
"NPD Combination","2002","direct migration background","higher vocational","1","","","","6"
"NPD Combination","2002","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2002","indirect migration background","higher vocational","","","","","6"
"NPD Combination","2002","indirect migration background","higher education","","","","","6"
"NPD Combination","2002","direct migration background","higher education","","","","","6"
"NPD Combination","2002","indirect migration background","in school","1","","","","6"
"NPD Combination","2002","indirect migration background","inadequately","","","","","6"
"NPD Combination","2002","indirect migration background","general elemantary","","","","","6"
"NPD Combination","2002","indirect migration background","middle vocational","","","","","6"
"Other","2002","no migration background","in school","3","","","","8"
"Other","2002","no migration background","inadequately","1","","","","8"
"Other","2002","no migration background","general elemantary","8","","","","8"
"Other","2002","no migration background","middle vocational","59","0.0150542634575993","0.0115284733332253","0.0185800535819734","8"
"Other","2002","no migration background","vocational + Abi","3","","","","8"
"Other","2002","direct migration background","in school","1","","","","8"
"Other","2002","direct migration background","vocational + Abi","","","","","8"
"Other","2002","direct migration background","higher vocational","1","","","","8"
"Other","2002","direct migration background","higher education","2","","","","8"
"Other","2002","indirect migration background","in school","2","","","","8"
"Other","2002","no migration background","higher vocational","6","","","","8"
"Other","2002","no migration background","higher education","11","","","","8"
"Other","2002","direct migration background","inadequately","","","","","8"
"Other","2002","direct migration background","general elemantary","2","","","","8"
"Other","2002","direct migration background","middle vocational","3","","","","8"
"Other","2002","indirect migration background","inadequately","","","","","8"
"Other","2002","indirect migration background","general elemantary","","","","","8"
"Other","2002","indirect migration background","middle vocational","","","","","8"
"Other","2002","indirect migration background","vocational + Abi","","","","","8"
"Other","2002","indirect migration background","higher vocational","","","","","8"
"Other","2002","indirect migration background","higher education","1","","","","8"
"PDS/Linke","2002","no migration background","in school","16","","","","5"
"PDS/Linke","2002","no migration background","middle vocational","220","0.0413369336002332","0.0355729508131347","0.0471009163873316","5"
"PDS/Linke","2002","no migration background","vocational + Abi","16","","","","5"
"PDS/Linke","2002","no migration background","higher vocational","35","0.0389195292422319","0.0256577825533562","0.0521812759311075","5"
"PDS/Linke","2002","no migration background","higher education","229","0.094050193139112","0.0827933192120038","0.10530706706622","5"
"PDS/Linke","2002","direct migration background","in school","2","","","","5"
"PDS/Linke","2002","direct migration background","inadequately","1","","","","5"
"PDS/Linke","2002","no migration background","inadequately","2","","","","5"
"PDS/Linke","2002","no migration background","general elemantary","24","","","","5"
"PDS/Linke","2002","direct migration background","general elemantary","","","","","5"
"PDS/Linke","2002","direct migration background","middle vocational","8","","","","5"
"PDS/Linke","2002","direct migration background","vocational + Abi","3","","","","5"
"PDS/Linke","2002","direct migration background","higher vocational","1","","","","5"
"PDS/Linke","2002","direct migration background","higher education","8","","","","5"
"PDS/Linke","2002","indirect migration background","in school","","","","","5"
"PDS/Linke","2002","indirect migration background","inadequately","","","","","5"
"PDS/Linke","2002","indirect migration background","general elemantary","1","","","","5"
"PDS/Linke","2002","indirect migration background","middle vocational","4","","","","5"
"PDS/Linke","2002","indirect migration background","vocational + Abi","","","","","5"
"PDS/Linke","2002","indirect migration background","higher vocational","","","","","5"
"PDS/Linke","2002","indirect migration background","higher education","1","","","","5"
"SPD","2002","no migration background","higher vocational","318","0.408391654690996","0.374686786119886","0.442096523262106","2"
"SPD","2002","no migration background","in school","33","0.299628148584528","0.219322012310197","0.379934284858859","2"
"SPD","2002","no migration background","inadequately","12","","","","2"
"SPD","2002","no migration background","general elemantary","333","0.497921984930029","0.4609615832756","0.534882386584458","2"
"SPD","2002","no migration background","middle vocational","1971","0.445397000280849","0.431006188282454","0.459787812279244","2"
"SPD","2002","no migration background","vocational + Abi","189","0.398024748520429","0.354416387249213","0.441633109791645","2"
"SPD","2002","direct migration background","in school","3","","","","2"
"SPD","2002","direct migration background","general elemantary","84","0.510924366752278","0.434418896733998","0.587429836770557","2"
"SPD","2002","no migration background","higher education","865","0.327133935379401","0.309040834700157","0.345227036058645","2"
"SPD","2002","direct migration background","inadequately","20","","","","2"
"SPD","2002","direct migration background","middle vocational","162","0.455656963004552","0.403256069152152","0.508057856856952","2"
"SPD","2002","direct migration background","vocational + Abi","32","0.415896939415969","0.309862572446197","0.521931306385742","2"
"SPD","2002","direct migration background","higher vocational","29","","","","2"
"SPD","2002","indirect migration background","in school","5","","","","2"
"SPD","2002","direct migration background","higher education","65","0.318940708073198","0.248254075359681","0.389627340786715","2"
"SPD","2002","indirect migration background","inadequately","1","","","","2"
"SPD","2002","indirect migration background","middle vocational","61","0.494503806495202","0.401909806871076","0.587097806119329","2"
"SPD","2002","indirect migration background","higher education","25","","","","2"
"SPD","2002","indirect migration background","general elemantary","22","","","","2"
"SPD","2002","indirect migration background","vocational + Abi","9","","","","2"
"SPD","2002","indirect migration background","higher vocational","9","","","","2"
"AfD","2003","no migration background","inadequately","","","","","7"
"AfD","2003","no migration background","in school","","","","","7"
"AfD","2003","no migration background","general elemantary","","","","","7"
"AfD","2003","no migration background","middle vocational","","","","","7"
"AfD","2003","no migration background","higher vocational","","","","","7"
"AfD","2003","direct migration background","middle vocational","","","","","7"
"AfD","2003","no migration background","vocational + Abi","","","","","7"
"AfD","2003","no migration background","higher education","","","","","7"
"AfD","2003","direct migration background","in school","","","","","7"
"AfD","2003","direct migration background","inadequately","","","","","7"
"AfD","2003","direct migration background","general elemantary","","","","","7"
"AfD","2003","direct migration background","vocational + Abi","","","","","7"
"AfD","2003","direct migration background","higher vocational","","","","","7"
"AfD","2003","direct migration background","higher education","","","","","7"
"AfD","2003","indirect migration background","in school","","","","","7"
"AfD","2003","indirect migration background","inadequately","","","","","7"
"AfD","2003","indirect migration background","general elemantary","","","","","7"
"AfD","2003","indirect migration background","middle vocational","","","","","7"
"AfD","2003","indirect migration background","higher education","","","","","7"
"AfD","2003","indirect migration background","vocational + Abi","","","","","7"
"AfD","2003","indirect migration background","higher vocational","","","","","7"
"CDU/CSU","2003","no migration background","inadequately","7","","","","1"
"CDU/CSU","2003","no migration background","in school","64","0.469068209495624","0.39315254247518","0.544983876516067","1"
"CDU/CSU","2003","no migration background","middle vocational","2149","0.450200858842464","0.435919578497024","0.464482139187903","1"
"CDU/CSU","2003","direct migration background","in school","6","","","","1"
"CDU/CSU","2003","no migration background","general elemantary","327","0.430322899604431","0.394769464761536","0.465876334447327","1"
"CDU/CSU","2003","no migration background","vocational + Abi","195","0.403102227071319","0.35980279406613","0.446401660076507","1"
"CDU/CSU","2003","no migration background","higher vocational","391","0.454936404014886","0.421361199223134","0.488511608806638","1"
"CDU/CSU","2003","no migration background","higher education","997","0.367029995084084","0.34840971695101","0.385650273217157","1"
"CDU/CSU","2003","direct migration background","inadequately","10","","","","1"
"CDU/CSU","2003","direct migration background","middle vocational","185","0.551665819897085","0.497597188855271","0.605734450938899","1"
"CDU/CSU","2003","direct migration background","vocational + Abi","41","0.438430215612096","0.328313590038737","0.548546841185455","1"
"CDU/CSU","2003","direct migration background","higher vocational","37","0.525057723159589","0.404581855240667","0.645533591078512","1"
"CDU/CSU","2003","direct migration background","general elemantary","65","0.38431341269307","0.307735264663723","0.460891560722417","1"
"CDU/CSU","2003","direct migration background","higher education","76","0.426443594362894","0.352317878481715","0.500569310244073","1"
"CDU/CSU","2003","indirect migration background","in school","7","","","","1"
"CDU/CSU","2003","indirect migration background","inadequately","","","","","1"
"CDU/CSU","2003","indirect migration background","general elemantary","12","","","","1"
"CDU/CSU","2003","indirect migration background","vocational + Abi","5","","","","1"
"CDU/CSU","2003","indirect migration background","higher education","13","","","","1"
"CDU/CSU","2003","indirect migration background","middle vocational","35","0.311791957459981","0.230586463848069","0.392997451071894","1"
"CDU/CSU","2003","indirect migration background","higher vocational","7","","","","1"
"FDP","2003","direct migration background","higher vocational","3","","","","3"
"FDP","2003","indirect migration background","in school","1","","","","3"
"FDP","2003","indirect migration background","general elemantary","1","","","","3"
"FDP","2003","no migration background","in school","9","","","","3"
"FDP","2003","no migration background","inadequately","1","","","","3"
"FDP","2003","no migration background","general elemantary","24","","","","3"
"FDP","2003","no migration background","middle vocational","149","0.031471002129776","0.0264594349474918","0.0364825693120602","3"
"FDP","2003","no migration background","vocational + Abi","26","","","","3"
"FDP","2003","no migration background","higher vocational","40","0.0475522709480776","0.0332031286306984","0.0619014132654569","3"
"FDP","2003","no migration background","higher education","184","0.0686755530022537","0.0589055341002248","0.0784455719042826","3"
"FDP","2003","direct migration background","in school","","","","","3"
"FDP","2003","direct migration background","inadequately","","","","","3"
"FDP","2003","direct migration background","general elemantary","2","","","","3"
"FDP","2003","direct migration background","middle vocational","2","","","","3"
"FDP","2003","direct migration background","vocational + Abi","2","","","","3"
"FDP","2003","direct migration background","higher education","5","","","","3"
"FDP","2003","indirect migration background","inadequately","","","","","3"
"FDP","2003","indirect migration background","middle vocational","3","","","","3"
"FDP","2003","indirect migration background","vocational + Abi","","","","","3"
"FDP","2003","indirect migration background","higher education","","","","","3"
"FDP","2003","indirect migration background","higher vocational","","","","","3"
"NPD Combination","2003","no migration background","inadequately","2","","","","6"
"NPD Combination","2003","no migration background","general elemantary","11","","","","6"
"NPD Combination","2003","no migration background","in school","2","","","","6"
"NPD Combination","2003","no migration background","middle vocational","39","0.00750451650549609","0.0050271652704712","0.00998186774052098","6"
"NPD Combination","2003","no migration background","vocational + Abi","1","","","","6"
"NPD Combination","2003","no migration background","higher vocational","3","","","","6"
"NPD Combination","2003","no migration background","higher education","5","","","","6"
"NPD Combination","2003","direct migration background","in school","","","","","6"
"NPD Combination","2003","direct migration background","inadequately","","","","","6"
"NPD Combination","2003","direct migration background","general elemantary","","","","","6"
"NPD Combination","2003","direct migration background","middle vocational","1","","","","6"
"NPD Combination","2003","direct migration background","vocational + Abi","1","","","","6"
"NPD Combination","2003","direct migration background","higher vocational","1","","","","6"
"NPD Combination","2003","direct migration background","higher education","","","","","6"
"NPD Combination","2003","indirect migration background","in school","","","","","6"
"NPD Combination","2003","indirect migration background","inadequately","","","","","6"
"NPD Combination","2003","indirect migration background","general elemantary","","","","","6"
"NPD Combination","2003","indirect migration background","middle vocational","1","","","","6"
"NPD Combination","2003","indirect migration background","vocational + Abi","","","","","6"
"NPD Combination","2003","indirect migration background","higher vocational","","","","","6"
"NPD Combination","2003","indirect migration background","higher education","","","","","6"
"Other","2003","no migration background","in school","3","","","","8"
"Other","2003","no migration background","inadequately","3","","","","8"
"Other","2003","no migration background","general elemantary","9","","","","8"
"Other","2003","no migration background","middle vocational","45","0.00967362023706577","0.00686401277745514","0.0124832276966764","8"
"Other","2003","no migration background","vocational + Abi","6","","","","8"
"Other","2003","no migration background","higher vocational","6","","","","8"
"Other","2003","direct migration background","middle vocational","","","","","8"
"Other","2003","no migration background","higher education","8","","","","8"
"Other","2003","direct migration background","in school","2","","","","8"
"Other","2003","direct migration background","inadequately","","","","","8"
"Other","2003","direct migration background","general elemantary","1","","","","8"
"Other","2003","direct migration background","vocational + Abi","","","","","8"
"Other","2003","direct migration background","higher vocational","","","","","8"
"Other","2003","direct migration background","higher education","2","","","","8"
"Other","2003","indirect migration background","in school","1","","","","8"
"Other","2003","indirect migration background","inadequately","","","","","8"
"Other","2003","indirect migration background","general elemantary","1","","","","8"
"Other","2003","indirect migration background","middle vocational","3","","","","8"
"Other","2003","indirect migration background","vocational + Abi","","","","","8"
"Other","2003","indirect migration background","higher vocational","","","","","8"
"Other","2003","indirect migration background","higher education","1","","","","8"
"PDS/Linke","2003","no migration background","in school","9","","","","5"
"PDS/Linke","2003","no migration background","inadequately","2","","","","5"
"PDS/Linke","2003","no migration background","general elemantary","17","","","","5"
"PDS/Linke","2003","no migration background","middle vocational","148","0.026538177450205","0.0219243965669363","0.0311519583334737","5"
