"party","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Other","2005","Couple + C. LE 16 ","higher vocational","","","","","8"
"Other","2005","Couple + C. LE 16 ","higher education","","","","","8"
"Other","2005","Couple + C. GT 16 ","in school","","","","","8"
"Other","2005","Couple + C. GT 16 ","inadequately","","","","","8"
"Other","2005","Couple + C. GT 16 ","general elemantary","","","","","8"
"Other","2005","Couple + C. GT 16 ","middle vocational","9","","","","8"
"Other","2005","Couple + C. GT 16 ","vocational + Abi","","","","","8"
"Other","2005","Couple + C. GT 16 ","higher vocational","","","","","8"
"Other","2005","Couple + C. GT 16 ","higher education","2","","","","8"
"Other","2005","Couple + C. LE and GT 16","in school","1","","","","8"
"Other","2005","Couple + C. LE and GT 16","inadequately","","","","","8"
"Other","2005","Single parent ","higher vocational","","","","","8"
"Other","2005","Single parent ","higher education","1","","","","8"
"Other","2005","Couple + C. LE 16 ","in school","","","","","8"
"Other","2005","Couple + C. LE 16 ","inadequately","","","","","8"
"Other","2005","Couple + C. LE 16 ","general elemantary","1","","","","8"
"Other","2005","Couple + C. LE and GT 16","general elemantary","1","","","","8"
"Other","2005","Couple + C. LE and GT 16","middle vocational","4","","","","8"
"Other","2005","Couple + C. LE and GT 16","vocational + Abi","1","","","","8"
"Other","2005","Couple + C. LE and GT 16","higher vocational","1","","","","8"
"Other","2005","Couple + C. LE and GT 16","higher education","1","","","","8"
"PDS/Linke","2005","1-pers.-HH","in school","","","","","5"
"PDS/Linke","2005","1-pers.-HH","inadequately","","","","","5"
"PDS/Linke","2005","1-pers.-HH","general elemantary","5","","","","5"
"PDS/Linke","2005","(Married) couple without C. ","in school","1","","","","5"
"PDS/Linke","2005","1-pers.-HH","middle vocational","40","0.0449579690650231","0.0292912505999064","0.0606246875301398","5"
"PDS/Linke","2005","1-pers.-HH","vocational + Abi","4","","","","5"
"PDS/Linke","2005","1-pers.-HH","higher vocational","3","","","","5"
"PDS/Linke","2005","1-pers.-HH","higher education","30","0.0608318969542684","0.0345611828664463","0.0871026110420905","5"
"PDS/Linke","2005","(Married) couple without C. ","inadequately","2","","","","5"
"PDS/Linke","2005","(Married) couple without C. ","general elemantary","7","","","","5"
"PDS/Linke","2005","(Married) couple without C. ","middle vocational","67","0.0284638405134323","0.0207472243328581","0.0361804566940066","5"
"PDS/Linke","2005","(Married) couple without C. ","vocational + Abi","3","","","","5"
"PDS/Linke","2005","(Married) couple without C. ","higher vocational","17","","","","5"
"PDS/Linke","2005","(Married) couple without C. ","higher education","84","0.0832134213632288","0.0665069683268382","0.0999198743996194","5"
"PDS/Linke","2005","Single parent ","in school","","","","","5"
"PDS/Linke","2005","Single parent ","inadequately","","","","","5"
"PDS/Linke","2005","Single parent ","general elemantary","2","","","","5"
"PDS/Linke","2005","Single parent ","middle vocational","6","","","","5"
"PDS/Linke","2005","Single parent ","vocational + Abi","","","","","5"
"PDS/Linke","2005","Single parent ","higher vocational","","","","","5"
"PDS/Linke","2005","Single parent ","higher education","9","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","in school","","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","inadequately","","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","general elemantary","1","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","middle vocational","16","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","vocational + Abi","5","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","general elemantary","2","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","inadequately","","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","general elemantary","3","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","higher vocational","3","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","higher education","32","0.0785044038751513","0.050525702266263","0.106483105484039","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","in school","4","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","inadequately","","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","middle vocational","7","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","higher vocational","1","","","","5"
"PDS/Linke","2005","Couple + C. LE 16 ","higher education","14","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","in school","2","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","middle vocational","28","","","","5"
"PDS/Linke","2005","Couple + C. GT 16 ","vocational + Abi","4","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","higher vocational","1","","","","5"
"PDS/Linke","2005","Couple + C. LE and GT 16","higher education","14","","","","5"
"SPD","2005","Couple + C. GT 16 ","higher vocational","43","0.480692404761018","0.38732447792747","0.574060331594565","1"
"SPD","2005","Couple + C. GT 16 ","vocational + Abi","27","","","","1"
"SPD","2005","(Married) couple without C. ","general elemantary","131","0.450341029750936","0.392578915762745","0.508103143739127","1"
"SPD","2005","(Married) couple without C. ","middle vocational","724","0.412239203363728","0.389397650862339","0.435080755865118","1"
"SPD","2005","(Married) couple without C. ","vocational + Abi","65","0.378908458374001","0.307441316294571","0.450375600453432","1"
"SPD","2005","(Married) couple without C. ","higher vocational","107","0.374514770711576","0.318905832718405","0.430123708704746","1"
"SPD","2005","Couple + C. GT 16 ","in school","26","","","","1"
"SPD","2005","Couple + C. GT 16 ","inadequately","11","","","","1"
"SPD","2005","Couple + C. GT 16 ","general elemantary","53","0.588352277538425","0.494220768839492","0.682483786237357","1"
"SPD","2005","Couple + C. GT 16 ","middle vocational","263","0.429985901480273","0.39230153370559","0.467670269254957","1"
"SPD","2005","Couple + C. GT 16 ","higher education","114","0.294732840202861","0.247305910553287","0.342159769852435","1"
"SPD","2005","Couple + C. LE and GT 16","general elemantary","21","","","","1"
"SPD","2005","Couple + C. LE and GT 16","middle vocational","93","0.413864022349343","0.350758380354515","0.476969664344171","1"
"SPD","2005","Couple + C. LE and GT 16","vocational + Abi","5","","","","1"
"SPD","2005","Couple + C. LE and GT 16","higher vocational","14","","","","1"
"SPD","2005","(Married) couple without C. ","inadequately","5","","","","1"
"SPD","2005","(Married) couple without C. ","higher education","299","0.29520837741366","0.26761860316119","0.322798151666129","1"
"SPD","2005","Single parent ","middle vocational","56","0.367294602113962","0.290658335474458","0.443930868753466","1"
"SPD","2005","Single parent ","vocational + Abi","6","","","","1"
"SPD","2005","Couple + C. LE and GT 16","in school","16","","","","1"
"SPD","2005","Couple + C. LE and GT 16","inadequately","2","","","","1"
"SPD","2005","Single parent ","in school","6","","","","1"
"SPD","2005","Single parent ","inadequately","3","","","","1"
"SPD","2005","Single parent ","general elemantary","14","","","","1"
"SPD","2005","Single parent ","higher vocational","9","","","","1"
"SPD","2005","Single parent ","higher education","16","","","","1"
"SPD","2005","Couple + C. LE 16 ","in school","","","","","1"
"SPD","2005","Couple + C. LE 16 ","inadequately","1","","","","1"
"SPD","2005","Couple + C. LE 16 ","general elemantary","28","","","","1"
"SPD","2005","Couple + C. LE 16 ","middle vocational","231","0.345739982228188","0.308272650997438","0.383207313458939","1"
"SPD","2005","Couple + C. LE 16 ","vocational + Abi","55","0.320727774032676","0.247716743465356","0.393738804599996","1"
"SPD","2005","Couple + C. LE 16 ","higher vocational","66","0.387973602910475","0.314068228522044","0.461878977298907","1"
"SPD","2005","Couple + C. LE 16 ","higher education","145","0.237420943440676","0.199898892684153","0.274942994197199","1"
"SPD","2005","Couple + C. LE and GT 16","higher education","44","0.352588104741368","0.280341471113509","0.424834738369228","1"
"SPD","2005","1-pers.-HH","in school","1","","","","1"
"SPD","2005","1-pers.-HH","inadequately","2","","","","1"
"SPD","2005","1-pers.-HH","general elemantary","74","0.454117467803814","0.378829226449213","0.529405709158414","1"
"SPD","2005","1-pers.-HH","middle vocational","265","0.379837205245841","0.343141515142211","0.416532895349471","1"
"SPD","2005","1-pers.-HH","vocational + Abi","22","","","","1"
"SPD","2005","(Married) couple without C. ","in school","","","","","1"
"SPD","2005","1-pers.-HH","higher vocational","36","0.376551316219988","0.279119964102946","0.473982668337029","1"
"SPD","2005","1-pers.-HH","higher education","101","0.34155193378237","0.289429622141045","0.393674245423696","1"
"AfD","2006","1-pers.-HH","in school","","","","","7"
"AfD","2006","1-pers.-HH","inadequately","","","","","7"
"AfD","2006","1-pers.-HH","general elemantary","","","","","7"
"AfD","2006","1-pers.-HH","middle vocational","","","","","7"
"AfD","2006","(Married) couple without C. ","in school","","","","","7"
"AfD","2006","(Married) couple without C. ","inadequately","","","","","7"
"AfD","2006","(Married) couple without C. ","general elemantary","","","","","7"
"AfD","2006","Single parent ","vocational + Abi","","","","","7"
"AfD","2006","Single parent ","higher vocational","","","","","7"
"AfD","2006","Single parent ","higher education","","","","","7"
"AfD","2006","Couple + C. LE 16 ","in school","","","","","7"
"AfD","2006","Couple + C. LE 16 ","inadequately","","","","","7"
"AfD","2006","Couple + C. LE 16 ","general elemantary","","","","","7"
"AfD","2006","Couple + C. LE 16 ","middle vocational","","","","","7"
"AfD","2006","Couple + C. LE 16 ","vocational + Abi","","","","","7"
"AfD","2006","Couple + C. LE 16 ","higher vocational","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","general elemantary","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","middle vocational","","","","","7"
"AfD","2006","1-pers.-HH","vocational + Abi","","","","","7"
"AfD","2006","1-pers.-HH","higher vocational","","","","","7"
"AfD","2006","1-pers.-HH","higher education","","","","","7"
"AfD","2006","(Married) couple without C. ","middle vocational","","","","","7"
"AfD","2006","Couple + C. GT 16 ","inadequately","","","","","7"
"AfD","2006","Couple + C. GT 16 ","general elemantary","","","","","7"
"AfD","2006","Couple + C. GT 16 ","middle vocational","","","","","7"
"AfD","2006","Couple + C. GT 16 ","higher vocational","","","","","7"
"AfD","2006","Couple + C. GT 16 ","higher education","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","in school","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","inadequately","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","7"
"AfD","2006","(Married) couple without C. ","higher education","","","","","7"
"AfD","2006","Single parent ","in school","","","","","7"
"AfD","2006","Couple + C. GT 16 ","vocational + Abi","","","","","7"
"AfD","2006","(Married) couple without C. ","vocational + Abi","","","","","7"
"AfD","2006","(Married) couple without C. ","higher vocational","","","","","7"
"AfD","2006","Single parent ","inadequately","","","","","7"
"AfD","2006","Single parent ","general elemantary","","","","","7"
"AfD","2006","Single parent ","middle vocational","","","","","7"
"AfD","2006","Couple + C. LE 16 ","higher education","","","","","7"
"AfD","2006","Couple + C. GT 16 ","in school","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","higher vocational","","","","","7"
"AfD","2006","Couple + C. LE and GT 16","higher education","","","","","7"
"CDU/CSU","2006","1-pers.-HH","general elemantary","92","0.463054594271054","0.394120951941808","0.5319882366003","2"
"CDU/CSU","2006","1-pers.-HH","middle vocational","309","0.406742026643494","0.371886862037217","0.441597191249771","2"
"CDU/CSU","2006","1-pers.-HH","inadequately","1","","","","2"
"CDU/CSU","2006","1-pers.-HH","in school","","","","","2"
"CDU/CSU","2006","Couple + C. LE 16 ","inadequately","1","","","","2"
"CDU/CSU","2006","Couple + C. LE 16 ","general elemantary","18","","","","2"
"CDU/CSU","2006","Couple + C. LE 16 ","higher vocational","73","0.382789009246453","0.31330806342391","0.452269955068996","2"
"CDU/CSU","2006","Couple + C. LE 16 ","middle vocational","277","0.413294579225738","0.376391726065","0.450197432386476","2"
"CDU/CSU","2006","Couple + C. LE 16 ","vocational + Abi","72","0.411209805070411","0.341790309772081","0.480629300368742","2"
"CDU/CSU","2006","Couple + C. GT 16 ","general elemantary","47","0.331131619692447","0.25023188925752","0.412031350127373","2"
"CDU/CSU","2006","Couple + C. GT 16 ","middle vocational","310","0.422815397037161","0.387530945709544","0.458099848364779","2"
"CDU/CSU","2006","Couple + C. GT 16 ","vocational + Abi","28","","","","2"
"CDU/CSU","2006","1-pers.-HH","vocational + Abi","39","0.308471914707328","0.220547824237058","0.396396005177597","2"
"CDU/CSU","2006","1-pers.-HH","higher vocational","51","0.405238470653222","0.317763828511966","0.492713112794478","2"
"CDU/CSU","2006","1-pers.-HH","higher education","129","0.341693299087854","0.294622870097389","0.388763728078319","2"
"CDU/CSU","2006","(Married) couple without C. ","in school","","","","","2"
"CDU/CSU","2006","(Married) couple without C. ","inadequately","10","","","","2"
"CDU/CSU","2006","(Married) couple without C. ","general elemantary","148","0.438717967388981","0.384005307313815","0.493430627464147","2"
"CDU/CSU","2006","(Married) couple without C. ","middle vocational","1013","0.473718029691353","0.452493617856276","0.49494244152643","2"
"CDU/CSU","2006","(Married) couple without C. ","vocational + Abi","77","0.407535424434124","0.33729566053246","0.477775188335789","2"
"CDU/CSU","2006","(Married) couple without C. ","higher vocational","170","0.439682476331049","0.389107707073279","0.490257245588819","2"
"CDU/CSU","2006","(Married) couple without C. ","higher education","504","0.389503369300728","0.362050102784921","0.416956635816535","2"
"CDU/CSU","2006","Single parent ","in school","6","","","","2"
"CDU/CSU","2006","Single parent ","inadequately","","","","","2"
"CDU/CSU","2006","Single parent ","general elemantary","16","","","","2"
"CDU/CSU","2006","Single parent ","middle vocational","78","0.369304686752464","0.300132819521372","0.438476553983556","2"
"CDU/CSU","2006","Single parent ","vocational + Abi","5","","","","2"
"CDU/CSU","2006","Single parent ","higher vocational","12","","","","2"
"CDU/CSU","2006","Single parent ","higher education","22","","","","2"
"CDU/CSU","2006","Couple + C. LE 16 ","in school","","","","","2"
"CDU/CSU","2006","Couple + C. LE 16 ","higher education","204","0.321754120309402","0.28393121167737","0.359577028941435","2"
"CDU/CSU","2006","Couple + C. GT 16 ","in school","21","","","","2"
"CDU/CSU","2006","Couple + C. GT 16 ","inadequately","4","","","","2"
"CDU/CSU","2006","Couple + C. GT 16 ","higher vocational","57","0.481897259066728","0.391357291801757","0.5724372263317","2"
"CDU/CSU","2006","Couple + C. GT 16 ","higher education","159","0.405807023491899","0.357134568858597","0.454479478125202","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","in school","17","","","","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","inadequately","","","","","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","general elemantary","13","","","","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","vocational + Abi","15","","","","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","higher vocational","18","","","","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","higher education","73","0.444915504882981","0.367180508357396","0.522650501408566","2"
"CDU/CSU","2006","Couple + C. LE and GT 16","middle vocational","111","0.383931054063378","0.326965758515148","0.440896349611608","2"
"FDP","2006","Couple + C. LE 16 ","higher education","47","0.109246678383057","0.0839896571767517","0.134503699589362","3"
"FDP","2006","Couple + C. LE 16 ","vocational + Abi","12","","","","3"
"FDP","2006","Couple + C. GT 16 ","in school","1","","","","3"
"FDP","2006","(Married) couple without C. ","in school","","","","","3"
"FDP","2006","(Married) couple without C. ","inadequately","","","","","3"
"FDP","2006","Single parent ","vocational + Abi","1","","","","3"
"FDP","2006","Couple + C. GT 16 ","inadequately","","","","","3"
"FDP","2006","Couple + C. GT 16 ","general elemantary","7","","","","3"
"FDP","2006","Couple + C. GT 16 ","higher education","27","","","","3"
"FDP","2006","Couple + C. LE and GT 16","in school","3","","","","3"
"FDP","2006","Couple + C. LE and GT 16","inadequately","","","","","3"
"FDP","2006","1-pers.-HH","higher education","39","0.117466338920876","0.0855113888254688","0.149421289016284","3"
"FDP","2006","Couple + C. LE 16 ","middle vocational","28","","","","3"
"FDP","2006","Couple + C. GT 16 ","middle vocational","34","0.0502033008534295","0.034606624245124","0.065799977461735","3"
"FDP","2006","Couple + C. GT 16 ","vocational + Abi","3","","","","3"
"FDP","2006","Couple + C. GT 16 ","higher vocational","7","","","","3"
"FDP","2006","(Married) couple without C. ","general elemantary","9","","","","3"
"FDP","2006","(Married) couple without C. ","middle vocational","67","0.0282381724113441","0.0211966807175892","0.0352796641050991","3"
"FDP","2006","(Married) couple without C. ","vocational + Abi","20","","","","3"
"FDP","2006","(Married) couple without C. ","higher vocational","14","","","","3"
"FDP","2006","(Married) couple without C. ","higher education","87","0.061791725926412","0.0482363497773252","0.0753471020754988","3"
"FDP","2006","Single parent ","in school","2","","","","3"
"FDP","2006","Single parent ","inadequately","","","","","3"
"FDP","2006","Single parent ","middle vocational","5","","","","3"
"FDP","2006","Single parent ","general elemantary","2","","","","3"
"FDP","2006","Single parent ","higher vocational","","","","","3"
"FDP","2006","Single parent ","higher education","3","","","","3"
"FDP","2006","Couple + C. LE 16 ","in school","","","","","3"
"FDP","2006","Couple + C. LE 16 ","inadequately","","","","","3"
"FDP","2006","Couple + C. LE 16 ","general elemantary","","","","","3"
"FDP","2006","Couple + C. LE 16 ","higher vocational","5","","","","3"
"FDP","2006","1-pers.-HH","in school","","","","","3"
"FDP","2006","1-pers.-HH","vocational + Abi","9","","","","3"
"FDP","2006","1-pers.-HH","higher vocational","4","","","","3"
"FDP","2006","Couple + C. LE and GT 16","general elemantary","1","","","","3"
"FDP","2006","Couple + C. LE and GT 16","middle vocational","5","","","","3"
"FDP","2006","Couple + C. LE and GT 16","vocational + Abi","2","","","","3"
"FDP","2006","Couple + C. LE and GT 16","higher vocational","4","","","","3"
"FDP","2006","Couple + C. LE and GT 16","higher education","8","","","","3"
"FDP","2006","1-pers.-HH","inadequately","1","","","","3"
"FDP","2006","1-pers.-HH","general elemantary","5","","","","3"
"FDP","2006","1-pers.-HH","middle vocational","22","","","","3"
"NPD","2006","1-pers.-HH","higher education","1","","","","6"
"NPD","2006","(Married) couple without C. ","in school","1","","","","6"
"NPD","2006","(Married) couple without C. ","inadequately","","","","","6"
"NPD","2006","(Married) couple without C. ","general elemantary","7","","","","6"
"NPD","2006","(Married) couple without C. ","middle vocational","25","","","","6"
"NPD","2006","(Married) couple without C. ","vocational + Abi","2","","","","6"
"NPD","2006","(Married) couple without C. ","higher vocational","2","","","","6"
"NPD","2006","(Married) couple without C. ","higher education","","","","","6"
"NPD","2006","Single parent ","in school","","","","","6"
"NPD","2006","Single parent ","inadequately","","","","","6"
"NPD","2006","Single parent ","general elemantary","1","","","","6"
"NPD","2006","Single parent ","middle vocational","1","","","","6"
"NPD","2006","Couple + C. GT 16 ","inadequately","","","","","6"
"NPD","2006","Couple + C. GT 16 ","general elemantary","5","","","","6"
"NPD","2006","Couple + C. GT 16 ","middle vocational","22","","","","6"
"NPD","2006","Couple + C. GT 16 ","vocational + Abi","2","","","","6"
"NPD","2006","Couple + C. GT 16 ","higher vocational","2","","","","6"
"NPD","2006","Couple + C. GT 16 ","higher education","1","","","","6"
"NPD","2006","Couple + C. LE and GT 16","in school","","","","","6"
"NPD","2006","Couple + C. LE and GT 16","inadequately","","","","","6"
"NPD","2006","Couple + C. LE and GT 16","general elemantary","1","","","","6"
"NPD","2006","Couple + C. LE and GT 16","middle vocational","6","","","","6"
"NPD","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","6"
"NPD","2006","Couple + C. LE and GT 16","higher vocational","1","","","","6"
"NPD","2006","Single parent ","vocational + Abi","","","","","6"
"NPD","2006","Single parent ","higher vocational","","","","","6"
"NPD","2006","Single parent ","higher education","1","","","","6"
"NPD","2006","Couple + C. LE 16 ","in school","","","","","6"
"NPD","2006","Couple + C. LE 16 ","inadequately","","","","","6"
"NPD","2006","Couple + C. LE 16 ","general elemantary","1","","","","6"
"NPD","2006","Couple + C. LE 16 ","vocational + Abi","1","","","","6"
"NPD","2006","Couple + C. LE 16 ","higher vocational","3","","","","6"
"NPD","2006","Couple + C. LE 16 ","higher education","2","","","","6"
"NPD","2006","Couple + C. GT 16 ","in school","","","","","6"
"NPD","2006","1-pers.-HH","in school","","","","","6"
"NPD","2006","1-pers.-HH","inadequately","1","","","","6"
"NPD","2006","1-pers.-HH","general elemantary","1","","","","6"
"NPD","2006","1-pers.-HH","higher vocational","","","","","6"
"NPD","2006","Couple + C. LE 16 ","middle vocational","29","","","","6"
"NPD","2006","Couple + C. LE and GT 16","higher education","","","","","6"
"NPD","2006","1-pers.-HH","middle vocational","7","","","","6"
"NPD","2006","1-pers.-HH","vocational + Abi","","","","","6"
"Other","2006","1-pers.-HH","in school","","","","","8"
"Other","2006","1-pers.-HH","inadequately","1","","","","8"
"Other","2006","1-pers.-HH","general elemantary","1","","","","8"
"Other","2006","1-pers.-HH","middle vocational","9","","","","8"
"Other","2006","1-pers.-HH","vocational + Abi","","","","","8"
"Other","2006","1-pers.-HH","higher vocational","","","","","8"
"Other","2006","1-pers.-HH","higher education","2","","","","8"
"Other","2006","(Married) couple without C. ","in school","","","","","8"
"Other","2006","(Married) couple without C. ","inadequately","","","","","8"
"Other","2006","(Married) couple without C. ","general elemantary","1","","","","8"
"Other","2006","(Married) couple without C. ","middle vocational","19","","","","8"
"Other","2006","(Married) couple without C. ","vocational + Abi","1","","","","8"
"Other","2006","(Married) couple without C. ","higher vocational","2","","","","8"
"Other","2006","(Married) couple without C. ","higher education","9","","","","8"
"Other","2006","Single parent ","in school","","","","","8"
"Other","2006","Single parent ","inadequately","","","","","8"
"Other","2006","Single parent ","general elemantary","2","","","","8"
"Other","2006","Single parent ","middle vocational","5","","","","8"
"Other","2006","Single parent ","vocational + Abi","","","","","8"
"Other","2006","Couple + C. LE 16 ","middle vocational","11","","","","8"
"Other","2006","Couple + C. LE 16 ","vocational + Abi","1","","","","8"
"Other","2006","Couple + C. LE 16 ","higher vocational","1","","","","8"
"Other","2006","Couple + C. LE 16 ","higher education","3","","","","8"
"Other","2006","Couple + C. GT 16 ","in school","","","","","8"
"Other","2006","Couple + C. GT 16 ","inadequately","","","","","8"
"Other","2006","Couple + C. GT 16 ","general elemantary","4","","","","8"
"Other","2006","Couple + C. GT 16 ","middle vocational","11","","","","8"
"Other","2006","Couple + C. GT 16 ","vocational + Abi","","","","","8"
"Other","2006","Couple + C. GT 16 ","higher vocational","1","","","","8"
"Other","2006","Couple + C. GT 16 ","higher education","1","","","","8"
"Other","2006","Couple + C. LE and GT 16","in school","","","","","8"
"Other","2006","Couple + C. LE and GT 16","inadequately","","","","","8"
"Other","2006","Couple + C. LE and GT 16","general elemantary","1","","","","8"
"Other","2006","Couple + C. LE and GT 16","middle vocational","1","","","","8"
"Other","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","8"
"Other","2006","Couple + C. LE and GT 16","higher vocational","","","","","8"
"Other","2006","Couple + C. LE and GT 16","higher education","1","","","","8"
"Other","2006","Single parent ","higher vocational","","","","","8"
"Other","2006","Single parent ","higher education","2","","","","8"
"Other","2006","Couple + C. LE 16 ","in school","","","","","8"
"Other","2006","Couple + C. LE 16 ","inadequately","","","","","8"
"Other","2006","Couple + C. LE 16 ","general elemantary","","","","","8"
"PDS/Linke","2006","1-pers.-HH","in school","","","","","5"
"PDS/Linke","2006","1-pers.-HH","inadequately","","","","","5"
"PDS/Linke","2006","1-pers.-HH","general elemantary","8","","","","5"
"PDS/Linke","2006","(Married) couple without C. ","in school","","","","","5"
"PDS/Linke","2006","Single parent ","vocational + Abi","2","","","","5"
"PDS/Linke","2006","Single parent ","higher vocational","1","","","","5"
"PDS/Linke","2006","Single parent ","higher education","10","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","in school","","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","inadequately","1","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","general elemantary","2","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","middle vocational","32","0.0433230572598654","0.0280662998070896","0.0585798147126412","5"
"PDS/Linke","2006","Couple + C. LE 16 ","vocational + Abi","4","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","inadequately","","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","general elemantary","9","","","","5"
"PDS/Linke","2006","1-pers.-HH","middle vocational","58","0.0602791876194935","0.043391548484941","0.077166826754046","5"
"PDS/Linke","2006","1-pers.-HH","vocational + Abi","6","","","","5"
"PDS/Linke","2006","1-pers.-HH","higher vocational","4","","","","5"
"PDS/Linke","2006","1-pers.-HH","higher education","31","0.0564759442360452","0.0335660002948353","0.0793858881772552","5"
"PDS/Linke","2006","(Married) couple without C. ","inadequately","","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","higher vocational","6","","","","5"
"PDS/Linke","2006","Couple + C. LE 16 ","higher education","17","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","in school","4","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","middle vocational","41","0.0498676706786631","0.0343204704362168","0.0654148709211094","5"
"PDS/Linke","2006","Couple + C. GT 16 ","vocational + Abi","4","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","higher vocational","4","","","","5"
"PDS/Linke","2006","Couple + C. GT 16 ","higher education","35","0.0629492873388487","0.038875929645288","0.0870226450324093","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","in school","2","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","inadequately","","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","general elemantary","1","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","middle vocational","14","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","higher vocational","2","","","","5"
"PDS/Linke","2006","Couple + C. LE and GT 16","higher education","12","","","","5"
"PDS/Linke","2006","(Married) couple without C. ","general elemantary","14","","","","5"
"PDS/Linke","2006","(Married) couple without C. ","middle vocational","100","0.0479377523481786","0.0388566626209855","0.0570188420753716","5"
"PDS/Linke","2006","(Married) couple without C. ","vocational + Abi","3","","","","5"
"PDS/Linke","2006","(Married) couple without C. ","higher vocational","22","","","","5"
"PDS/Linke","2006","(Married) couple without C. ","higher education","125","0.108562373927921","0.0910485117689279","0.126076236086915","5"
"PDS/Linke","2006","Single parent ","in school","","","","","5"
"PDS/Linke","2006","Single parent ","inadequately","","","","","5"
"PDS/Linke","2006","Single parent ","general elemantary","5","","","","5"
"PDS/Linke","2006","Single parent ","middle vocational","17","","","","5"
"SPD","2006","Couple + C. GT 16 ","vocational + Abi","28","","","","1"
"SPD","2006","(Married) couple without C. ","general elemantary","134","0.42559963286504","0.371085070943951","0.480114194786128","1"
"SPD","2006","(Married) couple without C. ","middle vocational","823","0.389930523380917","0.369198116397641","0.410662930364194","1"
"SPD","2006","(Married) couple without C. ","vocational + Abi","68","0.381423473470208","0.31198988795884","0.450857058981576","1"
"SPD","2006","(Married) couple without C. ","higher vocational","136","0.387303039667091","0.337667180393014","0.436938898941169","1"
"SPD","2006","(Married) couple without C. ","higher education","334","0.290501552470193","0.26494238317052","0.316060721769866","1"
"SPD","2006","Single parent ","in school","9","","","","1"
"SPD","2006","Single parent ","inadequately","2","","","","1"
"SPD","2006","Single parent ","general elemantary","22","","","","1"
"SPD","2006","Single parent ","middle vocational","64","0.385917196918955","0.316144128676923","0.455690265160987","1"
"SPD","2006","Couple + C. GT 16 ","higher vocational","38","0.336397090056804","0.250784937598373","0.422009242515234","1"
"SPD","2006","Couple + C. LE and GT 16","inadequately","4","","","","1"
"SPD","2006","Couple + C. LE and GT 16","general elemantary","32","0.600360499995987","0.473200382079136","0.727520617912838","1"
"SPD","2006","Couple + C. LE and GT 16","middle vocational","114","0.450534933973684","0.392257106422168","0.5088127615252","1"
"SPD","2006","Couple + C. LE and GT 16","vocational + Abi","9","","","","1"
"SPD","2006","Couple + C. LE and GT 16","higher vocational","13","","","","1"
"SPD","2006","(Married) couple without C. ","inadequately","10","","","","1"
