"party","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"AfD","1998","Rhineland-Palatinate,Saarland","no migration background","","","","","7"
"AfD","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","7"
"AfD","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","7"
"AfD","1998","Baden-Württemberg","no migration background","","","","","7"
"AfD","1998","Baden-Württemberg","direct migration background","","","","","7"
"AfD","1998","Bremen","direct migration background","","","","","7"
"AfD","1998","Bremen","indirect migration background","","","","","7"
"AfD","1998","Brandenburg","direct migration background","","","","","7"
"AfD","1998","Brandenburg","indirect migration background","","","","","7"
"AfD","1998","North Rhine-Westphalia","no migration background","","","","","7"
"AfD","1998","North Rhine-Westphalia","direct migration background","","","","","7"
"AfD","1998","North Rhine-Westphalia","indirect migration background","","","","","7"
"AfD","1998","Hesse","no migration background","","","","","7"
"AfD","1998","Hesse","direct migration background","","","","","7"
"AfD","1998","Hesse","indirect migration background","","","","","7"
"AfD","1998","Mecklenburg-Western Pomerania","no migration background","","","","","7"
"AfD","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"AfD","1998","Baden-Württemberg","indirect migration background","","","","","7"
"AfD","1998","Bavaria","indirect migration background","","","","","7"
"AfD","1998","Berlin","no migration background","","","","","7"
"AfD","1998","Berlin","direct migration background","","","","","7"
"AfD","1998","Bavaria","no migration background","","","","","7"
"AfD","1998","Bavaria","direct migration background","","","","","7"
"AfD","1998","Berlin","indirect migration background","","","","","7"
"AfD","1998","Brandenburg","no migration background","","","","","7"
"AfD","1998","Saxony","direct migration background","","","","","7"
"AfD","1998","Saxony","no migration background","","","","","7"
"AfD","1998","Saxony","indirect migration background","","","","","7"
"AfD","1998","Saxony-Anhalt","no migration background","","","","","7"
"AfD","1998","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","1998","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","1998","Thuringia","no migration background","","","","","7"
"AfD","1998","Thuringia","direct migration background","","","","","7"
"AfD","1998","Thuringia","indirect migration background","","","","","7"
"CDU/CSU","1998","Schleswig-Holstein","no migration background","63","0.403246883596061","0.329936291811524","0.476557475380599","2"
"CDU/CSU","1998","Schleswig-Holstein","direct migration background","2","","","","2"
"CDU/CSU","1998","Schleswig-Holstein","indirect migration background","","","","","2"
"CDU/CSU","1998","Hamburg","no migration background","16","","","","2"
"CDU/CSU","1998","Hamburg","direct migration background","1","","","","2"
"CDU/CSU","1998","Lower Saxony","no migration background","169","0.349315649552396","0.308534201590124","0.390097097514668","2"
"CDU/CSU","1998","Lower Saxony","direct migration background","44","0.552915240973822","0.44039214508268","0.665438336864963","2"
"CDU/CSU","1998","Lower Saxony","indirect migration background","1","","","","2"
"CDU/CSU","1998","Hamburg","indirect migration background","2","","","","2"
"CDU/CSU","1998","Bremen","no migration background","12","","","","2"
"CDU/CSU","1998","Bremen","direct migration background","4","","","","2"
"CDU/CSU","1998","Bremen","indirect migration background","","","","","2"
"CDU/CSU","1998","North Rhine-Westphalia","no migration background","396","0.370234369894736","0.341955182635419","0.398513557154053","2"
"CDU/CSU","1998","North Rhine-Westphalia","direct migration background","71","0.472384071236607","0.401951100240041","0.542817042233173","2"
"CDU/CSU","1998","Hesse","no migration background","95","0.29621092318955","0.246106675529522","0.346315170849578","2"
"CDU/CSU","1998","North Rhine-Westphalia","indirect migration background","9","","","","2"
"CDU/CSU","1998","Hesse","direct migration background","20","","","","2"
"CDU/CSU","1998","Hesse","indirect migration background","","","","","2"
"CDU/CSU","1998","Rhineland-Palatinate,Saarland","direct migration background","28","","","","2"
"CDU/CSU","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"CDU/CSU","1998","Baden-Württemberg","no migration background","200","0.40795987344721","0.365265219734111","0.450654527160309","2"
"CDU/CSU","1998","Rhineland-Palatinate,Saarland","no migration background","104","0.377685143582286","0.321000559219792","0.43436972794478","2"
"CDU/CSU","1998","Baden-Württemberg","direct migration background","47","0.404146616602232","0.326133886675297","0.482159346529166","2"
"CDU/CSU","1998","Bavaria","no migration background","304","0.492695569659584","0.453594204058775","0.531796935260392","2"
"CDU/CSU","1998","Bavaria","direct migration background","34","0.391683988220207","0.285382801074238","0.497985175366176","2"
"CDU/CSU","1998","Bavaria","indirect migration background","4","","","","2"
"CDU/CSU","1998","Berlin","direct migration background","7","","","","2"
"CDU/CSU","1998","Brandenburg","indirect migration background","1","","","","2"
"CDU/CSU","1998","Saxony","indirect migration background","","","","","2"
"CDU/CSU","1998","Baden-Württemberg","indirect migration background","1","","","","2"
"CDU/CSU","1998","Berlin","no migration background","51","0.23044858529028","0.17389448040654","0.28700269017402","2"
"CDU/CSU","1998","Brandenburg","no migration background","49","0.247071867092036","0.188315987897534","0.305827746286538","2"
"CDU/CSU","1998","Brandenburg","direct migration background","1","","","","2"
"CDU/CSU","1998","Saxony-Anhalt","no migration background","60","0.293478804125091","0.229730149544705","0.357227458705478","2"
"CDU/CSU","1998","Berlin","indirect migration background","1","","","","2"
"CDU/CSU","1998","Mecklenburg-Western Pomerania","no migration background","45","0.339681131505382","0.254944726779015","0.42441753623175","2"
"CDU/CSU","1998","Mecklenburg-Western Pomerania","direct migration background","2","","","","2"
"CDU/CSU","1998","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"CDU/CSU","1998","Saxony","no migration background","111","0.36078106352782","0.309279366348861","0.41228276070678","2"
"CDU/CSU","1998","Thuringia","no migration background","65","0.344791749264207","0.275356507869616","0.414226990658798","2"
"CDU/CSU","1998","Saxony","direct migration background","3","","","","2"
"CDU/CSU","1998","Saxony-Anhalt","direct migration background","7","","","","2"
"CDU/CSU","1998","Saxony-Anhalt","indirect migration background","1","","","","2"
"CDU/CSU","1998","Thuringia","direct migration background","3","","","","2"
"CDU/CSU","1998","Thuringia","indirect migration background","","","","","2"
"FDP","1998","Schleswig-Holstein","no migration background","5","","","","3"
"FDP","1998","Schleswig-Holstein","direct migration background","1","","","","3"
"FDP","1998","Schleswig-Holstein","indirect migration background","1","","","","3"
"FDP","1998","Hamburg","no migration background","1","","","","3"
"FDP","1998","Hamburg","direct migration background","","","","","3"
"FDP","1998","Hamburg","indirect migration background","","","","","3"
"FDP","1998","Lower Saxony","no migration background","9","","","","3"
"FDP","1998","Lower Saxony","direct migration background","1","","","","3"
"FDP","1998","Lower Saxony","indirect migration background","","","","","3"
"FDP","1998","Bremen","no migration background","","","","","3"
"FDP","1998","Bremen","direct migration background","","","","","3"
"FDP","1998","Bremen","indirect migration background","","","","","3"
"FDP","1998","North Rhine-Westphalia","no migration background","30","0.0341426407292009","0.0235074782221586","0.0447778032362433","3"
"FDP","1998","North Rhine-Westphalia","direct migration background","2","","","","3"
"FDP","1998","North Rhine-Westphalia","indirect migration background","1","","","","3"
"FDP","1998","Hesse","no migration background","18","","","","3"
"FDP","1998","Hesse","direct migration background","","","","","3"
"FDP","1998","Hesse","indirect migration background","","","","","3"
"FDP","1998","Rhineland-Palatinate,Saarland","no migration background","4","","","","3"
"FDP","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"FDP","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"FDP","1998","Baden-Württemberg","no migration background","19","","","","3"
"FDP","1998","Baden-Württemberg","direct migration background","3","","","","3"
"FDP","1998","Baden-Württemberg","indirect migration background","2","","","","3"
"FDP","1998","Bavaria","no migration background","8","","","","3"
"FDP","1998","Bavaria","direct migration background","2","","","","3"
"FDP","1998","Bavaria","indirect migration background","1","","","","3"
"FDP","1998","Berlin","no migration background","1","","","","3"
"FDP","1998","Berlin","direct migration background","","","","","3"
"FDP","1998","Berlin","indirect migration background","","","","","3"
"FDP","1998","Brandenburg","no migration background","3","","","","3"
"FDP","1998","Brandenburg","direct migration background","","","","","3"
"FDP","1998","Brandenburg","indirect migration background","","","","","3"
"FDP","1998","Mecklenburg-Western Pomerania","no migration background","1","","","","3"
"FDP","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"FDP","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"FDP","1998","Saxony","no migration background","10","","","","3"
"FDP","1998","Saxony","indirect migration background","","","","","3"
"FDP","1998","Saxony-Anhalt","no migration background","5","","","","3"
"FDP","1998","Saxony-Anhalt","direct migration background","","","","","3"
"FDP","1998","Saxony","direct migration background","","","","","3"
"FDP","1998","Thuringia","no migration background","1","","","","3"
"FDP","1998","Thuringia","direct migration background","","","","","3"
"FDP","1998","Thuringia","indirect migration background","","","","","3"
"FDP","1998","Saxony-Anhalt","indirect migration background","","","","","3"
"Grüne","1998","Schleswig-Holstein","no migration background","16","","","","4"
"Grüne","1998","Schleswig-Holstein","direct migration background","2","","","","4"
"Grüne","1998","Schleswig-Holstein","indirect migration background","2","","","","4"
"Grüne","1998","Hamburg","direct migration background","","","","","4"
"Grüne","1998","Hamburg","no migration background","7","","","","4"
"Grüne","1998","Hamburg","indirect migration background","","","","","4"
"Grüne","1998","Lower Saxony","no migration background","38","0.0621130963617075","0.0414671276494587","0.0827590650739563","4"
"Grüne","1998","Lower Saxony","direct migration background","2","","","","4"
"Grüne","1998","Lower Saxony","indirect migration background","4","","","","4"
"Grüne","1998","Bremen","no migration background","4","","","","4"
"Grüne","1998","Bremen","direct migration background","","","","","4"
"Grüne","1998","Bremen","indirect migration background","","","","","4"
"Grüne","1998","North Rhine-Westphalia","no migration background","105","0.0837609640690865","0.0675367260624531","0.0999852020757198","4"
"Grüne","1998","North Rhine-Westphalia","direct migration background","12","","","","4"
"Grüne","1998","North Rhine-Westphalia","indirect migration background","2","","","","4"
"Grüne","1998","Hesse","no migration background","39","0.107765924546065","0.0737382020956193","0.14179364699651","4"
"Grüne","1998","Hesse","direct migration background","5","","","","4"
"Grüne","1998","Hesse","indirect migration background","5","","","","4"
"Grüne","1998","Rhineland-Palatinate,Saarland","no migration background","21","","","","4"
"Grüne","1998","Rhineland-Palatinate,Saarland","direct migration background","5","","","","4"
"Grüne","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Grüne","1998","Baden-Württemberg","no migration background","60","0.112578392803375","0.085119582209297","0.140037203397454","4"
"Grüne","1998","Baden-Württemberg","direct migration background","14","","","","4"
"Grüne","1998","Baden-Württemberg","indirect migration background","5","","","","4"
"Grüne","1998","Bavaria","no migration background","46","0.0682527435883745","0.0485295431965294","0.0879759439802196","4"
"Grüne","1998","Bavaria","direct migration background","5","","","","4"
"Grüne","1998","Bavaria","indirect migration background","3","","","","4"
"Grüne","1998","Berlin","no migration background","46","0.207710415413041","0.153231381214244","0.262189449611839","4"
"Grüne","1998","Berlin","direct migration background","3","","","","4"
"Grüne","1998","Berlin","indirect migration background","2","","","","4"
"Grüne","1998","Brandenburg","no migration background","14","","","","4"
"Grüne","1998","Brandenburg","direct migration background","","","","","4"
"Grüne","1998","Brandenburg","indirect migration background","1","","","","4"
"Grüne","1998","Mecklenburg-Western Pomerania","no migration background","7","","","","4"
"Grüne","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Grüne","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Grüne","1998","Saxony","no migration background","32","0.106233693009698","0.0731877624039327","0.139279623615464","4"
"Grüne","1998","Saxony","direct migration background","","","","","4"
"Grüne","1998","Saxony","indirect migration background","","","","","4"
"Grüne","1998","Saxony-Anhalt","no migration background","7","","","","4"
"Grüne","1998","Saxony-Anhalt","direct migration background","2","","","","4"
"Grüne","1998","Saxony-Anhalt","indirect migration background","1","","","","4"
"Grüne","1998","Thuringia","no migration background","17","","","","4"
"Grüne","1998","Thuringia","direct migration background","","","","","4"
"Grüne","1998","Thuringia","indirect migration background","","","","","4"
"NPD","1998","Schleswig-Holstein","no migration background","","","","","6"
"NPD","1998","Schleswig-Holstein","direct migration background","","","","","6"
"NPD","1998","Schleswig-Holstein","indirect migration background","","","","","6"
"NPD","1998","Hamburg","no migration background","1","","","","6"
"NPD","1998","Hamburg","direct migration background","","","","","6"
"NPD","1998","Hamburg","indirect migration background","","","","","6"
"NPD","1998","Lower Saxony","no migration background","7","","","","6"
"NPD","1998","Lower Saxony","indirect migration background","","","","","6"
"NPD","1998","Bremen","no migration background","","","","","6"
"NPD","1998","Bremen","direct migration background","","","","","6"
"NPD","1998","Bremen","indirect migration background","","","","","6"
"NPD","1998","Lower Saxony","direct migration background","","","","","6"
"NPD","1998","North Rhine-Westphalia","no migration background","4","","","","6"
"NPD","1998","North Rhine-Westphalia","direct migration background","","","","","6"
"NPD","1998","North Rhine-Westphalia","indirect migration background","1","","","","6"
"NPD","1998","Hesse","no migration background","9","","","","6"
"NPD","1998","Hesse","direct migration background","","","","","6"
"NPD","1998","Hesse","indirect migration background","","","","","6"
"NPD","1998","Rhineland-Palatinate,Saarland","no migration background","3","","","","6"
"NPD","1998","Rhineland-Palatinate,Saarland","direct migration background","","","","","6"
"NPD","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","6"
"NPD","1998","Baden-Württemberg","no migration background","19","","","","6"
"NPD","1998","Baden-Württemberg","direct migration background","2","","","","6"
"NPD","1998","Baden-Württemberg","indirect migration background","","","","","6"
"NPD","1998","Bavaria","no migration background","12","","","","6"
"NPD","1998","Bavaria","direct migration background","","","","","6"
"NPD","1998","Bavaria","indirect migration background","","","","","6"
"NPD","1998","Berlin","no migration background","6","","","","6"
"NPD","1998","Berlin","direct migration background","","","","","6"
"NPD","1998","Berlin","indirect migration background","","","","","6"
"NPD","1998","Brandenburg","no migration background","8","","","","6"
"NPD","1998","Brandenburg","direct migration background","","","","","6"
"NPD","1998","Brandenburg","indirect migration background","","","","","6"
"NPD","1998","Mecklenburg-Western Pomerania","no migration background","1","","","","6"
"NPD","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","6"
"NPD","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","6"
"NPD","1998","Saxony","no migration background","14","","","","6"
"NPD","1998","Saxony","direct migration background","","","","","6"
"NPD","1998","Saxony","indirect migration background","","","","","6"
"NPD","1998","Saxony-Anhalt","no migration background","1","","","","6"
"NPD","1998","Saxony-Anhalt","direct migration background","","","","","6"
"NPD","1998","Saxony-Anhalt","indirect migration background","","","","","6"
"NPD","1998","Thuringia","no migration background","4","","","","6"
"NPD","1998","Thuringia","direct migration background","","","","","6"
"NPD","1998","Thuringia","indirect migration background","","","","","6"
"Other","1998","Schleswig-Holstein","no migration background","3","","","","8"
"Other","1998","Schleswig-Holstein","direct migration background","1","","","","8"
"Other","1998","Schleswig-Holstein","indirect migration background","","","","","8"
"Other","1998","Hamburg","no migration background","2","","","","8"
"Other","1998","Hamburg","direct migration background","","","","","8"
"Other","1998","Saxony","indirect migration background","","","","","8"
"Other","1998","Saxony-Anhalt","no migration background","9","","","","8"
"Other","1998","Saxony-Anhalt","direct migration background","","","","","8"
"Other","1998","Saxony-Anhalt","indirect migration background","","","","","8"
"Other","1998","Thuringia","no migration background","6","","","","8"
"Other","1998","Thuringia","direct migration background","","","","","8"
"Other","1998","Thuringia","indirect migration background","","","","","8"
"Other","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","8"
"Other","1998","Saxony","no migration background","1","","","","8"
"Other","1998","Saxony","direct migration background","","","","","8"
"Other","1998","Brandenburg","indirect migration background","","","","","8"
"Other","1998","Mecklenburg-Western Pomerania","no migration background","2","","","","8"
"Other","1998","Mecklenburg-Western Pomerania","direct migration background","","","","","8"
"Other","1998","Hamburg","indirect migration background","","","","","8"
"Other","1998","Lower Saxony","no migration background","3","","","","8"
"Other","1998","Lower Saxony","direct migration background","","","","","8"
"Other","1998","Lower Saxony","indirect migration background","","","","","8"
"Other","1998","Bremen","no migration background","","","","","8"
"Other","1998","Bremen","direct migration background","","","","","8"
"Other","1998","Bremen","indirect migration background","","","","","8"
"Other","1998","North Rhine-Westphalia","no migration background","5","","","","8"
"Other","1998","North Rhine-Westphalia","direct migration background","2","","","","8"
"Other","1998","North Rhine-Westphalia","indirect migration background","","","","","8"
"Other","1998","Hesse","no migration background","5","","","","8"
"Other","1998","Hesse","direct migration background","1","","","","8"
"Other","1998","Hesse","indirect migration background","","","","","8"
"Other","1998","Rhineland-Palatinate,Saarland","no migration background","3","","","","8"
"Other","1998","Rhineland-Palatinate,Saarland","direct migration background","1","","","","8"
"Other","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","8"
"Other","1998","Baden-Württemberg","no migration background","8","","","","8"
"Other","1998","Baden-Württemberg","direct migration background","1","","","","8"
"Other","1998","Baden-Württemberg","indirect migration background","","","","","8"
"Other","1998","Bavaria","no migration background","18","","","","8"
"Other","1998","Bavaria","direct migration background","1","","","","8"
"Other","1998","Bavaria","indirect migration background","","","","","8"
"Other","1998","Berlin","no migration background","3","","","","8"
"Other","1998","Berlin","direct migration background","","","","","8"
"Other","1998","Berlin","indirect migration background","","","","","8"
"Other","1998","Brandenburg","no migration background","5","","","","8"
"Other","1998","Brandenburg","direct migration background","","","","","8"
"PDS/Linke","1998","Schleswig-Holstein","no migration background","1","","","","5"
"PDS/Linke","1998","Schleswig-Holstein","direct migration background","","","","","5"
"PDS/Linke","1998","Schleswig-Holstein","indirect migration background","","","","","5"
"PDS/Linke","1998","Hamburg","no migration background","","","","","5"
"PDS/Linke","1998","Hamburg","direct migration background","","","","","5"
"PDS/Linke","1998","Hamburg","indirect migration background","1","","","","5"
"PDS/Linke","1998","Lower Saxony","no migration background","5","","","","5"
"PDS/Linke","1998","Lower Saxony","direct migration background","","","","","5"
"PDS/Linke","1998","Lower Saxony","indirect migration background","2","","","","5"
"PDS/Linke","1998","Bremen","no migration background","","","","","5"
"PDS/Linke","1998","Bremen","direct migration background","","","","","5"
"PDS/Linke","1998","Bremen","indirect migration background","","","","","5"
"PDS/Linke","1998","North Rhine-Westphalia","no migration background","7","","","","5"
"PDS/Linke","1998","North Rhine-Westphalia","direct migration background","1","","","","5"
"PDS/Linke","1998","North Rhine-Westphalia","indirect migration background","","","","","5"
"PDS/Linke","1998","Hesse","no migration background","1","","","","5"
"PDS/Linke","1998","Hesse","direct migration background","","","","","5"
"PDS/Linke","1998","Hesse","indirect migration background","","","","","5"
"PDS/Linke","1998","Rhineland-Palatinate,Saarland","no migration background","3","","","","5"
"PDS/Linke","1998","Rhineland-Palatinate,Saarland","direct migration background","1","","","","5"
"PDS/Linke","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"PDS/Linke","1998","Baden-Württemberg","no migration background","1","","","","5"
"PDS/Linke","1998","Baden-Württemberg","direct migration background","1","","","","5"
"PDS/Linke","1998","Baden-Württemberg","indirect migration background","","","","","5"
"PDS/Linke","1998","Bavaria","no migration background","3","","","","5"
"PDS/Linke","1998","Bavaria","direct migration background","","","","","5"
"PDS/Linke","1998","Bavaria","indirect migration background","","","","","5"
"PDS/Linke","1998","Berlin","no migration background","22","","","","5"
"PDS/Linke","1998","Brandenburg","no migration background","44","0.214713331117245","0.15877538250942","0.270651279725071","5"
"PDS/Linke","1998","Brandenburg","direct migration background","4","","","","5"
"PDS/Linke","1998","Berlin","direct migration background","1","","","","5"
"PDS/Linke","1998","Berlin","indirect migration background","","","","","5"
"PDS/Linke","1998","Brandenburg","indirect migration background","","","","","5"
"PDS/Linke","1998","Mecklenburg-Western Pomerania","no migration background","27","","","","5"
"PDS/Linke","1998","Mecklenburg-Western Pomerania","direct migration background","1","","","","5"
"PDS/Linke","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"PDS/Linke","1998","Saxony","no migration background","58","0.169464205302165","0.129230222627889","0.209698187976441","5"
"PDS/Linke","1998","Saxony","direct migration background","4","","","","5"
"PDS/Linke","1998","Saxony-Anhalt","direct migration background","2","","","","5"
"PDS/Linke","1998","Saxony-Anhalt","indirect migration background","","","","","5"
"PDS/Linke","1998","Saxony","indirect migration background","","","","","5"
"PDS/Linke","1998","Saxony-Anhalt","no migration background","35","0.184080597808361","0.1298246076501","0.238336587966622","5"
"PDS/Linke","1998","Thuringia","no migration background","26","","","","5"
"PDS/Linke","1998","Thuringia","indirect migration background","","","","","5"
"PDS/Linke","1998","Thuringia","direct migration background","","","","","5"
"SPD","1998","Schleswig-Holstein","no migration background","84","0.411669274215526","0.338121614250054","0.485216934180998","1"
"SPD","1998","Schleswig-Holstein","direct migration background","8","","","","1"
"SPD","1998","Schleswig-Holstein","indirect migration background","3","","","","1"
"SPD","1998","Hamburg","no migration background","37","0.576527288183407","0.455472839787926","0.697581736578887","1"
"SPD","1998","Hamburg","direct migration background","3","","","","1"
"SPD","1998","Hamburg","indirect migration background","1","","","","1"
"SPD","1998","Lower Saxony","no migration background","294","0.533476472411751","0.490802521812595","0.576150423010907","1"
"SPD","1998","Lower Saxony","direct migration background","28","","","","1"
"SPD","1998","Lower Saxony","indirect migration background","8","","","","1"
"SPD","1998","Bremen","no migration background","30","0.681435987724629","0.546794139581395","0.816077835867862","1"
"SPD","1998","Bremen","direct migration background","2","","","","1"
"SPD","1998","Bremen","indirect migration background","","","","","1"
"SPD","1998","North Rhine-Westphalia","no migration background","573","0.49303482287263","0.463755101376133","0.522314544369126","1"
"SPD","1998","North Rhine-Westphalia","direct migration background","105","0.456446646462004","0.386174125035157","0.52671916788885","1"
"SPD","1998","North Rhine-Westphalia","indirect migration background","32","0.402913190626577","0.259606550003359","0.546219831249795","1"
"SPD","1998","Hesse","no migration background","152","0.461311940813381","0.406607980038183","0.516015901588578","1"
"SPD","1998","Hesse","direct migration background","49","0.646923922413898","0.538761050135448","0.755086794692349","1"
"SPD","1998","Hesse","indirect migration background","12","","","","1"
"SPD","1998","Rhineland-Palatinate,Saarland","no migration background","143","0.517146943120687","0.458720505859947","0.575573380381428","1"
"SPD","1998","Rhineland-Palatinate,Saarland","direct migration background","26","","","","1"
"SPD","1998","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","1"
"SPD","1998","Baden-Württemberg","no migration background","202","0.381449140021597","0.339250813583439","0.423647466459755","1"
"SPD","1998","Baden-Württemberg","direct migration background","84","0.444778472387428","0.365777702283288","0.523779242491568","1"
"SPD","1998","Baden-Württemberg","indirect migration background","14","","","","1"
"SPD","1998","Bavaria","no migration background","237","0.378544659321761","0.340610383894548","0.416478934748975","1"
"SPD","1998","Bavaria","direct migration background","39","0.507876179491076","0.399002801721938","0.616749557260215","1"
"SPD","1998","Bavaria","indirect migration background","13","","","","1"
"SPD","1998","Berlin","no migration background","84","0.42007959160789","0.353795657467662","0.486363525748118","1"
"SPD","1998","Berlin","direct migration background","12","","","","1"
"SPD","1998","Berlin","indirect migration background","1","","","","1"
"SPD","1998","Brandenburg","no migration background","84","0.408475956083246","0.341513346760939","0.475438565405553","1"
"SPD","1998","Brandenburg","direct migration background","3","","","","1"
"SPD","1998","Brandenburg","indirect migration background","","","","","1"
"SPD","1998","Mecklenburg-Western Pomerania","no migration background","37","0.363158293608686","0.277114173056643","0.449202414160729","1"
"SPD","1998","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"SPD","1998","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"SPD","1998","Saxony","no migration background","108","0.303155660308649","0.253863757133786","0.352447563483513","1"
"SPD","1998","Saxony","direct migration background","1","","","","1"
"SPD","1998","Saxony","indirect migration background","","","","","1"
"SPD","1998","Saxony-Anhalt","no migration background","79","0.417587452590493","0.348546124472447","0.486628780708539","1"
"SPD","1998","Thuringia","indirect migration background","","","","","1"
"SPD","1998","Thuringia","no migration background","61","0.346380940619817","0.276870316828333","0.415891564411302","1"
"SPD","1998","Thuringia","direct migration background","2","","","","1"
"SPD","1998","Saxony-Anhalt","direct migration background","2","","","","1"
"SPD","1998","Saxony-Anhalt","indirect migration background","","","","","1"
"AfD","1999","Lower Saxony","direct migration background","","","","","7"
"AfD","1999","Hamburg","direct migration background","","","","","7"
"AfD","1999","Schleswig-Holstein","no migration background","","","","","7"
"AfD","1999","Schleswig-Holstein","indirect migration background","","","","","7"
"AfD","1999","Hamburg","no migration background","","","","","7"
"AfD","1999","Schleswig-Holstein","direct migration background","","","","","7"
"AfD","1999","Lower Saxony","no migration background","","","","","7"
"AfD","1999","Bremen","no migration background","","","","","7"
"AfD","1999","Hamburg","indirect migration background","","","","","7"
"AfD","1999","Lower Saxony","indirect migration background","","","","","7"
"AfD","1999","Rhineland-Palatinate,Saarland","no migration background","","","","","7"
"AfD","1999","Bremen","direct migration background","","","","","7"
"AfD","1999","Rhineland-Palatinate,Saarland","direct migration background","","","","","7"
"AfD","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","","","7"
"AfD","1999","Baden-Württemberg","no migration background","","","","","7"
"AfD","1999","Baden-Württemberg","direct migration background","","","","","7"
"AfD","1999","Bremen","indirect migration background","","","","","7"
"AfD","1999","North Rhine-Westphalia","no migration background","","","","","7"
"AfD","1999","North Rhine-Westphalia","direct migration background","","","","","7"
"AfD","1999","North Rhine-Westphalia","indirect migration background","","","","","7"
"AfD","1999","Brandenburg","direct migration background","","","","","7"
"AfD","1999","Brandenburg","indirect migration background","","","","","7"
"AfD","1999","Mecklenburg-Western Pomerania","no migration background","","","","","7"
"AfD","1999","Mecklenburg-Western Pomerania","direct migration background","","","","","7"
"AfD","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","7"
"AfD","1999","Hesse","no migration background","","","","","7"
"AfD","1999","Hesse","direct migration background","","","","","7"
"AfD","1999","Hesse","indirect migration background","","","","","7"
"AfD","1999","Baden-Württemberg","indirect migration background","","","","","7"
"AfD","1999","Bavaria","no migration background","","","","","7"
"AfD","1999","Bavaria","direct migration background","","","","","7"
"AfD","1999","Bavaria","indirect migration background","","","","","7"
"AfD","1999","Saxony","direct migration background","","","","","7"
"AfD","1999","Saxony","indirect migration background","","","","","7"
"AfD","1999","Saxony","no migration background","","","","","7"
"AfD","1999","Berlin","direct migration background","","","","","7"
"AfD","1999","Berlin","indirect migration background","","","","","7"
"AfD","1999","Brandenburg","no migration background","","","","","7"
"AfD","1999","Saxony-Anhalt","no migration background","","","","","7"
"AfD","1999","Berlin","no migration background","","","","","7"
"AfD","1999","Thuringia","direct migration background","","","","","7"
"AfD","1999","Saxony-Anhalt","direct migration background","","","","","7"
"AfD","1999","Saxony-Anhalt","indirect migration background","","","","","7"
"AfD","1999","Thuringia","no migration background","","","","","7"
"AfD","1999","Thuringia","indirect migration background","","","","","7"
"CDU/CSU","1999","Schleswig-Holstein","no migration background","61","0.385566813806658","0.311966340762499","0.459167286850817","2"
"CDU/CSU","1999","Schleswig-Holstein","direct migration background","3","","","","2"
"CDU/CSU","1999","Lower Saxony","no migration background","199","0.413452334372119","0.371487584921473","0.455417083822766","2"
"CDU/CSU","1999","Schleswig-Holstein","indirect migration background","","","","","2"
"CDU/CSU","1999","Hamburg","no migration background","20","","","","2"
"CDU/CSU","1999","Hamburg","direct migration background","1","","","","2"
"CDU/CSU","1999","Hamburg","indirect migration background","1","","","","2"
"CDU/CSU","1999","Bremen","no migration background","12","","","","2"
"CDU/CSU","1999","Bremen","direct migration background","5","","","","2"
"CDU/CSU","1999","Lower Saxony","direct migration background","46","0.49732410522346","0.394595550137075","0.600052660309844","2"
"CDU/CSU","1999","Lower Saxony","indirect migration background","2","","","","2"
"CDU/CSU","1999","Bremen","indirect migration background","","","","","2"
"CDU/CSU","1999","North Rhine-Westphalia","no migration background","447","0.411387106914212","0.382438556248854","0.44033565757957","2"
"CDU/CSU","1999","North Rhine-Westphalia","direct migration background","75","0.482919349272762","0.409509465480722","0.556329233064801","2"
"CDU/CSU","1999","North Rhine-Westphalia","indirect migration background","7","","","","2"
